"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:5a707ae7-08a7-48e4-9003-c5f73d9b95b9","http://resolver.tudelft.nl/uuid:5a707ae7-08a7-48e4-9003-c5f73d9b95b9","Understanding pedestrians' perception of crowdedness at mass events: A simultaneous survey and monitoring study into personal, trip and event characteristics","Zuurbier, Elise (TU Delft Civil Engineering and Geosciences; TU Delft Transport and Planning)","Hoogendoorn, Serge (graduation committee); Annema, Jan Anne (graduation committee); Yuan, Yufei (graduation committee); Duives, Dorine (mentor); Delft University of Technology (degree granting institution)","2019","At mass events, pedestrians can experience the level of crowdedness as unsafe, unpleasant and stressful. To gain a better understanding of perceived crowdedness, the effects of personal, trip and event characteristics at an event are researched. Data collection was performed by a simultaneous survey and monitoring study at the TT Festival in Assen and at the Red light district in Amsterdam. A SEM model shows that perceived crowdedness is influenced by mainly by the density, quantified using Wi-Fi sensor data. Besides that, trip purpose and familiarity with the event influence perceived crowdedness as well. Furthermore, this research shows that perception of safety, comfort, atmosphere and attractiveness of the environment are also related to the perception of crowdedness.","Mass event; crowd monitoring; pedestrian perception; crowdedness","en","master thesis","","","","","","","","","","","","","",""
"uuid:6e93f997-1b8a-4af6-bfaa-261c205a9b04","http://resolver.tudelft.nl/uuid:6e93f997-1b8a-4af6-bfaa-261c205a9b04","Multi-GPU Brain: A multi-node implementation for an extended Hodgkin-Huxley simulator","van der Vlag, Michiel (TU Delft Electrical Engineering, Mathematics and Computer Science)","Strydis, C (mentor); Al-Ars, Zaid (graduation committee); van Genderen, Arjan (graduation committee); Delft University of Technology (degree granting institution)","2019","Current brain simulators do no scale linearly to realistic problem sizes (e.g. &gt;100,000 neurons), which makes them impractical for researchers. The goal of the thesis is to explore the use of true multi-GPU acceleration on computationally challenging brain models and to assess the scalability of such models given sufficient access to multi-node acceleration platforms. The brain model used is a state-of-the-art, extended HodgkinHuxley, biophysically- meaningful, three-compartmental model of the inferior-olivary nucleus. Not only the simulation of the cells, but also the setup of the network is taken into account when designing and benchmarking the multi-GPU version. For network sizes varying from 65K to 4M cells, 10, 100 and 1000 synapses per neuron are simulated. These simulations are executed on 8, 16, 32 and 48 GPUs. A Gaussian-distributed network of 4 million cells with a density of 1,000 synapses per neuron executed on 48 GPUs, is setup and simulated in 465.69 seconds, of which the cell-computation phase takes 4.57 seconds, obtaining a speedup of 50 times the execution time on a single GPU. A uniform-distributed network of same size and density is setup and simulated in 889.89 seconds of which the cell-computation phase takes 10.09 seconds, obtaining a speedup of 8 times the execution on a single GPU. For the implemented design, the inter-GPU communication becomes the major bottleneck, as latency increases when the sent packet sizes increase. This communication overhead does not dominate the overall execution while scaling network sizes is tractable. This scalable design gives a good prospect for neuroscientists, proving that large network-size simulations are possible, using a multi-GPU setup.","multi GPU; brain simulator; cluster; Hodgkin-Huxley; gap junctions; neuron network; Cartesius; multi compartment; linear scaling","en","master thesis","","","","","","","","","","","","Computer Engineering","",""
"uuid:b68aa6ec-9602-4969-85fd-12a0b01f40e7","http://resolver.tudelft.nl/uuid:b68aa6ec-9602-4969-85fd-12a0b01f40e7","Adoption of Hyperloop: Exploring Public Perspectives on the Development of Hyperloop using Q-methodology","Shetty, Kunal (TU Delft Technology, Policy and Management)","van Wee, Bert (mentor); Annema, Jan Anne (mentor); Rook, Laurens (graduation committee); Marges, S.J. (Stefan) (graduation committee); Delft University of Technology (degree granting institution)","2019","This study was initiated with a view to understand factors that either aids or presents a barrier towards the adoption of a radically new public transport mode, Hyperloop. The initial promises of Hyperloop include a faster, cheaper, sustainable and efficient mode of transport compared to the existing public transport mode alternatives. However, the technology is largely conceptual and hasn’t been realized yet for commercial operations. Thus, it was found through literature review, that it was important to first study the perceptions on the development of Hyperloop. Also, since Hyperloop development would be of a multi-stakeholder nature, due to the extensive urban landscape and infrastructure changes, it is important to incorporate and/or address the concerns and incentives of every stakeholder involved. Furthermore, large scale infrastructural projects similar to Hyperloop, such as high Speed Rail have faced opposition from the public due to lack of general awareness. This research thus aimed to explore the existing perceptions on the development of Hyperloop, with a view to recommend an inclusive nature of development as well as policy design.<br/>To identify these perspectives the ‘Political Economy Model for Transport Innovations’ was used as a framework. Since existing literature of Product Development relevance of Hyperloop was limited at the time of the initiation of this study, the model was used to interview experts and stakeholders involved in the industrial development of Hyperloop to generate additional content and statements on Hyperloop. A limited set of 25 statements were then presented to a limited set of respondents to identify the patterns of perspectives on Hyperloop.<br/>The study was conducted in the Netherlands with a sample respondent size of 32 participants. To identify perceptions among these respondents, Q-methodology was used. Q-methodology helps in statistical derivation of subjectivity. It also helps the research identify broad patterns of subjective biases compared to the traditional qualitative analysis or R-factor analysis. Through this study 4 distinct perceptions were interpreted. The first perspective is that the public would support research and development on Hyperloop, with a view to either fully realise or help in positive knowledge spill over for adjacent technologies. The second perception interpreted was that the public would rather spend the resources on the development of current existing transport modes to achieve the objectives of Hyperloop. The third perception interpreted was that the public would fully support the implementation of Hyperloop. The fourth perception identifies the skepticism in the full commercial realization of Hyperloop.<br/>Through this study it was found that there is a healthy balance between positive and negative perceptions on the development of Hyperloop. Thus it is required to include the public as a primary stakeholder in its development. This could be enabled by a transparent flow of communication between all the stakeholders via a platform. The study also advocates the use of marketing the technology via subtle measures such as ‘nudging’. <br","Adoption; Adoption of Innovation; Perception; Hyperloop; Q-methodology","en","master thesis","","","","","","","","","","","","Management of Technology (MoT)","",""
"uuid:159d1c59-a4d8-4fcd-9cc8-7c1b3ba816c6","http://resolver.tudelft.nl/uuid:159d1c59-a4d8-4fcd-9cc8-7c1b3ba816c6","CryoSat-2 precise orbit determination using DORIS phase measurements","Gurumoorthy, Ramanathan (TU Delft Aerospace Engineering; TU Delft Astrodynamics & Space Missions)","Schrama, Ernst (mentor); Visser, Pieter (graduation committee); Root, Bart (graduation committee); Bouwmeester, Jasper (graduation committee); Delft University of Technology (degree granting institution)","2019","CryoSat-2 is a European Space Agency (ESA) altimeter mission with an objective to study the connection between cryosphere melting and global sea level rise. The satellite carries a Doppler navigation system (DORIS) and a Satellite Laser Ranging system (SLR) to aid the precise computation of orbits down to centimetre level.<br/>CNES/IDS releases DORIS tracking data in two formats for CryoSat-2. One is the raw format called RINEX and other is the pre-processed Doppler format called version 2.2. V2.2 data contains all information necessary for straightforward usage in orbit determination - measurements time-tagged in TAI, range-rate measurements, ionospheric correction, tropospheric correction, antenna corrections and flags that indicate unusable measurements. RINEX does not contain any corrections and has the phase and pseudorange measurements at short latency allowing users to have flexibility in processing. Additionally, data required for formulating the corrections are present in RINEX. For missions in and after 2016, CNES/IDS supplies tracking data only in RINEX and not in V2.2. Analysis centres using DORIS data now have to independently develop processing strategies to process RINEX data. This problem is the main objective of this research. In this thesis, a pre-processor called RX2RR (RINEX to Range-Rate) has been built in Fortran in an attempt to process the raw data and compute all the necessary corrections. RX2RR converts RINEX format to a format exactly similar to V2.2 such that RINEX can now be used in any orbit determination tool that has been previously using V2.2. In this processor, clock synchronisation of on-board clock to International Atomic Time is performed. A new approach of utilizing Meteorological data in RINEX for troposphere delay corrections is implemented. Use of real time data from numerical weather models is also presented for tropospheric correction. Ionospheric delay and antenna phase centre corrections are performed using iono-free phase centre. An editing strategy to remove outliers in Doppler data is implemented and tested. To demonstrate the performance of the tool, we perform orbit determination using NASA Goddard Space Flight Center’s orbit computation software GEODYN-II. We use RX2RR processed RINEX data and CNES processed V2.2 data of CryoSat-2 for year 2016. Tracking residuals from both POD runs are compared and average difference in R.M.S residual is found to be approximately 0.011 mm/s over a year. This validates that the corrections are formulated and implemented correctly. The result proves our capability to process the RINEX measurements independently and the tool developed has extended the capability of GEODYN-II to process RINEX observations from DORIS system.","Precise orbit determination (POD); DORIS; IDS; GEODYN-II; RINEX; Doppler","en","master thesis","","","","","","","","","","","","Aerospace Engineering","CryoSat-2",""
"uuid:f960c891-f4ab-4b5b-b16f-f56d3de9686e","http://resolver.tudelft.nl/uuid:f960c891-f4ab-4b5b-b16f-f56d3de9686e","The impact of image filters on machine classification and human perception of weather conditions","Valsamos, Charalampos Michail (TU Delft Electrical Engineering, Mathematics and Computer Science; TU Delft Multimedia Computing)","Larson, Martha (mentor); Hung, Hayley (graduation committee); Riegler, Michael (graduation committee); Delft University of Technology (degree granting institution)","2019","Nowadays with the growth of social media, users upload millions of photos in different platforms online. Researchers in the field of computer vision devote their time and effort to analyze images in order to gain valuable insight. Data<br/>analysis and classification can be impeded by different factors. One of which is the image filters that are studied in this work. People greatly change the appearance of their photos by adding filters in order to make them more appealing. Instagram is arguably one of the most popular social media platforms online. With the platform’s growth, filtering images has also become more popular. In this thesis a subset of Instagram filters has been selected in order to study their impact with a series of experiments. To our knowledge, no mention has been made of image filters’ impact in prior work, in the domain of machine classification and human perception. Image filters can create many challenges depending on the application they are used in. In this thesis, focus has been given on classification of weather conditions. Systems have been designed to receive images and accurately identify the weather conditions that exist in them solely using visual features and no prior knowledge. In weather forecasting a lot of resources are spent in order to study past and current weather conditions so as to predict the state of the weather in the future. Gathering and documenting weather related information can be aided by these aforementioned systems. However, if researchers would like to use social images to extract insight, they need to change their approach accordingly. As it is documented in the following chapters, dealing with these photos can be problematic and can cause huge decline in performance. For this reason, the algorithmic design has been changed by using different techniques inspired<br/>from the domain of Adversarial Machine Learning to measure their effect. In addition to machine classification, filters can influence human perception as well. A study is conducted that measures the impact filters have on the ability of humans identifying the weather conditions in images. From the quantitative and qualitative analysis of the results several key findings are extracted regarding the effect of filters and the visual cues that are used by people. People have identified certain visual cues that have not been encoded in the classifier such as the type of clothing people are wearing. Instead much simpler features have been engineered and the performance of the classifier is still<br/>quite high.","Machine Learning; Computer vision; Image filters; Weather condition classification; Adversarial Machine Learning; Crowdsourcing; Human perception","en","master thesis","","","","","","","","","","","","Computer Science | Data Science and Technology","",""
"uuid:2d127a3d-e8b0-426c-9f29-96514ebdd824","http://resolver.tudelft.nl/uuid:2d127a3d-e8b0-426c-9f29-96514ebdd824","Venturedam- Bridging boundaries through innovations: Facilitating Dutch energy startups to expand their business in India","Parmar, Hardikkumar (TU Delft Industrial Design Engineering)","Diehl, J.C. (mentor); Kobus, C.B.A. (graduation committee); Delft University of Technology (degree granting institution)","2019","The concept of Venturedam was developed to solve societal challenges in India by nurturing the strength of the innovations made in the Netherlands. For Dutch startups to expand to a new market like India that has a considerable difference in the context, it is first required to redefine the value proposition and the business model specific to the new context. Also, startups in the energy domain are defined as a beachhead market for Venturedam considering their faster growth. Venturedam as a strategic design consulting firm would help Dutch energy startups to understand and identify markets in India that fits with the value proposition. Once the market is identified, Venturedam would also support startups to redesign the product and the business model. To execute market expansion projects for startups, Venturedam is required to have a process or a framework to guide different activities. These activities would be required to perform successful market expansion for the startup. Venturedam itself would also require a business model to make a viable business case. The design goal was set up to define a framework and a business model for Venturedam. Market expansion is a strategic design activity, and it is required to find an opportunity with a considerable balance between desirability, viability, and feasibility. Strategic design literature is referred to create the framework for Venturedam. The framework is named as ‘Projectile framework.’ The framework derived from the literature is tested with a Dutch energy startup Solar Monkey from Yes! Delft incubator. Steps from the first diamond of the framework are applied to the case of Solar Monkey. Learnings are captured throughout the application of the framework. These learnings are utilized to redesign Projectile framework for future projects. Addition to the learnings gathered from the application of the framework, feedback from experts and Solar Monkey is collected. Analyzing learnings and feedbacks, new design directions were defined. These design directions helped to further develop Projectile framework. Design directions also helped to modify steps, tools, and methods of the framework. Learnings captured during the application of the process facilitated to build the business model of Venturedam.The concept of Venturedam started with a broad idea of facilitating innovation transfer between two countries. This graduation project lays the first stones for setting up my firm to create greater value for innovators and to address challenges of emerging economies.","Startups; scaleups; market expansion; India; Energy; startup expansion; Emerging markets; Strategic Design; Viability; Consultancy; Government","en","master thesis","","","","","","","","","","","","Strategic Product Design","",""
"uuid:c6e28084-68be-4b82-8742-b55075ab3a91","http://resolver.tudelft.nl/uuid:c6e28084-68be-4b82-8742-b55075ab3a91","Solar-sail invariant objects in the Sun-Earth system and transfers to the L5 region","Fernández Mora, Alvaro (TU Delft Aerospace Engineering)","Heiligers, M.J. (mentor); Delft University of Technology (degree granting institution)","2019","The development of solar-sail technology in combination with the rising interest in a mission to the Sun-Earth L5 region for heliophysics and the search for Trojan asteroids, raises the question of using solar sailing as the primary propulsion method to enable such a mission. This study therefore investigates different invariant objects and their properties in the neighbourhood of Earth and in the L5 region that could be used as departure and arrival conditions: equilibrium points, families of periodic orbits and families of invariant tori as well as the stable manifold of periodic orbits. Then, transfers between these invariant objects are studied using a hybridisation of different trajectory design techniques. A multi-objective genetic algorithm is applied to obtain near-feasible initial guesses, which are transformed into feasible transfers using a differential correction method. Through a continuation on the fixed time of flight, the differential corrector is subsequently used to reduce the transfer time. A pseudospectral optimisation method is finally taken at hand to obtain a smooth, continuous control profile, to, if possible, further reduce the transfer time. This approach results in fast solar-sail transfers between 391 and 1194 days, depending on the departure and arrival configuration and the assumed solar-sail technology. These results can serve as preliminary design solutions for a mission to the Sun-Earth L5 region.","Solar sails; Periodic Orbits; Quasi-periodic orbits; L5 mission; Trajectory optimisation","en","master thesis","","","","","","","","2019-02-28","","","","Aerospace Engineering","",""
"uuid:51377918-74be-4ec4-bad2-115276e35cd8","http://resolver.tudelft.nl/uuid:51377918-74be-4ec4-bad2-115276e35cd8","Tensegrity Full Body Control: An Inequality Constrained Optimization Approach","Gudmundsson, Kjartan (TU Delft Mechanical, Maritime and Materials Engineering; TU Delft Biomechanical Engineering)","van der Weijde, J.O. (mentor); Vallery, H. (graduation committee); Peternel, L. (graduation committee); Delft University of Technology (degree granting institution)","2019","Tensegrity is a structural form that is defined as a set of rigid elements suspended in a net of continuous tension. This structure shows potential for compliance, impact tolerance and mechanical robustness. However, its non-linear coupled dynamics and often complex geometry require advanced control strategies. An actuator reference planning strategy to bring tensegrity robots closer to controlled full body movements was proposed by Guido Tournois \cite{GuidoThesis} in 2017. This strategy, called the Full Body Reference Planner (FBRP), finds a sequence of equilibrium configurations for a tensegrity structure, predominantly to follow a trajectory in space. However, the method is incapable of incorporating inequality constraints while obtaining said equilibrium configurations. This is a problem when dealing with certain restrictions, e.g., actuator limitations and stability of the structure. <br/><br/>In this thesis we implemented a robust way to account for inequality constraints while utilizing the FBRP. That was done by means of optimization, i.e., an implementation of a Sequential Quadratic Programming method to ensure inequality constraints were respected for each configuration. The approach was validated in scenarios related to practical applications where inequality constraints were enforced. The results showed advancements towards practical feasibility. Furthermore, the robustness, efficiency and accuracy of the method were validated. The extended implementation depicted robustness to parameter variations and good results in terms of accuracy. However, given the iterative nature of the method, it was more computationally expensive than its precursor.","Tensegrity; Robotics; Optimization","en","master thesis","","","","","","","","","","","","Mechanical Engineering","",""
"uuid:bfdecd8c-acd9-447d-8f44-70534de4b8d0","http://resolver.tudelft.nl/uuid:bfdecd8c-acd9-447d-8f44-70534de4b8d0","Incentives for Scientific Research Participation: An enquiry into which incentives are perceived to work best in motivating people to participate in scientific research.","Schüsler, Olaf (TU Delft Applied Sciences)","van der Sanden, M.C.A. (mentor); Wehrmann, C. (mentor); Delft University of Technology (degree granting institution)","2019","This study tries to find a way of motivating regular citizens to participate in scientific research. By means of literature research, expert interviews and experiments a prioritised list of incentives is comprised that citizens perceive as motivating them most and via which basic psychological needs these incentives influence motivation.","Citizen Science; Incentives; Scientific research","en","master thesis","","","","","","","","","","","","Applied Sciences | Science Communication","",""
"uuid:a744b2f3-b256-4ebe-8ed5-f62d90e242e9","http://resolver.tudelft.nl/uuid:a744b2f3-b256-4ebe-8ed5-f62d90e242e9","Evaluating Neural Text Simplification in the Medical Domain","van den Bercken, Laurens (TU Delft Electrical Engineering, Mathematics and Computer Science; TU Delft Software Technology; TU Delft Web Information Systems)","Lofi, C. (mentor); Sips, Robert-Jan (mentor); Houben, G.J.P.M. (graduation committee); Rellermeyer, Jan S. (graduation committee); Delft University of Technology (degree granting institution)","2019","Health literacy, i.e. the ability to read and understand medical text, is a relevant component of public health. Unfortunately, many medical texts are hard to grasp by the general population as they are targeted at highly-skilled health professionals and use complex language and domain-specific terms. Here, automatic text simplification making text commonly understandable would be very beneficial. In this thesis we evaluate the state-of-the-art in automatic text simplification in the medical domain. We train a Neural Machine Translation (NMT) system on aligned complex and simple sentences from Wikipedia and Simple Wikipedia. As there are no publicly available aligned medical text simplification corpora, we create one semi-automatically with the help of a domain expert and one fully automatically using a novel monolingual alignment method introduced in this thesis. We analyse the effect of in-domain data when training an NMT system. Furthermore, we describe two strategies for medical term simplification in combination with NMT: 1) An extra pre-processing step that boosts medical term simplification 2) A post-processing dictionary approach using the Open-Access and Collaborative Consumer Health Vocabulary (CHV). We analyse the effect of both strategies separately. We let humans evaluate the output on grammar, meaning preservation (from the complex sentence) and simplicity (compared to the complex sentence).<br/><br/>Results show that an NMT trained on general aligned complex and simple sentences is able to simplify medical sentences at the level of Simple Wikipedia. An NMT trained on medical sentences (in addition to general sentences) in combination with the boosting strategy for medical term simplification is able to translate more medical concepts, but the output is not simpler than the NMT trained on general sentences only. Interestingly, NMT in combination with the CHV did not boost simplicity, but had the opposite effect.","Medical Text Simplification; Neural Machine Translation; Consumer Health Vocabulary","en","master thesis","","","","","","","","","","","","Computer Science | Software Technology","",""
