"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:263c552c-58b8-402d-b8a2-a80bcba60098","http://resolver.tudelft.nl/uuid:263c552c-58b8-402d-b8a2-a80bcba60098","Get the bag on the right track! 'Development of a new methodology for baggage handling system design'","Lemain, T.R.","Sol, H.G. (mentor); Verbraeck, A. (mentor); Ludema, M.W. (mentor); VanderLande Industries (contributor)","2002","","","","master thesis","","","","","","","","","Technology, Policy and Management","","","","",""
"uuid:3966cf5f-fadc-4195-9e2f-44c28a677bd8","http://resolver.tudelft.nl/uuid:3966cf5f-fadc-4195-9e2f-44c28a677bd8","Operational knowledge management at DASA Military Aircraft. (The role of Knowledge Based Engineering in aircraft design)","Jordan, R.M.J.","","2002","","","","master thesis","","","","","","","Campus only","","Technology, Policy and Management","","","","",""
"uuid:02af6bbb-808d-4c6a-b160-bb46d2350870","http://resolver.tudelft.nl/uuid:02af6bbb-808d-4c6a-b160-bb46d2350870","BadBaz: Een kuurOord te Bergen aan Zee","Buis, H.","Engel, H. (mentor); Mihl, H. (mentor); Steenbergen, C. (mentor)","2002","BadBaz, een ontwerp voor een kuuroord te Bergen aan Zee. Het Bad, bestaande uit hotel, restaurant, gym, kuurbaden en parkeergarage ligt als een blok verzonken in het duin waar de elementen zon, zee, wind en de duinen een directe relatie hebben met het kuren. Op de 'kuurbunker' bevind zich een paviljoen met dakterras waar met uitzicht op zee en duinen gegeten en ontspannen kan worden. Het bad is onderdeel van een parkstrook welke de zee, de duinen, het kuurpark en Bergen aan zee met elkaar verbindt tot BadBAZ.","","nl","master thesis","","","","","","","","","Architecture","","","","",""
"uuid:68fed1e1-028a-41e7-b677-e569cd8aad7a","http://resolver.tudelft.nl/uuid:68fed1e1-028a-41e7-b677-e569cd8aad7a","Eindrapport IPP: Waarschuwing voor auto met trekhaak","Meijer, M.M.J.; Nierop, J.","Hanjalic, A. (mentor)","2002","Eindrapport van het Integraal Project Practicum voor het doorlopen van een ontwerptraject met als eindresultaat een ontwerp/product voor de opdrachtgever. In dit geval een waarschuwingssysteem voor het achteruitrijden met een auto met trekhaak.","IPP","nl","bachelor thesis","","","","","","","","","Electrical Engineering, Mathematics and Computer Science","Microelectronics & Computer Engineering","","BSc","",""
"uuid:5f2b6de2-7057-4baa-b73b-4a9fc694d61e","http://resolver.tudelft.nl/uuid:5f2b6de2-7057-4baa-b73b-4a9fc694d61e","Integraal Plan voor de kust van Katwijk: Ontwikkeling van Veiligheid en Recreatie","Van den Broek, M.; Van der Giessen, M.; Ginsel, D.; Kooy, M.; Van der Mark, R.; De Nooijer, J.; Prinsen, A.; Van de Rest, P.; Albers, V.J.J.; Arends, A.; Bos, R.; Ouwehand, J.; Reeskamp, B.; Stive, M.J.F.; Waterman, R.E.; Zitman, T.J.","","2002","In Katwijk zijn er verschillende partijen die plannen hebben met betrekking tot de kust. Veiligheidsverhoging van een deel van Katwijk dat nog niet op deltaniveau is, een vergrootte uitwateringsvoorziening, de geprojecteerde nieuwe zeejachthaven en ontsluiting van het scheepvaartverkeer vanaf zee zijn hierbij de kernwoorden. De projectgroep heeft zichzelf als doel gesteld een integraal plan te ontwikkelen voor het kustgebied van Katwijk met het oog op bovengenoemde aspecten. Daarnaast wordt aandacht besteed aan mogelijke natuurontwikkeling, duinontwikkeling, zoetwaterbeheer en de uitbreiding van de kuststrook in westelijke richting. Aspecten zoals invloed van de plannen op de kustmorfologie wordt erg belangrijk geacht. Er is voor gekozen een methode te kiezen waarbij de nadruk ligt op de inventiviteit van de groep, om tot een groot scala ideeën te komen. Er zijn onder andere brainstormsessies gehouden, waarbij zo min mogelijk oplossingen op voorhand zijn uitgesloten. Als kader is echter wel gelet op de wetgeving omtrent planontwikkeling en de functie van de kust als bescherming van Nederland. Er is naar een overzicht van de alternatieven toegewerkt, waarmee de politiek een onderbouwde keuze kan maken voor de inrichting van het gebied. Er is voor gekozen een lijst op te stellen van alle mogelijke functies van en criteria voor het kustgebied van Katwijk om een goede beoordelingsmethode te vormen. Nadat deze zijn gekoppeld aan de belangen van de betrokken partijen, is er aan de hand van een selecte lijst met functies en criteria een vragenlijst opgesteld, waarop de alternatieven uiteindelijk beoordeeld worden. Voor de twaalf alternatieven is eerst de score per criterium bepaald. Dit is gebeurd door middel van het geven van waarden van 1 tot en met 5, waarbij 1 het beste is en 5 het minst beste. Zo zijn de alternatieven ten opzichte van elkaar geschaald. De alternatieven zijn beoordeeld op criteria zoals morfologie, veiligheid en natuurwaarde. Het resultaat van de studie is een multicriteria scoretabel waarin elk alternatief beoordeeld is op 13 criteria. Op basis van deze tabel en de rest van het onderzoeksresultaat kan wel worden gebruikt om een keuze voor één of enkele alternatieven te maken, met de betrokken partijen, welke, na bereiken van consensus, verder kan worden onderzocht en uitgewerkt.","Katwijk; planontwikkeling; kustontwikkeling; kustlijnbescherming; recreatie","en","student report","","","","","","","","","Civil Engineering and Geosciences","Hydraulic Engineering","","","","52.209330, 4.394717"
"uuid:82dddddd-9e5c-4860-99ab-a048e7109153","http://resolver.tudelft.nl/uuid:82dddddd-9e5c-4860-99ab-a048e7109153","Interface-Complexity: And its influence on performance and workload","Langelaar, M.","Wieringa, P.A. (mentor); Van der Horst, A. (mentor)","2002","This research project on the field of human machine systems, especially human control of complex systems has as objective to find a relation between interface complexity and workload and a relation between interface complexity and performance. Complexity is split into three parts: system complexity, task complexity and interface complexity. The border between task complexity and interface complexity is very narrow and only exist on higher abstraction levels.","","en","master thesis","","","","","","","","","Mechanical, Maritime and Materials Engineering","Biomechanical Engineering","","","",""
"uuid:0cfe06ae-5f18-4606-8a6c-6eea59aaf820","http://resolver.tudelft.nl/uuid:0cfe06ae-5f18-4606-8a6c-6eea59aaf820","Productmodel 'Schutsluis': Een computer-geïmplementeerd kostenoptimalistatie-model voor de totale levensduurkosten van een schutsluis","Hovingh, M.","Vrijling, H. (mentor); Voortman, H.G. (mentor); Abspoel, R. (mentor); Vries, J.T. (mentor)","2002","In tegenstelling tot de meeste waterbouwkundige constructies is de hoofdfunctie van een schutsluis niet uitsluitend de waterkerende functie. Een evenzo belangrijke functie van een schutsluis is vaak de verkeersfunctie. Dit betekent tevens dat er meer en andere partijen, met elk hun eigen wensen en eisen, betrokken zijn bij het systeem. Zo zal de beheerder / opdrachtgever gebaat zijn bij lage bouw- en onderhoudskosten en zal de beroepsvaart een zo groot mogelijke capaciteit van de schutsluis willen. Deze dualiteit tussen enerzijds bouw- en onderhoudskosten en anderzijds wachtkosten van het verkeer en kosten niet-beschikbaarheid zijn van de hoofdoorzaken waarom het ontwerpen van een schutsluis zon complexe aangelegenheid is. Een tweede probleem is dat niet alle kosten op hetzelfde moment worden gemaakt. Zo zullen de aanlegkosten aan het begin van de levensduur vallen, terwijl de overige kosten verspreid over de gehele levensduur van de sluis zijn. Er is daarom gekozen om alle kosten tijdsneutraal te maken, zodat een realistische kostenanalyse kan plaatsvinden. Bij het ontwerpproces van een civieltechnische constructie staat de mens als ontwerper centraal. Dit betekent dat al in een vroeg stadium van het ontwerpproces bepaalde ontwerpvarianten worden uitgesloten. Door de dualiteit tussen kosten en functionaliteit is het echter lastig om te bepalen welke vormvarianten afvallen. Een variant kan bijvoorbeeld uit oogpunt van bouwkosten zeer positief zijn, maar kan vervolgens weer nadelige gevolgen hebben voor de capaciteit van de schutsluis. Het optimale ontwerp is een subjectief begrip. Voor de beheerder / opdrachtgever zal dit het ontwerp met de laagste bouwkosten zijn en voor de gebruiker zal dit een schutsluis zijn met voldoende capaciteit. Er is bij dit model gekozen om alles zo veel mogelijk te kwantificeren en op basis van de totale levensduurkosten een uitspraak te doen over het optimale ontwerp. De kosten kunnen op twee manieren worden beloed. Ten eerste kan de vorm van de gehele sluis of van delen van de sluis worden gewijzigd. Ten tweede kunnen de afmetingen van onderdelen van de sluis worden gevarieerd. Met name de afmetingen van de schutkolk zijn hierbij van belang. In het model zal een groot aantal varianten worden doorgerekend die zowel qua vorm als qua afmetingen van elkaar verschillen. De totale levensduurkosten zijn opgebouwd uit de realisatiekosten, onderhoudskosten en reparatiekosten van de schutsluis, wachtkosten van het scheepvaart- en wegverkeer, kosten van niet-beschikbaarheid en de kosten van de sloop van de schutsluis. Kosten van niet-beschikbaarheid zijn de kosten, die ontstaan doordat de sluis tijdelijk buiten gebruik is, bijvoorbeeld door calamiteiten of onderhoudswerkzaamheden. De capaciteit van de schutsluis wordt hoofdzakelijk bepaald door de lengte van de kolk (Lkolk) en de breedte van de kolk (Bkolk). Alle andere parameters van het ruimtelijk ontwerp zijn gerelateerd aan deze twee parameters. Door de complexe relaties tussen aanlegkosten en gebruikskosten zijn de twee ontwerpparameters Lkolk en Bkolk, wat betreft de optimalisatie van de totale levensduurkosten, onafhankelijk van elkaar. De wachtkosten van scheepvaart- en wegverkeer, de onderhouds- en reparatiekosten en de kosten van niet-beschikbaarheid worden bepaald aan de hand van een realtime-simulatie van het schutproces. Met behulp van de diverse kostenposten kunnen de totale levensduurkosten worden berekend. Het optimale ontwerp is dan het ontwerp dat aan de gestelde eisen voldoet en waarvan de verdisconteerde totale levensduurkosten minimaal zijn","kostenoptimalisatie; levensduurkosten; sluis","nl","master thesis","TU Delft, Civil Engineering and Geosciences, Hydraulic Engineering","","","","","","","","Civil Engineering and Geosciences","","","","",""
"uuid:a1d88ae5-35f2-4687-b132-ce78a749a2ee","http://resolver.tudelft.nl/uuid:a1d88ae5-35f2-4687-b132-ce78a749a2ee","A comparative study of long-term polar motion of terrestrial bodies","Stiefelhagen, M.","Vermeersen, L.L.A. (mentor)","2002","","polar motion; mars","en","master thesis","TU Delft, Aerospace Engineering, Astrodynamics and Satellite Systems","","","","","","","","Aerospace Engineering","","","","",""
"uuid:f92db2e4-5e5c-4050-a2e2-da77bacd87d9","http://resolver.tudelft.nl/uuid:f92db2e4-5e5c-4050-a2e2-da77bacd87d9","Een afwegingsinstrument voor infrastructuurplaning: Ontwikkeling en toepassing van een afwegingsinstrument op basis van een multicriteria analyse bij gebiedprofielen voor verkeer en vervoer in Voorne-Putten","Plugge, I.J.","Pols, A.A.J. (mentor); Verhaeghe, P.J. (mentor)","2002","Beslissingen bij beleidsproblemen over verkeersinfrastructuur leveren vaak complexe vraagstukken op. Dit komt veelal door verschülende gewenste en ongewenste effecten, verschil in effectbeleving van de betrokken actoren, risico's en onzekerheden. Planning kan worden gedefinieerd als het doelgericht voorbereiden van handelingen en acties. Het planningsproces kan worden opgesplitst in twee fases: de effectbepalingsfase en de afwegingsfase. In de effectbepalingsfase wordt informatie en kennis over de effecten van alternatieven, nodig om tot een oplossing te komen, verzameld. In de afwegingsfase wordt de verzamelde informatie gestructureerd, geaggregeerd en geëvalueerd om tot een oplossing voor het gestelde evaluatieprobleem binnen de planning te komen. Voor de effectbepaUng bestaan verschillende methodes en modellen. In opdracht van het Ministerie van Verkeer en Waterstaat, directie Zuid Holland, is een analysemethodiek ontwikkeld om een regionaal verkeers- en vervoersbeleid te ondersteunen. Binnen deze methodiek verzorgt een model de effectbepaling. De afwegingsfase van de methodiek is echter nog niet operationeel. Het doel van dit afstudeerproject is het ontwildcelen van een generiek afwegingsinstrument dat gebruikt kan worden voor de afwegingsfase van planningsprocessen op het gebied van verkeersinfrastructuur. Hiervoor is de volgende werkwijze gehanteerd. Binnen de planning is een visie ontwikkeld op de gebruikswaarde van het instrument. Vervolgens is het instrument geïmplementeerd en toegepast binnen de analysemethodiek met een tweeledig doel: het operationaliseren van de afwegingsfase van de analysemethodiek en het opstellen van verkennende hypotheses over de gebruikswaarde van het instrument binnen de infrastructuur-planning. Het verkennende karakter houdt in dat de algemene geldigheid van de hypotheses niet is onderzocht. Het planningsproces op het gebied van verkeersinfrastructuur kent de volgende met elkaar verweven deelprocessen:  het rationeel-inhoudelijke denk- en werkproces, waarin op een systematische wijze inhoudehjk wordt nagaan hoe problemen kunnen worden aangepakt.  het maatschappelijke proces, waarin actoren uit de samenleving zich een beeld vormen van problemen en oplossingen.  het polttiek-bestuurlijke proces, waarin afstemming plaatsvindt tussen de verschillende oplossingen en belangen van betrokken actoren, alsmede de uiteindehjke formele besluitvorming.  het organisatorische proces, waarin de afstemming tussen de drie bovengenoemde processen plaatsvindt. Het betreft hier activiteiten als coördineren, faseren en informeren en het organiseren van aspecten als tijd, geld en verdehng van taken. De invalshoek van deze studie is het rationeel-inhoudehjke denk- en werkproces. Omdat dit deelproces dient te worden ingebed in de sociale interactieprocessen van de andere deelprocessen is bij deze deelprocessen aansluiting gezocht. Vanuit de rationeel inhoudelijke aanpak wordt een toetsingskader voor de afwegingsfase opgezet waaraan betrokken actoren binnen het planningsproces hun mening kunnen toetsen. Elk deelproces kent een aantal kwaliteitsaspecten, waaraan het ontwikkelde afwegingsinstrument een bijdrage kan leveren. Dit wordt mogehjk gemaakt door de karakteristieken van het afwegingsinstrument.","","nl","master thesis","","","","","","","","","Civil Engineering and Geosciences","Transport & Planning","","","",""
"uuid:b3f476e4-2190-453c-8bf4-c26d6b0cd284","http://resolver.tudelft.nl/uuid:b3f476e4-2190-453c-8bf4-c26d6b0cd284","Accumulatie van vertragingen op luchthavens","Van de Voort, M.","Pols, A.A.J. (mentor); Verhaeghe, R. (mentor); Dekker, S. (mentor)","2002","Lange tijd is de luchtvaart beschouwd als een bedrijfstak onder de hoede van de overheid. Marktwerking werd via strikte regulering (zoals bilaterale verdragen) tot een minimum beperkt. Toenemende passagiersaantallen en daarmee vluchtbewegingen hebben hier vanaf de tachtiger jaren verandering in gebracht. Eén van de belangrijkste factoren die ertoe heeft geleid dat het luchthavenbedrijf rendabel werd, was de liberalisering van de regelgeving in de luchtvaart. Deze liberalisering heeft voor meer economisch bewust handelen in de luchtvaart gezorgd en heeft de concurrentie tussen luchthavens verhevigd. Naarmate het aantal vliegbewegingen toenam, bleken luchthavens rendabeler te worden doordat er zich economische voordelen voordeden. Dit bewustzijn leidde tot een verhevigde concurrentie tussen luchthavens om de gunst van zowel de luchtvaartmaatschappijen als die van diens klanten, de passagiers. De basis waarop beide voor een luchthaven kiezen, zijn met name geld, tot uiting gebracht in lage tarieven, en tijd, tot uiting gebracht in korte wachttijden en een kleine kans op vertragingen. Daarnaast spelen bij deze keuze niet-economische factoren een rol, zoals ligging en historische rechten. Eén van de manieren om te concurreren, is het verhogen van de efficiency van de luchthaven teneinde luchthavenkosten te reduceren en deze niet door te hoeven berekenen aan de klant en diens klant. Veel luchtvaartmaatschappijen concurreren op mondiale schaal via het Hub and Spoke systeem. Dit systeem opent via transfers vele markten. Nadeel is de gevoeligheid van dit systeem voor verstoringen waardoor de kans op vertragingen toeneemt en het systeem veelal leidt tot onderbenutting van de aanwezige infrastructuur. Het door de luchthaven aanbieden van faciliteiten die verstoringen tegengaan of de capaciteit vergroten, zal derhalve de concurrentiepositie van de luchthaven verbeteren.","","nl","master thesis","","","","","","","","","Civil Engineering and Geosciences","Transport & Planning","","","",""
