"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:a19dfc2b-25a9-40f3-bf18-30e50e595fc3","http://resolver.tudelft.nl/uuid:a19dfc2b-25a9-40f3-bf18-30e50e595fc3","Nonlinear arm responses to continuous and pulse-shaped force perturbations","Van Vliet, B.","Van der Helm, F.C.T. (mentor); Happee, R. (mentor); de Vlugt, E. (mentor)","2012","This study quantifies and explores the nonlinearities of human arm responses to large force perturbations while subjects (n=10) performed either a position or relax task. Continuous perturbations with large variations of amplitude levels (RMS values of 2.5, 7.5, 22.5 mm displacements) and pulse perturbations with large amplitudes (average of 16 cm displacements) were applied at the hand by a 2-DOF robotic manipulator. Linear multivariable identification techniques were used to estimate the endpoint mechanical admittance from the continuous perturbations. The admittance is the relationship between force input and displacement output. Reflexive and intrinsic parameters of a 2-DOF linear arm model were fitted onto the estimated endpoint admittance. This model was used to predict the pulse perturbations. In particular, we determined to what extent human arm displacements in response to large amplitude force pulses can be predicted from identification of continuous perturbations with small amplitudes. Results showed that the estimated admittance for the relax task is a factor 18 larger compared to the estimated admittance for the position task. For the position and relax task, the estimated admittance respectively decreased with a factor 1.5 and increased with a factor 3.8 at the largest perturbation amplitude compared to the lowest amplitude. For the position task, this effect probably resulted from adaptation to the perturbation. The nonlinearity observed for the relax task might be well explained by nonlinear muscle properties such as the short range stiffness. On average, model predictions underestimated the peak displacements in response to the pulse stimulus by a factor 1.7. This shows the need to include nonlinearities in models for pulse shaped loading conditions.","nonlinear arm pulse","en","master thesis","","","","","","","","2012-05-31","Mechanical, Maritime and Materials Engineering","BioMechanical Engineering","","BME","",""
"uuid:15c8c13d-29f3-4a46-8058-623110e3c750","http://resolver.tudelft.nl/uuid:15c8c13d-29f3-4a46-8058-623110e3c750","The Development of a Gasification-Stove for the Rural Poor in Vietnam","Hoebe, R.J.","Crul, M. (mentor); Tempelman, E. (mentor)","2012","Vietnam’s economy is largely agricultural, with rice being the most cultivated crop. Apart from the rice itself, being the most important food source in Asia, the production also creates a great amount of waste. Currently, this ‘waste’ is simply burned on-site since that is the easiest solution for the farmers to get rid of it. However, the low quality combustion at low temperatures creates polluting smoke and leaves most material only partially burned. As a result, rice waste burning is one of Vietnam’s main environmental concerns. Rice husk has proven to be a valuable energy source for cooking in the rural area’s of Vietnam. With the application of a technique called gasification, an improved cooking stove was developed that can reduce indoor air pollution, which is one of the major health issues in developing countries. Furthermore, gasification reduces the emission of carbon dioxide (CO2), and takes away the need of buying the relatively expensive coal that is often used for cooking. This is replaced with rice husk or other biomass, which is easier to access for people in those regions. Moreover, the residual charcoal from the gasifier (also called biochar) is a very good fertilizer and a source for soil restoration. The objective of the project was improving an existing proof of concept in terms of convenience and performance. During a 3 month period in Vietnam, the most important values and parameters of the stove were established by means of applied research. It was determined that the target group would benefit from sufficient cooking power, cooking time, and clean emissions. Observations also assessed that the proof of concept should be improved in terms of safety and convenience. This led to three different concepts provided with a premix-burner, from which one was chosen to be used for the new gasifier-stove design. The detailing included calculating the most important dimensions and specifications of the gasifier stove by analysing the chemical process of gasification. Initial tests with a prototype burner were carried out to check the influences of different parameters. Finally all results were transferred into the creation of 3D CAD model. Using this design as input, an almost identical prototype was made. The success of the project was verified by comparative testing of carbon monoxide and hydrocarbons emissions , accompanied with a user test and evaluation.","gasification; stove; rice husk","en","master thesis","","","","","","","Campus only","2013-04-27","Industrial Design Engineering","Design Engineering","","DfS","",""
"uuid:55b838bb-62ec-458e-8588-c1833ddd463d","http://resolver.tudelft.nl/uuid:55b838bb-62ec-458e-8588-c1833ddd463d","A framework in the second disaster reduction norm (NRD-2): Minimum safety aspects for public buildings in Guatemala","Paredes, A.L.","Vrouwenvelder, A.C.W.M. (mentor); Suddle, S.I. (mentor); Leijten, M. (mentor)","2012","","disaster reduction; safety aspects; Guatemala","en","master thesis","","","","","","","","","Civil Engineering and Geosciences","Structural Engineering","","Construction Management and Engineering","",""
"uuid:9dbb7344-00ba-465f-aa0d-e028ba5e38c0","http://resolver.tudelft.nl/uuid:9dbb7344-00ba-465f-aa0d-e028ba5e38c0","Building envelope refurbishment of multiresidential postwar buildings: Investigation via a case study","Loukopoulou, A.","Nijsse, R. (mentor); Schipper, H.R. (mentor); Pasterkamp, S. (mentor); Konstantinou, T. (mentor)","2012","This project is aiming to reduction of energy demands, and greenhouse gas emissions consequently, by achieving less heating demand and higher thermal comfort for residential buildings. The choice of refurbishment as the best solution for that is investigated. For the needs of the project, a case study was used, carefully chosen to be representative and of common detailing, so the solutions proposed can be implemented to more buildings. The criteria for the refurbishment measures that were investigated were mainly: not extreme costs, comfort for the residents during the construction and the possibility to generalize the solution for more buildings. CAPSOL models were created for the calculation of the heating demand in the exiting situation and the refurbishment solutions. The result of this modeling was that the building has to be fully refurbished in order for it to achieve both high thermal comfort and low heating demand. Passive measures, like second skin façade and closed-off balcony, work better than external insulation, especially if they are south oriented. The greenhouse gas emissions were calculated both form the heating demands and by calculating the embedded energy of the materials used in each refurbishment solution. Again, the passive measures were more efficient because glass and steel are much less environmentally-costly materials than aluminium frames and external insulation. Also, geothermy played an important role in reducing the emissions greatly.","building envelope; facade; postwar buildings; greenhouse gas emissions; thermal comfort; heating demands; refurbishment","en","master thesis","","","","","","","","2012-05-02","Civil Engineering and Geosciences","Structural Engineering","","Structural and Building Engineering","",""
"uuid:929092d0-fb73-430a-8f63-189b8c4142eb","http://resolver.tudelft.nl/uuid:929092d0-fb73-430a-8f63-189b8c4142eb","Suoi Giang Agricultural Cooperative, development of a sustainable PSS for rural Vietnam","Rietveld, B.J.","Crul, M.R.M. (mentor); Diehl, J.C. (mentor)","2012","The Suoi Giang community is a mountainous area situated about 250 kilometers from Hanoi, the capitol of Vietnam. In Suoi Giang, about 2700 people live divided over 8 villages. 98% of the population belongs to the H'mong minority. Within Suoi Giang, about 50% of the people live of an income of 20 US Dollar a month or less. Besides this, the level of education is low. Agriculture is the only form of income generated by the people. SPIN Asia, together with a tea distributor in Suoi Giang is introducing a set of zero-waste products that combined aim to improve the economic position of the H'mong people. This project is aimed to explore the opportunities of the development of a product-service system (PSS) of these products, in order to make this introduction even more effective. Throughout the report, the development of this PSS is visualized, as well as the business development that surrounds this PSS. Consequently, an implementation strategy is developed in order to guide the introduction of this PSS in a way that is most effective in terms of sustainable development for both the end-users and the other stakeholders involved.","PSS; Product-Service System; Vietnam","en","master thesis","","","","","","","Campus only","","Industrial Design Engineering","Design for Sustainability","","Strategic Product Design","",""
"uuid:5d08ae4d-c551-458a-9ddd-d2b9f9e8e233","http://resolver.tudelft.nl/uuid:5d08ae4d-c551-458a-9ddd-d2b9f9e8e233","Addicted product: A scenario of future interactions based on addictions of products to be used","Rebaudengo, S.","Hekkert, P.P.M. (mentor); Aprile, W.A. (mentor); Haque, U. (mentor)","2012","A product’s addiction comes from the reward of being used, the primary concern of any product from a product’s perspective. How could products communicate to their owners that they want to be used? When do products consider a lack of use as negligence? And what can they do if this neglect is persistent? In the vision of IoT (Internet of Things), if a product is connected and can compare itself with other peers products, will it understand that it is used more or less than the others? This project explores the implications of a connecting peer products and the resultant addiction emerging from it. It proposes a critical scenario of how a product could subtly influence a person to use it and a concept of a system in which products are free to move around hosts, trying to find their best possible habitat. What if products could tests our keeping power rather than us having the usual buying power over them?","Internet of things; Addictions; Product Agency","en","master thesis","","","","","","","Campus only","","Industrial Design Engineering","Industrial Design","","Master of Science Design for Interaction","",""
"uuid:94f1baf3-5fb5-4a5e-98c6-8c50fbc0ef4b","http://resolver.tudelft.nl/uuid:94f1baf3-5fb5-4a5e-98c6-8c50fbc0ef4b","A study of demand oblivious routing algorithms","Almodóvar Chico, J.L.","Kuipers, F. (mentor)","2012","Nowadays, people make use of communication networks (e.g. Internet) everyday and expect high quality from the offered services. Providing a good quality of service and optimizing the utilization of the network resources are the main objectives in designing a routing. It has always been believed that traffic demands play an important role in this design because the better the traffic demands are known, the more properly they can be allocated. However, understanding and estimating these traffic demands is not a trivial task. In 2002 Räcke asked himself an important question: ``how important is accurate knowledge of traffic demands for obtaining good utilization of the network?"" This marked the beginning of a new kind of routing algorithms: the demand oblivious routing algorithms or oblivious routing. These routing algorithms ignore the current status of the network when making routing decisions and they only base their decisions on the source, destination of the flows and, in certain cases, some random values. These kind of algorithms have evolved a lot during the last years in three different directions. Nevertheless, according to the knowledge of the author, there has been no study until now that evaluates the performance of algorithms from these three branches. Firstly, this thesis will present a complete and exhaustive study based on the three papers that originated the different kinds of oblivious routing. Then, a framework will be developed to compare these three algorithms under the same conditions and with a range of metrics from theoretical calculations to more practical ones. Finally, based on the results obtained, possible improvements for these families of algorithms will be suggested.","oblivious routing; routing algorithms","en","master thesis","","","","","","","","2012-06-21","Electrical Engineering, Mathematics and Computer Science","Network Architectures and Services Group","","MSc. Telecommunications","",""
"uuid:a13b25e4-dc7f-4cdc-9e4c-82256a879343","http://resolver.tudelft.nl/uuid:a13b25e4-dc7f-4cdc-9e4c-82256a879343","Systems Engineering and Functional Specification assessed","Kluis, G.M.","De Ridder, H.A.J. (mentor); Van Nederveen, G.A. (mentor); Leijten, M. (mentor)","2012","Developments in the Dutch civil sector resulted in a shift of the solution-oriented approach of the market towards a more problem oriented approach. In a problem oriented approach, the principal has to provide the contractor with a larger solution space. This can be achieved by focussing on the definition of the problem instead of the solution. De contractor is responsible for the development of the solution corresponding to the problem. Systems Engineering is a method which makes simplification of the entire project possible by facilitating a structured working method and several instrument. Therefore Systems Engineering is seen as the method that can support this changed approach by making the transfer and further developing of the project more successful. The method finds its origin in the telecom sector and is widely adopted by the aerospace sector. Due to the positive results, the theory is also adopted by the Dutch civil sector.","systems engineering; functional specification","en","master thesis","","","","","","","","","Civil Engineering and Geosciences","Structural Engineering","","Construction management and engineering","",""
"uuid:1da362d9-f6cb-4c62-8b23-ebf5ec34ed07","http://resolver.tudelft.nl/uuid:1da362d9-f6cb-4c62-8b23-ebf5ec34ed07","Enriching the TV experience","Van Heugten, S.T.H.","Birkhoff, R. (mentor); Sonneveld, M.H. (mentor)","2012","The goal of the study was to explore new possibilities for enriching the user’s television experience. The goal of the study comes from the phenomenon of changing human-product interaction concerning the interaction and experience between user and television. The focus in this study is on a group of young urban professionals who just started their professional careers and have an interest in innovative products. The television as a product has been changed over the years and will be changing even further due to technological innovations. The interaction between user and TV has evolved over the years from a social gathering towards an individual activity in which the user decides what the content is and when it is watched. The social deterioration is taken over by the rise of social media networks. Instead of face to face communication stories, experiences and opinions are instantly shared by means of social media. Media becomes social, and communication is media. Development of other intelligent devices such as smartphones and tablet computers makes the TV a part of a network of interrelated products that have an impact on the context of use of the television as such. Devices are interrelated which enables accessible cross-communication and interaction between devices. Context mapping is used as a method to create a detailed frame of user values, needs, and dreams. The results are used to formulate four different and possible concept directions that all respect the needs of the target group. During this study the concept directions “Focus/Ambient” and “Public/Personal” are explored. The first direction focuses on the TV as an object to focus on shifting into a background element. The second direction explores the possibilities of shifting the TV as a public device towards a personal device and vice versa. Both elements are captured with the Pico concept which is a concept that enriches the user’s TV watching experience by providing background lighting embedded with an intelligent, automated and personalized messaging service related to TV content. The concept is evaluated with the target group using focus groups resulting in recommendations for Vogel’s Products to do research in optimizing the concept for a full acceptance of the targeted group of users. The concept validation showed several valuable elements: a system or product should learn from the user, not vice versa, the product should fit user demands seamlessly, the product should be able to be personalized, and the product should offer the user freedom and control.","gesture control; picoprojector","en","master thesis","","","","","","","Campus only","","Industrial Design Engineering","Industrial Design","","","",""
"uuid:23c58ad0-0d8d-466c-be93-a17d95163e03","http://resolver.tudelft.nl/uuid:23c58ad0-0d8d-466c-be93-a17d95163e03","Exploring Opportunities for an Evolutionary Integration of Level 3 UAV Situation Awareness Support into ATC/C2 systems","Verboon, T.","Theunissen, E. (mentor)","2012","To explore the question whether a promising concept that supports a UAV operator in separating the UAV from other traffic, also has potential benefits for Air Traffic Control, an identification and analysis of possibilities to add the conflict probing function to an existing Air Traffic Control system, the Multi-Aegis Site Emulator, was performed. The surveillance sensor type was a decisive aspect in this conversion, due to stringent requirements on position and velocity accuracy for effective conflict probing. Based on the results it was concluded that, within certain constraints, the envisioned implementation was technically feasible. For the implementation, a system-independent platform is designed with connectivity and data presentation designed independently from MASE. The proposed system architecture comprises a separate, stand-alone computer which captures the ATC display and uses a video overlay to add the conflict probes. To compute the location of the conflict areas, a real-time feed of track information is required, which was available in Eurocontrol´s ASTERIX standard at the Royal Netherlands Air Force Air Operations Control Station Nieuw Milligen. Integration and testing with a recorded and a live air picture on the MASE were successfully performed, which led to Technology Readiness Level 6.","unmanned aerial vehicle; uav airspace integration; airspace integration; conflict probing; air traffic control","en","master thesis","","","","","","","","","Electrical Engineering, Mathematics and Computer Science","Telecommunications","","Electronic Navigation Systems","",""
"uuid:c6110e4a-86d0-4423-aedd-fe3e5d55d20f","http://resolver.tudelft.nl/uuid:c6110e4a-86d0-4423-aedd-fe3e5d55d20f","Sand Erosion in Cold Heavy Oil Production with Sand","Jacobs, L.B.","Zitha, P.L.J. (mentor); Van Rhee, C. (mentor); Talmon, A.M. (mentor)","2012","Cold Heavy Oil Production with Sand (CHOPS) is a production method to produce heavy oil (>100 cP). It is mainly applied onshore Canada in unconsolidated sand reservoirs. Different theories exist about how the erosion process takes place inside the reservoir. This research project focused on the influence of the grain stress on the sand erosion process. Laboratory experiments were performed to investigate the influence of grain stress on the sand erosion process. In order to carry out these experiments a high pressure radial flow cell has been developed. Inside this flow cell, oil was injected into a compressed sand pack and produced via a single perforation. During this process the sand pack was scanned using a X-ray computed tomography (CT) scanner. Experiments were carried out at different confining pressures between 30 and 100 bar, using both oil and water as pore fluids. CT scans have revealed that the erosion process does not change when different grain stresses are applied. However, different erosion patterns were observed for experiments with the two different pore fluids. In both oil-sand and water-sand experiments a cavity was observed at the periphery of the sample. Although it could not be visualised using the CT-scanner, calculations have shown that a “weak zone”, must have developed between the injector and the producer before a cavity became visible.","CHOPS; oil; production; CT; erosion; sand; experiment; weak zone; cavity","en","master thesis","","","","","","","","","Civil Engineering and Geosciences","Geoscience & Engineering","","Petroleum Engineering and Offshore Engineering","",""
