"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:1cc99876-1d33-4ab8-8606-01e4ffae52fd","http://resolver.tudelft.nl/uuid:1cc99876-1d33-4ab8-8606-01e4ffae52fd","Metallurgical phenomena governing the bake hardening response of bake hardenable steels","Moreno Exebio, J.J.","Sietsma, J. (mentor)","2002","","","en","master thesis","","","","","","","","","Applied Sciences","Technische Materiaalwetenschappen","","","",""
"uuid:d92aaa95-a646-4d78-b6b3-1bb33b8d31ab","http://resolver.tudelft.nl/uuid:d92aaa95-a646-4d78-b6b3-1bb33b8d31ab","Een kartografisch expert systeem ten behoeve van presentatie van gedistribueerde geografische informatie","Kotte, I.","Van Nieuwenhuizen, P. (mentor); De Vries, M. (mentor)","2002","Al sinds het moment dat afbeeldingen in webpagina’s kunnen worden opgenomen, is internet een geschikt medium om geografische informatie mee te distribueren. Het is toegankelijk voor veel mensen, de hoeveelheid informatie is eindeloos en de informatie kan gemakkelijk up-to-date worden gehouden. GIS via internet beperkt zich niet meer tot het oversturen van raster of bitmap plaatjes, maar ook de geografische data zelf kan worden opgevraagd. Dit schept nieuwe mogelijkheden; het is nu bijvoorbeeld mogelijk om gedistribueerde geografische data te integreren tot een enkele kaart. Een topografische ondergrond van een overheidsinstantie kan zo gecombineerd worden met een leidingnetwerk van het energiebedrijf en het kabelnetwerk van een telecommunicatiebedrijf. In de praktijk verloopt die informatie-integratie niet vlekkeloos. Afgezien van technische moeilijkheden kunnen bij gelijktijdige afbeelding van gegevens uit meerdere onafhankelijke bronnen afbeeldingsproblemen ontstaan. Zo kunnen kleuren conflicteren, de informatiedichtheid in de kaart kan te groot worden en de kaartlaagvolgorde kan verkeerd zijn. Om een consistente en correcte afbeelding te genereren is een Kartografisch Expertsysteem (KES) nodig. Bestaande systemen die assistantie bij kartografische problemen kunnen geven bleken allen slechts delen van het probleem te bestrijken. Daarom is een ontwerp voor een KES gemaakt. Binnen dit ontwerp is een framework opgesteld om het mogelijk te maken het KES in combinatie met verschillende softwarecomponenten zoals GIS viewers te gebruiken. Het KES framework is geïmplementeerd bovenop de Java GIS tool GeoTools. Daarna zijn twee versies van een KES engine (het component dat de kartografische kennis bevat) geïmplementeerd. De eerste versie maakt gebruik van een expert system shell voor het toepassen van kartografische kennis. De voornaamste reden om in eerste instantie voor een expert system shell te kiezen was omdat de manier van informatie verwerken goed leek aan te sluiten bij de slecht te formaliseren kartografische kennis die erin opgeslagen moet worden. Deze implementatie bleek tekortkomingen te hebben, daarom werd een tweede KES engine geimplementeerd met een procedurele toepassing van kartografische regels. De twee implementaties zijn vervolgens geëvalueerd, getest en met elkaar vergeleken. Met de procedurele implementatie bleek de meeste sturing aan het optimalisatieproces te kunnen worden gegeven. De expert system gebaseerde implementatie kan werken met meer impliciet gestelde regels, maar is trager dan de procedurele engine. Conclusies en aanbevelingen zijn naar aanleiding van de bevindingen in dit project geformuleerd en opgenomen in het laatste hoofdstuk.","","nl","master thesis","","","","","","","","","OTB Research Institute for the Built Environment","GIS technology","","","",""
"uuid:78877772-e3a0-4b03-9fe2-6528dc9d4fa4","http://resolver.tudelft.nl/uuid:78877772-e3a0-4b03-9fe2-6528dc9d4fa4","Duurzame inpassing van de Rijksweg 13 in Overschie: Financiele en maatschappelijke haalbaarheid ondertunneling Rijksweg 13 in combinatie met ontwikkeling onroerend goed","Van der Windt, A.N.B.","Sanders, F.M. (mentor); Smook, R.A.F. (mentor); Ruiter, W. (mentor); Van Eck, P. (mentor); Hoeflaak, E. (mentor)","2002","","","nl","master thesis","","","","","","","","","Civil Engineering and Geosciences","Transport & Planning","","","",""
"uuid:9dc82c72-e0de-4412-8ec6-bbd1a9c83702","http://resolver.tudelft.nl/uuid:9dc82c72-e0de-4412-8ec6-bbd1a9c83702","Nd:YAG laser welding of AA7075 high strength aluminium","Kerstens, N.F.H.","Richardson, I.M. (mentor); Den Ouden, G. (mentor); Pieters, R.R.G.M. (mentor); Hermans, M.J.M. (mentor)","2002","","","en","master thesis","","","","","","","","","Applied Sciences","Materials Science and Engineering","","","",""
"uuid:5e137203-4978-4baf-8e49-4905990de5b5","http://resolver.tudelft.nl/uuid:5e137203-4978-4baf-8e49-4905990de5b5","On the consolidation and erosion of cohesive sediments","De Boer, G.J.","Barends, F.B.J. (mentor); Battjes, J.A. (mentor); Pietrzak, J.D. (mentor); Postma, L. (mentor); Winterwerp, J.C. (mentor)","2002","Modelling of cohesive sediments is of paramount importance for water quality issues: cohesive sediments control the light extinction and they are the major carriers for heavy metals. The concentration of cohesive sediments in open water systems is too a large extent controlled by erosion from and deposition to the waterbed. The permanent opening of the Haringvliet Sluices in the Netherlands, which is currently considered, may e.g. lead to resuspension of polluted cohesive sediments that have been deposited in the seventies after the closure of the tidal basin. The currently most widely used erosion models are poorly based on physical principles and lack the ability to describe erosion of the consolidated sediment bed at increased shear stresses e.g. during a storm. More advanced models do exist, but these are too slow for long term water quality modelling. A new modelling approach is needed that is both fast and accurate. In this graduation project a new (one-dimensional) vertical model is developed and tested within Delft3D-WAQ. The basic hypothesis is that the erosion rate E can be described as a function of a strength parameter, the soil density ?, and a load parameter, the bed shear stress ?b. The model consists of (1) an erosion module and (2) a consolidation module to provide for the soil density as a function of time and depth. A new erosion formulation is proposed that takes into account the probability distribution of the bed shear stress. It assumes that erosion occurs if the actual bed shear stress exceeds the yield strength of the water bed. For the actual bed shear stress a Rayleigh distribution is assumed. The yield strength can be derived from the cohesion and the density. Alternating erosion and deposition in open water systems leads to the presence of soft mud layers. The finite strain consolidation theory of Gibson [1967], which includes the effect of the density on the permeability, can be used to describe the density profiles of these soft mud layers. The Gibson equation is transformed to material co-ordinates to obtain fixed boundary conditions. The resulting non-linear partial differential equation is simplified by discarding the short-term advection terms, and solved by means of a Fourier series. This solution is fast and has successfully been validated on consolidation experiments in a settling column. Besides, an improved method is proposed to determine the consolidation parameters. The new water bed model has successfully been validated on short term (12-24 hours) erosion experiments performed in a laboratory flume after consolidation of several days. The combination of a simple parameterised consolidation module and the new erosion formulation looks promising. If the model parameters are associated with the physics of more experiments and some minor numerical problems are solved, a realistic model for long term simulations results. Furthermore, the new model corroborates the concept that erosion is governed by the tail of the probability distribution of the actual bed shear stress, i.e. by turbulent bursts","","en","master thesis","TU Delft, Faculty of Civil Engineering and Geosciences, Hydraulic Engineering","","","","","","","","Civil Engineering and Geosciences","","","","",""
"uuid:ce44aa97-8e98-4043-b5ff-b632cf6d4f31","http://resolver.tudelft.nl/uuid:ce44aa97-8e98-4043-b5ff-b632cf6d4f31","Dynamische capaciteit van containerterminals","Zanen, M.W.","Ligteringen, J. (mentor); Groenveld, R. (mentor); Dekker, S. (mentor); De Langen, P. (mentor)","2002","Veel containerterminals worden ontworpen met een bepaalde capaciteit, maar onder invloed van marktwerking blijkt deze dit niveau te kunnen ontstijgen. Tijdens de planningsfase is het vaak niet mogelijk in te schatten hoe groot deze capaciteitstoename zal zijn. De capaciteitstoename lijkt te worden bereikt door een vergroting van de terminalefficiency tijdens het gebruik van de terminal. In zijn algemeenheid kan de capaciteit van een containerterminal worden beschreven als een product van een aantal capaciteitsfactoren. Deze capaciteitsfactoren zijn afhankelijk van uiteenlopende invloedsfactoren. Het doel van het onderzoek is om een model te maken dat weergeeft in welke mate de capaciteitsfactoren afhankelijk zijn van de invloedsfactoren. De uitkomsten van dit onderzoek kunnen van belang zijn voor verschillende terminalbedrijven, die hun capaciteitsgroei in kaart willen brengen, om zo hun mogelijke ""autonome groei"" voor de toekomst te kunnen bepalen. Ook is het relevant voor ingenieurs- en ontwerpbureaus, die zich bezig houden met terminaldesign. Op basis van literatuuronderzoek zijn de verschillende invloedsfactoren achterhaald. Vervolgens is voor een aantal uiteenlopende situaties uitgewerkt in welke mate de capaciteitsfactoren afhankelijk zijn van de invloedsfactoren. Uiteindelijk is het model toegepast op twee binnenvaart containerterminals. Allereerst dient een onderscheid aangebracht te worden tussen de stackcapaciteit (aantal containers dat per jaar kan worden doorgezet over de opslagruimte van de terminal) en de kadecapaciteit (maximum aantal containers per jaar over kade). Voor een aantal capaciteitsfactoren is aangegeven van welke invloedsfactoren ze afhankelijk zijn en hoe die afhankelijkheid in theorie werkt. Aan de hand van een aantal onderzoeksresultaten worden de theoretische verbanden getoetst aan de praktijk. Het merendeel van de verbanden blijkt inderdaad in de praktijk aantoonbaar, waardoor geconcludeerd kan worden dat het model praktisch toepasbaar is. De stackcapaciteit wordt in hoofdzaak bepaald door de stapelhoogte en de gemiddelde verblijftijd van de containers op de stack. De stapelhoogte is afhankelijk van de relatieve grondkosten en de relatieve arbeidskosten. In Hong Kong is grond duur en arbeid goedkoop. Dit resulteert in vol en hoog gestapelde stacks, waar veel tussentijdse herschikking van de containers nodig is, wat resulteert in hogere tarieven ($ 350 per container tegenover $ 200 wereldwijd gemiddeld). De grondproductiviteit van deze terminals bedraagt met 40.000 TEU/ha/jaar het drievoudige van de Europese terminals. Dit komt in hoofdzaak door de hogere en vollere stapeling. De verblijftijd van de containers is sterk afhankelijk van de tariefstructuur. Wanneer containers op een terminal lang vrij mogen staan maken klanten daar ook onmiddellijk gebruik van, terwijl een beperking van deze periode een reductie van de verblijftijd teweegbrengt. Uit de toepassing van het model op de binnenvaartterminals blijkt dat de gemiddelde verblijftijd kan worden verkort door het aanhouden van een kortere ""vrij-staan"" periode. De belangrijkste factoren die bepalend zijn voor de kadecapaciteit zijn de kraanintensiteit (aantal kranen per kadelengte) en de kadebezettingsgraad. De kraanintensiteit is vanuit operationeel oogpunt gebonden aan 15 kranen per kilometer, omdat de kranen anders niet meer individueel kunnen opereren. De haven van Singapore zit met 14 kranen per km tegen dit maximum aan, terwijl de Europese havens slechts rond de 6 kranen per kilometer kadelengte hebben staan. De aan te houden kadebezettingsgraad is afhankelijk van het aantal ligplaatsen en de tussen rederij en terminaloperator overeengekomen maximale wachttijden. Hoe hoger de beide invloedsfactoren zijn, hoe hoger de kadebezettingsgraad. De meeste havens hebben een kadebezetting rond de 40%, terwijl Hong Kong 50% boekt en Rotterdam nog geen 30% haalt. Door de bezettingsgraad van 50% en een kraanintensiteit van 10 kranen per kilometer heeft Hong Kong een kadeproductiviteit van 1600 TEU/m/jaar, terwijl de Europese havens blijven steken op 700 TEU/m/jaar.","","nl","master thesis","TU Delft, Faculty of Civil Engineering and Geosciences, Hydraulic Engineering","","","","","","","","Civil Engineering and Geosciences","","","","",""
"uuid:5fe7cb6e-7682-4a7d-b135-4cd462247ae4","http://resolver.tudelft.nl/uuid:5fe7cb6e-7682-4a7d-b135-4cd462247ae4","Airport expansion and land use: Conflicting interest through noise impact","Ter Braake, A.","Sanders, F.M. (mentor)","2002","","","en","master thesis","","","","","","","","","Civil Engineering and Geosciences","Transport & Planning","","","",""
"uuid:94ce7995-1698-4603-8374-cbc9055bc236","http://resolver.tudelft.nl/uuid:94ce7995-1698-4603-8374-cbc9055bc236","De ontwikkeling van een actief sluitende handprothese","Stellingwerff Beintema, E.","","2002","De handprothesen die op de markt zijn voldoen niet aan de eisen van de gebruikers, dit zijn: goede cosmetiek, draagcomfort en bedieningsgemak. Om tot een goede bedieningsgemak te komen is kracht en plaatsterugkoppeling belangrijk. Cosmetiek en terugkoppeling kunnen goed zijn bij lichaamsbekrachtigde actief sluitende prothesehanden, mits aan de eisen voldaan wordt. De doelstelling is: het ontwikkelen van een lichaamsbekrachtigde actief sluitende handprothese. Na het opstellen van een programma van eisen, is een inventarisatie van actief sluitende handen en mogelijke aansturingen gemaakt. Hieruit bleek dat de krachtgestuurde hand van De Visser en de elleboogsturing van de Wilmer groep het beste aan de eisen voldeden.","WILMER; biomechanical engineering; prothesen; lichaamsbekrachtigde actief sluitende handprothesen; bedieningsgemak; handprothesen; kunstledematen; handprothese","nl","master thesis","","","","","","","","","Mechanical, Maritime and Materials Engineering","Biomechanical Engineering","","","",""
"uuid:b465ddcd-0c16-4722-b76b-856d63a6c593","http://resolver.tudelft.nl/uuid:b465ddcd-0c16-4722-b76b-856d63a6c593","Evaluation of nourishments at Egmont","Nipius, L.","Stive, M.J.F. (mentor); Aarninkhof, S.G.J. (mentor); Hoogewooning, S. (mentor); Klopman, G. (mentor)","2002","","","en","master thesis","TU Delft, Faculty of Civil Engineering and Geosciences, Hydraulic Engineering","","","","","","","","Civil Engineering and Geosciences","","","","",""
"uuid:1c4eae38-24eb-4806-9f98-ecf6ced8748f","http://resolver.tudelft.nl/uuid:1c4eae38-24eb-4806-9f98-ecf6ced8748f","Finite Element Modelling of Temperature Profiles, Distortions and Residual Stresses due to TIG Welding","Van der Aa, E.","Richardson, I.M. (mentor); Hermans, M.J.M. (mentor); Ten Horn, C.H.L.J. (mentor)","2002","","","en","master thesis","","","","","","","","","Applied Sciences","Materials Science and Engineering","","","",""
