"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:4d5e3f22-e6e3-4d0e-bf99-abd701894e3d","http://resolver.tudelft.nl/uuid:4d5e3f22-e6e3-4d0e-bf99-abd701894e3d","Light up China: Strategy for the intelligent lighting system market through innovative user experience","Wu, H.C.","Mugge, R. (mentor); Mooij, S.C. (mentor); Soylemez, S. (mentor); Van Kampen-Willems, K. (mentor)","2016","The objective of this project is to design a service solution for the Chinese LED lighting market with a focus on home environment.","strategy; business model; service design; lighting","en","master thesis","","","","","","","Campus only","2017-03-01","Industrial Design Engineering","Product Innovation Management","","Master of Science Strategic Product Design","",""
"uuid:b7c0b0af-416e-47ea-9a3d-8407d7c545f1","http://resolver.tudelft.nl/uuid:b7c0b0af-416e-47ea-9a3d-8407d7c545f1","Internal Organisation for improving product launch in PSL","Sheu, M.Y.","Hultink, H.J. (mentor); Cankurtaran, P. (mentor); Verwaal, M. (mentor)","2016","This graduation assignment aimed to improve product launch from within PSL through analyzing PSL’s innovation process and evaluating the existing structure. The research was conducted through observation, interviews, and creative sessions. Many areas of improvement were identified. PSL does not have a product manager, thus no one is responsible for communicating the product story across departments and product stages. A team called PAT (product advisory team) was created to advise decisions on product development. The role and responsibility are not agreed upon within PSL. This ‘decision making’ team is composed of market specialists. When the ‘market’ is leading, innovation is inclines to more incremental. Within PSL innovation process, there is only one stage gate. Designers present the design to the PAT after the product’s detailed rendering is created. This costs PSL designers higher investment of time and more commitment. The new innovation processes changes the linear process to a circular process. One additional stage gate is added before the current decision making stage to validate the product’s strategic-fit. A stage is added at the end to re-evaluate all products within the catalogue. PSL’s strengths are identified to being flexible Structurally. Due to their close ties with Chinese manufacturers, they were the “go-to” for customization. These existing strengths were not used to it’s greatest potential. PSL’s electronic products require more explanation, it’s functionality and unique selling points were not easily conveyed to PSL’s clients. To improve the product story’s communication inside of PSL, small incremental changes were designed throughout the innovation process such the a product overview poster and storyboard. This report also proposes a new strategy and strategic activities. Currently PSL customizes by putting 2D logos on products, the concept is to take customization to the next level; through collaboration with 3D printing and standardizing product customization, secure PSL in the future promotional market while expanding markets by creating new potential buyers.","New product innovation process; Product launch; organisational structure; strategy","en","master thesis","","","","","","","Campus only","","Industrial Design Engineering","Strategic Product Design","","","",""
"uuid:00d4604a-f0cb-45de-ae0a-287a624c74fe","http://resolver.tudelft.nl/uuid:00d4604a-f0cb-45de-ae0a-287a624c74fe","On the use of path-dependent maximum range method in critical plane based multi-axial fatigue criteria","Wang, X.","Kaminski, M.L. (mentor)","2016","Multi-axial stress state is the stress state where several stress components exist. Multi-axial fatigue assessment is very challenging due to complex stress state and component geometry. Many multi-axial fatigue assessment criteria simplify the complex multi-axial stress into an equivalent uniaxial stress. Critical plane method which bases on observation of fatigue cracking initiation and propagation behavior of smooth specimens is widely used. The critical plane is usually determined by maximizing the amplitudes and/or values of some stress components, and the parameters obtained on the critical plane are used to analyze fatigue strength. For uniaxial loading, rainflow counting method can be used to evaluate the complex variable-amplitude stress history. However, this method cannot be applied to non-proportional multi-axial stress state. The so-called Path-Dependent Maximum range (PDMR) method is proposed by Zhigang Wei and Pingsha Dong to evaluate complex multi-axial stress history. This method uses the calculated effective stress range at mapped normal-shear stress space to evaluate the fatigue damage. The aim of this thesis is to explore the feasibility by applying PDMR method to determine equivalent stress amplitude for critical plane method. PDMR matlab algorithm is programed based on publications in literature. Several experimental results related to high cycle fatigue strength for smooth specimens, subjected to proportional or non-proportional loading with different mean stress values and various stress ratios, are analyzed by employing the proposed PDMR based critical plane method and other criteria available in the literature, such as Findley, McDiarmid, Matake, Dang Van, Papadopoulos and modified Carpinteri-Spagnoli (C-S) criterion. The proposed method shows a good estimation capacity as compared to the aforementioned criteria. Fracture plane orientation determination method is proposed based on observation of plotted equivalent stress amplitude on each material plane calculated by PDMR method. This method shows better estimation capacity than average maximum principal stress method used in modified C-S criterion for the experimental data examined.","PDMR; Critical plane method; Fracture plane","en","master thesis","","","","","","","","2016-02-19","Mechanical, Maritime and Materials Engineering","Offshore and Dredging Engineering","","Structural design and analysis","",""
"uuid:d798ecbd-9432-4e22-b0d5-03b3bdb89fac","http://resolver.tudelft.nl/uuid:d798ecbd-9432-4e22-b0d5-03b3bdb89fac","Preliminary Study of PDAM Tirtawening Water Treatment Plant, Bandung, Indonesia for Sustainable Production Capacity","Fausta, N.; Okumura, N.; Salgado Ismodes, V.; Speksnijder, R.","Heijman, S.G.J. (mentor); Garsadi, R. (mentor)","2016","In this study, the raw water intake, transmission pipeline and the PDAM Badaksinga Treatment Plant in the city of Bandung in West Java, Indonesia was researched in order to evaluate the increase of capacity of Treatment Plant in order to satisfy the water demand of the citizens of Bandung. For this purpose water quality and flow measurements from the raw water intake, flow measurements along the transportation to the treatment plant and the water quality at the treatment plant were done to obtain an integral view of the current situation. The raw water intake from Cikalong area in the south of Bandung was observed in this project. It comes mainly from the outlet discharge of PLTA Cikalong, the hydropower plant (3000L/s – 8000L/s with better water quality), and alternatively from Cisangkuy River (500L/s). The contribution of these two sources, along with their water quality and the efficiency of presedimentation tanks, were investigated through field measurements and historical data observation. This study gives the indication that the quantity of water is generally sufficient but it needs some mechanisms to have a daily constant flow. A seasonal cycle storage mechanism and presedimentation tanks behaviour are recommended as an alternative solution and a consideration. The new transmission pipeline, Pipa Baru, was focused for research in this project. This pipeline had three main problems which included the occurrence of bursts, never functioning at full capacity, and lacking accurate flow measurements. These problems were tackled through field measurements and simulations. For the first two problems, the results showed that air stagnation may be the cause of the problem. The accuracy of flow measurements can be overcome by more training and calibration of the SCADA, the online measurement device of the plant. Concerning the water quality, even when most of the times the effluent of PDAM Badaksinga Treatment Plant meet the environment and legal standards, the system is not robust and vulnerable to any change in the influent due to the lack of monitoring, therefore the frequency of monitoring should be increased, moreover online devices should be installed. Furthermore, the removal of certain parameters should be studied in the future and special attention should be given to the PAC dose to know the exact amount of aluminum that is dose in order to enhance the performance of the following units (sedimentation and filtration) and consequently to produce a better and safer water quality. It should be noted that the expertise of the operators is an advantage, so that training should be given to the operators in order to update the knowledge. Furthermore, in relation to the operation and equipment more improvements, investments and preventive maintenance need to be done to enhance the performance of the complete water supply system of PDAM.","Bandung drinking water treatment plant; PDAM Badaksinga; raw water intake; transmission pipeline; water quality","en","student report","","","","","","","","","Civil Engineering and Geosciences","Water Management","","Result 2 - RVO/FDW Bandung Water Supply Upgrading Project","Multidisciplinary project","-6.890831, 107.611367"
"uuid:114d5e17-8389-4f1c-87e2-b175bb3830e1","http://resolver.tudelft.nl/uuid:114d5e17-8389-4f1c-87e2-b175bb3830e1","Regulating The Bitcoin Ecosystem","Kapoor, R.","Van Beers, C.P. (mentor); Storm, S.T.H. (mentor); Santoni De Sio, F. (mentor)","2016","Bitcoin is a peer to peer decentralized virtual currency, released online through a research paper in 2008 by the unknown Satoshi Nakamoto . Around the world, many countries have cautiously taken minor initiatives to address the regulatory issues, due to its rising popularity. The regulation is not seen as complete, due to the nascent and novel outlook of bitcoins, requiring time for analysis and empirical evidence. The main research question that needs to be answered, is how can governance ideas be conceptualized to support technological decentralization while protecting against illegal activities? To answer this question a literature review is performed across academia, digital media and conferences/ independent authors. From this study, ideas for frameworks are consolidated, to effectively regulate bitcoins through coalitions, analyzed with game theory. This is complemented with a theoretical understanding of the technical, political, economical and ethical issues surrounding the bitcoin ecosystem. The thesis is broadly divided into seven chapters, where initially an introduction is presented which presents the structure of the thesis, along with the research problem and its motivation. This is followed by an exploration of bitcoin's current framework, which forms the most important theoretical part of the thesis. Here, its system design, strengths, challenges and solutions to regulatory issues are detailed. Also, how bitcoin is being perceived globally across twenty nations, is presented. Being an economic system, there has been reasonable skepticism, as to its validity as a money system. This is presented in the next chapter, where its economic structure is first explored, which is followed by an analysis of bitcoin from the perspective of both Austrian economics and Keynesian economics. Further, to understand the overall validity of a new system, the ethical impacts must be considered. This has been analyzed through two frameworks in this thesis. Firstly, as a large social experiment and secondly through a standard ethical impact assessment. Also, bitcoin has always been portrayed in the popular press, as promoting only decentralization. This is critically analyzed, from classical ideas of noted humanitarian M.K Gandhi and British economist M.F Schumacher. As a follow up, a modern exponential technology framework presented by Singularity University, is offered as a comparison. It is observed that bitcoin excels in the material aspect of decentralization (while requiring centralized intermediaries), but struggles in the spiritual aspect, as detailed. The major regulatory solution offered in this thesis, is through coalitions among stakeholders. For clarity, seven crisis situations are highlighted with the different payoff's (relative power) among the different members assigned, with proper reasoning and a demo game explained. Finally, conclusions and favorable recommendations are drawn , along with sections on research limitations, future research and reflections. Also, an appendix section on the major digital media outlook, is presented for two years (Aug'13- Sep'15), to explain its popular portrayal and the opinion of the general audience. Overall, it can be said that it is still early days for bitcoin and there are major critics in every domain. Consistent issues with taxation, anonymity tools like TOR promoting illegal activities, its inherent economic value and price volatility exist. The internet as an information medium, is probably the only suitable precedent for bitcoin which has been far more successful than anticipated. The benefits of bitcoin from exponentially lower transaction fees, global banking outreach, framework for decentralized asset ownership transfer and its ability to impact the Monetary Policy of ruling governments have been appreciated. Further, as a practical lesson, policy makers could see mainstream bitcoin as promoting a balance of centralized and decentralized intermediaries. Any effort at promoting an extreme ideology could have long term negative effects. Also, offering technologies like bitcoin a fair trial run would be far more appropriate than inviting legally controversial use. With over hundred competing digital currencies, the question is certainly not if, but when they would be competitive with fiat currencies.","Bitcoin; Cryptocurrency; Peer to Peer (P2P); Colored Coins; Game Theory; Coalitions; Appropriate Technology; Technology Decentralization","en","master thesis","","","","","","","","","Technology, Policy and Management","Economics of Innovation","","Engineering and Policy Analysis","",""
"uuid:ff835c3e-5abe-4249-83b5-5cc72a6df00c","http://resolver.tudelft.nl/uuid:ff835c3e-5abe-4249-83b5-5cc72a6df00c","Design a service for online hospitality of TU Delft online education","Lai, Y.A.","Sleeswijk Visser, F. (mentor); Stappers, P.J. (mentor); Clavel, K. (mentor); Will, N. (mentor)","2016","Delft University of Technology is playing a leading role worldwide in the development of open and online education. The university started to offer online education since 2012 and in September 2015, the first 60 online students followed paid online courses. The university expected to accommodate two thousand paying online students in 2017. In order to create an excellent student experience for these online learners, a “warm touch” is proposed by the university corporate offices (from the presentation, “TU Delft Online Learning”, 2015). To comply with the goal of the university in providing better online education for the growing number of audience worldwide, the client of this project, the TU Delft library, wants to contribute to the online learning experience of this new customer segment. The goal of the assignment is to create a “warm touch” which shows the hospitality of the university and makes the online learners feel being part of the TU Delft community. The “warm” is further defined by research on students’ needs and wishes in the online learning environment. Interviews with different stakeholders were carried out to understand (1) the experiences and needs of online students and (2) the process of delivering an online course. A service blueprint was made to show how the learners interact with the current course system (front end) and how the stakeholders are involved in supporting the system (back end). Based on this service blueprint, four opportunities were identified for the library to provide their service for the online learners. This project focused on the direction of how the library can enhance the online learning experience by facilitating the interaction between the online learners during the course. User research was carried out to gather insights from the online learners and define the “warm touch”. Observations were conducted on the current forum of four ongoing online master courses in September 2015. It is shown that online learners were open to talk about who they are and they showed interest to each other’s professions and motivations. There is a need for seeking connection and recognition. However, the TU Delft online learning platform did not provide a space encouraging these discussions. Thus, the design goal is to create a warm environment which they can share their personal luggage. The interaction qualities in the warm environment includes (1) belongingness and support; (2) self-expression and appreciation and (3) curiosity. Based on these insights, the following concepts were created: (1) Talk of the week; (2) Co-note and (3) Give a hand. People who had online learning experiences were invited for individual sessions. The aim of the session was to gather more insights on their online learning experience and evaluate if the concepts meet the design goal. The third concept “Give a hand” was selected to be further developed because it enables the learners to express their feelings and emotions and encourages them to help out other people or ask for advice. With all the insights gathered from the evaluation, the final design of an online course platform came to form. This course platform creates a welcoming feeling for the learners and gives a sense of togetherness in the beginning. The user profile evokes curiosity about other learners and broader knowledge. After completing the course of the week. It enables the learners to express their feeling about the course and connect to other learners The design was prototyped and evaluated with the users and the stakeholders. The user evaluation was conducted with six people who had online learning experiences to understand if the design meets the design goal and gather further recommendations. The evaluation consisted of two parts: an individual user testing and a group session. The design received positive feedback and the results of the evaluation gave a lot of rich insights into the design of how the learners connect to others. Another evaluation was held in the Extension School with other stakeholders in the online education. All the suggestions was collected and recommendations for the further design was made. Recommendations for the library and the roadmap of implementation were proposed in the end of this project.","online learning; design for interaction; experience design; service design","en","master thesis","","","","","","","Campus only","","Industrial Design Engineering","Industrial Design","","Master of Science Design for Interaction","",""
"uuid:9d9f59d6-4d63-4751-832d-a19e34219d7d","http://resolver.tudelft.nl/uuid:9d9f59d6-4d63-4751-832d-a19e34219d7d","Pricing and hedging options in a negative interest rate environment","Frankena, L.H.","Oosterlee, C.W. (mentor)","2016","This thesis is about pricing interest rate options in a negative interest rate environment and about pricing foreign exchange barrier options. Conventional interest rate option pricing models are unable to price interest rate options in the current negative interest rate environment. Displaced versions and free boundary versions of the conventional models are proposed as a solution. Also normal models are proposed as a solution. Moreover, it is important to use risk metrics consistent with the model. Foreign exchange barrier options are priced with local volatility, stochastic volatility and stochastic local volatility models. The valuation of a proprietary trading model is compared with industry standards such as the local volatility model and the constant parameter SABR model. Furthermore, it is compared with an extension of the SABR model with time dependent parameters. This time dependent SABR model can be calibrated to volatilities of multiple expiries, in contrast to the constant parameter SABR model. Finally, a local volatility component is added to guarantee a perfect calibration.","SABR; time dependent SABR; negative interest rates; effective parameters; local volatility; stochastic local volatility; barrier option; foreign exchange; bachelier","en","master thesis","","","","","","","","","Delft University of Technology","EEMCS","","Applied Mathematics","",""
"uuid:524287a6-9141-465e-848d-dff86efebb64","http://resolver.tudelft.nl/uuid:524287a6-9141-465e-848d-dff86efebb64","Supporting digital innovation through knowledge integration at Philips Design","Van der Pols, R.F.","Kleinsmann, M.S. (mentor); Deken, F. (mentor)","2016","Today’s economy requires companies to bring different knowledge bases together in order to deliver meaningful digital innovations in ecosystems. This master graduation project aims to improve understanding of how knowledge integration can support Philips’ innovation processes. This research is relevant as existing research has studied innovation processes in a different context, and because this study relates different ways of integrating knowledge to different innovation processes. In this explorative case study at Philips Design five workshops are analyzed and fifteen pre-, and post-workshop interviews are conducted. Moments in which knowledge is integrated during the workshops are identified and coded to allow for qualitative and quantitative analyses. This study finds that the occurrence of three different knowledge integration activities, ‘Transfer’, ‘Transform, and ‘Transcend’, are distributed differently across different phases in the innovation process. Furthermore, this study identifies how knowledge integration is influenced by experts, facilitators, and workshop elements. In contrast to earlier studies, I conclude that there is not one type of knowledge integration activity that is most preferable, but that the knowledge integration activity should be aligned with the phase of the innovation process. In addition, this study adds value to design practitioners as it identifies opportunities for stimulating knowledge integration during workshops, and describes outlines for developing relevant tools that support innovation processes.","Knowledge integration; Digital innovation; Workshops; Knowledge; Strategic design","en","master thesis","","","","","","","Campus only","","Industrial Design Engineering","Product Innovation Management","","","",""
"uuid:17aa4bd1-4074-4693-83ed-5a0780fd1db9","http://resolver.tudelft.nl/uuid:17aa4bd1-4074-4693-83ed-5a0780fd1db9","Retardation of breach growth under high flow velocities: Applicability of a bentonite-additive","Foortse, B.","Van Rhee, C. (mentor); Visser, P.J. (mentor); Bisschop, F. (mentor); Yuan, J. (mentor)","2016","People all around the world live and work in low-lying areas. Low-lying areas have to be protected against high water levels in rivers and at sea by a water protection system (e.g. by dunes, dikes and barriers). Dikes are an important component within water protection systems. Generally, dikes are described as elongated naturally occurring or artificially constructed (earthen) structures, which prevent flooding of the hinterland. Dikes are mainly found along seas, estuaries, rivers, canals, lakes and water courses. Many dikes contain sand cores, which are covered by a protection layer (e.g. clay, asphalt etc.) to prevent erosion of the core. Unfortunately, there are times that one of the many known failure mechanisms of a dike causes (local) dike failure, exposing the sand core to the water (Rijkswaterstaat, 2006). A so-called initial breach is formed. Once the sand core is no longer fully covered by a protection layer, the sand core start to erode and the core is prone to fast breaching (Visser, 1998). The water flowing through the breach is eroding the sandy sediment and the breach keeps growing, which can have significant economical consequences and can also lead to loss of human life and animal life. Several options to retard the breaching process have been investigated by Lemmens (2014). Based on laboratory experiments, especially a mixture of sand and bentonite (in the core of the dike) seems to significantly slow down the breaching process. Thus far, this theory has only been tested for relatively low flow conditions in the order of 1 m/s. However, during the breaching process high flow conditions in the order of 2-10 m/s can be reached (Visser, 1998). In this study it has been investegated how bentonite would reduce the erosion velocity of sand under high flow velocity conditions. Erosion experiments were carried out in a tilting flume. In these tests, the volume percentage of bentonite additive, the diameter of the sand and the mean flow velocity were varied. All erosion experiments were performed under supercritical flow conditions. Falling head tests were executed to determine the effectiveness of adding bentonite to the core of a dike. Adding a certain amount of bentonite to sand certainly yields a high decrease in permeability. It appears that the most significant decrease in permeability happens with bentonite contents up to 6% of the volume. Results from the direct shear tests show no significant differences between sand mixtures and sand-bentonite mixtures with a bentonite content up to 10%. Hence, sand-bentonite mixtures with a bentonite volume content up to 10% still show sand-like behaviour. This indirectly indicates that the strength characteristics of a dike core will not be altered. The observed behaviour in the experiments enhances the development of an adapted erosion function. The erosion function of Van Rhee (2010) - including the effect of dilatancy and the permeability - has been adapted to the experimental data of the erosion tests to get reasonable accurate model results. The adapted erosion function has been implemented in the BRES-Visser model. The BRES-Visser model - which decomposes the breaching process in five different phases as proposed by Visser (1998) - calibrated with data from the Zwin’94 experiment, has been used to model the performance of the bentonite additive in the core of a dike. The effectiveness of the bentonite measure has also been tested in the Borssele case study. To conclude, sand-bentonite mixtures are able to significantly reduce the erosion velocity. The effects of dilatancy and a decrease in permeability have a large impact on the erosion velocity. This is already noticeable at very low percentages of added bentonite.","Erosion at high flow velocities; flume experiment; breach development in sand dikes; BRES model; Sand-bentonite mixtures","en","master thesis","","","","","","","","2018-02-28","Civil Engineering and Geosciences","Hydraulic Engineering","","Hydraulic Engineering - NUS","",""
"uuid:e296bf7a-c445-4694-9bf0-ba479425b05d","http://resolver.tudelft.nl/uuid:e296bf7a-c445-4694-9bf0-ba479425b05d","Improving suction nozzle design with simulation to increase performance of packing coke removal system","Van Essen, J.","Schott, D.L. (mentor); Lodewijks, G. (mentor)","2016","","","en","master thesis","","","","","","","","2021-02-14","Mechanical, Maritime and Materials Engineering","Marine & Transport Technology","","","",""
