"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:37a877bd-14af-4f82-a48a-4d5bb56a9dfa","http://resolver.tudelft.nl/uuid:37a877bd-14af-4f82-a48a-4d5bb56a9dfa","An Oscillator System for a Quadrature Downconversion Auto-Correlation Ultra-Wideband (UWB) Receiver","Mishra, G.","Serdijn, W.A. (mentor); Long, J.R. (mentor)","2010","The fast development of CMOS IC process technology and the opening up of high frequency bands by regulatory bodies has aided wireless communication industry with development and commercialization of long-medium and short range wireless communication applications, for example GSM, Wireless LAN, Bluetooth and UWB. Ultra Wideband (UWB) is a promising technology that covers a bandwidth from 3.1GHz to 10.6GHz, which features distinctive advantages, such as high data rate over short and medium range, low interference or co-existence with other wireless technologies and robustness towards multipath fading and possible usage in personal area network (PAN) and body area network (BAN), targeting especially health care monitoring applications. Impulse radio UWB or ir-UWB, is one of the UWB technologies, which applies transmission of short duration (pico-nano second) and carrier less pulses. Several receiver architectures [1, 2 & 3] based on the principle of correlation has been proposed, with Quadrature Downconversion Auto-Correlation Receiver (QDAcR) [3] being one of them. This thesis work builds up further on the generalized QDAcR model of [3], starting with an advanced time domain analysis of principle of Downconversion in QDAcR and exploring the dependency of QDAcR on downconverter related stochastic perturbations such as phase noise, jitter and amplitude perturbations. The use of Stationary Stochastic Process Theory, Fokker-Planck Equation and Floquet’s Theory resulted in a simplified equation, incorporating the effect of stochastic perturbations; this equation of prominence, further can be extrapolated to perturbation analysis of Zero (low) – IF receivers. A complete system modeling of QDAcR downconverter resulted in vital specifications for the QDAcR downconverter being the requirement of a 5.6 GHz quadrature voltage controlled oscillator (QVCO) with a minimum phase noise of -90dBc/Hz at 1MHz offset and with a maximum permissible phase error of 4 degrees. This relaxed nature of specifications has opened a plethora of trade-offs. The main aim being the design of low power Quadrature oscillator, a push-pull LC tank voltage controlled oscillator, consuming 1mW of power and exhibiting figure of merit of 187.1dB with a tuning range of 12.7% was designed. The Bottom Series QVCO, Parallel Coupled QVCO and Push-Pull –Polyphase QVCOs were compared for their respective advantages and disadvantages, which resulted in the selection of the Parallel Coupled QVCO, because of less power consumption and robust design. The Parallel QVCO consumes a power of 2.4mW, while having a FOM of 186.36dB. The final design includes the complete QVCO system and differential buffer (Common Source) with neutralization capacitors having ability to drive variable loads.","Ultra-Wideband; Q-VCO; Oscillator System; Phase Noise","en","master thesis","","","","","","","","2010-12-27","Electrical Engineering, Mathematics and Computer Science","Microelectronics & Computer Engineering","","Analog and Radio Frequency (ELCA)","",""
"uuid:1af2dec8-542e-4116-af02-fd3f99816358","http://resolver.tudelft.nl/uuid:1af2dec8-542e-4116-af02-fd3f99816358","Exergy analysis of the use of geothermal energy and carbon capture, transportation and storage in underground aquifers","De Mooij, J.W.C.","Wolf, K.H.A.A. (mentor); Eftekhari, A.A. (mentor); Bruining, J. (mentor)","2010","At the moment global climate change is one of the most prominent environmental and energy issues of our life time. Currently CO2 levels in the atmosphere stand at 387 ppm, almost 40% higher since the start of the industrial revolution and the highest for at least the last 650,000 years. About 96% of these carbon emissions are the result of using fossil fuels. Another problem is that the fossil fuel reserves will be exhausted within 200 years and the nuclear energy within 260 years. Something has to be done to stop the addiction of fossil fuels and carbon dioxide emissions! However investing in renewable energy is still expensive but high energy prices, CO2 emissions, rising temperatures, fossil fuels depletion and the demand to be less dependent on other countries makes it more and more attractive to invest in renewable energy, like solar energy, wind energy, biomass, geothermal energy, tidal power and hydro power. Not all renewable energy sources are suitable in the Netherland. Geothermal energy, still unknown by a lot of people, has a very good potential to succeed in the Netherlands. The average temperature of the Dutch subsurface at a depth of 2,000 meters is around 75 – 80 °C. This energy is very suitable to heat houses, afterwards the rest heat can be used to heat low heat demanding facilities like swimming pools and greenhouses. In spite of the good potential, geothermal energy is still used on a small time scale in the Netherlands. Hopefully DAP can make a change in this by making more people aware that geothermal energy has a great potential for the Netherlands. The Netherlands has a geothermal potential of 90,000 PJ in heat. The benefits of geothermal energy are that it is clean and available 24 hours a day, 365 days a year. Also geothermal power plants have average availabilities of 90% or higher, compared to 75% for coal power plants. The greenhouse gas emissions of the geothermal plants are only 91 gCO2/kWh, this is very low compared to other fuels. The annual Dutch CO2 emission is nearly 180 Mt CO2 at present, of which approximately 100 Mt CO2/year emitted by the energy and manufacturing industry. The biggest emitters are large point sources like the power generation sector and large energy-consuming industries like oil and gas processing, iron and steel, cement and chemicals production. CCS can lower the emissions from the large point sources by capturing the carbon dioxide. CCS is not a new technology, this proven technique is already used for nearly 100 years for industrial purposes or to increase oil or gas production. CCS technology can reduce carbon dioxide emissions from large industrial sources and coal-fired power stations by approximately 85 - 90% depending on the used type of capture technology. Also transportation of CO2 is not a new technology in the Netherland because there is already a pipeline of 85 km from the Shell refinery in Pernis to greenhouses in the Westland area. However, large-scale CCS will require a new transportation infrastructure to link sources and sinks. In densely populated countries such as the Netherlands this can become a considerable challenge, think of Barendrecht. Even though the Netherlands has a very good storage potential there is a spatial mismatch between CO2 sources and sinks. When a new energy source is discovered the first and most important thing to know is how much energy (quantity) can be extracted from this source. But what we really need to know is the work potential (quality) of this energy source, in our case a geothermal well beneath the TU Delft. Work potential is the amount of energy which can be extracted as useful work, this property is called exergy. The maximum available power from the DAP geothermal reservoir is 0.66 MW and is obtained at a flow rate of 180 m3. It is not smart to increase the production rate above 200 m3 because the losses are increasing faster than the extra gained exergy. The invested energy in materials and drilling are minor compared to the energy needed for capture and compression. Over 94% of the total energy demand is needed to capture the CO2 over a life-time of 30 years.","CCS; Carbon Capture Storage; geothermal; exergy; exergy analysis; CO2; CO2 analysis; pay-back time; emission; aquifer; sustainable; energy; transportation; carbon dioxide; capture; storage; DAP; Delft Aardwarmte Project","en","master thesis","","","","","","","","","Civil Engineering and Geosciences","Section Applied Geophysics and Petrophysics","","","",""
"uuid:0a7147e1-c580-4fa2-8f20-472e7ea5e59d","http://resolver.tudelft.nl/uuid:0a7147e1-c580-4fa2-8f20-472e7ea5e59d","Decision-making on Station Area Development: The role of process management in reaching project quality","Bouwmeister, F.","Ten Heuvelhof, E.F. (mentor); Van der Heijden, J. (mentor); Schrijnen, P.M. (mentor); Van Essen, A. (mentor)","2010","This research deals with the influence of process management on the quality of station and station area development plans. Because station and station area development is both technical and socially complex, process management it introduced to provide solutions for coping with this complexity. Besides that process management offers opportunities to achieve a higher quality of results. It is interesting to what extent practice makes use of process management and what influence it has on the quality of the achieved results. This leads to the following research question: “What process management factors contribute to the quality of station area development plans in a multi ?actor decision?making process?”","","en","master thesis","","","","","","","","","Civil Engineering and Geosciences","Bouw","","Construction Management and Engineering","",""
"uuid:9b2969b4-853b-4473-ba9e-9c7797a07907","http://resolver.tudelft.nl/uuid:9b2969b4-853b-4473-ba9e-9c7797a07907","Creating a pleasant tactile waking up experience","Dalei, N.","Aadjan, H. (mentor); Marieke, S. (mentor); Dijk, E. (mentor)","2010","Before you starting read this report, I would like to ask you to take a moment to recall how you experienced your wake-up process this morning. Did you enjoy the moment? Were you dreaming before that moment? Did you feel delight, pleasant or just sad and depressed? How did you wake up? Were you still sleepy or fully wake up then? Were you in hurry or still lazy? What did you do to make sure that you won’t be late for work this morning? Were you waked up at the right moment? Is it different from yesterday? How about the weather? Was there sun shine? How do you feel your wake-up experience? How would you like it to be? Look, your personal waking up experience is determined by a series details and factors relating to the time, the context and your mental status etc. Everyone has its own waking up experience every morning. But lots people indicate that their waking up experiences are not always pleasant. For example, an alarm clock disturbed you from a deep sleep. Unexpected noise forced you to wake up much earlier than usual. Or a dark morning may lead you to oversleep and mess up your morning schedule. All of these are bad waking up experiences. Unpleasant wake-up experiences may result in drowsiness or inability to concentrate during the day. Most people would rather like a pleasant vigorous and refreshed wake-up experience to start their new working day. So how do we make change of this problem? Lots of surveys indicate that lots of people, especially those college students or office workers who need to be punctual in the morning, have very limited knowledge and wrong beliefs about what sleep is and how we wake up. For most of them, an alarm clock is a must in the morning and to some extent, the alarm clock helps them adapt to their highly organized life. On the other hand, an alarm clock may disrupt their natural waking up system and do harm to their health. 1.1 PROJECT GOAL As more and more people came to realize that a pleasant waking up experience could benefits their wellbeing and working status during the day. It becomes necessary to improve people’s waking up quality and find a way to create a pleasant waking up experience. In this project, we will apply tactile stimuli into a waking up context to help people to improve their waking up quality. To achieve this goal, Philips Research, one of the world's largest corporate research organizations, will focus on people’s experience, what drives people, what dilemmas consumers face, and how we can help them in the best possible way to enjoy a healthy, refreshed, energetic and pleasant waking up experience by applying proper tactile stimuli into morning wake-up context. In this project, first step, in order to have more deep understanding and knowledge of this topic, I had a literature study about people’s sleep and wake up. After that, mean to extract qualitative data from the waking up context, a 2 weeks duration context research which involved 18 participants has been conducted. Then, we had a group session with 6 participants whom participated the context mapping. In order to make the participants to express their own waking up insights and tactile experience, we used collage as a method to make the session. After the session, several end user insights were formulated based on the participants’ own wake-up experience. Then a new design vision of a pleasant wake-up experience was developed based on end user insights and the scientific insights about wake up experience which developed from the literature study. This vision is as the following: Using proper tactile stimuli to eventually make one fully awaken (energetic, bright, alert etc.), one needs to go through the process of waking up that involves body and mind, this process need to be taken care of. Therefore the user needs to be aware of. Considering this design vision as a start point of concepts development, I start exploring design directions and generating ideas. Then several product concepts were developed from these ideas. Finally a concept was chosen by using a method named matrix in making a design decision. Finally, a prototype evaluation is completed in a sleep lab of Philips. During the test, 5 participants were involved in a series tests and an after action interview was also completed for each participant. Finally, the results of evaluation experiment will be given and we will provide directions for the future design and further research. 1.2 RESULTS By analyzing the data of the research, a new design vision is formulated as I mentioned above: Using proper tactile stimuli to eventually make one fully awaken (energetic, bright, alert etc.), one needs to go through the process of waking up that involves body and mind, the user needs to be aware of this process. A design concept which applying vibration effects on people’s body that wakes people up at the right moment was developed. After a concept evaluation test, we got lots of feedback which could be used for improving the current concept and formulate the future design direction. For example, applying tactile stimuli in people’s waking up context can efficiently wake people’s body up as well as wake their mind up in the morning. In this report we will communicate the knowledge of sleep and wake up. And the process of the whole project will be described. The methods we applied in context research, designing and evaluation will also be described and discussed.","tactile experience; wake up context; context mapping","en","master thesis","","","","","","","Campus only","","Industrial Design Engineering","Industrial Design","","Master of Science Design for Interaction","",""
"uuid:f539df4a-6aba-423d-b582-4859e2e4da33","http://resolver.tudelft.nl/uuid:f539df4a-6aba-423d-b582-4859e2e4da33","Efficiency Improvement of Strongly Coupled Fluid-Structure Interaction Simulations: Combining Quasi-Newton and Multi-level Algorithms on Coupling Partitioned Solvers","Weghs, Michiel (TU Delft Aerospace Engineering)","Bijl, Hester (mentor); van Zuijlen, Alexander (mentor); Delft University of Technology (degree granting institution)","2010","Despite advances in computational power and numerical algorithms, efficiency and stability issues remain in the simulation of very strongly coupled Fluid Structure Interaction problems. These problems are typically solved with partitioned solution techniques. To improve the coupling of these solvers, Quasi-Newton methods are used. The Aitken method calculates an average underrelaxation parameter for the entire interface. The Least-Squares method calculates an underrelaxation matrix as a linear combination of states and residuals of previous iterations. Another method to improve the e_ciency of strongly coupled problems is multi-level acceleration. The computational workload is reduced when iterations are done on a coarser grid.","","en","master thesis","","","","","","","","","","","","Aerospace Engineering","",""
"uuid:04d84309-1570-4c91-976f-648981dfb741","http://resolver.tudelft.nl/uuid:04d84309-1570-4c91-976f-648981dfb741","Exploitatieveiligheid lokale spoorwegprojecten: Inclusief case studie Hoekse Lijn","Vreugdenhil, J.W.","Hansen, I.A. (mentor); Stoop, J.A. (mentor); Baggen, J.H. (mentor); Goverde, R.M.P. (mentor); Beukenkamp, W.R. (mentor)","2010","Een aanleiding voor dit rapport is het stilleggen van de exploitatie van RandstadRail vanwege ontsporingen en andere incidenten. Er zijn verschillende onderzoeken gedaan vast te stellen hoe dit kon gebeuren. Tot nu toe zijn nog geen oplossingen aangedragen om de problemen bij het veiligheidstoezicht bij toekomstige projecten te voorkomen. Deze studie heeft als doel om een verbeterde aanpak te creëren zodat de exploitatieveiligheid beter gewaarborgd is en het toezicht wordt verbeterd.","","nl","master thesis","","","","","","","","","Delft University of Technology","Transport, Infrastructure and Logistics","","TIL","",""
"uuid:0272d51d-9d9f-4da3-a315-b1e64ef08ec5","http://resolver.tudelft.nl/uuid:0272d51d-9d9f-4da3-a315-b1e64ef08ec5","A Policy Analysis for CRS Reprocessing in China","Ding, C.","Thissen, W.A.H. (mentor); Cunningham, S. (mentor); Lukszo, Z. (mentor)","2010","","trend extrapolation; EFAR; slurry reprocessing; CRS; market analysis","en","master thesis","","","","","","","Campus only","","Technology, Policy and Management","Policy Analysis","","Engineering and Policy Analysis","",""
"uuid:29555cfa-de4d-4537-a2d5-ffa8bbad1396","http://resolver.tudelft.nl/uuid:29555cfa-de4d-4537-a2d5-ffa8bbad1396","Innovation in routine infra maintenance: Stakeholder inspired service development","Van Schaik, J.P.C.","Secomandi, F. (mentor); Smulders, F.E.H.M. (mentor)","2010","This report discusses the process that was used to redesign the service of routine infra maintenance. New governmental demands have led to new contract demands for infrastructure contracts. These new contracts require a new approach to infrastructure maintenance. Contractor bid's are no longer selected on a base of price only, but EMVI (Economically Most Advantageous Bid) criteria are used for the selection. Analysis of the new tendering requirements and the new demands for bids has led to a shortlist of new demands. Service theory and blueprinting is used to visualize the elements involved in the demanded new service. After visualising the demanded new service, a specific element was redesigned, to create a better fit with the new EMVI selection criteria. Several product concepts were designed to provide a different service. Using stakeholder assessment the feasibility of the developed new concept was estimated and improvement suggestions were made.","Services; Infrastructure; Maintenance; EMVI; blueprinting","en","master thesis","","","","","","","Campus only","","Industrial Design Engineering","Product Innovation Management","","Master of Science Strategic Product Design","",""
"uuid:7762165d-c806-4963-a128-8979f552074d","http://resolver.tudelft.nl/uuid:7762165d-c806-4963-a128-8979f552074d","Leeuwarden City Tours: A Mobile Connection","Elwick, R.","Crul, M. (mentor); Peck, D. (mentor)","2010","Using Leeuwarden as a starting point and focusing on the city’s existing infrastructure and distinctive characteristics, a smart phone application was developed to connect water tourists with city information. The application allows visitors to access interactive city tours using their mobile phone as a guide. The project goal was to create a connection with the user in order to share information, help bring water tourists into the city center and further to integrate sustainable aspects as well. Some of the main advantages of this project are the low implementation costs and the opportunity of reaching a larger target market—in addition to water tourists—all tourists in Leeuwarden could utilize the application, offering a greater chance of success.","water tourist; iphone; leeuwarden; smart phone; tourism","en","master thesis","","","","","","","Campus only","","Industrial Design Engineering","Industrial Design","","","",""
"uuid:610da696-9202-4f11-ba65-bea67d2edd0b","http://resolver.tudelft.nl/uuid:610da696-9202-4f11-ba65-bea67d2edd0b","PIV and force measurements on the flapping-wing MAV DelFly II: An aerodynamic and aeroelastic investigation into vortex development","Groen, M.A.","Bijl, H. (mentor); van Oudheusden, B.W. (mentor); Goosen, J.F.L. (mentor); Remes, B.D.W. (mentor)","2010","Recent years have seen an increasing interest in Micro Air Vehicles (MAVs). MAVs are small (micro sized) aircraft and find their application in a multitude of commercial, industrial and military purposes. To perform their missions MAVs should be small sized, have good manoeuvrability, be well controllable and have a broad flight envelope. When flying in small confinements, the ability to fly at low airspeed and to have good manoeuvrability is critical. One type of MAVs, the flapping-wing MAV, particularly has attractive characteristics for flight in confined spaces. DelFly is a biplane flapping-wing MAV designed and built at Delft University of Technology. DelFly is able to hover and has an onboard camera for observation and vision-based control. For the DelFly project a top-down approach is followed, where from the study of a relative large model experience and theoretical insights can be gained, that can assist to create smaller, functional versions of the DelFly. The ultimate aim of the DelFly project is to improve the design to a very small full autonomous aircraft. For the current experimental investigation, force and flow field measurements were performed on a hovering DelFly II, since this model has a broad flight envelope and proven flight performance. The flow field is studied using particle image velocimetry. Due to the flexible wings there is a strong fluid structure interaction, therefore also the in-flight wing deformation is determined. The aerodynamic mechanism generating forces on the DelFly are related to those found in insect flight. Since leading edge vortices (LEVs) in insect flight are identified as the most important unsteady aerodynamic mechanism enhancing lift generation for insects, the development of these for the DelFly are very interesting. The vortex development is studied for various wings, at various flapping frequencies and at various spanwise positions. For the DelFly wing a conical LEV is developed, starting at out-board spanwise positions, approximately halfway during the translation. This LEV grows larger and is shed along the chord and at this time a new LEV starts to grow at the leading edge. This second LEV is dissipated at the end of the out-stroke during wing rotation, but at the end of the in-stroke this LEV moves above the wings and interacts with the counter-rotating LEV from the mirror wing. Inside the vortex tube a spanwise velocity component out-board is present. The shedding of the initial vortex and start of a second LEV is not completely consistent with LEV development for insect flight (which typically operate at a lower Reynolds number).","","en","master thesis","","","","","","","","","Aerospace Engineering","","","","",""
