"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:9f287605-4f8c-4580-8608-d4f5fcd0af61","http://resolver.tudelft.nl/uuid:9f287605-4f8c-4580-8608-d4f5fcd0af61","Dielectric Barrier Discharge Plasma Actuators for Unsteady Aerodynamic Load Control","Pul, Robin (TU Delft Aerospace Engineering)","Veldhuis, Leo (mentor); Kotsonis, Marios (mentor); Ragni, Daniele (mentor); Delft University of Technology (degree granting institution)","2013","Active load control for load alleviation has become more important in the wind energy industry in recent years. The continuously increasing size of wind turbines has eventually led to the point where efficient mitigation of the fatigue loads on the blades, due to unsteady wind or gusts, is becoming an important aspect in the design. Suppression of these unsteady loads by passive or active means would reduce the fatigue crack growth in the blade material and allow for thinner and cheaper blades.","","en","master thesis","","","","","","","","","","","","Aerospace Engineering | Aerodynamics and Wind Energy","",""
"uuid:d4ffb884-8647-44d1-b367-f2d3a8a35d3d","http://resolver.tudelft.nl/uuid:d4ffb884-8647-44d1-b367-f2d3a8a35d3d","A Stratified Urban Landscape","Zhang, Y.","Havik, K. (mentor); Schoonderbeek, M. (mentor); Jennen, P. (mentor)","2013","","landscape; Skopje; ideal image; rituals; landform","en","master thesis","","","","","","","","2013-12-01","Architecture and The Built Environment","Architecture","","Border Condition & Territory","",""
"uuid:938d00d7-764e-4a5d-bcfd-a3b5709c1639","http://resolver.tudelft.nl/uuid:938d00d7-764e-4a5d-bcfd-a3b5709c1639","Building with nature: Balancing the urban growth of Kochi’s coastal wetlands with their ecological structures","Benni, J.","Nillesen, L.A. (mentor); De Wit, S. (mentor)","2013","The project takes its roots in the annual floods that Kochi, a coastal city in South India, is faced with. Along with these floods, the city faces rampant destruction of mangroves and an urban development that follows no particular structure. Being a highly fragile economic and political setup, it is safe to say that urban development takes place in an indeterminate scenario. The connection between these problems is unclear and hence unexplored. Through concepts like Building with Nature and Landscape Urbanism, the project combines these different problems into different sides of the same coin. Through an urban development strategy using wetlands as cores of urban development and for flood management, the research concludes with a toolkit for planning coastal wetland cities.","coastal; wetlands; Kochi; ecological structures; mangroves; flood; urbanisation","en","master thesis","","","","","","","","2013-12-31","Architecture and The Built Environment","Urbanism","","Delta Intervention","",""
"uuid:dd50b9b7-dd07-4652-b61e-6dc2a6483ac5","http://resolver.tudelft.nl/uuid:dd50b9b7-dd07-4652-b61e-6dc2a6483ac5","A new Environmental Council for the United Nations","Van Bockhooven, M.","Korpershoek, M. (mentor); Meijs, M. (mentor)","2013","","SADD; UN","nl","master thesis","","","","","","","","2013-10-30","Architecture and The Built Environment","Architecture","","Materialisation SADD","",""
"uuid:229e5ce0-73e7-4338-8c15-3b632079beab","http://resolver.tudelft.nl/uuid:229e5ce0-73e7-4338-8c15-3b632079beab","An Investigation of 800kHz Flyback","Wang, K.","De Haan, S. (mentor); Pansier, F. (mentor)","2013","A 800kHz flyback with input voltage 350V and output 20V, 150W is designed in this thesis. The goal of the investigation is to reveal the problems during the designing process when flyback converter goes to high frequency. Because of the fact that boundary conduction mode (BCM) operation exhibits the lowest possible switching losses, the investigation is to reduce those losses as low as possible and is done on BCM, as that way of operation looks most suitable. The outcome shows the feasibility of the high frequency flyback converter and some precautious for future design. A simulation model is made that well matches the real circuit waveforms.","fly-back; BCM; switching loss; transformer; feasibility; simulation model","en","master thesis","","","","","","","","","Electrical Engineering, Mathematics and Computer Science","Electrical Power Engineering","","Power electronics","",""
"uuid:0cacb27f-5619-462b-8ba9-9c5941632ebe","http://resolver.tudelft.nl/uuid:0cacb27f-5619-462b-8ba9-9c5941632ebe","Next Batam: Fostering a resilient growth strategy. A combined transit oriented development and industrial clustering strategy, in order to create new investment opportunities and competitive advantages for the city of Batam, a Special Economic Zone affected by the global crisis.","Nita, C.E.","Vande Putte, H. (mentor); Koppels, P.P. (mentor); Zandbelt, D.D. (mentor); Fernandez-Maldonado, A.M. (mentor); Suryawina, D. (mentor)","2013","Similar to thousands other Special Economic Zone (SEZ) cities around the world, Batam, an Indonesian city-island at the border with Singapore, was developed by the central government to attract foreign investors and develop its industrial basis. Its strategic position made it an excellent location for the Singaporean manufacturing companies, in general light industry and electronics, which were looking for more space and cheaper production costs. But the present economic context, these companies, will leave these cities if the production conditions worsen. This is also the case of Batam, which began losing competitiveness in favor of other similar but cheaper cities in the SE Asian region, such as Vietnam or Bangladesh. Companies started to leave the city, this fact being confirmed both by the official economic data from the city and by the local media and businessmen. In the frame of the dual master track of real estate and urbanism, the project hereby is dealing both with the economic and the spatial problems that Batam is currently experiencing. The project addresses the poor housing conditions, reduced public mobility, degrading ecological balance of the island, the loss of competitiveness and the inefficient administration. The main tool for the planning strategy is a Transit Oriented Development (TOD) plan that uses a Bus Rapid Transit (BRT) system as main public transportation means. In tackling the problems the project uses the transfer stations to create destination activities (such as social and commercial services) and more and better quality affordable housing. The new public transportation system also creates new investment opportunities, along the main BRT lines and around the transfer stations. In dealing particularly with the loss of competitiveness the project proposes a cluster development based on the shipbuilding and oil & gas industry in the island. Through this intervention the living conditions in the city will improve and new opportunities will be created for larger private investments to take place in order to recover the competitiveness of the city. In this way Batam can better achieve its vision and continue developing on the long –term. Given the strategic importance of Batam at the national level as one of the main gates of foreign direct investment in Indonesia, it is likely that the central government would welcome such a proposal that addresses both the economic prospects and the overall living quality in one integrated spatial strategy.","Special Economic Zones; Transport Oriented Development; BRT; Batam; industrial cities; competitive advantage; industrial clusters","en","master thesis","","","","","","","","2014-11-01","Architecture and The Built Environment","Real Estate & Housing","","Double graduation track Real Estate and Housing + Urbanism","",""
"uuid:f361cac1-6ae5-48fd-8e02-e5cfcc21dd57","http://resolver.tudelft.nl/uuid:f361cac1-6ae5-48fd-8e02-e5cfcc21dd57","SOFA pixelation culture soften boarder","Karacor, K.","Van Door, E. (mentor)","2013","Presentation P2/P5 Drawings Reflection report P2/P5","SOFA","en","master thesis","","","","","","","","2013-11-01","Architecture and The Built Environment","Architecture","","Dwelling","",""
"uuid:668659b6-440d-4f84-bb07-0f49174895ff","http://resolver.tudelft.nl/uuid:668659b6-440d-4f84-bb07-0f49174895ff","Rethinking the power of water - creating spatial solutions to integrate flood adaptation and renewable energy systems in sustainable urban delta development","Lysen, C.T.","Hooimeijer, F.L. (mentor); Brandes, E. (mentor)","2013","","urban delta; sustainable development; renewable energy; flood adaptation; integral approach; REAP; ATES; Rotterdam; Waalhaven","en","master thesis","","","","","","","","","Architecture and The Built Environment","Urbanism","","Delta Interventions","",""
"uuid:44b5ff02-7302-40c5-9a3a-02a48e42fac8","http://resolver.tudelft.nl/uuid:44b5ff02-7302-40c5-9a3a-02a48e42fac8","Merging Borders | Rijndam Rehabilitation and Wellness Center","Riangkruar, N.","Zeinstra, J. (mentor); Alvarez, L. (mentor); Parravicini, M. (mentor)","2013","","rehabilitation","en","master thesis","","","","","","","","2013-10-31","Architecture and The Built Environment","Architecture","","Interiors, Buildings and Cities","",""
"uuid:df95df0a-cf37-42b1-8dac-9347873ba0e0","http://resolver.tudelft.nl/uuid:df95df0a-cf37-42b1-8dac-9347873ba0e0","The interior of the Block","De Haan, E.","Marzot, M. (mentor)","2013","Redesign of a block in Rotterdam between Lijnbaan, Coolsingel and Stadhuisplein within the context of the modernist post-war city centre of Rotterdam.","Public Building","en","master thesis","","","","","","","","","Architecture and The Built Environment","Architecture","","Public Realm","",""
