"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:38e5cf5c-bcf5-4433-a7cd-80334d79bb88","http://resolver.tudelft.nl/uuid:38e5cf5c-bcf5-4433-a7cd-80334d79bb88","The influence of core permeability on armour layer stability","Jumelet, H.D.","Stive, M.J.F. (mentor); Verhagen, H.J. (mentor); Uijttewaal, W.S.J. (mentor); Van Den Broeck, M. (mentor); Maertens, J. (mentor)","2010","This study describes a theoretical approach of a physical description of the notional permeability factor in the stability formulae of Van der Meer [1988]. Caused by the empirical character of these stability formulae a physical description is not available for the notional permeability factor. In practice this leads to ambiguities in determining the value of this factor. To give this factor a physical description a volume-exchange-model was introduced to express the effect of core permeability on the external wave run-up process.","core permeability; run-up reduction coefficient; volume exchange model; notional permeability","en","master thesis","","","","","","","","2010-06-15","Civil Engineering and Geosciences","Hydraulic Engineering","","","",""
"uuid:7415eaf7-5f63-4254-9899-1b7c0a6a8997","http://resolver.tudelft.nl/uuid:7415eaf7-5f63-4254-9899-1b7c0a6a8997","Combining Design and Engineering Methodology for Organizations with the Rational Unified Process","Begetis, I.","Dietz, J.L.G. (mentor); De Jong, J. (mentor)","2010","The software development has changed dramatically the last two decades. Software was primarily built in house 30 years ago, aiming to fit the needs of a specific user. During the 80’s the tendency changed with the foundation of software houses that were specializing in the development of “off the self” software, fitting the needs of a wider group of users, thus achieving scale economy, cheaper software with better quality. The last years, the explosion of the internet usage has transferred all applications to the “cloud” exploiting the faster and cheaper than ever hardware and netware. Furthermore, software systems such as Content Management Systems and Enterprise Resource Planning have transformed information system development into a process that connects the right components of functionality together. However, no matter what the advances are, tailored software is still required. Organizations, like businesses and institutions, with a variety in characteristics like delivered services, size, people, business processes and operating rules will always have a need for a customized system that fits their needs. Thus, building software has become more complex not in terms of available technological solutions but in terms of determining user needs. There are still excellent flawless software systems that solve the wrong problem. Therefore, enriching software engineering processes with business modeling techniques has been one way to cope with this problem. One of the most famous software engineering processes is the Rational Unified Process (RUP) which includes its own business modeling technique. In this thesis we try to combine DEMO and RUP in order to exploit the advantages of both methodologies which will ultimately assist practitioners in the development of quality software that solves the right problem. Our effort starts with the identification of a common scientific background, continues with devising a framework of assisting the combination and study of the methodologies. Then, the combined methodology is used in a case study in order to test in practice the new methodology.","","en","master thesis","","","","","","","","2010-05-12","Electrical Engineering, Mathematics and Computer Science","Computer Science","","Information Architecture","",""
"uuid:8cff793e-a2a4-428b-a4c0-a6480aba7a1c","http://resolver.tudelft.nl/uuid:8cff793e-a2a4-428b-a4c0-a6480aba7a1c","In vivo assessment of the Na/K pump functioning","Rademakers, C.","Van der Helm, F.C.T. (mentor); De Vlugt, E. (mentor)","2010","Assessment of the sodium/potassium (Na/K) pump functioning can play an important role in the early diagnosis of several polyneuropathies. However, currently no method exists that allows in vivo testing of the Na/K pump. Therefore, this study developed a test based on repetitive nerve stimulation at single motor units. In order to evaluate the Na/K pump functioning, measurements were taken at various frequencies. Low frequency stimulation was applied to record the recovery cycle of a single motor unit at which no Na/K pump influence is expected. Stimulation trains of physiological frequency perturbed the Na/K pump and led to hyperpolarization of the membrane potential. Hence hyperpolarization leads to a decreased neural excitability, a threshold change can be recorded. Since both stimulation at physiological and low frequency led to a threshold change, a model was introduced to discriminate the influence of the Na/K pump. During the recordings at physiological stimulation frequency a remarkable phenomenon was noticed which was identified as neural bifurcation.","Na/K pump; repetitive nerve stimulation; recovery cycle; excitability model; neural bifurcation","en","bachelor thesis","","","","","","","","2010-08-25","Mechanical, Maritime and Materials Engineering","BioMechanical Engineering","","BME","",""
"uuid:95055299-7ce3-491b-8662-f132c0c5809b","http://resolver.tudelft.nl/uuid:95055299-7ce3-491b-8662-f132c0c5809b","Saving Energy Through Family Fun: Parents and Children Playfully Reducing Energy Consumption Together","Lavrysen, T.H.M.","Bakker, C. (mentor); Stappers, P.J. (mentor)","2010","In this project, the interactions between parents and their children, while performing daily activities were researched, as well as their opinions on energy saving and playing games together. Using these insights, a product had to be designed that fits within the current activities at Philips and that brings together parents and their children in their attempts to reduce their energy consumption. The focus for this product was on something fun that parents and children could do together. This design had to be evaluated, in order to assess its effectiveness to support behaviour change and family fun, but also to gain more insights in people’s needs and wishes towards sustainable family fun for future Philips projects.","sustainability; family dynamics; energy consumption; game; fun; design; research","en","master thesis","","","","","","","Campus only","","Industrial Design Engineering","Design Engineering, Industrial Design","","Master of Science Design for Interaction","",""
"uuid:15eacd3f-feb1-462b-a78b-d042005df442","http://resolver.tudelft.nl/uuid:15eacd3f-feb1-462b-a78b-d042005df442","Mapping and reducing CO2 emissions at Amsterdam Airport Schiphol: Developing a model to assess CO2 reduction at Amsterdam Airport Schiphol","Dijkstra, A.","Verbraeck, A. (mentor); Kortmann, L.J. (mentor); Welink, J.H. (mentor)","2010","Global warming as a result of human actions is a serious and growing concern for people all over the world and consequently also for the passengers of Amsterdam Airport Schiphol (AAS). Although speed and efficiency remain the basis of the operations of AAS, Schiphol Group realizes a 'green airporf is an attractive proposition for the modern passenger. Therefore Schiphol Group wants to take its responsibility in tackling the problem of the climate change with a first focus on reducing its CO2 emissions.","","en","master thesis","","","","","","","","","Delft University of Technology","Transport, Infrastructure and Logistics","","TIL","",""
"uuid:7a2bf178-d226-4f67-bea4-0811bd4fa6b5","http://resolver.tudelft.nl/uuid:7a2bf178-d226-4f67-bea4-0811bd4fa6b5","Transformatie van het Hanzegebouw naar de HanzeSchool","Breider, S.; Van Velzen, J.","Lousberg, L.H.M.J. (mentor); De Jong, P. (mentor); Geraedts, R.P. (mentor)","2010","Van een kantoorgebouw in zwaar weer naar een Brede School met een zonnige toekomst!","transformatie; leegstand; Binckhorst; Hanzegebouw; Brede School","nl","bachelor thesis","","","","","","","","","Architecture","Real Estate & Housing","","Bachelor eindopdracht","",""
"uuid:c29e09b3-6239-4746-8ddb-7aff8dbb18ea","http://resolver.tudelft.nl/uuid:c29e09b3-6239-4746-8ddb-7aff8dbb18ea","Modelling CO2 Foam Displacements for Enhanced Oil Recovery","Liu, M.K.","Rossen, W.R. (mentor); Zitha, P.L.J. (mentor); Andrianov, A. (mentor); Matsuura, T. (mentor); Namdar Zanganeh, M. (mentor)","2010","Increasing demand for oil in the near future implies the need for Enhanced Oil Recovery (EOR) methods to produce the remaining oil after primary and secondary production. Miscible gas injection has an excellent microscopic sweep efficiency; however due to density difference, high gas mobility and reservoir heterogeneity, the macroscopic sweep efficiency can be poor. The application of foam, which is a dispersion of a gas in a liquid phase with surfactant, greatly reduces the gas mobility. This minimizes gas override and gas channeling through high-permeability layers, thus increasing the macroscopic sweep efficiency. Fractional-flow theory provides key insights into one-dimensional miscible foam displacements. First-contact-miscible and multiple-contact-miscible displacement simulations show that foam is able to displace all the oil in the reservoir, and with sufficient grid resolution, the simulation converges towards the fractional-flow solution. Numerical dispersion introduced by the simulator affects the mobilities near the miscible front. In multiple-contact-miscible displacement simulations with insufficient grid resolution, numerical dispersion can cause loss of miscibility. Two-dimensional simulation shows that applying sufficient grid blocks to mitigate the effect of numerical dispersion for a multiple-contact-miscible displacement is, however, not feasible due to the enormous number of grid blocks and amount of time required to simulate each case. As a result, our 2D simulations of the multiple-contact-miscible case is more like an immiscible case than it is like a first-contact-miscible case. In both immiscible and multiple-contact-miscible displacements with insufficient grid resolution, there is a slowly advancing region of zero oil saturation as hydrocarbon is dissolved into injected CO2. Our results show that when oil has a detrimental effect on foam, as modelled in current simulators, it affects only immiscible foam displacements. In a miscible displacement there is only ever one nonaqueous phase present at any location; if it is ""gas,"" there is no oil to destabilize foam; if it is ""oil,"" there is no gas to generate foam. Thus, the effect of hydrocarbons on foam in miscible displacements is to destroy foam at the point where the simulator defines the nonaqueous phase to be ""oil"" instead of ""gas."" For immiscible displacements, foam sweep efficiency decreases greatly if the injected foam is not stable at the oil saturations encountered in the reservoir. Pressure variation causes in-homogeneity in densities and gas viscosity in the mixed zone for compressible CO2 not accounted for in Stone's model for gravity segregation. Nevertheless, Stone’s model is able to predict the segregation length for water and gas fairly accurate for first-contact-miscible, and certain multiple-contact-miscible displacement cases for co-injection and SAG injection, if one uses fluid properties from the middle of the mixed zone. For first-contact-miscible displacements, the steady state assumed in Stone's model is achieved relatively quickly. For immiscible displacements, there are two regions in the mixed zone, as in the 1D displacements: a slowly advancing region of zero oil saturation, and a region of gas flow with immobile oil present. The segregation length calculated from fluid properties in the inner zone of zero oil saturation could be greater or less than the actual segregation length. At fixed injection rate, modified SWAG injection (simultaneous injection, with water injected higher in the formation than gas) results in up to 71% longer segregation distance compared to co-injection for first-contact-miscible displacements, 110% longer for multiple-contact-miscible displacements, and 130% longer for immiscible displacements, when injecting same amount of fluids at same injection rates. In layered reservoirs, placement of surfactant into lower-permeability layers is a key challenge to sweep efficiency. However, both layered reservoirs show very similar sweep efficiencies.","Foam; EOR; Modelling; MoReS; CO2","en","master thesis","","","","","","","","","Civil Engineering and Geosciences","Section Petroleum Engineering","","","",""
"uuid:2306a943-e1e2-4563-867d-a319e31eb4a0","http://resolver.tudelft.nl/uuid:2306a943-e1e2-4563-867d-a319e31eb4a0","Interactive Waterplay","Schoenmaker, F.","Flipsen, S.F.J. (mentor); Van Breemen, E.J.J. (mentor)","2010","The design and engineering of two interactive waterplay elements for Van Egdom B.V. One being a ring which can be retrofitted to current water playground structures, and the other being one of the products from a range of pneumatic atomized water play elements.","waterplay; Van Egdom; Schoenmaker; interaction; interactive; playground; water; pneumatic atomizing","en","master thesis","","","","","","","Campus only","","Industrial Design Engineering","CADE","","","",""
"uuid:fa96b280-af15-4520-b528-f93b07752e8d","http://resolver.tudelft.nl/uuid:fa96b280-af15-4520-b528-f93b07752e8d","Global Launcher Trajectory Optimization for Lunar Base Settlement","Pagano, A.","Ambrosius, B.A.C. (mentor)","2010","In the past few years, a new spirit for the exploration of the Solar System spread among the space community and reaching the Moon has been set as the first step of this new program. In this frame, going back to the Moon is needed to familiarize with a new way of living in a different environment, adapting to it and testing new technology. It is also true that, at the rate we are consuming the terrestrial resources, we will soon run out of them. This will put us in front of a dramatic change in our life style. Moreover, it is not unlikely that an asteroid could impact the Earth, causing extinction of many species and difficulties for survival. Then, these unpredictable reasons increase the importance of exploring and adapting to new extraterrestrial environments. Therefore, a feasibility study of a mission to the Moon to set up a permanent base has been carried on. The first part is concerning the delivery of the lunar payload into a LEO parking orbit. For this, the analysis of the capabilities of existing launchers is performed. The ascent trajectory problem is tackled by formulating it as an initial value problem (IVP), in which, given the launcher’s initial conditions, the state vector is propagated following a control law optimized to give the largest payload mass. Moreover, the launcher is subject to constraints dictated by the mechanical and thermal properties of the launcher itself. The optimal control law is sought by means of a Particle Swam Optimization method, which simulates the behavior of a flock of birds searching for food. Single and multi-objective optimization is performed. Single-objective optimization aims at maximizing the payload mass satisfying path constraints and the boundary constraints dictated by the orbital elements of the final orbit. Multi-objective optimization aims at maximizing the payload mass and minimizing the error on the final orbit simultaneously. Other experiments include the optimization of the two aforementioned objectives and the minimization of the violations of the path constraints. It has been found that, to fulfill the requirements of the lunar campaign, a very tight schedule and international cooperation is needed. Yet, existing launchers can be used for this mission for cargo expeditions. However, it is strongly suggested to commence development of a manned launcher and a spacecraft capable to land and host astronauts for multiple days on the Moon.","Moon; Solar system; Trajectory","en","master thesis","","","","","","","","2010-06-02","Aerospace Engineering","Space Engineering","","Astrodynamics & Space Missions","",""
"uuid:8da376c6-870a-4ab0-bffb-68586fe37b3c","http://resolver.tudelft.nl/uuid:8da376c6-870a-4ab0-bffb-68586fe37b3c","Launch of the Evening Breeze Canopi to the Dutch Consumer Market","Van Lier, H.W.L.","Mooij, S.C. (mentor); Gattol, V. (mentor)","2010","In 2009, Evening Breeze acquainted a graduate student from the Delft University of technology to support the launch of their innovative Evening Breeze Canopi to the consumer market. In the initial assignment, Evening Breeze wished for winning strategies and tools for a successful introduction of the Evening Breeze Canopi in the consumer segment through exclusive retailers. After an explorative phase, with mutual communications between Evening Breeze and the author, this assignment was rewritten, aiming at a winning market introduction strategy and optimization of the Evening Breeze Canopi and product portfolio for the Dutch consumer market. By entering this consumer market Evening Breeze found itself on a new territory, while coping with a lack of knowledge on consumer marketing and addressing consumer needs. In an elaborate analysis phase, the Dutch market was studied and relevant competitors were identified, after which the sales volume and -prospects for air-conditioning systems were analyzed. Furthermore, an internal analysis on company strengths and weaknesses, the product and all relevant stakeholders was performed to map the internal environment. The analysis phase was concluded by identifying potential partners in entering the Dutch consumer market and studying the Dutch consumers and -households. As the analysis phase did not provide sufficient data to make a proper and valid analysis of the Dutch consumer, an additional consumer research was set up to study the consumer needs, -wishes, -perception and -behavior towards Evening Breeze- and competitive products. The consumer research indicated multiple areas for product optimization, which were materialized by proposing initial and conceptual solutions. The consumer research was followed by a phase in which the strategy for the Dutch consumer market introduction of the Evening Breeze Canopi was set up. In this phase, initially the objectives for Evening Breeze in terms of sales volume, proposed product optimizations, price perception, availability and brand awareness were set up. Then, various strategic entry alternatives were identified, selecting the most favorable one for Dutch consumer market introduction. The selected entry strategy required cooperation with various partners to realize an optimal launch to the Dutch consumer market. A partnerships proposal was suggested, based on a selection of the potential partners identified during the analysis phase. In addition to a strategy for Dutch consumer market introduction, future product- and market development strategies were proposed to increase future sales volume and Evening Breeze revenues. During the commercialization phase, issues related to product positioning, pricing strategies, distribution and promotion were discussed. Also, the report contains a minor business case, providing readers with an overview of the costs and revenues of Dutch consumer market introduction. The graduation project concludes with a suggestion for the promotional materials to be developed, incorporating the findings from the analysis, consumer research, strategy and commercialization phases of the graduation project. An informative poster, a triggering window display and a brochure were developed, which give an indication on the mood and values that should be communicated by the promotional materials to realize an optimal market introduction that yields the most successful results for Evening Breeze.","consumer market; launch; introduction; strategy; commercialization","en","master thesis","","","","","","","Campus only","2011-05-28","Industrial Design Engineering","Product Innovation Management","","Master of Science Strategic Product Design","",""
