"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:95c087c9-7c97-407b-a369-54c43f43d561","http://resolver.tudelft.nl/uuid:95c087c9-7c97-407b-a369-54c43f43d561","Optimization of CO2 Capture using Chemical Solvents from Steel Mill’s Works Arising Gases","Kreuk, Florens (TU Delft Mechanical, Maritime and Materials Engineering)","de Jong, Wiebren (mentor); Infante Ferreira, Carlos (graduation committee); Kortlever, Ruud (graduation committee); Delft University of Technology (degree granting institution)","2018","Based on the Paris Accord, various governments have agreed to a long- term goal of keeping the increase in global average temperature to well below 2°C above pre-industrial levels; The Netherlands has committed to reduce its CO2 emissions with 80% by 2050; in this plan, the Dutch government has set an ambitious target for the industry to reduce their emissions by 70 million tonnes of CO2 annually. In The Netherlands, the steel industry contributes to nearly 7% of the total greenhouse gas emissions inventory. To meet the Dutch Government target, Tata Steel IJmuiden is exploring various options to reduce its CO2 emissions. One of the options being considered is CO2 Capture, whereby the CO2 could be captured from the Works Arising Gases (WAGs). Currently, the use of chemical absorption is the most mature technology to capture CO2 from any gas. This study has evaluated the performance, equipment sizing and cost of capturing CO2 using MEA or MDEA/Pz solvents. The performance of the chemical absorption process capturing 90% of the CO2 from a mixture of Blast Furnace Gas and Basic Oxygen Furnace Gas has been evaluated. The process was modeled in ASPEN Plus® . For cases using MEA as solvent, the conventional configuration were evaluated. It could be concluded that the optimal lean loading is around 0.19 mol/mol resulting to a specific reboiler duty of around 3.95 MJ/kg CO2 captured. Different advanced process flow configurations were also assessed. The results showed that the use of intercoolers in combination with a flash split-flow or LVC could result in a reduction of the specific reboiler duty. For cases using of MDEA and Pz as solvent, the conventional configuration operating with 1 and 10 bara absorber pressure were modeled. Resulting to a specific reboiler duty of 3.56 and 2.70 MJ/kg CO2 for 1 and 10 bara operating pressure, respectively. Furthermore, different advanced configurations were also assessed. This consisted of the incorporation of intercoolers and 1-stage or 2-stage configurations. With intercooling, the specific reboiler duty could be lowered down to 2.85 and 2.43 MJ/kg CO2 for operating pressure at 1 bara and 10 bara, On the other hand, based on the UCARSOL 1-stage configurations operating at 10 bara, the specific reboiler duty could be reduced down to 2.34 MJ/kg CO2. A reduction in specific reboiler duty for the 2-stage configuration could be significantly lowered. Preliminary economic evaluations were undertaken in this study to obtain the specific CO2 capture cost – based on CAPEX and OPEX estimates using 8% discount rate and an economic lifetime of 25 years. For the MEA cases evaluated, the costs of CO2 captured are in the range of 52.7 to 65.8 €/tonne CO2; the lowest cost is achieved with the LVC configuration in combination with intercooling. On the other hand, the results for the MDEA/Pz cases indicated that the costs of CO2 captured are in the range of 54.1 to 67.3 €/tonne CO2; the lowest cost is given in the configuration with intercooling operating at 1 bara.","Chemical absorption; Carbon capture; Monoethanolamine; Methyldiethanolamine; Piperazine; Aspen Plus","en","master thesis","","","","","","","","2023-10-31","","","","","",""
"uuid:2236e1f6-4dc5-4f7f-96da-fc83ead69445","http://resolver.tudelft.nl/uuid:2236e1f6-4dc5-4f7f-96da-fc83ead69445","Tuning a Novel Reset Element through Describing Function and HOSIDF Analysis","Salman, Yusuf (TU Delft Mechanical, Maritime and Materials Engineering; TU Delft Precision and Microsystems Engineering; TU Delft Mechatronic Systems Design)","Hossein Nia Kani, Hassan (mentor); Saikumar, Niranjan (mentor); Spronck, Jo (graduation committee); Goosen, Hans (graduation committee); Delft University of Technology (degree granting institution)","2018","The high-tech industry is pushing the motion system technology towards faster, more precise and more robust system. One of the keys to this growing demand is the advancement of motion control. To this day, Proportional-Integral-Derivative (PID) has been the workhorse for the industry system control. This is because PID is simple to design and implement and adapt to industrial loopshaping method. Nevertheless, PID suffers fundamental limitations of linear control. To deal with this, a nonlinear control should be utilized. Reset control is a nonlinear control that is still easy but can overcome the limitation of linear control and more importantly, loop shaping method can be used to reset control by using describing function analysis<br/>which is pseudo-approximation of nonlinear system that based on the first harmonic. However, reset control also introduces higher order harmonics into the system that can negatively affect system performance. This is because these harmonics may cause some unwanted dynamics present in system response. Describing function which is the common tool to analyze and design reset control is not accurate enough since higher order harmonics are not considered. Recently, a tool to visualize higher order harmonics in frequency domain is developed. This open the possibilities to study the behavior of higher order harmonics and its effect to system performance.<br/>This thesis focuses on a performance analysis and tuning of a novel reset element called ’Constant in Gain, Lead in Phase’(CgLp). It is shown by the literature that reset control is often utilized to provide phase lag reduction but CgLp has shown the use of reset control to provide phase compensation and this improves system performance. Since its introduction, no guidelines available in the literature to design and tune CgLp. Looking at its potential to be industry standard for motion control, finding guidelines to tune CgLp is an important step to achieve this goal. To do the optimal tuning of reset element, higher order harmonics should be considered so that the effect of unwanted response can be minimized while maintaining the advantage of reset control. Therefore, the work in this thesis is performed by doing performance analysis of CgLp through describing function and HOSIDF.<br/>It is shown that while there is an improvement in tracking and steady state precision performance by using CgLp compared to normal PID, there is deterioration of the performance although describing function predicted an improvement. This is because there is a trade-off between improvement by CgLp and the rise of higher order harmonics gain. In this work, the higher order harmonics was considered at the bandwidth frequency and normalized over its first harmonic. It was observed that the optimal performance is achieved when the highest gain value of normalized 3rd harmonic is around half of maximum possible value of normalized 3rd harmonic.<br","Reset control; precision control; Motion control; describing function analysis; HOSIDF","en","master thesis","","","","","","","","","","","","Mechanical Engineering","",""
"uuid:d15e4ff0-915b-4229-8a95-08259d04ee9d","http://resolver.tudelft.nl/uuid:d15e4ff0-915b-4229-8a95-08259d04ee9d","A Virtual Fixture Design for Teleoperated Vitreoretinal Surgery: Translating iOCT Distance Measurement to Haptic Feedback","Shen, Tse Kang (TU Delft Mechanical, Maritime and Materials Engineering)","Abbink, David (mentor); Boessenkool, Henri (graduation committee); Delft University of Technology (degree granting institution)","2018","Epiretinal Membrane Peeling (EMP) is a common vitreoretinal surgery in clinic. Over the past twenty years, telerobotics has been developed to assist retinal surgeons. Robot-assisted surgery can aid the surgeon by motion scaling and filtering out natural hand tremor. However, the additive precision has yet to relieve the surgeon from the burdensome task entirely, and teleoperation comes with a downside of extending execution time.<br/><br/>One of the complicating factors in robot-assisted EMP surgery is the limited depth perception afforded by the binocular microscope, which increases the risk of inadvertent contact of the surgical tool with the retina. Recently, PRECEYES has introduced an intraoperative sensor that measures the distance to the surface of the retina to their surgical system. The master device is capable of force feedback, which can be employed to transmit distance information to the surgeon without extra burden to the already visually overwhelmed task. <br/><br/>This study aims to design and evaluate haptic assistance for teleoperated EMP based on noisy distance sensor. Sixteen subjects with non-medical background participated in the human factors experiment performing a simulated vitreoretinal surgery by using a 3-DoF haptic master device controlling a simulated slave robot. All subjects performed two experimental conditions (with and without haptic assistance) in a balanced order. The experimental result shows that, with haptic assistance, the overall puncture rate reduces from 9.6% to 2.8% and peeling forces are stabilized significantly. Which indicates that the proposed method utilizes distance information in a promising way, thus reducing the difficulty of the teleoperated task.","","en","master thesis","","","","","","","","2020-10-31","","","","","",""
"uuid:d07fbe90-aaee-4633-bc13-d67a906a74f6","http://resolver.tudelft.nl/uuid:d07fbe90-aaee-4633-bc13-d67a906a74f6","Study of the effects of the dryout function parameters in heterogeneous reservoirs and experimental challenges of carbon dioxide foams in microfluidics","Sanchez Tobon, Diego (TU Delft Civil Engineering and Geosciences; TU Delft Petroleum Engineering)","Farajzadeh, Rouhi (mentor); Bertotti, Giovanni (graduation committee); Wolf, Karl-Heinz (graduation committee); Voskov, Denis (graduation committee); Vincent-bonnieu, Sebastien (graduation committee); Kahrobaei, Siavash (graduation committee); Delft University of Technology (degree granting institution)","2018","Gas injection processes suffer from poor volumetric sweep efficiency due to phenomena such as viscous fingering caused by density contrast between the injected gas and the displaced fluid, channeling due to heterogeneities in the reservoir and gravity override due to the inherent lower density of gas. One possible way to overcome these negative effects is by foaming the gas. Foam can be defined as a dispersion of gas separated by lamellae in a continuous liquid phase. Lamellae stability is enhanced by adding surfactants to the aqueous phase (Lake, 2014). The underlying idea is that the pitfalls of gas injection can be overcome by trapping the gas and therefore reducing its mobility. The benefits of foam flooding have been reported by several authors (Almaqbali et al., 2017, Li et al., 2009, Chalbaud et al., 2002, Patil et al., 2018 ) however, to implement field scale projects, an accurate representation of foams in models that can be applied to reservoir simulators is of paramount importance. In this sense, two main families of foam modelling exist today. One family referred as population balance models, treat foam texture and bubble size explicitly and another family, that treats foam texture implicitly by applying a mobility reduction factor to gas mobility. <br/>In the first part of this document, a model that treats foam texture implicitly will be used to evaluate foam performance in a heterogenous reservoir consisting of two layers with different permeabilities. The model known as STARS (Computer Modelling Group, 2010) reduces gas mobility using semiempirical functions that represent the physics governing foam texture. One of the functions used by the model is the dryout function, which represents the effects of water saturation on foam coalescence. This function is tuned by a couple parameters, namely, fmdry and epdry that control the water saturation at which foam dries out and how fast it dries out, in other words, how abrupt its collapse is. Farajzadeh et. al, (2015) found that these parameters were permeability dependent. <br/>Inspired by these findings, in the modelling section of this project, foam performance in a two layer reservoir with different permeabilities under varying injection conditions is assessed. Each layer will have its unique set of parameters, namely, fmmob, epdry and fmdry. We are interested in seeing the effects that epdry has on foam performance and the effects of having vastly contrasting foam strengths between layers (large fmmob contrast). The results suggest that epdry can have significant impact on foam performance in the high quality regime. Interestingly, it was found that large fmmob contrast reduce vertical conformance and can reduce recovery efficiency in the high quality regime. <br/>It is known that oil can have negative impact on foam stability, however most studies treat gas and oil as different phases. Under miscible conditions, oil and gas become one phase and the extent to how oil destabilizes foam is not clearly understood. Kahrobaei et. al (2017) found in core flood experiments a unique rheological behavior in foams with miscible mixtures of Carbon Dioxide – Decane. Their experiments showed three distinguishable apparent viscosity regimes depending on Carbon dioxide fraction. Regime 1, in which apparent viscosity increased with increasing CO2 fraction; Regime 2 in which apparent viscosity decreased with increasing CO2 fraction; and Regime 3 in which apparent viscosity is constant independently of the CO2 molar composition. <br/>Inspired by Kahrobaei et. al, (2017) findings, the second part of the project attempts to investigate, using microfluidics, the effects in foam texture caused by compositional changes in an AOS surfactant solution and a miscible Carbon Dioxide – Decane mixture. Unfortunately, due to set-up limitations and inability to reliably mix the components, the experiments were inconclusive. Nonetheless, valuable lessons learnt are presented that will facilitate the experimental approach if someone decides to continue with this line of investigation. <br","Foam; dryout function; Modelling","en","master thesis","","","","","","","","","","","","","",""
"uuid:6d35a4bd-ca5f-4416-b397-f102a4d51c40","http://resolver.tudelft.nl/uuid:6d35a4bd-ca5f-4416-b397-f102a4d51c40","Numerical study of solidifying molten metal droplet impingement on a cold solid surface: The effect of thermocapillary forces","Reus, Jeroen (TU Delft Applied Sciences)","Kleijn, Chris (mentor); Ebrahimi, Amin (graduation committee); Kenjeres, Sasa (graduation committee); Delft University of Technology (degree granting institution)","2018","Metallic droplet deposition is of interest in the industry because of the potential use in additive manufacturing. This work discusses the complex phenomena involved in droplet impingement, especially the effect of temperature dependant surface tension. The volume of fluid (VOF) method is used to solve the axis-symmetric Navier-Stokes equations, which are used to describe the droplet's behaviour. Different temperature dependencies for the surface tension are modelled, to see the effect on the interface and substrate melting. Furthermore, the effect of droplet size, initial temperature on droplet shape and substrate melting is studied. To judge the accuracy of the VOF model, a series of benchmarks are tried. The VOF model used in this work is as accurate or more accurate than previous works. The results show that droplets with a higher percentage of oxygen flatten, this is due to thermo-capillary forces. A higher temperature results in more spreading of the droplet, this is because higher temperatures result in higher surface tensions. These surface tensions keep the droplet together when it first makes contact with the substrate. This causes less air is trapped underneath the droplet, which causes the droplet to spread out more. The air also causes the droplet to cool down less fast, this results in a phenomenon where the hotter droplet is solidified faster than the colder one.","","en","bachelor thesis","","","","","","","","","","","","Applied Physics","",""
"uuid:a659d2b5-85b4-46b0-9185-c3ad7ecbb432","http://resolver.tudelft.nl/uuid:a659d2b5-85b4-46b0-9185-c3ad7ecbb432","Fire Resistant Structural Glass Beams: Developing design recommendations for future development and fire certification of structural glass beams","Sturkenboom, Jelle (TU Delft Architecture and the Built Environment)","Louter, Christian (mentor); Bokel, Regina (mentor); Delft University of Technology (degree granting institution)","2018","","Glass structures; structural glass; Fire resistant; Glass Beams; Heat flow analysis; Fire furnace","en","master thesis","","","","","","","","","","","","Architecture, Urbanism and Building Sciences | Building Technology","",""
"uuid:51699dbd-6260-4c20-830e-f81e9838ae97","http://resolver.tudelft.nl/uuid:51699dbd-6260-4c20-830e-f81e9838ae97","Bewijs van Wigners halve cirkel stelling","Looije, Mark (TU Delft Electrical Engineering, Mathematics and Computer Science)","Groenevelt, Wolter (mentor); Redig, Frank (graduation committee); van Elderen, Emiel (graduation committee); Delft University of Technology (degree granting institution)","2018","Voor grote random matrices bestaat er een verband tussen de eigenwaarden van deze random matrices en halve cirkels. Om meer precies te zijn bestaan er voor random matrices die aan een aantal voorwaarden voldoen een vorm van convergentie tussen de verdeling van eigenwaarden van de matrices en een halve cirkel verdeling. Een stelling die deze convergentie beschrijft is Wigners halve cirkel stelling. Het doel van dit project is het begrijpen van deze stelling en zijn bewijs om het vervolgens op een voor andere studenten toegankelijke manier te reproduceren.<br/><br/><br/><br","eigenvalues; random matrices; wigner semicircle theorem","nl","bachelor thesis","","","","","","","","","","","","Applied Mathematics","",""
"uuid:84d79ea4-aa20-46f4-be61-5daf36be900c","http://resolver.tudelft.nl/uuid:84d79ea4-aa20-46f4-be61-5daf36be900c","Investigating Principal Stress Lines: Optimization of Gridshell Structures","Cobb, Michael (TU Delft Architecture and the Built Environment)","Borgart, Andrew (mentor); Nourian, Pirouz (graduation committee); Zijlstra, Sake (graduation committee); Delft University of Technology (degree granting institution)","2018","Architecture within the last twenty years has developed in many ways. One such direction was reintroducing the physical world and physical phenomenon back to architectural language and design space. This is especially true as buildings have had to become more and more environmentally sustainable and developable with programs such as LEED, BREEAM, and Zero House popping up. While less pronounced, the same is true for other aspects of architecture too; such as pedestrian flow, constructability, and structural design. Each design in hi-tech architecture has become a compromise of these systems. While significant funding has gone into understand how to design for energy efficient buildings, architects typically shy away from structural systems leaving these problems for structural engineers to solve. However, great design comes to fruition when the two systems work hand in hand. This method of design, integrated design, is starting to appear more and more in the design space with gridshell structures becoming classic icons of the beauty of this marriage. Gridshell structures are becoming more widely known as architects such as Foster + Partners, Asymptote, and John McAslan &amp; Partners have developed work that has become widely lauded and incredibly awe inspiring. These slender shapes still allow for large amounts of natural light as well as enable architects and designers to cover vast areas without the need of massive beams and a large amount of columns, instead finding rigidity in its own form. This research project, attempts to create a system for architects and designers to play with in order to develop an efficient and useful gridshell concept structure and does this by approaching the perspective from two points. On one side a computational system is built based on Finite Element Analysis (FEA) data and signal processing while on the other, structural concepts are explored in order to determine a geometric relationship between load, form, and principal stresses.","Gridshell; principal stress; parametric design; Structural Design; particle spring","en","master thesis","","","","","","","","","","","","","",""
"uuid:ded3353c-8a70-48f8-b1b8-23b76ae2c18e","http://resolver.tudelft.nl/uuid:ded3353c-8a70-48f8-b1b8-23b76ae2c18e","Numerical Study of the Flow Around an Undersized Ball Pig in a Horizontal Pipe","Jiang, Mengting (TU Delft Mechanical, Maritime and Materials Engineering; TU Delft Process and Energy)","Henkes, Ruud (mentor); Breugem, Wim-Paul (graduation committee); van Zuijlen, Alexander (graduation committee); Delft University of Technology (degree granting institution)","2018","Pipeline networks are extensively used in the oil and gas industry to transport fluids under multiphase flow conditions from the wells to the production platforms or plants. Over time, the flow rate of the production fluid decreases as the reservoir pressure decreases. When the flow rate decreases to below a certain value, unstable flow with liquid slugs occurs and the transportation of the fluids becomes more difficult. This is because of the high amount of liquid accumulation (holdup) in the pipeline. To extend the operation life of the production system, it is important to maintain the continuous production at low flow rates. Regular pigging, which refers to transporting a “pig” (Pipeline Inspection Gauge) through the pipeline, has been a conventional way of managing the liquid holdup in the oil and gas industry. Also ""by-pass"" pigs have been actively used to manage the liquid holdup since they generate smaller slug volumes compared to the traditional non-bypass pigs. However, since the pipeline can be as long as a hundred (or more) kilometers, the volume of the pig-generated slug at low flow rates can be very large. Even this reduced slug volume produced by using a by-pass pig may exceed the capacity of the downstream separator or slug catcher. Moreover, by-pass pigs with a large by-pass area have a high chance to get stuck in the pipeline at low flow rates. To enable pigging operation at those conditions, the use of an undersized ball pig was proposed. Here the ball pig is transversed through the pipeline prior to the by-pass pigging operation. A few test runs with undersized ball pigs were carried out in the F14 multiphase pipeline in Sarawak. To improve its performance, it is of much interest to study the detailed flow around an undersized ball pig. Although in actual operation the ball pig will be used under multiphase conditions (i.e. gas and liquid flow), in this study, as a starting point, single-phase flow was considered. This study investigated the detailed flow around an undersized ball pig in a horizontal pipe with the help of Ansys Fluent version 18.2. First, benchmark data from experiments are used to find the best numerical model which can be used to simulate the flow around a sphere. The comparison between experimental data and numerical results shows that the 2D laminar simulation can accurately capture the flow when Re &lt; 300. The 2D simulation with the SST k-ω turbulence model (low-Reynolds number correction) gives an accurate prediction of the drag coefficient when 300 &lt; Re &lt; 5E5. The selected numerical models are then used to study the flow around an undersized ball pig in a pipe. For each set of conditions, this requires to carry out a number of simulations at different ball pig velocities, and find the velocity that gives zero drag force on the ball pig. The undersized ball pig is first moved to the centre, and 2D simulations were performed. The force analysis around the undersized ball pig at low Reynolds number shows that at equilibrium state, the undersized ball pig experiences a positive pressure force and a negative viscous shear force. Moreover, the computed profile of the normalized terminal velocity of the pig with a diameter ratio of 0.5 at various Reynolds numbers shows that the normalized terminal pig velocity profile experiences three stages when the Reynolds number is increased. In the first stage where Re &lt; 365, the motion of the pig is dominated by the viscous shear force and the normalized terminal velocity of the pig is constant. When Re increases, the flow enters the second stage where the inertia force starts to affect the motion of the pig and the normalized terminal velocity of the pig decreases dramatically. When Re is further increased to above 5340, the motion of the pig is completely affected by the inertia force and the normalized terminal velocity of the pig stays in a stable range when Re increases. After this detailed study of the flow around an undersized ball pig with a fixed diameter ratio, simulations of the flow around undersized ball pigs with various diameter ratios are studied to find the influence of the pig diameter on the terminal velocity of the pig. The results show that the obtained profiles of the normalized pig terminal velocity against Re at various diameter ratios have a similar shape as when the diameter ratio was 0.5; the terminal pig velocity decreases when the pig diameter increases at a given Re. A further data regression analysis shows that the normalized pig terminal velocity in the region when Re &lt; 300 and Re &gt; 10000 has a second-order polynomial relationship with the diameter ratio. After the simulations for the flow around an undersized ball pig that moves along the axis of the pipe, the pig is moved to the bottom of the pipe and the influence of this position change is studied at a diameter ratio of 0.9. Due to this position change, a 3D simulation is required. First a 3D simulation for the previous configuration with the pig at the centre is performed. This simulation shows that the flow is actually unsteady and asymmetric. The terminal pig velocity at a given Reynolds number obtained from the 3D simulation is slightly higher than the one obtained from the 2D simulation. As the 2D simulation cannot capture the asymmetry of the flow, it provides less accurate results. The 3D simulation results of the flow past an undersized ball pig moving along the axis of the pipe is then compared with the one moving along the bottom of the pipe. The comparison shows that the ball pig terminal velocity is decreased when the pig is moved from the centre to the bottom of the pipe.","Numerical simulation; Undersized ball Pig; Pipeline networks; Oil and gas","en","master thesis","","","","","","","","","","","","Mechanical Engineering | Process and Energy Technology","",""
"uuid:1178a22a-d498-46ce-8ddb-f9b715d50679","http://resolver.tudelft.nl/uuid:1178a22a-d498-46ce-8ddb-f9b715d50679","Productive Addis: Increasing accessibility to local income generation by designing a productive open space system","Bartman, Chris (TU Delft Architecture and the Built Environment)","Rocco de Campos Pereira, Roberto (mentor); van der Spek, Stefan (mentor); Overschie, Mariette (graduation committee); Delft University of Technology (degree granting institution)","2018","This master thesis discusses to what extend a productive open space system can increase the accessibility to local income generation in Addis Ababa, Ethiopia. The rapid urbanising capitol of a mainly rural country cannot keep up with providing employment, housing and transportation for its current and future residents. The result is high travel costs in terms of money and time and poor access to income generation for a large share of the urban population. The aim of this thesis to investigate whether a more local approach can contribute to increasing accessibility. By designing current unused open spaces to be productive, for social activity, commercial activity and for producing (such as agriculture) activity, the accessibility to local income generation increases. The thesis discusses the Weyira sefer, a neighbourhood located in the west of Addis Ababa.","accessibility; Addis Ababa; Open space; Producitve; income generation","en","master thesis","","","","","","","","","","","","","","9.0052141"
