"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:1e75546f-1f8d-4c05-bcf0-55827fb6f8e8","http://resolver.tudelft.nl/uuid:1e75546f-1f8d-4c05-bcf0-55827fb6f8e8","Last Minute Cinema, a new product service system for Emesa BV","Chandansingh, R.V.D.","Simonse, L.W.L. (mentor); De Jonge, F. (mentor)","2014","The assignment was to create a new brand label that targets a new market, This brand label is a product service system for a specific target group. This brandlabel has its own portal, the form of the portal is depended on the consumer needs of the target group. The result of the assignment was a new product service system that offers last minute cinema tickets. The cinema market is a large untapped market for Emesa. And this service system allows cinemas to offer their last unsellable tickets to customers for a low last minute price. Emesa receives a commission on each sale.","product service system; ecommerce; travel; leisure; app; Vakantieveilingen; Emesa; Cinema's","en","master thesis","","","","","","","Campus only","","Industrial Design Engineering","Product Innovation Management","","Master of Science Strategic Product Design","",""
"uuid:7f05a0f9-8241-4de0-8fe1-59c7eff9058a","http://resolver.tudelft.nl/uuid:7f05a0f9-8241-4de0-8fe1-59c7eff9058a","Consumer Acceptance of Biofeedback Products in Health Management","Lin, T.Y.","Sääksjärvi, M. (mentor); Tempelman, E. (mentor)","2014","People take time to explore pros and cons of a new technology. Since the biofeedback technology is a relatively state-of-the-art technology, the public do not know a lot about biofeedback technology. So it is important to understand the user acceptance of this technology in the market. In order to develop successful biofeedback products, it is essential to understand user demands and their opinions about accepting the technology. This project not only contains the analysis of possible advantages and disadvantages in biofeedback technology, but also explores the issues of the flexibility and the non-buttons in consumer acceptance. Then providing a strategy plan to promote the technology in the next decade.","Biofeedback Technology; Consumer Acceptance; Flexible Screen; Touch Screen","en","master thesis","","","","","","","Campus only","","Industrial Design Engineering","Industrial Design","","","",""
"uuid:647de6a1-dff0-402d-9d3d-1cd1570f8a9b","http://resolver.tudelft.nl/uuid:647de6a1-dff0-402d-9d3d-1cd1570f8a9b","Chain Housing_Living in Transition","Lee, J.W.","Jürgenhake, B. (mentor); Kuitenbrouwer, P.A.M. (mentor); Cuperus, Y. (mentor)","2014","Hybrid Housing for 21th Century","dwelling; Amsterdam; hybrid housing; Oostelijke Handelskade; Dutch structuralism","en","master thesis","","","","","","","","","Architecture and The Built Environment","Architecture","","Architecture and Dwelling","",""
"uuid:50bab9e9-e194-4e11-8432-9e39b5667e12","http://resolver.tudelft.nl/uuid:50bab9e9-e194-4e11-8432-9e39b5667e12","Threshold: The Temporary Act in creating New spaces","Lo, K.C.","Schoonderbeek, M. (mentor)","2014","A Critical observation and understanding of everyday spatial practice. The thesis topic is: ""Threshold: the Temporary Act in creating New spaces. The research position is to investigate and analyze how people establish their thresholds, the spatial tactics that they adopted and what are the spatial impacts and changes towards the existing spatial environments. The research focuses on the temporary act of people which illustrate an alternative way of spatial practice. The temporary act suggests an alternative way in producing new spaces, Threshold. Also, it fully depicting the disruption of existing spatial order and emphasizing the autonomy of body act and spatial practice. The hypothesis of my research is "" A threshold, new space, is created when a body carries a temporary act and the intrusion of threshold, a new space, resulting an inevitable spatial consequence in the existing space.""","threshold; temporary act; mapping","en","master thesis","","","","","","","","","Architecture and The Built Environment","Architecture","","Public Building Istanbul","",""
"uuid:ec0efdee-932d-42ac-b3ed-6975be9296d6","http://resolver.tudelft.nl/uuid:ec0efdee-932d-42ac-b3ed-6975be9296d6","Assessment, Development and Validation of Wind Turbine Rotor Noise Prediction Codes","Ferret Gasch, Oriol (TU Delft Aerospace Engineering)","Madsen, Helge Ågård (mentor); Ragni, Daniele (mentor); Oerlemans, Stefan (mentor); Delft University of Technology (degree granting institution); Denmark Technical University (degree granting institution)","2014","Wind turbine noise has become an important issue when developing onshore<br/>wind farms as turbines have scale up rapidly in the latest decades. The interest of this project is focused on the characterization and modelling of noise as a source based on the specific physics from wind turbines. A dedicated evaluation of wind turbine noise measurements is carried out in order to know more about the behaviour of it in front different operational conditions. Such study assists to understand trends that can be introduced to improve existing semi-analytical or empirical aeroacoustic models, typically used, in wind turbine noise predictions. The result, enhanced aeroacoustic models with an overall uncertainty reduced when compared to measurements. Therefore, these reliable models can be used for future predictions when scoping new rotors or for performance analysis, i.e. development of low-noise strategies.","Windenergy","en","master thesis","","","","","","","","","","","","European Wind Energy Masters (EWEM)","",""
"uuid:24951284-e1ca-4dd8-b3a7-b3e19518388d","http://resolver.tudelft.nl/uuid:24951284-e1ca-4dd8-b3a7-b3e19518388d","The Armamentarium as a metropolitan solution","Tholhuijsen, S.","Meijers, L. (mentor); Koopman, F. (mentor); Van der Flier, K. (mentor)","2014","Redesignation of the Armamentarium in Delft as a center for the Advanced Metropolitan Solutions institute.","Armamentarium; RMIT; AMS","en","master thesis","","","","","","","","","Architecture and The Built Environment","Architecture","","RMIT Mixed Projects","",""
"uuid:ab5a89a5-aa51-4d77-a436-3b4968b3d9e7","http://resolver.tudelft.nl/uuid:ab5a89a5-aa51-4d77-a436-3b4968b3d9e7","FMCW radar algoritme ontwikkeling","Bootsman, R.J.; Lagerweij, P.G.","Yaravoy, A. (mentor); Harmanny, R.I.A. (mentor)","2014","Dit document beschrijft de ontwikkeling van een detectie en classificatie algoritme voor een sensormodule. Deze sensormodule maakt gebruik van een radarmodule en een video camera. Dit project is uitgevoerd ten behoeve van het Bachelor afstudeerproject Electrical Engineering aan de TU Delft. Deze sensormodule had als doel het detecteren en classificeren van mensen in een spooromgeving, dit om koperdiefstal en suïcidale pogingen tegen te gaan. De algoritmiek is ontwikkeld ten behoeve van een radarmodule, die werkt op Frequency-Modulated Continuous Wave radar. Deze radar is ingesteld op een Fast-Ramp-FMCW stuursignaal. De inkomende radardata wordt succesvol gesegmenteerd en na verwerking worden hieruit verschillende spectrogrammen gecreëerd ten opzichte van de tijd, de radius en het Doppler domein. Het radius-Doppler spectrogram wordt gebruikt voor de detectie van objecten aan de hand van een vaste drempelmap die uit gaat van een RCS-, ruis- en clutterbijdrage. Deze drempelmap is per module anders en is succesvol geimplementeerd voor de K-MC1 radarmodule van RF Beam. Vanuit de drempeloverschrijdingen wordt er, met behulp van binaire morphologie, filtering gedaan van de gedetecteerde objecten welke geen breed snelheidsspectrogram hebben en dus geen bewegend mens kunnen zijn. Hierna wordt de snelheid en radius bepaald waarop de overgebleven objecten zich bevinden. Op deze radius worden de objecten geclassificeerd met behulp van het Doppler-tijd spectrogram. Deze classificatie gebeurt aan de hand van de snelheid van het object en de herhaalfrequentie van het menselijke patroon in het Doppler-tijd spectrum. Dit werkt succesvol voor mensen die lopen. Verder maakt de sensormodule gebruik van een video camera die beelden schiet als er een mens geclassificeerd is op basis van de radarsensor. Van deze beelden wordt een HOG beschrijving gemaakt en met behulp van een Support Vector Machine, ter verificatie, geclassificeerd als mens of geen mens. Dit werkt afhankelijk van de eigenschappen van het aangeboden beeld, als een mens zich volledig en in het midden van het beeld bevindt zijn de detectie eigenschappen goed. Voor situaties waarin mensen niet volledig of aan de zijkant van het beeld staan zijn er nog verbeteringen mogelijk. Voor het algoritme zijn er nog vele uitbreidingen mogelijk, het algoritme werkt nu op basis van het Fast-Ramp-FMCW stuursignaal en zou nog uitgebreid kunnen worden voor andere type lineaire stuursignalen. Verder kan het algoritme nog uitgebreid worden om ook rennende mensen correct te classificeren en kan er gebruikt gemaakt worden van een adaptieve drempelmap.","FMCW radar; detectie; micro-Doppler; signaalverwerking","nl","bachelor thesis","","","","","","","","2019-06-30","Electrical Engineering, Mathematics and Computer Science","Telecommunications","","Bachelor Electrical Engineering","",""
"uuid:b83838fc-847d-4302-800f-434aa64d51fb","http://resolver.tudelft.nl/uuid:b83838fc-847d-4302-800f-434aa64d51fb","Modeling a Proton Exchange Membrane Fuel Cell using Non-Equilibrium Thermodynamics: A Second Law analysis of assumptions and parameters","Garcia Navarro, J.C.","Kjelstrup, S. (mentor)","2014","In this work, a model derived from Non-Equilibrium Thermodynamics, for the Proton Exchange Membrane Fuel Cell, was utilized in order to explore the effect of the assumptions and the transport parameters in the consistency of the model; that is, the compliance of the model with the Second Law of Thermodynamics. This thesis begins with a short overview of the fuel cells as well as an introduction to Non-Equilibrium Thermodynamics. The model utilized is thoroughly depicted, along with all the assumptions made and the parameter set utilized in previous works. In order to numerically evaluate the consistency of the model, the entropy production departure was introduced, which accounts for the difference between the entropy production calculated with Non-Equilibrium Thermodynamics and the entropy production calculated with the entropy flux at the boundaries of each layer of the fuel cell. An optimization scheme was also introduced, where the transport parameters were varied in order to find the minimal entropy production departures, leading to a better consistency of the model with the Second Law of Thermodynamics. It was found that the parameter set utilized by previous publications lead to entropy production departures as high as 80% and, after implementing the optimization scheme, these figures decreased to 22%. A model was introduced to take into account the water transport across the electrodes of the PEMFC. This model was utilized as a replacement for the water equilibrium assumption made in the electrodes, and it was found that the inclusion of this water transport across the electrodes increased the consistency of the PEMFC model with the Second Law of Thermodynamics, calculating entropy departures as low as 8%. Further simulations of the model were carried out, in order to evaluate the effect of the relative humidity of the hydrogen and air streams on the voltage produced by a PEMFC. It was found that low relative humidity of the inlet gases leads to a substantial decrease in the voltage of the fuel cell, with corresponding decreases in the power produced by as much as 67% when operating at high current densities. In this work, a new transport parameter was introduced, namely the electrode water diffusivity, and the optimization scheme was introduced in order to estimate the value of this parameter, in the interval between 2.6x10-3 m/s and 5.8x10-3 m/s.","fuel cell; thermodynamics; renewable energy; hydrogen; energy storage","en","master thesis","","","","","","","","","Applied Sciences","Engineering Thermodynamics","","Sustainable Energy Technology","",""
"uuid:e570ac39-cc8e-42cf-85ff-910e8079e98e","http://resolver.tudelft.nl/uuid:e570ac39-cc8e-42cf-85ff-910e8079e98e","South Chicago Regeneration","Liu, S.","Van der Zaag, E. (mentor); Vollers, K. (mentor); Koorstra, P. (mentor)","2014","Research on how to solve the problem of population decline in Chicago. The design work includes 589 Acres urban design and a high-speed train station architectural design.","South Chicago; Urban skin","en","master thesis","","","","","","","","2014-07-05","Architecture and The Built Environment","Architecture","","Complex Projects","",""
"uuid:948b5263-02c4-4f3e-9fe5-e88828bffb95","http://resolver.tudelft.nl/uuid:948b5263-02c4-4f3e-9fe5-e88828bffb95","Overheidsbeleid bij leegstand","Kops, L.H.","Remoy, H. (mentor)","2014","","overheidsbeleid leegstand","nl","master thesis","","","","","","","","","Architecture and The Built Environment","Real Estate & Housing","","Real Estate Management","",""
