"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:d28ce682-c693-4605-bfcf-c2ff77fc17b7","http://resolver.tudelft.nl/uuid:d28ce682-c693-4605-bfcf-c2ff77fc17b7","Configuration Management","Sing, C.M.","Verbraeck, A. (mentor); Honig, T.J. (mentor); Van Wendel de Joode, R. (mentor); De Rooij, M. (mentor); LogicaCMG (contributor)","2006","","","","master thesis","","","","","","","Campus only","","Technology, Policy and Management","","","","",""
"uuid:be876229-5571-402b-8714-a8f57413aca4","http://resolver.tudelft.nl/uuid:be876229-5571-402b-8714-a8f57413aca4","Zicht op departementale IT-governance","Schim Van Der Loeff, R.F.D.","Van den Berg, W.G. (mentor); Janssen, M.F.W.H.A. (mentor); Algemene Rekenkamer (contributor)","2006","","","","master thesis","","","","","","","Campus only","","Technology, Policy and Management","","","","",""
"uuid:c2f2d1f9-69fd-4e86-bcfd-21789a4835b0","http://resolver.tudelft.nl/uuid:c2f2d1f9-69fd-4e86-bcfd-21789a4835b0","Port of Altamira, Mexico","Croonen, K.; Froeling, D.; Marbus, G.; Van Bemmel, M.","","2006","Master project report. The Port of Altamira is one of the fast growing ports in the world and is together with Veracruz and Coatzacoalcos one of the biggest ports of Mexico at the Gulf coast. It is an industrial Port with a lot of potential for expanding. However, the breakwaters of the Port extending into the sea caused severe erosion at the downdrift side of the Port (south side). This ongoing erosion is threatening a precious lagoon and some important land. The erosion can also cause a breakthrough of a dune row, which will result in a flooding of the hinterland. There has to be found a solution for this ongoing erosion. The definition of the problem and the goals of this project are identified in chapter 3. An analysis has been made in chapter 4 to get insight in the environment around the port, which eventually has a big influence on the erosion. Which coastal processes are causing the initial sedimentation transport and the quantification of the erosion is described in chapter 5. To determine which solution is the best for this problem, first the wanted situation has to be estimated. This is done by looking at storm condition and the actual situation at the beach in chapter 6. This way there is made an estimation of the requirements which the alternatives have to fulfill after they are constructed. The summary of the total of requirements is given in chapter 7.","port development; longshore transport; erosion","en","student report","TU Delft - Section Hydraulic Engineering","","","","","","","","Civil Engineering and Geosciences","Hydraulic Engineering","","","",""
"uuid:10ab1842-f69b-443d-81e9-e9e302e04a35","http://resolver.tudelft.nl/uuid:10ab1842-f69b-443d-81e9-e9e302e04a35","Duurzame bron of onnodig risico?: Verkennend onderzoek naar de mogelijkheid om het secondair effluent van de nieuwe RWZI Amsterdam-West te gebruiken als bron voor de drinkwaterproductie van WLB Amsterdam","Meijer, L.","Van Dijk, J.C. (mentor)","2006","In dit afstudeerwerk wordt een casestudie gedaan naar het gebruik van secondair effluent van een rioolwaterzuiveringsinstallatie (RWZI) als bron voor de drinkwaterproductie van Amsterdam. In dit gehele onderzoek is steeds de huidige situatie als uitgangspunt genomen.","RWZI; drinkwater","nl","master thesis","","","","","","","","","Civil Engineering and Geosciences","Watermanagement","","Sanitary Engineering","",""
"uuid:c191e16b-0f46-4009-b189-3617a583b8aa","http://resolver.tudelft.nl/uuid:c191e16b-0f46-4009-b189-3617a583b8aa","L-Gas for Tomorrow: The Future of Natural Gas Quality Conversion with Nitrogen 2005-2014","De Wit, H.","Bouwmans, I. (mentor); Correlje, A.F. (mentor); Weijnen, M.P.C. (mentor)","2006","","sepam","en","master thesis","","","","","","","Campus only","","Technology, Policy and Management","Energy and Industry","","","",""
"uuid:3099361a-4880-4f67-9722-82315fc5bfc0","http://resolver.tudelft.nl/uuid:3099361a-4880-4f67-9722-82315fc5bfc0","3D temperature modeling for the South China Sea using remote sensing data","Twigt, D.J.","Gerritsen, H. (mentor); Schrama, E.J.O. (mentor); de Goede, E.D. (mentor)","2006","The South China Sea's (SCS) seasonal, large-scale temperature cycle is governed to a large extend by the monsoon. This phenomenon modulates the large-scale circulation, transport and mixing as well as the exchange processes with the Pacific Ocean and the East China Sea. Also, significant variations in net surface heat flux will contribute to the large-scale, seasonal temperature cycle. As a result, a seasonal mixed layer temperature cycle of over 6oC occurs in the northern SCS regions and between 2oC and 4oC in the southern regions. Over the central SCS temperature stratification is observed throughout the year, while over the shallow northern and southern regions atmospheric forcing and large-scale transport will attribute to a seasonal breakdown of the stratified system. The objective of this study is to assess the large-scale three-dimensional temperature cycle of the SCS and to develop a corresponding hydrodynamic model that is resolving the monsoonal response. Due to the significant spatial and temporal scales, sea level anomalies observed by satellite altimetry and Sea Surface Temperature (SST) observed by satellite radiometer play an essential role in this study, both to assess the SCS physical system and for modelling applications. The model is setup using the Delft3D-FLOW hydrodynamic modelling package and applies an orthogonal spherical-curvilinear and boundary fitted grid in the horizontal. In the vertical a sigma-layer approach is applied. In the deep SCS regions the model depth is truncated based on a reduced depth approach. For surface heating the so-called Ocean heat flux model of Delft3D-FLOW is used. At the open model boundaries water level and lateral transport forcing is applied. The model does not resolve tidal forcing. An extensive sensitivity analysis is performed, with model forcing and validation data both for a climatological year and for the year 2000. The models temperature accuracy is subsequently improved by assimilating remotely sensed SST data using a nudging method. On seasonal scales, the model represents the large-scale transport, surface heating and stratification with reasonable accuracy. Without SST nudging a mean difference of 1.75oC is observed with respect to validation data. By nudging SST the mean difference decreases with 15% to 1.5oC.","South China Sea; baroclinic temperature model; reduced depth model; altimeter data; radiometer data","en","master thesis","TU Delft, Aerospace Engineering, Astrodynamics and Satellite Systems","","","","","","","","Aerospace Engineering","","","","",""
"uuid:4fa354cf-76d8-4dc6-9e7b-e1e5866f3517","http://resolver.tudelft.nl/uuid:4fa354cf-76d8-4dc6-9e7b-e1e5866f3517","Trace the addition of value in the Wi-Fi industry","Lu, Z.","Künneke, R.W. (mentor); Lemstra, W. (mentor); Kleinknecht, A.F. (mentor); Hayes, V. (mentor)","2006","","","","master thesis","","","","","","","Campus only","","Technology, Policy and Management","","","","",""
"uuid:a7971130-5944-4b24-8be1-b867820897ac","http://resolver.tudelft.nl/uuid:a7971130-5944-4b24-8be1-b867820897ac","The influence of compartmentalisation on flooding in Central Holland","De Bruine, E.P.","Savenije, H.H.G. (mentor); Baptist, M.J. (mentor); Jonkman, S.N. (mentor); Hesselink, A.W. (mentor)","2006","Model study into the flooding patterns and resulting damages and casualties in case dikering Central Holland would be divided in several compartments by building in-land dikes. Scenario studies.","compartmentalisation; flooding; compartimentering; modelling","en","master thesis","","","","","","","","2014-08-22","Civil Engineering and Geosciences","Water Management","","Hydrology","","51.983719, 4.433425"
"uuid:45a4f750-3a86-4b99-a07b-7cb9580bcc2b","http://resolver.tudelft.nl/uuid:45a4f750-3a86-4b99-a07b-7cb9580bcc2b","A sports centre for Osdorp","Antener, T.","Pimlott, M. (mentor); Zeinstra, J. (mentor); Buijsen, A. (mentor); van Dijk, H. (mentor)","2006","","","en","master thesis","TU Delft, Architecture","","","","","","","","Architecture","","","","",""
"uuid:75deb0af-ee8c-4d44-abed-50ac1e2a014a","http://resolver.tudelft.nl/uuid:75deb0af-ee8c-4d44-abed-50ac1e2a014a","Standing ground: Een nieuwe Ambassade voor de Verenigde Staten in het hart van Den Haag","Van Beek, J.","Komossa, S. (mentor); De Wachter, J. (mentor); Polko, P. (mentor); Gramsbergen, E. (mentor)","2006","","","nl","master thesis","TU Delft, Architecture, Architecture","","","","","","","","Architecture","","","","",""
