"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:92eb990c-5ea0-4c28-9c50-2bc1dede36b4","http://resolver.tudelft.nl/uuid:92eb990c-5ea0-4c28-9c50-2bc1dede36b4","MAKE-or-BUY: A research on the decision-making for the choice between insourcing and outsourcing of aircraft component maintenance","Nijsten, L.P.T.","Ludema, M.W. (mentor); De Haan, A.R.C. (mentor); Van Wee, G.P. (mentor)","2005","","sepam","en","master thesis","","","","","","","Campus only","","Technology, Policy and Management","Transport Policy and Logistics' Organisation","","","",""
"uuid:095a73aa-60bd-479a-8f48-e6308bc09a07","http://resolver.tudelft.nl/uuid:095a73aa-60bd-479a-8f48-e6308bc09a07","Dissemination of Project Knowledge Throughout the Organisation","Visser, K.","Costa, A.C. (mentor); Den Hartigh, E. (mentor); Andriessen, J.H.T.H. (mentor)","2005","","","","master thesis","","","","","","","Campus only","","Technology, Policy and Management","","","","",""
"uuid:fe4a0f52-7a20-4a52-9486-6db18c7ccd29","http://resolver.tudelft.nl/uuid:fe4a0f52-7a20-4a52-9486-6db18c7ccd29","Product Development on time in TVS: A knowledge management perspective","Riet, R.A.","Dekkers, R. (mentor)","2005","","","","master thesis","","","","","","","Campus only","","Technology, Policy and Management","","","","",""
"uuid:e52fc54f-d928-4296-b6ab-23d2a03effcd","http://resolver.tudelft.nl/uuid:e52fc54f-d928-4296-b6ab-23d2a03effcd","Experimental analysis of the flow around a cylinder with a square cross-section","Roosenboom, E.W.M.","Scarano, F. (mentor); Van Oudheusden, B.W. (mentor)","2005","The present work investigates the flow around a two-dimensional square section object at varying angles of incidence. The experimental approach employs Particle Image Velocimetry for the determination of the time-averaged velocity field and the unsteady large scale coherent variations (e.g. vortex shedding) as well as turbulent fluctuations. The angle of incidence is varied from 0° to 45° covering the entire range of possible wind directions. The investigation constitutes a further step within the ongoing research for the assessment of the quasi-steady theory for the low-frequency oscillation (galloping) phenomenon of bluff bodies. A specific aspect of the set-up is the use of a transparent hollow model, which allows light transmission and minimizes internal total reflection. Above 10° incidence the flow may reattach on the lower surface and produce a separation bubble. Time-mean averaged velocity fields reveal that the near-wake length increases monotonically, peaking at 10°. Beyond, the distance from the vorticity centres to the nearest corner of the model drops significantly, caused by the shift of the separation point location. The vortex shedding is influenced hereby to a large extent. The flow organisation is further analysed with Proper Orthogonal Decomposition (POD) to investigate the unsteady flow structures associated with vortex shedding. The POD modes are used to reconstruct a low-order flow model that provides a phase reconstruction of the vortex shedding sequence for all angles of incidence. In addition to the velocity field characterisation, a method to determine the mean (timeaveraged) lift and drag coefficient of the model from PIV velocity data is proposed. The Reynolds-averaged momentum equations are employed to calculate the pressure gradient field, yielding subsequently the pressure field by means of a two-dimensional integration technique. The estimated pressure field is introduced in an integral momentum balance, which is solved on a contour around the model. The method has been successfully applied to the experimental data of the flow around a square cylinder. The force data show satisfactory agreement with reference data published in literature.","Particle Image Velocimetry; PIV; Loads; Bluff body","en","master thesis","","","","","","","","","Aerospace Engineering","Aerodynamics","","","",""
"uuid:726363e2-ebf3-4c2b-9941-b52410beb668","http://resolver.tudelft.nl/uuid:726363e2-ebf3-4c2b-9941-b52410beb668","Veiligheid in het geding als gevolg van organisatorisch falen binnen het Nederlandse Railsysteem","Cusell, C.M.","Stoop, J.A. (mentor); De Jong, W.M. (mentor); van Wee, G.P. (mentor)","2005","","","en","master thesis","","","","","","","Campus only","","Technology, Policy and Management","Transport Policy and Logistics Organisation","","","",""
"uuid:10031e38-2e8e-41c1-a446-8be5fde704c1","http://resolver.tudelft.nl/uuid:10031e38-2e8e-41c1-a446-8be5fde704c1","Influence of road pricing on network reliability","Li, H.","Bovy, P.H.L. (mentor); Van Zuylen, H.J. (mentor); Bliemer, M. (mentor); Taale, H. (mentor); Wiggenraad, P.B.L. (mentor)","2005","Reliability is becoming a more and more important performance characteristic of road networks and transport services. Travel time reliability was found to be one of the most important factors for route choices of travelers. Drivers often complain that it is the unpredictability of travel time that they dislike most of a journey in a congested city or area. Network design and some traffic control measure or ITS, such as Advanced Traveler Information System (ATIS) and Incident Management (IM) have been proposed to improve road network reliability. Road pricing has been advocated as a potentially powertlil travel demand management (TDM) strategy capable of significantly influencing travel demand characteristics through the network. Generally, the policy objecfives of road pricing could be summarized as follows: managing demand, optimizing congestion level, reducing environmental impacts, maximizing social welfare gains, raising revenues to recoup maintenance cost and construction cost, etc. To our best knowledge, no researchers have advocated improving network travel time reliability as an objective of road pricing. Some researchers suggested evaluating road pricing from a network reliability view. These suggestions give some incentives that road pricing could make contributions to network reliability. This study investigates road pricing as an instrument to improve network travel time reliability, which is induced by link capacity variations and short-term origin-destination demand fluctuations. The network reliability is specified as a function of standard deviations of route travel times. It is assumed in this study that the road authority aims to optimize network reliability by setting tolls in a network design problem. Travelers are influenced by these tolls and make route and trip decisions by considering travel times and tolls (not taking the trip reliability into account). Theoretical analyses using static models with elastic demand are performed to analyze the influence of road pricing on road network reliability. In the theoretical analyses, capacity variation is assumed as the major influencing factor on the network travel time unreliability. An important assumption is made in the theoretical analyses, being that travelers make their route choices based on the average travel cost. Travel time and link capacity are stochastic variables, while route flow is deterministic for each charge level. The theoretical analyses start with the analysis on a single route network. Then a tworoute network with one link charged is analyzed using deterministic user-equilibrium (DUE) and stochastic assignment. Finally theoretical analyses on a general network are performed and a formula to calculate route travel time unreliability is derived based on oiu- assumptions mentioned previously. This formula is utilized in an application on a hypothetical five-link three-route network to investigate the impacts of road pricing on network reliability. The theoretical analyses show that road pricing may improve network reliability and that network reliability depends heavily on charge levels. Theoretical analysis shows that decreased OD demand and route flow switches, caused by implementing tolls, influence network reliability. Depending on the combination of the effects of decreased OD demand and route shifts, network reliability in case of elastic demand can either be improved when the effect of OD demand decreases is stronger than the effects of route shifts, or becomes worse when the influence of the route shifts is stronger than the influence of decreased OD demand. Whereas the theoretical analyses are performed using static models and some assumptions had to be made, a dynamic simulation-based method using the dynamic model INDY for the five-link network is utilized to investigate the influence of road pricing on network reliability more appropriately. Using the dynamic simulation-based approach, capacity variations and short-term origin-destination demand fluctuations are considered as the most important factors affecting travel time variability. Fixed OD demand and elastic OD demand are taken into account respectively. Four cases are analyzed in the simulation-based analyses; the fixed demand case with capacity variations, the fixed demand case with demand fluctuations, the elastic demand case with capacity variations and the elastic demand case with demand fluctuations. With fixed demand, route shift is the major causal factor of the variability of network travel time reliability with respect to charge levels. The results from the simulafion-based method show that in the fixed demand cases with the increase of the charge levels, route flow switches become less and less. Network reliability can be improved with tolls. With elastic demand, both decreased OD demand and route shifts play an important role in network reliability. Decreased OD demand leads to positive effects on network reliability. Frequent route shifts is the essential cause of network travel time unreliability for the networks with tolling systems, and network reliability will be improved i f there are less route flow switches. Combining the effects of decreased OD demand and route shifts, network reliability may either be improved or becomes worse, depending on the charge levels. The optimal charge from road authority's view can be determined, aiming to optimize network reliability. With the optimal charge, people take longer but more reliable routes. It turns out that there is a trade-off between the average route travel time and the route travel time reliability. In a normal situation (without tolls), both capacity variations and demand fluctuations have great influence on travel time variability, since these two factors lead to stochastic route flow shifts. Demand fluctuations have greater influence on travel time variability than capacity variation does. Because demand fluctuations have direct influence on route flows, which leads to direct travel time variability. The objective of optimizing network travel time reliability proposed in this study can contribute to the charging system design, which is a bi-Ievel optimization problem. Road authority, as the leader, tries to optimize network reliability by setting tolls. Travelers, as the followers, try to minimize their own travel cost, which is the sum of travel time and tolls. The objective function can be used to optimize charge levels or search optimal links for charging for fixed charging systems and for variable charging systems. Only a small hypothetical network with a single OD pair has been analyzed in this study. For this small network, we conclude that road pricing can improve network travel time reliability. For more general networks, the objective of optimizing network reliability can be employed to determine the optimal charge level and to optimize the charging system design.","","en","master thesis","","","","","","","","","Civil Engineering and Geosciences","Transport & Planning","","","",""
"uuid:e3dedc2a-23bf-4e3f-b623-e7aaa3577aeb","http://resolver.tudelft.nl/uuid:e3dedc2a-23bf-4e3f-b623-e7aaa3577aeb","Heineken in beweging: Onderzoek naar constante verbetering van de prestaties van de vul/verpakkingsafdeling van de Heineken brouwerij in Den Bosch","Rikken, O.K.","Verbraeck, A. (mentor); Saanen, Y. (mentor); Van Duin, R. (mentor); Rijsenbrij, R. (mentor); Leijtens, W. (mentor); Heineken (contributor)","2005","","","nl","master thesis","TU Delft, Technology, Policy and Management, Systems Engineering (Sk)","","","","","","","","Technology, Policy and Management","","","","",""
"uuid:65a01907-15d2-45bb-9739-fa58ae666a9c","http://resolver.tudelft.nl/uuid:65a01907-15d2-45bb-9739-fa58ae666a9c","Statistische procesbeheersing in het sorteerproces bij TPG Post: Ontwerp en uitvoer van een pilot met statistische procesbeheersing in het sorteercentrum brieven in Den Haag","Wieringa, J.J.","Verbraeck, A. (mentor); Den Hengst-Bruggeling, M. (mentor); Van Duin, J.H.R. (mentor); Van Zoest, M.M. (mentor); TPG Post (contributor)","2005","","","nl","master thesis","TU Delft, Technology, Policy and Management, Systems Engineering (Sk)","","","","","","","","Technology, Policy and Management","","","","",""
"uuid:3c547084-4da5-46d7-a39d-6b15c4c1d074","http://resolver.tudelft.nl/uuid:3c547084-4da5-46d7-a39d-6b15c4c1d074","Research into the Distribution Channel of CATERPILLAR Inc. In the chinese market","Wang, Q.","Mi, J. (mentor); Ravesteijn, W. (mentor); Chan, D.S.F. (mentor); Caterpillar (contributor)","2005","","","","master thesis","","","","","","","","","Technology, Policy and Management","","","","",""
"uuid:ac1dc2b0-fa7a-4de9-9270-09b3101267be","http://resolver.tudelft.nl/uuid:ac1dc2b0-fa7a-4de9-9270-09b3101267be","Internal labor organization and innovation in Dutch firms","Zhou, H.","Dekker, R. (mentor); Verburg, R. (mentor); Kleinknecht, A. (mentor)","2005","","mot","en","master thesis","","","","","","","Campus only","","Technology, Policy and Management","Economics of Innovation","","","",""
