"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:0d89c0ec-2c2f-4232-a638-390f908f14bb","http://resolver.tudelft.nl/uuid:0d89c0ec-2c2f-4232-a638-390f908f14bb","Reducing C02 emissions for Kuehne+Nagel Helmond: Creating a method for assessing, reporting and reducing C02 emissions","Van der Wal, T.","Van Wee, G.P. (mentor); Welink, J.H. (mentor); Van Duin, J.H.R. (mentor)","2011","The warehouse in Helmond is almost completely dedicated to Cisco. This company is interested in the emissions caused by the operations they outsource to Kuehne+Nagel Helmond. Not only is it interesting for Cisco to know their emissions, but it can also be used for benefits for Kuehne+Nagel Helmond. Kuehne+Nagel nationally is willing to take responsibility for the emission caused by their operations and is actively working on monitoring and reducing emissions. Furthermore, Kuehne+Nagel wants to be unique in the sector and nice side effect is the fact that actively reducing carbon emissions can be used for a green image, to drive a sustainable business and carbon reduction often goes hand-in-hand with cost reductions.","","en","master thesis","","","","","","","","","Delft University of Technology","Transport, Infrastructure and Logistics","","TIL","",""
"uuid:23bec597-626f-4c3f-84f1-847aac2ce386","http://resolver.tudelft.nl/uuid:23bec597-626f-4c3f-84f1-847aac2ce386","Requirements Management within Grontmij Randstad Techniek: How to improve the Requirements Management Process Quality within Grontmij Randstad Techniek","Donkers, J.","Verbraeck, A. (mentor); Vrancken, J.L.M. (mentor); Verhaeghe, R.J. (mentor)","2011","Grontmij is an international Design and Engineering company, active in the areas of, among others, Civil Engineering, Mobility, Industry and Energy. One of the organisational units in The Netherlands is Planning and Design - Stedelijk Gebied Randstad - Team Techniek, abbreviated as Grontmij Randstad Techniek. Within Grontmij Randstad Techniek there are two problem owners: the Grontmij Randstad Techniek Management and the Design and Implementation (D&l) team. These problem owners want to improve the quality of the Grontmij Randstad Techniek products in projects. 'Product Quality' is defined as: the products of Grontmij Randstad Techniek should meet the customer and stakeholder requirements.","","en","master thesis","","","","","","","","","Delft University of Technology","Transport, Infrastructure and Logistics","","TIL","",""
"uuid:90408afa-8f27-42e4-8b1b-1d44bc3973df","http://resolver.tudelft.nl/uuid:90408afa-8f27-42e4-8b1b-1d44bc3973df","A quantitative Analysis of the Economical Impacts from the Application of Foldable Containers","Zhang, S.","Verbraeck, A. (mentor); Seck, M. (mentor); Annema, J. (mentor); Bosschieter, S. (mentor)","2011","The huger and huger imbalance of cargo flows between continents or between countries, such as the imbalance trade between East Asia and western world, pushes the repositioning cost of empty containers higher and higher. The problem of reducing the cost of empty repositioning becomes more and more essential in containerization. Among many solutions, the concept of ‘Foldable Container’ is promising and effective in decrease handling, storage and transportation costs of empty containers, but its potential impacts on the existing logistic chain is not so clear yet that for investors and actors involved, risk are high to really apply this new product into market. The goal of this research study is to improve the insight in the foldable containers’ implementation in the logistic chain, by comparing its economical and logistical performance to standard containers’. Research approach used here is system engineering and specific research method is Discrete Modeling using the software of Arena. In this way, the real issue of foldable containers’ application and logistic performance can be simulated on computer. Besides assisting problem forecasting, these simulation models can also help to obtain quantitative data for problem analysis.","foldable container; shipping line company; containerization; hinterland transportation","en","master thesis","","","","","","","","","Technology, Policy and Management","Multi Actor Systems","","System Engineering","",""
"uuid:ee6d33ed-d0ef-4f77-9bc2-2d87c2936c46","http://resolver.tudelft.nl/uuid:ee6d33ed-d0ef-4f77-9bc2-2d87c2936c46","Facilitating social interaction: Neighborhood revitalization strategy of Shanghai Cannes","Wang, X.","Bantal, S. (mentor); Van Dorst, M. (mentor)","2011","This project is about the neighborhood revitalization of Shanghai Cannes, which is a problematic suburban high-density neighborhood in Shanghai. The research itself is a spatial analysis on different scales and mapping of current social networks. The future strategy and design will mainly focus on how to regenerate neighborhood living environment that facilitate social interaction on different scale in order to strengthen the sense of community in Shanghai Cannes.","neighborhood revitalization; social interaction; sense of community; social segregation","en","master thesis","","","","","","","","","Architecture","Urbanism","","Design as politics","",""
"uuid:cb105a50-2e1d-43ce-82ed-845cf7adb214","http://resolver.tudelft.nl/uuid:cb105a50-2e1d-43ce-82ed-845cf7adb214","Wideband spectrum sensing techniques for wireless sensors","Chepuri, S.P.","De Francisco, R. (mentor); Leus, G. (mentor)","2011","The limited availability of radio frequency spectrum demands for more efficient ways to utilize it in future wireless networks. Spectrum sharing radios are an interesting solution to the spectral scarcity problem, where the available resources are adaptively used across time and frequency without affecting other user's transmissions. In this context, sensing the spectrum for its occupancy is needed to increase the awareness among technologies that share the same spectrum. In a typical wireless sensor network, each node senses and transmits data constrained by a very low power budget. At the same time, they should be capable of finding a free frequency channel with minimal latency. A solution to this problem is to make radios capable of sensing multiple frequency bands, in the order of a few hundred MHz, all at once. The technical challenge lies in the design of low-complexity wideband spectrum sensing techniques that increase context awareness at the wireless node. In this thesis, we address this problem with two approaches. The first approach is based on Compressed Sampling (CS) theory, where a new perspective is taken, different to conventional methods that estimate the spectrum and perform detection on the reconstructed spectrum. Instead a direct detection is performed on the sub-Nyquist rate sampled wideband signal. In the second part of this thesis, an alternative approach to reduce the power at an architectural level is proposed, by avoiding the Nyquist rate wideband Analog-to-Digital Converter (ADC) and pushing the conventional digital processing to the analog domain.","","en","master thesis","","","","","","","","2011-08-22","Electrical Engineering, Mathematics and Computer Science","Microelectronics & Computer Engineering","","Telecommunication, Circuits and Systems","",""
"uuid:fed9db3d-23e5-4631-958e-3a5eddd8b204","http://resolver.tudelft.nl/uuid:fed9db3d-23e5-4631-958e-3a5eddd8b204","Small scale public spaces in Bow, Tower Hamlets","Gkoni, D.","","2011","","","en","master thesis","","","","","","","","","Architecture","Architecture","","DSD Urban Asymmetries","",""
"uuid:2d3bca49-1f4f-41f1-a2aa-b821712d82ec","http://resolver.tudelft.nl/uuid:2d3bca49-1f4f-41f1-a2aa-b821712d82ec","Eutectic Freeze Crystallization on Sodium Chloride","Verbeek, J.J.","","2011","Analysis of a full experimental cycle of Eutectic freeze crystallization to separate sodium chloride solutions into a zero liquid discharge. Starting at the heat transfer on the scraped wall with accompanying scaling and finishing on the washing of the ice and salt. Furthermore an analysis has been made for full scale industrial operation. After possible improvements and optimizations a comparison has been made with evaporative crystallization, which is the main competitor.","","en","master thesis","","","","","","","","","Mechanical, Maritime and Materials Engineering","Process and Energy","","PEQ","",""
"uuid:c91823ef-1ab0-426e-a6d3-1747d7f91fe8","http://resolver.tudelft.nl/uuid:c91823ef-1ab0-426e-a6d3-1747d7f91fe8","Product launching strategies for high-tech based start-ups in the air purification market","Zhi, S.","Trott, P. (mentor); Hartmann, L. (mentor); Kwee, Z. (mentor); Khoury, E. (mentor)","2011","Turning from high-tech start-ups to a successful and stable company is the dream of all founders of the start-ups. Even though this journey is not easy and straightforward, the numbers of the start-ups are increasing yearly and they are playing an important role now in the global business arena. Launching their new products to enter the current market is one of most important steps that the start-ups will experience, which can decide the future destiny of the company. However, since most of the established, modeled and studied launching strategies are not particularly focused on high-tech start-ups and since most founders of high-tech start-ups come from technical backgrounds, it is quite necessary to have an overview about the relevant and possible choices of launching strategies. Additionally, it’s important to have a conceptual framework to guide entrepreneurs into choosing a suitable strategy based on their situations to enter the market. The frame work can be particularly important and essential in the industries, for instance life science, biotechnology, aerospace, automotive and many others, where innovative products are extremely welcomed, but the markets are normally dominated by several big companies. This research will consider air purification industry as an example. The main research question can be stated as follow: “What are the suitable strategies for high-tech based start-ups to launch their new products and enter the air-purification market?” In general, this research is done in an exploratory way, and therefore case study would be an appropriate approach to investigate the problem. More specifically, a single case study combined with embedded research will be used as research strategy. The complete research was divided and performed in four steps. The first step of the research is a basic literature study that consists of two parts: 1) Study of launching strategies:  The different aspects and levels under the term “launching” and the diverse options within a company for the launching.  The relationships and interactions between these options.  The influencing factors and forces, internal and external, on the selection and decisions within the company on the relevant options for the launching strategies. 2) Study of the characteristics of high-tech start-ups and the differences between high-tech start-ups them and general high-tech companies during the product launching phase. As a conclusion of the literature research, a basic framework and guidelines was created, by which entrepreneurs can formulate their own new product launching strategies. The second step of this research is to identify the special characteristics of air purification industry, and then figure out what kinds of general factors and options are still available in these particular cases. The purpose hereof is for entrepreneurs in this industry to be able to make better choices within the options mentioned by the conceptual framework. The third step consists of two parts: 1) Analyzing the current situation of a selected case: Virus Free Air (VFA), which is a reprehensive and typical newly established high-tech venture in YES!Delft in the air purification industry; 2) Applying final conceptual framework mentioned before to this particular case, and giving recommendations about the launching strategies that maybe suitable for VFA. This phase also included a general company and financial performance estimation. The last step of this research discusses the feasibility of applying the conceptual framework and guidelines for start-ups to formulate their launching strategies and promotion activities in the air purification or similar industries.","high-tech start-up; new product launching; air purification market","en","master thesis","","","","","","","Campus only","2013-07-28","Technology, Policy and Management","Management of Technology","","Technology, Strategy & Entrepreneurship","",""
"uuid:bdda7a33-1073-4a38-aabb-124367b3a3e1","http://resolver.tudelft.nl/uuid:bdda7a33-1073-4a38-aabb-124367b3a3e1","Robust ensemble based multi-objective production optimization: Application to smart mells.","Fonseca, R.M.","Jansen, J.D. (mentor); Leeuwenburgh, O. (mentor)","2011","Recent improvements in dynamic reservoir modeling have led to an increase in the application of model-based optimization of hydrocarbon bearing reservoirs. Numerous studies and articles have indicated the possibility of improving reservoir management using these dynamic models, coupled with methods to reduce uncertainties in the static models, to optimize reservoir performance. These studies have focused on maximizing the life-cycle performance of the project. Thus life cycle optimization is essentially a single-objective optimization problem. In reality, short-term targets usually drive operational decisions. The impact of short-term targets should be included in the optimization to achieve a more realistic solution. The process of optimizing these short-term targets constrained to life cycle targets is a form of multi-objective optimization. Several methods have been suggested to achieve multi-objective reservoir flooding optimization (Van Essen et al. 2011). These methods have been implemented with the adjoint formulation. This thesis proposes the use of an ensemble-based optimization technique (EnOpt) for multi-objective optimization. The optimization of smart wells or production schedules (inflow control valve (ICV) settings) is the objective of this work. We also propose variations to the existing multi-objective algorithms suggested by Van Essen et al. (2011). We propose the use of the BFGS algorithm to improve the computational efficiency. Undiscounted Net Present Value (NPV) and highly discounted NPV are the long-term and short-term objective functions used in this thesis. We also propose an extension of the optimization functionality to better cope with model uncertainties. This robust ensemble-based multi-objective production optimization framework has been applied and tested on a synthetic reservoir model. In our test cases, the ensemble-based multi-objective optimization methods achieved a 14.2% increase in the secondary objective at the cost of only a minor decrease between 0.2-0.5% in the primary objective.","optimization","en","master thesis","","","","","","","","","Civil Engineering and Geosciences","Geotechnology","","Petroleum Engineering","",""
"uuid:1a92560e-a36a-43a7-bea5-0bfefaa4b0cc","http://resolver.tudelft.nl/uuid:1a92560e-a36a-43a7-bea5-0bfefaa4b0cc","Urban surface water quality enhancement; a case study on a floating treatment system","Van Dieren, M.R.","Van de Giesen, N.C. (mentor)","2011","Ongoing urbanisation and the subsequent extensive use of the urban water system can lead to degradation of its surface water quality. In the Netherlands, urban water bodies often suffer from the manifestations of eutrophication due to (historically) high nutrient loadings. This research focused on the enhancement of surface water quality of semi-confined urban water bodies with a case study on a floating treatment system. Urban water bodies often function as amenities of the urban area. Their ornamental and ecological value depends on the state of their aquatic ecosystem. Excessive nutrient loading, leading to the collapse of the system’s biodiversity, turns a water body into a turbid state without submerged macrophytes. Restoration of the clear water state through reduction of nutrient loadings alone is hindered by hysteresis caused by the ecosystem relations and could be supplemented with an approach focused on increasing the system’s nutrient carrying capacity or an internal approach directly targeting the manifestations of eutrophication. The Bright Water Company floating helophyte filter actively drains a filter bed with bog plants growing in it. The influent of this biofilter is provided by free inflow of surrounding surface water. Its water treatment ability depends predominantly on filtration and adsorption by specific nutrient absorbents. Additionally, its inner reservoir serves as a habitat for small aquatic organisms. Insights on the functioning and applicability of the biofilter were gained through in situ measurements. Two biofilter were applied in the Floresvijver in Groningen and measurements were conducted on influent, effluent and surface water. Visual observations and laboratory analyses of the water samples showed effective filtration and daphnia flourishing in the inner reservoir of the biofilter. Accumulation of the residual solids as a sludge layer on top of the filter bed and formation of biogas inside the filter material proved to reduce the hydraulic capacity significantly. Nutrient removal efficiency could not be determined with the monthly measurements of the water board but for optimal functioning of the phosphorous absorbent the current filter bed design should be adjusted while effluent samples indicated leaching of absorbent components. Application of the biofilter can contribute to the enhancement of urban surface water quality by increasing the nutrient carrying capacity of a water body. Especially in urban areas with various diffusive nutrient sources and physical constrains, the application of the biofilter can be efficient. Additionally, the biofilter functions as a habitat for zooplankton which are an important ecosystem element for the prevention of algae blooms. Furthermore, the effluent of the biofilter can provide a local increase in transparency and improve conditions for macrophyte development. The number of biofilters applied in a water body determine the significance of these contributions relative to the existing conditions.","urban water management; surface water; water quality; floating treatment system","en","master thesis","","","","","","","","2011-08-16","Civil Engineering and Geosciences","Watermanagement","","Water Resources","",""
