"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:88c8b7d0-f76b-48a2-8a00-518f4df6c2da","http://resolver.tudelft.nl/uuid:88c8b7d0-f76b-48a2-8a00-518f4df6c2da","Innovation in rapidly growing economies","Brantsma, J.S.","Dekkers, R. (mentor); Mulder, K.F. (mentor); Kleinknecht, A.H. (mentor)","2005","","","","master thesis","","","","","","","Campus only","","Technology, Policy and Management","","","","",""
"uuid:2bcdb99c-9a2c-4358-9be3-c3e655e4885f","http://resolver.tudelft.nl/uuid:2bcdb99c-9a2c-4358-9be3-c3e655e4885f","Crack closure in Glare","Plokker, H.M.","Benedictus, R. (mentor); Schijve, J. (mentor); Alderliesten, R.C. (mentor); Homan, J.J. (mentor)","2005","The fatigue life of an aircraft is dependent on the loads of the aircraft service spectrum. Due to the variable nature of the load spectrum, fatigue crack growth is accelerated and decelerated by interaction effects. Interaction effects, like crack closure, make an accurate prediction of the fatigue life challenging. The material GLARE, a laminate built up of aluminium and glass fibre layers, is used in the fuselage of the Airbus A380. Fatigue crack propagation is the dominant part of the fatigue life of GLARE structures. For GLARE, crack closure is thought to be a significant interaction effect and is not yet investigated for GLARE. In this thesis crack closure in GLARE is investigated. The study limits itself to crack growth in simple coupon specimens with through cracks, loaded in the longitudinal direction in a lab air environment at room temperature. The investigation started with a literature study on fatigue, interaction effects, crack closure, and load variations in both metals and GLARE. A test plan is proposed and executed from which the test results are analysed and conclusions drawn. Crack closure is the result of crack tip plastic deformation. As the crack propagates, plastic deformation comes in the wake and closes the crack. This reduces the effective stress range and consequently the crack growth rate. Load variations in CA cycles lead to a crack growth acceleration or decelerations that can be partly explained by crack closure. For two stress level sequences, the crack growth rate acceleration or deceleration can be explained by crack closure and compatibility of the crack front geometry. Crack growth in GLARE is a self-balancing mechanism with delamination growth between the aluminium- and fibre layers. The fibres “bridge” the crack by leading the stresses through it. This results in an approximately constant stress intensity factor and crack growth rate for long ranges of crack lengths. Crack closure in GLARE is investigated with two tests series:  CA fatigue tests with determination of the crack opening stress for various stress ratios. These tests are duplicated for different aluminium sheet thickness, lay-up and maximum stress levels.  CA fatigue tests with simple load variations and two stress level sequences. The course of the crack opening stress and crack growth rate are monitored for (multiple) overloads, underloads, combinations of these and for low-high and low-high stress level sequences. The load variation tests are duplicated for different magnitudes of the maximum/minimum stress. Also the delaminations are investigated at different stages in the load history. The tests results of the CA fatigue tests proved that crack closure in standard GLARE can be described with the crack closure correction proposed by Schijve for aluminium 2024-T3. Crack growth in GLARE loaded under CA, can be calculated with the relation of Schijve with the stress ratio in the aluminium layers (excl. curing stresses) multiplied with a stress ratio correction and new constants C and n for the Paris region. In the load variations tests with overloads, the behaviour of the crack growth rate after a load variation is comparable to aluminium. An underload does not cause crack growth acceleration, different to what is seen aluminium. The crack growth retardation after an under-/overload combination was comparable to the crack growth retardation after an over-/underload combination and a single overload. Low-high and high-low stress level sequences in GLARE gave similar effects on the crack growth rate as what can be seen aluminium. This is the result of a temporal change of the effective stress range.","fatigue; crack growth; interaction effects; crack closure; Fiber Metal Laminates; GLARE","en","master thesis","","","","","","","","","Aerospace Engineering","Mechanics, Aerospace Structures & Materials","","","",""
"uuid:9f8403bb-cac2-4cea-994b-46db697b58a3","http://resolver.tudelft.nl/uuid:9f8403bb-cac2-4cea-994b-46db697b58a3","Innoveren in de convergerende markt van telecommunicatie: Een effectiever innovatieproces voor KPN Mobiel","Van Geldrop, R.A.L.","Vrancken, J.L.M. (mentor); Mayer, I.S. (mentor); Wagenaar, R.W. (mentor)","2005","","sepam","nl","master thesis","","","","","","","Campus only","","Technology, Policy and Management","Information and Communication Technology","","","",""
"uuid:d9db2a22-88f0-48cd-a93d-94442bf99796","http://resolver.tudelft.nl/uuid:d9db2a22-88f0-48cd-a93d-94442bf99796","De waarde van experimenten in de Energietransitie: Het bepalen van de potentie van experimenten in de energietransitie op het gebied van reductie van CO2-uitstoot","Lapikas, T.","Hemmes, K. (mentor); Weijnen, M.P.C. (mentor); Van der Voort, H.G. (mentor)","2005","","","","master thesis","","","","","","","Campus only","","Technology, Policy and Management","","","","",""
"uuid:259d374d-d626-44de-a3bd-81cabc1da5f7","http://resolver.tudelft.nl/uuid:259d374d-d626-44de-a3bd-81cabc1da5f7","Op het goede Spoor naar vernieuwde Stationslocaties: Handreiking voor de (her)ontwikkeling van stationslocaties in kleinere gemeenten","Krijnen, C.E.","Ten Heuvelhof, E.F. (mentor); Mayer, I.S. (mentor); Enserink, B. (mentor); Pijning, L. (mentor)","2005","Vele gemeenten in Nederland zijn actief met het (her)ontwikkelen van een stationslocatie. Dit bijzondere gebiedsontwikkelingsproces gaat gepaard met de nodige technische en bestuurlijke complexiteit. Het betreft zonder meer een ongestructureerd probleem waarbij er vaak weinig overeenstemming is ten aanzien van de problematiek, laat staan de oplossing. De opgave voor een kleine gemeente, met zijn beperktere gemeentelijke apparaat, minder ervaring en beperkte invloed is dus des te uitdagende. Voor dit soort opgaven wordt procesmanagement vaak toegepast om de opgave tot een goed einde te brengen. In het uitgevoerde onderzoek wordt middels een multiple case studie gericht gekeken hoe de ontwerptheorieën (elementen) van het procesmanagement in de praktijk worden toegepast bij stationsontwikkelingen binnen een kleine gemeente. Hierbij zijn de ontwerpelementen op het gebied van openheid, veiligheid, voortgang en inhoud toegepast als conceptuele bril van het onderzoek. Naast het gericht kijken naar voorgenoemde ontwerpelementen is ook gekeken naar andere organisatorische en management aspecten die een rol hebben gespeeld ten aanzien van het managementproces en de beoogde stations(her)ontwikkeling. Hierbij valt bijvoorbeeld te noemen de invloed van het dualisme op een dergelijk proces. Op basis van de onderzoeksresultaten zijn conclusies getrokken ten aanzien van het toepassen van procesmanagement bij stations(her)ontwikkelingen binnen kleine gemeenten. Tenslotte is een handreiking opgesteld voor het versterken en verbeteren van het management dat is gericht op (her)ontwikkeling van stationslocaties in kleine(re) Nederlandse gemeenten.","procesmanagement; stationsontwikkelingen; stationslocaties; herstructurering","nl","master thesis","","","","","","","Campus only","","Technology, Policy and Management","Technische Bestuurskunde (Systems engineering, policy analysis and management)","","Bestuurskunde/Organisatie en Management","",""
"uuid:c581e551-3ac0-488c-98dc-78d5dd5cb42c","http://resolver.tudelft.nl/uuid:c581e551-3ac0-488c-98dc-78d5dd5cb42c","Software Solutions for the Energy Sector: A Framework for Delivering Software Tool Releases to Support Proposal Project Activities","Iyer, K.N.","Dahanayake, A.N.W. (mentor); Daskapan, S. (mentor); Verbraeck, A. (mentor)","2005","","","en","master thesis","","","","","","","Campus only","","Technology, Policy and Management","Systems Engineering","","","",""
"uuid:6e86226b-12ae-4a72-aa81-b39fecd615a2","http://resolver.tudelft.nl/uuid:6e86226b-12ae-4a72-aa81-b39fecd615a2","Exploring the informal capital market in the Netherlands: Characteristics, mismatches and causes","Parastuty, Z.","Van Geenhuizen, M. (mentor); Joseph, B.R. (mentor); Wissema, J.G. (mentor)","2005","","mot","en","master thesis","","","","","","","Campus only","","Technology, Policy and Management","Technology, Strategy & Entrepreneurship","","","",""
"uuid:e1424ea1-9f82-4899-8b35-251913ad94de","http://resolver.tudelft.nl/uuid:e1424ea1-9f82-4899-8b35-251913ad94de","Location based services for wholesale: Where should Orange go?","De Reuver, G.A.","Verbraeck, A. (mentor); Van de Kar, E. (mentor); Ubacht, J. (mentor); Theunissen, R. (mentor); Germs, B. (mentor); Orange Netherlands (contributor)","2005","","","en","master thesis","TU Delft, Technology, Policy and Management, Systems Engineering (Sk)","","","","","","","","Technology, Policy and Management","","","","",""
"uuid:7b98c73f-0220-4d72-bb88-da2819a2f21f","http://resolver.tudelft.nl/uuid:7b98c73f-0220-4d72-bb88-da2819a2f21f","Pedestrian Walking and Choice Behavior on Stairways and Escalators in Public Transport Facilities","Lee, Y.C.","Daamen, W. (mentor); Hoogendoorn, S.P. (mentor); Wiggenraad, P.B.L. (mentor); Horstmeier, T.H.W. (mentor); Kerridge, J. (mentor); Bovy, P.H.L. (mentor)","2005","This report studies walking and travel choice behavior of pedestrians concerning stairways and escalators in public transport facilities. With respect to walking behavior of pedestrians, we focus on deriving traffic characteristics such as free speeds and fundamental diagrams of pedestrian flows. Bi-linear models are hypothesized for the speed-density relationships of pedestrian traffic on stairways and escalators. In regard to travel choice behavior of pedestrians, two types of choice behavior are discussed: the first one considers the selection between available stairways and escalators to facilitate level changes; the second one concerns the choice between walking and standing on escalators. To calibrate our hypothesized walking and choice models, observations were conducted in the NS intercity train station of Den Haag Holland Spoor on the 1st of June, 2005 (Wednesday) with a combined technique of infrared detectors and video cameras. 6 infrared detectors were installed to observe trajectories of individual pedestrians while 2 video cameras were used to observe personal characteristics such as gender and age of passengers. Observation data from these two sources will be jointed to allow analysis of pedestrian behavior taking into account their personal characteristics. The observations lasted for a period of 3.5 hours without interruption (15:40~19:10). However, no congestion had been observed. Prior to utilizing the infrared and video data for analysis, some preparatory works had been performed. These preparatory works include:  Convert infrared trajectory data from “pixel” to “cm”, which involves correction for both lens and perspective distortion;  Match split trajectories within one field of view (infrared detector);  Combine infrared trajectory data and personal characteristics read from video films;  Correct (infrared) flow data based on video reading. Our analysis of free speeds show that free speeds are influenced by directions of movement, types of infrastructure, and personal characteristics of pedestrians, namely, gender and age. The free speeds found on stairways are about 0.77 m/s and 0.68 m/s in the descending and the ascending direction respectively; those on escalators are about 0.88 m/s and 0.82 m/s in the descending and ascending direction respectively. Besides, in average, male passengers walk faster than female ones; Moreover, in general, free speeds decrease with age. Our findings concerning the fundamental diagrams of pedestrian flows are quite limited due to the small variation of traffic conditions observed. During our observations, the highest flows observed on stairways are 0.86 P/ms and 0.18 P/ms in the descending and ascending direction respectively, while those on escalators are 0.93 P/ms and 0.67 P/ms in the descending and ascending direction respectively. With respect to the choice behavior between stairways and escalators, binary logit models are applied for the model formulation. Based on the choice situations at the observation site, factors influencing the choice behavior may include travel time, physical effort, safety and comfort, personal characteristics of pedestrians, and vicinity. However, due to the incomplete travel information observed, simplified route networks are proposed for the analysis. In addition, only factors of travel time, physical effort, safety and comfort, and personal characteristic are considered in the utility functions. Our estimated results indicate a weak explanatory power of our hypothesized choice models. Possible explanations include the exclusion of influencing factors such as time pressure and vicinity, incomplete travel time information, possible bias caused by the algorithms applied for the estimation of alternative travel time. In regard to the walk/stand choice behaviour on escalators, our study in this report is limited to the discussion about choice availability and influencing factors. The availability of the walk/stand choice may be determined by the distribution of standing passengers on escalators particularly those near to the entry. In addition, the main factors influencing this stand/walk choice on escalators may include physical effort, travel time and time pressure. Finally, our investigation on pedestrian observations with infrared detectors shows that large amount of trajectory data can be observed and extracted automatically with existing program. Besides, our algorithms applied to correct trajectory data and the method used to join infrared and video data provide satisfactory results. Thus we conclude that the application of infrared detectors on pedestrian observations is promising. However, further studies should be performed to evaluate the accuracy of the detection outcomes and to develop algorithms to match trajectories across different fields of view to expand its possible application on pedestrian study.","behaviour; public transport facilities","en","master thesis","","","","","","","","","Civil Engineering and Geosciences","Transport en Mapping","","","",""
"uuid:ee9220b2-1faf-4911-a142-5becd1a16960","http://resolver.tudelft.nl/uuid:ee9220b2-1faf-4911-a142-5becd1a16960","Hoe duurzaam zijn duurzame bedrijventerreinen? Het verduurzamen van bedrijventerreinen met behulp van prestatie-indicatoren","Damen, N.J.M.","Dijkema, G.P.J. (mentor); Van Daalen, C. (mentor); Weijen, M.P.C. (mentor)","2005","","deeltijd","en","master thesis","","","","","","","Campus only","","Technology, Policy and Management","Energy and Industry","","","",""
