"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:2ec58663-0ccd-49f7-86fb-bf23496dfdad","http://resolver.tudelft.nl/uuid:2ec58663-0ccd-49f7-86fb-bf23496dfdad","Maximization of the geometric non-linearities of a thin-walled structure in resonance","Teunisse, N.K.","Lacarbonara, W. (mentor); Tiso, P. (mentor); Goosen, J.F.L. (mentor)","2015","Micro air vehicles (MAVs) are small aircraft that are promising for search and rescue missions or remote observations of hazardous or inaccessible areas. Currently one of the problems MAVs face is the limited action radius. To increase the action radius, a more energy efficient MAV is needed. This can be achieved by exploiting the resonance of the structure that couples the actuator and the wings. A MAV that brought this concept to practice was designed and manufactured by C.T. Bolsman [1]. The developed prototype uses a flapping wing actuation mechanism producing enough lift to overcome the mass of the resonant structure, but not enough to also lift the actuator. A way to increase lift is to create a more effective flapping wing motion. Investigations carried out within the Department of Precision and Microsystems Engineering (PME) at Delft University of Technology show that a constant velocity of the sweeping (flutter) motion between stroke reversals increases the effectiveness. The function that ideally matches this velocity profile is a triangular-shaped displacement function in time. This work focuses on obtaining a triangular-shaped function for the angular displacement at the end of a resonating beam. This is not a priori granted, because the beam is subject to a harmonic forcing in order to be excited and kept in resonance. Provided that the system operates in its linear regime, the response of the beam, over time, will be a harmonic motion. Yet, by exploiting the geometric non-linearities, it is possible to retrieve a triangular motion as displacement profile, while the input remains a harmonic torque. In this work, the answers are given to the following questions: What causes the geometric non-linearities? Which beam cross-section maximizes the geometric non-linearities? Past work showed that geometric non-linearities arise from the longitudinal stresses induced by the axial non-uniform shortening of the structure over the cross-section. In this work the formulation of the non-linear stiffness is provided, together with the formulation of the uniform torsion stiffness and the stiffness caused by warping. Collectively, they yield the total torsional stiffness of the beam. With this knowledge, the author proposes an analytical model of a beam under torsion and an asymptotic approximation to its solution with the help of a perturbation method, the so-called method of multiple scales. This analytical model is derived for optimization purposes due to the low computational costs associated with the delivered dynamic responses. However, the derived solution of the analytical model is an approximation, so the results are verified with a more reliable, but computational expensive method: the finite element method. Consequently, a finite element code is developed and a beam element that can handle warping and geometric non-linearities is implemented. Next, both models are verified with the finite element program ANSYS. In the last part of the work, the analytical model is used as a basis for the optimization. Some approximations are made to enable the computation of a fine grid of the various crosssectional features and their corresponding degree of triangularity of the response over time. Finally, the optimal cross-sectional features are found. The corresponding dynamic response is, as expected, a triangular-shaped function. Next, the approximations are verified and some recommendations are provided regarding an already manufactured MAV based on torsion. Lastly, recommendations for future investigations, although outside the scope of this project are provided and a point of attention is noted regarding buckling of thin-walled structures.","non-linear; thin-walled; resonance; torsion","en","master thesis","","","","","","","","","Mechanical, Maritime and Materials Engineering","Precision and Microsystems Engineering","","Engineering Mechanics","",""
"uuid:4bef5dc5-d6ef-4e4e-99db-90b7e44624f3","http://resolver.tudelft.nl/uuid:4bef5dc5-d6ef-4e4e-99db-90b7e44624f3","Laser-Based Control of Rotary-Wing UAVs","Gomes, A.","Cunha, R. (mentor); Guerreiro, B. (mentor)","2015","Unmanned Aerial Vehicles (UAVs) present a high technological development rate nowadays. These vehicles can be used to perform dangerous and costly inspection procedures in structures with difficult access instead of human operators, but they still need a close monitoring. This thesis addresses the problem of using exclusively sensors on board UAVs to derive attitude determination tools and trajectory tracking strategies. Firstly, this work discusses the perception of the outside world by the vehicle and the formulation of a mathematical description containing information regarding its position and attitude relative to the structure. For this purpose, a geometry is set and the best fit to the data provided by a LiDAR sensor is selected, after a robust outlier filtering process. With this information, several methods for obtaining the attitude are proposed. These include a fast and comprehensive yaw estimator, based on continuity, and a closed-form solution for the Wahba's problem and a nonlinear filter for a full attitude estimation, both on the group of rotation matrices. A significant effort was devoted to the analysis of the entire procedure through simulation, from the creation of the LiDAR data to the application of the methods, for validation purposes. Both simulated and experimental results are provided for the performance evaluation of the perception algorithms. Building on these results, a nonlinear control strategy is designed with the objective of providing an accurate trajectory tracking control relative to the structure, with guaranteed asymptotic stability.","UAVs; LiDAR sensor; geometry fitting; attitude determination; Lyapunov stability; trajectory tracking","en","master thesis","","","","","","","","","Aerospace Engineering","Control and Operations","","Control and Simulation","",""
"uuid:5fccb090-ab58-49b1-95e0-8e01a58c2b9c","http://resolver.tudelft.nl/uuid:5fccb090-ab58-49b1-95e0-8e01a58c2b9c","Remixed Use: Advancing urban regeneration of the resettled tenements by promoting evolved planning system and urban form in Taipei","Chen, Y.","Qu, L. (mentor); Hausleitner, B. (mentor)","2015","This project tries to redefine urban vitality in Taipei by finding out the physical indicators which compose the urban form and revising existing planning system to stimulate integrated urban regeneration. The most vulnerable communities resettled tenements are chosen as the research focus. The suggestions in this project improve current Taipei urban regeneration into the collaborative one towards to public interests and the city’s identity. The proposed planning system with a shifted role for public/ third sector could therefore concern the whole urban system and neglected deteriorated communities more, and several rules as design guidelines of different typologies in Taipei's mixed-use context are concluded. Integrating planning and design, a regeneration project explains the possibly urban form that maintains vital mixed-use development in the area.","urban regeneration; urban vitality; mixed use; collaborative planning and design; urban rules; Taipei","en","master thesis","","","","","","","","2016-02-01","Architecture and The Built Environment","Urbanism","","Metropolitan Spatial Structures","","25.029982, 121.505147"
"uuid:35e27809-b498-4e69-b846-27108eb4c2e1","http://resolver.tudelft.nl/uuid:35e27809-b498-4e69-b846-27108eb4c2e1","Maturity model of capabilities to prepare for implementing agile software development","Mercan, S.","Janssen, M.F.W.H.A. (mentor); Ubacht, J. (mentor); Rook, L. (mentor)","2015","","agile software development; capabilities; maturity model; stages model","en","master thesis","","","","","","","","","Technology, Policy and Management","ICT","","Management of Technology","",""
"uuid:3f184afb-241d-4d54-827d-75fcd59211a5","http://resolver.tudelft.nl/uuid:3f184afb-241d-4d54-827d-75fcd59211a5","An Accelerator based on the ?-VEX Processor: An Exploration using OpenCL","Van der Wijst, H.","Wong, J.S.S.M. (mentor)","2015","In recent years the use of co-processors to accelerate specific tasks is becoming more common. To simplify the use of these accelerators in software, the OpenCL framework has been developed. This framework provides programs a cross-platform interface for using accelerators. The ?-VEX processor is a run-time reconfigurable VLIW processor. It allows run-time switching of configurations, executing a large amount of contexts with low issue-width or a low amount of contexts with high issue-width. This thesis investigates if the ?-VEX processor can be competitively used as an accelerator using OpenCL. To answer this question, a design and implementation is made of such an accelerator. By measuring the speed of various components of this implementation, a model is created for the run-time of a kernel. Using this model, a projection is made of the execution time on an accelerator produced as an ASIC. For the implementation of the accelerator, the ?-VEX processor is instantiated on an FPGA and connected to the host using the PCI Express bus. A Linux kernel driver has been developed to provide interfaces for user space applications to communicate with the accelerator. These interfaces are used to implement a new device-layer for the pocl OpenCL framework. By modeling the execution time, three major contributing factors to the execution time were found: the data transfer throughput, the kernel compile time, and the kernel execution time. It is projected that an accelerator based on the ?-VEX processor, using similar production technologies and without architectural changes, can achieve 1.2 to 0.11 times the performance of a modern GPU.","?-VEX; rVEX; OpenCL; pocl; accelerator","en","master thesis","","","","","","","","","Electrical Engineering, Mathematics and Computer Science","Computer Engineering","","","",""
"uuid:e9248df8-9f6d-45a0-ad7d-8cc4444d7bf7","http://resolver.tudelft.nl/uuid:e9248df8-9f6d-45a0-ad7d-8cc4444d7bf7","Dress to kill: A guideline for launching and designing a limited edition pack","Sasasmit, K.","Schoormans, J.P.L. (mentor); Cankurtaran, P. (mentor)","2015","Although FMCG brands today regularly launch limited edition products, there are currently not many theoretical discussions on this type of product introduction. To better advise its clients, CARTILS, the client of this project, is interested in gaining more knowledge about limited edition packaging from both theoretical and empirical perspectives. Closing this knowledge gap will be useful for developing a packaging strategic plan and for enhancing CARTILS’ current design tool, which is solely based upon practical experience. Contributing to CARTILS’ expertise in limited editions, this project aims to uncover patterns and key attributes from existing limited editions and consecutively verify if it is consonant with consumer appreciation. The result from this project provides a comprehensive knowledge and a guideline for marketing and design teams in designing and making a decision when launching limited editions. Launching limited edition is a one of many strategies for achieving marketing objectives regarding branding or sales. It can be used as an offensive strategy as well as a defensive strategy. Different brands should use different design strategies in creating their limited editions. This is because each brand has different memorable assets. In order to have the most communication impact while still be recognisable, limited edition design should respect brand’s most recognisable key elements. The results from consumer evaluation indicate that different brands, with different product recognition and different key elements of recognitions, cannot design their limited edition packaging to the same extent and not every design direction works for every brand. Before designing a limited edition pack, a brand should evaluate how recognisable its product is and what are the key elements of recognition the product has.","packaging; limited edition; vodka","en","master thesis","","","","","","","Campus only","","Industrial Design Engineering","Product Innovation Management","","","",""
"uuid:e6ee7188-852b-4364-b927-e833118472ee","http://resolver.tudelft.nl/uuid:e6ee7188-852b-4364-b927-e833118472ee","Optimization of weight of an offshore sub-structure","Jacob, T.","Bijlaard, F.S.K. (mentor)","2015","Many shallow marginal gas fields remain unexploited in the North Sea, mainly due to higher infrastructure capital expenditure for its exploitation. A study carried by Iv Oil & Gas to formulate a potential solution concludes that a conventional tripod structure with a suction bucket foundation and minimum topside facilities is a viable solution.This tripod structure designed was governed by the D/t < 100 criteria, where D is the diameter and t is the thickness. This resulted in a conservative thick walled structure which is heavy and expensive. The first objective of this study was to redesign the reference structure for an optimized weight by not limiting the design to D/t criteria. The second objective was to adopt longitudinally stiffened tubular member design for the main tubular parts of tripod structure. From the study it is concluded that a significant weight reduction is achieved by not limiting the tubular design for D/t ratio. Also, it is concluded that internal stiffening of the main tubular part of the tripod structure is not beneficial for reducing weight of the structure.","offshore sub-structure","en","master thesis","","","","","","","","2015-12-09","Civil Engineering and Geosciences","Structural Engineering","","Steel and Timber","",""
"uuid:3982600a-dc90-4aee-a60b-6607c582a243","http://resolver.tudelft.nl/uuid:3982600a-dc90-4aee-a60b-6607c582a243","Governance for Public Values in European Railways","Leussink, V.A.W.","Veeneman, W.W. (mentor); Baggen, J.H. (mentor); Ten Heuvelhof, E.F. (mentor)","2015","Governments expect public values to be secured through the efficient and effective delivery of rail services, but the effects of railway governance are in many ways unclear. This research aims at getting a better understanding of the influence of organisational aspects on the performance of European railways, keeping in mind the relevant public values.","public values; governance; organisational aspects; performance; European railways","en","master thesis","","","","","","","","","Technology, Policy and Management","POLG","","SEPAM","",""
"uuid:0536146a-bd4f-4f7f-9681-469cbfe2a539","http://resolver.tudelft.nl/uuid:0536146a-bd4f-4f7f-9681-469cbfe2a539","A strategic solution for fostering the 3DP marketplace business","Chang, C.","Calabretta, G. (mentor); Creusen, M.E.H. (mentor)","2015","This project focused on an analysis of the unmet needs of 3D printing shop owners, as well as the needs and concerns of the end customers in a 3DP e-commerce context. The goal of the product is to create a design solution for fostering a 3D printing marketplace business for project client - Triple 3D. The report explains the research analysis, conceptualization and the final solution developed as a graduation project of the Master in Strategic Product Design of the Industrial Design Engineering Faculty at TU Delft. This report elaborates on the current situation of B2C 3D printing market. The result indicates that the current B2C 3D printing designs and services are mainly used by early adopters, which is mainly ‘makers’ only. The future business potential of B2C market is still remain unclear since the early majority have relatively low acceptance rates on 3D printing products at the moment. Little insights from both designer and end customer’s side have been captured which increases risks for marketplace players such as Triple 3D. To create a successful business, the project seeks for a solution for helping the designers (shop owners) to offer better 3D printing designs that fulfil the unmet needs of customers. Therefore, the objective was set on creating a strategic solution that can foster the marketplace business by assisting designers to create market-driven product. During the exploratory phase of the study, the thesis project intended to first, conducting both internal and external research to understand the current situation of the B2C marketplace market. New opportunities and challenges that Triple is facing are concluded in the SWOT analysis. Afterwards, a more concrete market direction of Triple’s marketplace was defined by screening and evaluating all the potential product categories. A decision was made that Triple’s marketplace will go for the feminine market direction, targeting on three main product categories - phone accessory, household product, home decor. Then, two customer researches were conducted in order to discover the user insights that can drive innovation. Both designers (shop owner) and the end customers were invited to the research. Based on research, the market position was defined to focus on ‘creative market’. The core of the business is to bring more creative and exclusive designs at a more approachable price overtime to eliminate the gap between current offerings and the needs of our target customers (female who aged between 20-35). A set of design challenges were created for guiding the ideation phase. The final design is a holistic service system that can assist shop owners making better design decisions was created. Designer not only will get real time market insights from the Triple 3D’s system, but also can get direct feedbacks from (potential) customers. In addition, a unique mass-customization service powered by Triple 3D will be introduced on the marketplace to fulfil the unmet needs of the end customer. It allows end customer to create their own personalized gift at a approachable price. This is achieved by combining a selected mass-produced item with a 3D printing design from the design pool. This mass-customization service becomes another unique selling point to attract more end customer to experience 3D printing designs. Finally, an implementation map to give guidance for getting all the stakeholders on board was created, including marketing strategies that aim at reaching to more potential shop owners and create awareness among end customers.","3D printing; marketplace; customer needs; user research","en","master thesis","","","","","","","Campus only","","Industrial Design Engineering","Industrial Design","","SPD","",""
"uuid:961c1f2b-79e3-4c81-81dd-2f85b8651863","http://resolver.tudelft.nl/uuid:961c1f2b-79e3-4c81-81dd-2f85b8651863","How do SME’s use Business Model Stress Testing?","Leopold, J.C.F.","Bouwman, W.A.G.A. (mentor); Verburg, R.M. (mentor); Scholten, V.E. (mentor); Haaker, T.I. (mentor)","2015","How do Small and Medium Sized Enterprises, familiar and unfamiliar with Business Model Tooling, and different lifecycle stages, use Business Model Stress Testing in order to be more agile in responding market dynamics? In the continuously changing world, where Dynamic Markets demand Agile organisations that can cope with Disrupting Innovations, the European Union attempts to prepare Small and Medium sized Enterprises. The funded Envision platform aims to increase economic performance and innovativeness of organisations that are Familiar and Unfamiliar with Business Models, and in different Life Cycle stages, by using Business Model Innovation. In order to prepare Small and Medium sized Enterprises for the continuously changing world, the Business Model Stress Test could prepare the different types of users, by testing the Robustness of their Business Model. Improving the usability of Business Model Tools, i.e. Stress Testing, for the online platform of Envision, and thereby closing the discrepancy between users and tools, is essential when all type of users should be able to use Business Model Tools on the Envision platform.","Business Model; Business Model Stress Testing; Innovation Disruption Model; Market Dynamics; Scenario Analysis; Business Model Tooling; Agility; Organisational Life Cycle; Business Model Familiarity; Lean Startup; Entrepreneurial; Pokémon","en","master thesis","","","","","","","","","Technology, Policy and Management","Economics of Technology and Innovation","","Management of Technology","",""
