"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:47bdfac7-3ac5-4cfe-8bcf-fef2bd591cbc","http://resolver.tudelft.nl/uuid:47bdfac7-3ac5-4cfe-8bcf-fef2bd591cbc","Dynamic loading of existing quay structures by induced earthquakes","De Haan, F.S.","Jonkman, S.N. (mentor); Van der Toorn, A. (mentor); Everts, H.J. (mentor); Van de Kamp, R.A.J. (mentor); Meijers, P. (mentor)","2016","As a consequence of extracting gas from gas fields in the subsoil of the Groningen province during the last decades, seismic activity is increasingly encountered. As The Netherlands is not located in a seismic active area, dynamic loads due to earthquakes historically are not taken into account in structural design. The dynamic loads from induced earthquakes in Groningen were therefore not included in the design conditions for the existing quay structures in the port of Groningen. The occurrence of seismic loads on existing structures is likely to be more common and the phenomenon of seismic activity might now be an important consideration for future design loading of these marine structures. For Groningen Seaports, the port authority, it is of importance to know the consequences of the (predicted) seismic activity on their quay infrastructure and to determine whether safety and functionality are at stake. This thesis research investigates if modifications are required and possible for an existing quay structure in the Eemshaven of Groningen Seaports.","","en","master thesis","","","","","","","","","Civil Engineering and Geosciences","Hydraulic Engineering","","","",""
"uuid:fe6d87cf-0ec5-4908-9c9a-35007eb160c3","http://resolver.tudelft.nl/uuid:fe6d87cf-0ec5-4908-9c9a-35007eb160c3","Influencing consumption behaviour through food packaging design: A research on the design aspects of packaging","Berghuijs, E.F.","Schoormans, J.P.L. (mentor); Cankurtaran, P. (mentor)","2016","Everybody has experienced it: you start eating from a pack of biscuits or other snacks and suddenly the pack is empty. Even though you did not intent to eat all of it in once. It is known that the package and the food it contains can make a consumer eat more, but little is known of the opposite. This graduation report (hereafter: study) is a part of the master ‘Strategic Product Design` and tries to answer the question: ‘Can we, (designers) make a snack package that influences the consumer in such a way that they eat less of the snack?’ This graduation research builds upon the literature about packaging. The existing literature is based on either the psychology or on the marketing perspective of packaging. This study targets packaging and consumption behaviour from the point of view of the designer. How is design influencing the behaviour of consumers? It is already known that packaging influences the consumption behaviour. Material, shape, size and eating habits are all studied. However not much is known about how these different design aspects are related to each other. Consumers are more and more aware of the effect of packaging, they know the package influences them to use more of its content. And that the goods inside are also influencing the usage frequency. This study tries to show that it is possible to design a package with which the consumer can self-control the amount of food used. In other words: the designer can give the tools to the consumer to self-control the amount of food that is used. A cover story was used to recruit participants for the study. Participants where told that the study was about emotion recognition software and that it therefore was required to watch a film, while their facial expressions where recorded. All participants were told they could eat and drink during the film. To study the effect of packaging, we specifically designed a package for the purpose of this study and produced it using rapid prototyping. The goal for the package design was to enhance the self-reflectiveness of the consumers. This self-reflectiveness was enhanced by making use of the monitoring effect and the Delboeuf illusion. With the self-reflectiveness of the consumer a more mindful way of eating is possibly reached. Three conditions were tested using a between groups design; One partitioned bowl, one partitioned bowl with a lid and one control bowl without partitions or lid. In total 64 participants where recruited. 22 of them were placed in the control group, 21 in each of the other groups. During a 30 minute film the participants were allowed to eat and drink as much as they wanted. A sweet snack was chosen that was easy to count and put into the different partitions. After the film there was a short questionnaire. The recordings made during the experiments were coded afterwards, looking specifically at the participants eating behaviour. Together with the answers of the questionnaire a data set was produced for the analysis. The hypotheses tested stated that both the partitioning of a bowl and closing the bowl with a lid would reduce the rate of eating and the amount eaten from the bowl. An indication towards rejecting the hypotheses was found. The package, designed according to the guidelines found in earlier literature, did enhance the opposite of what was expected. Participants eating from the package that was thought to be the package that reduces the rate of consumption the most, was in fact enhancing the rate in which the participants where eating from it. More research is needed to be able to speak of significant effects.","design; consumption behaviour; packaging","en","master thesis","","","","","","","Campus only","","Industrial Design Engineering","Product Innovation Management","","","",""
"uuid:35d0f569-200b-452b-b470-34a56b803d7f","http://resolver.tudelft.nl/uuid:35d0f569-200b-452b-b470-34a56b803d7f","Parameters identification of brushless doubly-fed induction generators","Zhi, X.","Polinder, G. (mentor)","2016","Brushless doubly-fed induction generator (BDFIG) has the potential to replace current-popular doubly-fed induction generator in wind turbine market due to its higher stability and lower cost. The steady-state performance of BDFIG can be characterized by its equivalent circuit (EC). However precisely determining its equivalent circuit (EC) parameters with saturation being taken into account, which lays the foundation for machine design and control design, has always been tricky. This paper first calculate the EC parameters by the analytical method, then a finite element modeling (FEM) method is developed and applied to derive the EC parameters with saturation taken into account. The results between these two methods will be compared and the deviation will be studied.","BDFIG; parameters identification; saturation","en","master thesis","","","","","","","","","Electrical Engineering, Mathematics and Computer Science","Electrical Sustainable Energy","","","",""
"uuid:5c84b35a-39d0-4c19-a905-a7bf60239138","http://resolver.tudelft.nl/uuid:5c84b35a-39d0-4c19-a905-a7bf60239138","Data streams in spreadsheets with reactive extensions","Willems, L.","Meijer, H.J.M. (mentor)","2016","The amount of collected data increases exponentially and this exponential growth comes with a demand to analyze big volumes of data and to process the data fast and in real time. Business analysts have the expertise in the domain of the desired stream processing applications, but often lack the technical skills to create these kind of applications. Advanced software engineering skills are required in the development of these applications. This thesis aims to make real time stream processing available for the millions of spreadsheets users around the world. The thesis presents a novel spreadsheet model, that turns a spreadsheet into an effective integrated development environment for stream processing. The spreadsheet model is built upon the reactive extensions framework, a library for asynchronous programming with push based data streams. The spreadsheet model is implemented both as add-in for Microsoft Excel and as underlying part of a newly created spreadsheet application that was written in Scala.","stream processing; spreadsheets; Microsoft Excel; reactive extensions; reactive programming","en","master thesis","","","","","","","","","Electrical Engineering, Mathematics and Computer Science","Software Technology","","","",""
"uuid:c2f9ff48-0c3f-480d-b8df-88b94a4dbeb1","http://resolver.tudelft.nl/uuid:c2f9ff48-0c3f-480d-b8df-88b94a4dbeb1","Site effect affecting a runway in NAICM","Velalis, K.","Broere, W. (mentor)","2016","In near future the Nuevo Aeropuerto Internacional de la Ciudad de México (NAICM) will be built in Mexico City. The airport’s construction is necessary as the Benitto Juarez Internatinal airport has reached its full capacity. The Mexico City area is notorious about its subsoil complexity and earthquake presence. Tunnel Engineer Company (TEC) has been assigned to provide seismic response advice. The importance of site amplification effects in seismic design of constructions is familiar by the up-to-date seismic design codes. Predominantly for constructions with high risk, founded in soft soil situations, site amplification effects are regarded as a significant factor that has to be considered in design. The TEC report provided vital insight on this topic, but basin effects were not included. This work aims to capture basin effects by simulating an elongated surface structure (runway) under earthquake loading, in one (1D) and two dimensional (2D) finite element environment. In the first part of the study a literature examination is conducted, thus to give an integral aspect of the project and especially in the runway characteristics. The hazard risk for NAICM as well as the seismic design requirements provided by TEC for runways is defined. The first part is concluded with a review of earthquake engineering investigation procedures and the background of site response analysis. The second part of the study is orientated to the calibration of the FEM model. The proper choice of clay parameters for the FEM model is a vital step so as to examine site response. Then, the emphasis is moved to free field dynamic analysis of soil column for vertically propagating shear waves because of its significance for seismic analysis of runways. Together linear and linear-elastic perfectly-plastic finite element modeling (FEM) are executed and compared to equivalent linear (E-L) frequency domain analysis. The conclusions extracted from this phase are significant input for the runway dynamic analysis, as they define the geotechnical parameters, the meshing size and the damping introduced in the system to generate valid outputs. Finally, the seismic runway response is presented. First is presented the construction stages and the changes in shear wave velocities, proposed by TEC, which are used to form a wised in place model for the airport’s runway. Comparison between 1D Linear and 2D FEM with linear soil material for one soil profile is examined as well as 1D E-L and 2D FEM Linear Elastic Perfectly Plastic (LE-PP), being followed by comparison between 1D E-L and 2D FEM LE-PP for different locations. Then the conclusions reached by this work are formed, continued by recommendations for possible future work.","site effect; Mexico City; earthquake engineering; ground response; basin effects","en","master thesis","","","","","","","","","Civil Engineering and Geosciences","Geoscience & Engineering","","","",""
"uuid:d8b5b782-b329-464d-9210-89bb30494167","http://resolver.tudelft.nl/uuid:d8b5b782-b329-464d-9210-89bb30494167","Crack propagation analysis using Phase-Field model in the framework of Isogeometric analysis and Finite Cell Method","Pundir, M.","Turteltaub, S.R. (mentor)","2016","Fracture mechanics based computational methods are becoming increasingly important to study the structural integrity and failure of materials and structures used in engineering applications. One challenging aspect for computational methods is the analysis of crack nucleation and propagation in complex geometries or in materials with inhomogeneities at microstructural level as found in composite materials. To address this challenge, the present work combines three key ingredients namely, (i) the Finite Cell Method (FCM), (ii) Isogeometric Analysis (IgA) and (iii) Phase-Field model. The Finite Cell Method (FCM) has emerged as a promising computational method in order to simplify the modelling of complex geometries. FCM combined with a higher-order finite element method such as IgA has been implemented in numerous field of structural analysis. Within this context, the IgA-FCM framework isi extended to fracture mechanics through incorporation of a Phase-Field model. Phase-Field model, based on variational formulation of a brittle fracture, is used to study the nucleation and the propagation of cracks around voids and inclusions under quasi-static conditions. The ability of Phase-Field model to reconstruct fracture mechanics problems as coupled partial differential equations makes it easy to implement in the IgA-FCM framework. Due to the computationally demanding nature of the Phase-Field model, hierarchical sub-division of Non-Uniform Rational B-spline (NURBs) basis functions is implemented to achieve local refinement in IgA framework. A novel algorithm to implement hierarchical refinement in IgA-FCM framework is presented which is capable of simultaneously implementing element-based local refinement for stable crack propagation as well as Gauss Quadrature based local refinement for better integration around voids and material interfaces. For establishing the feasibility of IgA-FCM in Phase-field modelling, numerous numerical simulations such as crack nucleation around voids, inclusions and crack propagation in presence of voids, soft and hard inclusions were performed for two-dimensional cases. For relatively simple numerical cases considered in this project, modelling of voids and inclusions as fictitious domain resulted in expected crack behaviour such as crack nucleation at high stress location, curvilinear crack influenced by varying stress state in presence of inclusions. With these numerical simulations, it is shown that the IgA-FCM-Phase-Field framework can be effectively applied for fracture mechanics problems involving complex features.","fracture mechanics; isogeometric analysis; phase-field model; finite-cell method; finite element analysis; voids; inclusions; crack","en","master thesis","","","","","","","","","Aerospace Engineering","Aerospace Structures & Materials","","","",""
"uuid:5c9ed04e-c5df-4c06-8850-41ac33f08167","http://resolver.tudelft.nl/uuid:5c9ed04e-c5df-4c06-8850-41ac33f08167","Personalisation for Scarabee's Experience Center","Bakker, M.A.","Schoormans, J.P.L. (mentor); Magnier, L.B.M. (mentor)","2016","The goal of this project is to design a tool that supports the business developers to explain how a signature solution adds value to the airport and how it is created. To be able to design this tool more information is needed about what a signature solutions is and why it is important. Also more context is needed about when and where this tool will be used. This results in the following research question: How to explain in the Experience Center the development process of the Scarabee Security Lane in such way clients understand how creating a personalised solution through a co-creation approach can add value to their airport? Scarabee is a fast growing international company. Their knowledge about airport processes and their co-creation approach enables the employees to have a holistic way of looking at the solutions and how these solutions influence the other activities at the airport. This project focusses on the role of an interactive showroom as a tool in the early sales process, Scarabee calls this the Experience Center. Scarabee operates in the aviation industry. Through the years flying commoditised and passenger became more demanding. As they gained more power “passenger experience” became an important concept. The competitor analysis shows that Scarabee differentiates itself by focussing on passenger experience and solutions that are personalised to the client needs. The Experience Center consists of different areas which have different functionalities. The space has an industrial look and feel. However the design looks more like a showroom because it misses the “experience”. A boundary object is created that enhances the experience in the Experience Center. It consists of an interactive table and a model of the Scarabee Security Lane that interacts with this table. This table allows the business developer and the client to co-create a personalized model of the security lane. A memorabilia is generated based on the personalized model which enables visitors to share their newly acquired knowledge with their company.","experience; boundary object; co-creation; aviation","en","master thesis","","","","","","","Campus only","2018-05-31","Industrial Design Engineering","Strategic Product Design","","","",""
"uuid:9e78a2c6-6406-4e97-8cb6-67e3de86f727","http://resolver.tudelft.nl/uuid:9e78a2c6-6406-4e97-8cb6-67e3de86f727","Towards a valuable improvement of energy projects: A study into the possibilities for applying Value Sensitive Design on energy projects","De Geest, A.","Doorn, N. (mentor); Mouter, N. (mentor); Correljé, A.F. (mentor); Van de Poel, I.R. (mentor)","2016","Throughout the 20th century, energy has become the life blood of our society. Industries, households, and transport, they all depend on a reliable and affordable energy supply. To establish, but in case of the Netherlands mainly to sustain, a well-functioning energy supply, a great variety of projects and activities are initiated and executed. Despite their importance, many of them tend to suffer from significant social opposition at the same time. This study was started from an assumption that is shared by a growing number of scientists, this being that social opposition with regard to such projects and activities emerges from underlying value conflicts. A promising approach to address values in a structured and comprehensive manner throughout the design process of technical artifacts is Value Sensitive Design, an ethical theory that aims to incorporate the variety of values in the design process of technical projects. However, since the origins of this theory are found in the ICT sector, its applicability on energy projects remained unclear.","","en","master thesis","","","","","","","","","Technology, Policy and Management","Values Technology and Innovation","","","",""
"uuid:a91c3cf8-01a2-4747-aaea-f56367256905","http://resolver.tudelft.nl/uuid:a91c3cf8-01a2-4747-aaea-f56367256905","Artificial neural networks for determining the optimal process conditions of a gasification process","Vellekoop, E.C.","De Jong, W. (mentor); Winkel, R. (mentor)","2016","","artificial neural networks; pyrolysis; gasification; biomass; optimization; process conditions","en","master thesis","","","","","","","","2020-04-22","Mechanical, Maritime and Materials Engineering","Process & Energy","","","",""
"uuid:7dc23b81-ad4a-41b0-88c6-6b97641547e9","http://resolver.tudelft.nl/uuid:7dc23b81-ad4a-41b0-88c6-6b97641547e9","The Effect of Braces in an Asymmetric Semi-Submersible Hull: A Structural Weight and Multiaxial Fatigue Assessment","Tromp, J.M.","Kaminski, M.L. (mentor); Van Lieshout, P.S. (mentor)","2016","Heerema Marine Contractors is looking into a new semi-submersible crane vessel concept with an asymmetric hull. The necessity of braces (connections between the portside and starboard hulls) for this vessel is questioned, based on earlier vessel developments and operational experience. This study addresses the influence of braces on the structural integrity of the hull. The influence is examined by performing a hydrodynamic, strength and fatigue analysis. The aim of this thesis is comparative; what is the difference between a structural configuration with and a configuration without braces is the red line through this thesis. The structural governing sea states are found using a spectral analysis. A structural optimization in the strength analysisis performed using MATLAB optimization tools. High braces weights are found for which the physical explanations are: 1) the magnitude of the main particulars of the vessel and 2) the fact that a 'forced' displacement is created on the edge nodes of the braces causing very high bending and shear loads. Braces also influence the structural behavior in other parts of the vessel. Therefore the fatigue damage in a deckbox column connection is considered using: 1) a principal stress method and 2) a multiaxial method using Path Dependent Maximum Range (PDMR) cycle counting.It was found that a configuration without braces will yield higher fatigue damages in considered detail in both approaches. The multi-axial approach showed to be the conservative method.","semi-submersible; structural optimization; multiaxial fatigue","en","master thesis","","","","","","","","","Mechanical, Maritime and Materials Engineering","Maritime and Transport Technology - Offshore and Dredging Engineering - Structural Analysis and Design","","","",""
