"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:eca407ca-512c-4b17-82c2-dae9236a2066","http://resolver.tudelft.nl/uuid:eca407ca-512c-4b17-82c2-dae9236a2066","Semantic navigation in video games","Van Driel, L.M.","Bidarra, A.R. (mentor)","2008","The exhibition of intelligent or challenging behavior by artificially controlled characters (AI) in computer games strongly depends on their navigational performance, often referred to as pathfinding. While recent games solve increasingly complex and specific navigation problems, the documented approaches to navigation remain primitive and isolated within the gaming software realm. We propose a semantic approach to navigation that allows AI to extract and incorporate a wide variety of navigation information into the planning of character behavior, including raw geometry, strategic objects, and abilities for locomotion. We design and implement a navigation system for Unreal Engine 3 that requires little designer intervention, has a rich interface for AI programmers, and can be extended with other types of semantic information. This subsystem proves to outperform the original navigation functionality by delivering more natural paths, fewer world annotation, and dynamic re-planning.","navigation","en","master thesis","TU Delft, Electrical Engineering, Mathematics and Computer Science, Media and Knowledge Engineering","","","","","","","","Electrical Engineering, Mathematics and Computer Science","","","","",""
"uuid:b610de14-e905-4802-8bb1-dc0a5896e3c3","http://resolver.tudelft.nl/uuid:b610de14-e905-4802-8bb1-dc0a5896e3c3","Impacts of Wind Integration on Power System Operating Costs & Security","Paredes, J.F.","","2008","As electricity demand increases and fossil fuels are depleted, renewable energy technologies are on the rise in order to keep up the supply of energy. Since wind power is the technology with the most promising for large-scale implementation, it becomes important to understand what wind power brings to system operation. Wind is by nature variable and not 100% predictable, which adds new challenges to transmission systems operators (TSOs). If wind speeds are low, available wind power is also low and if wind speeds are high, available wind power may be high, as long as speeds do not exceed the turbine cut-out-speed. Any of these situations may happen, uncorrelated with load demand. Consequently, excess wind energy may at times need to be wasted, while at other times, reserve and regulation power available from conventional generation sources may need to be activated in order to make up for the shortage in wind energy. In addition, wind power may result in overloading of transmission lines. To study this, wind power variability and forecast errors are quantified, followed by a linear optimization technique appropriate to solve the economic dispatch problem for conventional generation sources, subject to transmission constraints. The developed optimization model can be used to answer such questions as wether technical limitations exist for the amount of wind power installed in a power system and whether new expansions must be done in order to solve transmission bottlenecks.","Wind Energy; Operating Costs & Security; Electrical Power Systems","en","master thesis","","","","","","","","","Electrical Engineering, Mathematics and Computer Science","Electrical Power Systems","","","",""
"uuid:c5eb65d2-cce5-44db-9e16-e790bd9e1945","http://resolver.tudelft.nl/uuid:c5eb65d2-cce5-44db-9e16-e790bd9e1945","Multi Bit-Rate Video on Demand for P2P networks","Petrocco, R.","Sips, H.J. (mentor); Pouwelse, J. (mentor); Kuipers, F.A. (mentor)","2008","The Internet has become in the last years more and more a means of conveyance for multimedia delivering. Many solutions have been proposed to gain high quality of service for video on demand in client-server environments, with adaptive algorithms that adjust the bit-rate of a video stream depending on the clients available bandwidth. Providing video on demand over decentralized peer-to-peer systems is an active research field. The variable bit-rate environment that characterizes peer-to-peer networks causes significant difficulties to ensure quality of service and playback continuity for video on demand applications. This thesis addresses the challenge of serving high quality video on demand by designing and implementing a multi bit-rate video on demand architecture for peer-to-peer networks. We propose a switching scheme, an encoding methodology and a novel algorithm for multiple bit-rate video streaming over peer-to-peer networks. Identical video content is encoded into three different sets of streams with different average bit-rates. The novel multi bit-rate algorithm will switch dynamically between the three sets of streams depending on the available bandwidth. Through a series of experiments we present the effectiveness of this architecture in fluctuating bandwidth scenarios.","video on demand; multi bit-rate; streaming; p2p networks; variable bandwidth","en","master thesis","TU Delft, Electrical Engineering, Mathematics and Computer Science, Computer Engineering","","","","","","","","Electrical Engineering, Mathematics and Computer Science","","","","",""
"uuid:2f16fbcc-1a61-4144-bcd2-72effdfc2b9d","http://resolver.tudelft.nl/uuid:2f16fbcc-1a61-4144-bcd2-72effdfc2b9d","Compressive Wideband Spectrum Sensing for Cognitive Radio Applications","Lamelas Polo, Y.","Van der Veen, A.J. (mentor); Leus, G. (mentor); Pandharipande, A. (mentor)","2008","It has been widely recognized that utilization of radio spectrum by licensed wireless systems, e.g., TV broadcasting, aeronautical telemetry, is quite low. In particular, at any given time and spatial region, there are frequency bands where there is no signal occupancy. There has been recent interest in improving spectrum utilization by permitting secondary usage using cognitive radios. Cognitive radios use spectrum sensing to determine frequency bands that are vacant of licensed signal transmissions and transmit on such portions to meet regulatory constraints of avoiding harmful interference to licensed systems. Future cognitive radios will be capable of scanning a wide band of frequencies, in the order of a few GHz, and employ adaptive waveforms for transmission depending on the estimated spectrum of licensed systems. In this thesis, we address the problem of estimating the spectrum of the wide-band signal received at the cognitive radio sensing receiver using compressive sampling coupled with a multiband spectrum detector to determine the spectrum occupancy of the licensed system. Since individual cognitive radios might not be able to reliably detect weak primary signals due to channel fading/shadowing, we also propose a distributed compressive scheme based on joint recovery of the license occupancy for application scenarios involving geographically distributed radios. In such a distributed approach, the spectrum occupancy is determined by the joint work of cognitive radios (exploiting spatial diversity), as opposed to being determined individually by each cognitive radio.","cognitive radio; spectrum sensing; compressive sampling","en","master thesis","TU Delft, Electrical Engineering, Mathematics and Computer Science, Telecommunications","","","","","","","","Electrical Engineering, Mathematics and Computer Science","","","","",""
"uuid:bc53cc52-8507-43a0-9325-d4304067f677","http://resolver.tudelft.nl/uuid:bc53cc52-8507-43a0-9325-d4304067f677","Enhanced visualization for improved lesion diagnosis in virtual colonoscopy","Pols, E.J.","Jansen, E. (mentor); Post, F.M. (mentor); Truyen, R. (mentor); Botha, C. (mentor); Philips Medical Systems (contributor)","2008","The risk of developing colon cancer is strongly correlated with the appearance of polypoid lesions (also called polyps) in the large intestine [Santoro et al. 2008]. Not all polyps are dangerous; in fact only one percent of polyps smaller than one centimeter is dangerous. However, when polyps grow bigger the risk quickly increases to over fifty percent. Recently another kind of lesion was discovered that has higher risk of developing towards cancer [Soetniko et al. 2008]. This so-called flat lesion is extremely hard to spot. Research in the past two years has made some effort to detect flat lesions automatically from CT scans but has yet been unsuccessful. This thesis tries to describe techniques that help radiologists spot polypoid and flat lesions in a CT Colonography by enhancing the rendered images of the colon interior surface wall.","visualization; medical; colon; polyp; virtual; colonoscopy","en","master thesis","TU Delft, Electrical Engineering, Mathematics and Computer Science, Media and Knowledge Engineering","","","","","","","","Electrical Engineering, Mathematics and Computer Science","","","","",""
"uuid:f8486fe1-fd76-441f-a35a-ec0c11687304","http://resolver.tudelft.nl/uuid:f8486fe1-fd76-441f-a35a-ec0c11687304","Understanding Mobile Operators' Capabilities Within Convergence Processes","Chiang, Y.","Ortt, R. (mentor); Scholten, V. (mentor); Ubacht, J. (mentor)","2008","","","","master thesis","","","","","","","","","Technology, Policy and Management","","","","",""
"uuid:be09e1d9-8c49-4d2c-ba77-bc929a360c7c","http://resolver.tudelft.nl/uuid:be09e1d9-8c49-4d2c-ba77-bc929a360c7c","Wake evaluation of a generic wing-flap-jet aircraft model: A PIV and 5 hole probe comparative study","van Kalken, J.","Scarano, F. (mentor)","2008","The wake behind a simplified model of a generic aircraft (the SWIM model) is measured in the Low Speed Low turbulence wind tunnel (LSL) at Delft University of Technology. Two measurement techniques have been used in order to qualitatively and quantitatively measure the wake, i.e. stereoscopic particle image velocimetry (Stereo PIV) and a 5 hole probe (5HP). Furthermore balance measurements have been carried out over a range of configurations for later comparison purposes. The goal of the wake measurements is to give a comparison between the two measurement techniques. The 5HP measurements are processed using a windows based program called Pressure Field Visualisation. This program calculates vector fields from the input pressure data and has several exporting options. The Stereo PIV measurements are correlated using DaVis 7.3 using a window size of 16 x 16 pixels with 50% overlap. The results showed that the Stereo PIV measurements contained more noise than the 5HP measurements. Furthermore, the measured vorticity in and near the vortex centers were lower for the Stereo PIV technique. This is caused by the lower resolution of the Stereo PIV arrangement used in the current research. The jet outflow has been measured with the 5HP and is symmetrical. The data is analysed using Matlab routines, where a program is written to analyse and edit the flow field. The analysis is done by calculating and removing the downwash and removing the influence of each vortex on the other vortex by making a tangential velocity fit. Then a second tangential velocity fit of the clean vortex is created. For the cases where the yaw angle is zero the measurement techniques give comparable tangential velocity fits. The 5HP has a larger damping in the pressure acquisition system creating a wider scatter in the tangential velocity data from the Stereo PIV technique. When the angle of attack is increased for both vortices the core radius stays equal but the maxi- mum tangential velocity increases yielding a higher circulation. By activating a jet the vortices get a larger core radius while a decrease in maximum tangential velocity is found. The spacing used in the wake survey analysis (using WAKE) is of importance for obtaining good results. Different spatial resolutions have been analysed which resulted in a maximum of 3 to 4 mm spacing after which the results diverge. The drag results are mostly influenced by the change in induced drag when the spatial resolution decreases. This indicates that the Stereo PIV data grid should give comparable results to the 5HP out of the wake analysis. The 5HP measurements show good agreement with the balance measurements. The lift coefficient is close to the lift coefficient measured with the balance (with a maximum difference of 5%) while the drag coefficient is slightly lower (around 80% from the balance measurements) due to the drag of the support strut out- side the measured wake. However the calculated lift in the Stereo PIV measurements are lower then those from the 5HP measurements. The spatial resolution of the Stereo PIV arrangement is the cause of this. After increasing the vorticity near the vortices and removing the vorticity outside the wake, the local lift distribution was equal to that of the 5HP. Comparisons with previous studies show that there is an agreement with test data from both the DNW as well as the towing tank. The data obtained by the NLR gives a com- parable lift distribution to the distribution found in this thesis. Their measurements are performed further behind the model (x=b = 1:25). The calculated local lift distribution show that the vortices have moved slightly around each other. The tangential velocity data from the towing tank also show similarities to those in the current research. Both the shape and core radius of the vortices are alike.","","en","master thesis","","","","","","","","","Aerospace Engineering","","","","",""
"uuid:d3729e1f-d4eb-40b4-8091-e3f1dc336470","http://resolver.tudelft.nl/uuid:d3729e1f-d4eb-40b4-8091-e3f1dc336470","Design of a no-reference perceptual ringing artifact metric","Klomp, N.C.R.","Heynderickx, I. (mentor); Lagendijk, R.L. (mentor); Brinkman, W.P. (mentor); Hindriks, K.V. (mentor); Liu, H. (mentor)","2008","","artifact; ringing; texture masking; luminance making; edge detection","en","master thesis","","","","","","","","2011-11-25","Electrical Engineering, Mathematics and Computer Science","Mediamatica","","Media and Knowledge Engineering","",""
"uuid:4a59282e-8da8-46c5-87be-0289fcecd26d","http://resolver.tudelft.nl/uuid:4a59282e-8da8-46c5-87be-0289fcecd26d","Feasibility study of a tire hydroplaning simulation in a finite element code using a coupled Eulerian-Lagrangian method","Sillem, A.","Vuik, C. (mentor); Rixen, D.J. (mentor); Decouvreur, V. (mentor); Goodyear Technical Centre Luxembourg (contributor)","2008","Feasibility study of a tire hydroplaning simulation in a finite element code using a coupled Eulerian-Lagrangian method. The considered FEA code is Simulia's Abaqus. Fundamentals of Abaqus' FSI solver is considered. This includes fluid and structure mechanics and fluid-structure interaction issues. The FSI solver is benchmarked. Conclusions and recommendations are made.","fsi; abaqus; fluid mechanics; benchmark; hydroplaning","en","master thesis","TU Delft, Electrical Engineering, Mathematics and Computer Science, Applied Mathematics","","","","","","","","Electrical Engineering, Mathematics and Computer Science","","","","",""
"uuid:3ec1e8f0-0198-490a-b853-682955dee7e3","http://resolver.tudelft.nl/uuid:3ec1e8f0-0198-490a-b853-682955dee7e3","Shock therapy, reviving contemporary public domain","Dijkgraaf, J.","Komossa, S. (mentor); Marzot, N. (mentor)","2008","","","en","master thesis","","","","","","","","","Architecture","Architecture","","","",""
