"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:9e7d8d3d-4b6b-4a30-8666-18ca348ac955","http://resolver.tudelft.nl/uuid:9e7d8d3d-4b6b-4a30-8666-18ca348ac955","Op het recht(e) spoor: Ontwerp voor Rechtbank Amsterdam","Elslo, M.","Cavallo, R. (mentor); Mihl, H. (mentor)","2004","Met een groep medestudenten is een masterplan ontworpen voor de spoorzone Amsterdam-Oost. Daarvan is gebouw individueel uitgewerkt. Dit gebouw omvat een nieuw rechtbankcomplex met openbare voorzieningen in de plint en doorsneden door een zesbaans spoorweg. De aanwezigheid van de spoorweg is aangegrepen als structurerend element, waar de specifieke openbare rechtbankfuncties bovenop geplaatst zijn.","","nl","master thesis","Delft University of Technology, Architecture, Urban Architecture","","","","","","","","Architecture","","","","",""
"uuid:c2602376-21ad-4f46-8101-c48ed77668ce","http://resolver.tudelft.nl/uuid:c2602376-21ad-4f46-8101-c48ed77668ce","An H1(Ph)-Coercive Discontinuous Galerkin Formulation for The Poisson Problem: 1-D Analysis","Van der Zee, K.G.","Van Brummelen, E.H. (mentor); De Borst, R. (mentor)","2004","Discontinuous Galerkin (DG) methods are finite element techniques for the solution of partial differential equations. They allow shape functions which are discontinuous across inter-element edges. In principle, DG methods are ideally suited for hp-adaptivity, as they handle nonconforming meshes and varying-in-space polynomial-degree approximations with ease. Recently, DG formulations for elliptic problems have been put in a general framework of analysis. Although clarifying basic properties, the analysis does not warrant a clear preference. Specifically, none of the conventional DG formulations possesses a bilinear form that is coercive (and continuous) on an infinite-dimensional broken Sobolev space. Rather, bilinear forms are only weakly coercive or defined on subspaces only and employ stabilization parameters that typically increase unboundedly as the subspace is expanded, e.g., if the polynomial degree is increased. For hp-adaptation, coercivity is a fundamental property: By the classical Lax-Milgram theorem, any conforming discretization of a coercive formulation is stable, i.e., discrete approximations are well-posed and have a unique solution, irrespective of the specifics of the underlying approximation space. In this thesis we consider the one-dimensional Poisson problem and present a generic consistent conventional DG formulation. We show that conventional DG formulations are necessarily noncoercive. Moreover, we presents a new symmetric DG formulation which contains nonconventional edge terms based on element Green's functions and the data local to the edges. We show that the new DG formulation is coercive on H1(Ph), the space of functions that are piecewise in the H1 Sobolev space. Furthermore, we show that the new DG formulation and the classical Galerkin formulation are equivalent, that is, in the infinite-dimensional case they yield the same solution.","discontinuous galerkin; finite element method; elliptic problems; hp-adaptivity; coercivity","en","master thesis","TU Delft, Aerospace Engineering, Engineering Mechanics","","","","","","","","Aerospace Engineering","","","","",""
"uuid:85cf4f4c-e739-4157-84b5-7238ad474436","http://resolver.tudelft.nl/uuid:85cf4f4c-e739-4157-84b5-7238ad474436","Sustainable Power Systems 2020. The development of intelligent power systems as an enabling condition for a sustainable Dutch power supply in 2020.","Ummels, B.C.","Kunneke, R.W. (mentor); Bouwmans, I. (mentor); Kling, W.L. (mentor); Weijnen, M.P.C. (mentor)","2004","","","","master thesis","","","","","","","Campus only","","Technology, Policy and Management","","","","",""
"uuid:65a0c1ed-2f0f-42b5-ac61-38c92ad73697","http://resolver.tudelft.nl/uuid:65a0c1ed-2f0f-42b5-ac61-38c92ad73697","Elasticiteitsonderzoek binnen het vervoergebied van HTM","Oostra, R.","Bovy, P.H.L. (mentor); Van Nes, R. (mentor); De Klerk, M.M. (mentor); Van Ham, J.C. (mentor); Wiggenraad, P.B.L. (mentor)","2004","","","nl","master thesis","","","","","","","","","Civil Engineering and Geosciences","Transport & Planning","","","",""
"uuid:e869338e-9a47-4a17-8a0e-4e1d09586d84","http://resolver.tudelft.nl/uuid:e869338e-9a47-4a17-8a0e-4e1d09586d84","Post-Seismic deformation in the Vrancea Region (Romania)","Van Hove, J.","Vermeersen, L.L.A. (mentor); Van der Hoeven, A.H.A. (mentor); Riva, R.E.M. (mentor)","2004","","rancea region; post-seismic deformation","en","master thesis","TU Delft, Aerospace Engineering, Astrodynamics and Satellite Systems","","","","","","","","Aerospace Engineering","","","","",""
"uuid:5dc929ac-cf36-4f71-bd53-032f1a8e5b49","http://resolver.tudelft.nl/uuid:5dc929ac-cf36-4f71-bd53-032f1a8e5b49","Verhoging waterkering Elahuizen","Van Blaaderen, E.A.; Mertens, M.; Van Oosten, R.P.; Van der Plicht, N.; Redeker, M.L.","","2004","In het Integraal Waterbeheersplan Friese Waterschappen is aangegeven dat ongeveer 50% van de kaden in Friesland niet aan de gestelde veiligheidseisen voldoet. Naar aanleiding van dit plan is het Wetterskip Fryslan het projectbureau Oevers en Kaden opgericht dje het rapport Technische Normen Friese Kaden hebben uitgebracht. In dit rapport wordt een berekeningsmethode beschreven voor de berekening van de kruinhoogte van kades. In het kader van het opstellen van deze technische normen is het niet de bedoeling geweest om individuele kaden door te rekenen. De berekeningen zijn daarom op een vrij hoog abstractieniveau uitgevoerd. Het rapport Technische Normen Friese Kaden geeft ook een rekenregel om de kades rond de Fluessen te kunnen bepalen. Het Friese dorp Elahuizen is gelegen aan de oostelijke oever van dit uitgestrekte meer. Het Wetterskip Fryslan heeft berekend dat de kades in dit gebied met ongeveer 0,5m moeten worden verhoogd tot 1,0m +NAP. De geplande verhoging van de waterkering door het Wetterskip Fryslan betekent voor het aanwezige bungalowpark en de jachthaven in Elahuizen een ingrijpende verandering in de bestaande situatie. De bewoners van het bungalowpark zijn het daarom ook niet eens met de voorgenomen kadeverhoging en vonden dat er gezocht moest worden naar een passende oplossing voor hun stukje kade in het vooronderzoek is de door het Wetterskip Fryslan gebruikte berekeningsmethodiek gecontroleerd. Geconcludeerd kan worden uit dit onderzoek dat de gebruikte methode correct is volgens de toen geldende TAW-richtlijnen. Daarnaast moet wel opgemerkt worden dat door de indeling in klassen de kades soms fors overgedimensioneerd worden. Het is daarom beter om alle kades individueel uit te rekenen met de juiste invoerparameters. Een onjuiste aanname in het rapport is dat de piekgolfperiode en de significante golfperiode aan elkaar gelijkgesteld zijn.","boezemkade; regionale kering; overstromingskans; golfoverslg; Fluesen","nl","student report","TU Delft, Department Hydraulic Engineering","","","","","","","","Civil Engineering and Geosciences","Hydraulic Engineering","","","","52.929533, 5.540266"
"uuid:601f2029-1f63-45e5-b6b8-b8559f979752","http://resolver.tudelft.nl/uuid:601f2029-1f63-45e5-b6b8-b8559f979752","Validating Medusa. a study on the perfomance and security of a revolutionary approach for survivable trust management","Wiechers, W.K.","Vree, W.G. (mentor); Daskapan, S. (mentor); Tewoldeberhan, T.W. (mentor)","2004","","","","master thesis","","","","","","","","","Technology, Policy and Management","","","","",""
"uuid:a2df4406-65eb-4f21-855b-32cfd5ac01de","http://resolver.tudelft.nl/uuid:a2df4406-65eb-4f21-855b-32cfd5ac01de","Scenariostudie voor waterschappen in 2020 en gevolgen voor organisatie van waterschappen in 2004-2005.","Kooiman, S.","De Bruijn, J.A. (mentor); Dicke, W.M. (mentor); Ruijgh-van der Ploeg, T. (mentor); Twynstra Gudde (contributor)","2004","","","","master thesis","","","","","","","Campus only","","Technology, Policy and Management","","","","",""
"uuid:1698f8a1-c1aa-4256-8cdb-56f56880870a","http://resolver.tudelft.nl/uuid:1698f8a1-c1aa-4256-8cdb-56f56880870a","Deeltjestellingen in een drinkwater distributienet","Van der Meulen, M.","Van Dijk, J.C. (mentor); Verberk, J.Q.J.C. (mentor); Vreeburg, J.H.G. (mentor)","2004","","","nl","master thesis","Technische Universiteit Delft, Faculteit der Civiele Techniek en Geowetenschappen, Sectie Gezondheidstechniek","","","","","","","","Civil Engineering and Geosciences","","","","",""
"uuid:019e8e5b-7b2a-42e4-b258-bfbae6fa836b","http://resolver.tudelft.nl/uuid:019e8e5b-7b2a-42e4-b258-bfbae6fa836b","Origin and behavior of particles in drinking water networks","Kivit, C.F.T.","Van Dijk, J.C. (mentor); Van de Giesen, N. (mentor); Verberk, J.Q.J.C. (mentor); Vreeburg, J.H.G. (mentor)","2004","","","en","master thesis","Technische Universiteit Delft, Faculteit der Civiele Techniek en Geowetenschappen","","","","","","","","Civil Engineering and Geosciences","","","","",""
"uuid:fff9ab83-8886-4ffd-96a3-f7475d361760","http://resolver.tudelft.nl/uuid:fff9ab83-8886-4ffd-96a3-f7475d361760","Methods to improve situation awareness of an operator","De Graaf, L.","Wieringa, P.A. (mentor)","2004","This paper describes a new method to identify information overload problems in an alarm system. This method can also be used to become aware of the performance of an alarm system and to present the effectiveness of alarm rationalisation. Furthermore we show that pattern detection can be used to find meaningful patterns. Furthermore this paper describes the degree to which fault trees and pattem detection can contribute to a better situation awareness of an operator. It appears that fault trees are useful to improve the diagnosing capabilities of an operator.","situation awareness; alarm management; alarm rationalisation; fault trees and pattem recognition","en","master thesis","","","","","","","","","Mechanical, Maritime and Materials Engineering","Biomechanical Engineering","","","",""
"uuid:f3a54899-94ed-4dc4-9cec-6a05c08ba7ff","http://resolver.tudelft.nl/uuid:f3a54899-94ed-4dc4-9cec-6a05c08ba7ff","Capacity study for the Rio de la Plata waterway, Argentina","Frima, G.A.J.","Ligteringen, H. (mentor); Escalante, R.S. (mentor); Groeneveld, R. (mentor); Verhaeghe, R. (mentor)","2004","De vaarweg door het Rio de la Plata estuarium in het noordoosten van Argentinis van essentieel belang voor de export en import van goederen. De vaarweg biedt toegang tot de havens van Buenos Aires, La Plata en een groot aantal bestemmingen gesitueerd aan de Paranivier. De Argentijnse economie is voor een groot deel afhankelijk van de export van agrarische producten. 75% van de georteerde goederen wordt per vrachtschip via het Rio de la Plata vervoerd naar bestemming over de hele wereld. Voorspellingen laten zien dat de verkeersintensiteit zal toenemen in de toekomst. De vaarweg van het Rio de la Plata heeft een totale lengte van 350 kilometer en wordt door baggeren op diepte gehouden voor de scheepvaart. Twee bedrijven, HidrovS.A. and Riovia S.A. zijn verantwoordelijk voor het beheer van de vaarweg. Via tolgelden, betaald door passerende vrachtschepen, worden hun activiteiten gefinancierd. Door de vaarweg heen gelden verschillende vaarregels. Deze regels schrijven voor hoe en waar schepen elkaar mogen passeren of inhalen en waar dit verboden is. Om te gehoorzaam aan deze regels worden schepen mogelijk gedwongen te wachten op wachtplaatsen of hun snelheid aan te passen. Zo ontstaan wachttijden die afhankelijk zijn van de regels en de verkeersintensiteit. Om te bestuderen hoe de stroom van schepen door de vaarweg zich ontwikkeld bij een toenemende verkeersintensiteit is het simulatiemodel Harboursim gebruikt. Dit model, ontwikkeld aan de TU Delft, simuleert hoe schepen door het systeem varen en registreert de wachttijden die ze ervaren door het gehoorzamen aan de verkeersregels. Met behulp van het simulatiemodel zijn studies gedaan naar de wachttijden bij verschillende scenarios. Gebaseerd op het verwachte aantal schepen in jaar 2020 zal de gemiddelde wachttijd per passerend schip toenemen. In verhouding tot de totale verblijftijd in de vaarweg van het Rio de la Plata is de toename klein. Gebaseerd op de uitkomsten van het model wordt de vaarweg in staat geacht de toekomstige verkeersintensiteit te kunnen verwerken. Het slot van de studie heeft zich gericht op de financi aspecten van het oplopen van vertraging door vrachtschepen. Het vertalen van vertraging naar kosten is complex en verdient verdere studie.","","en","master thesis","TU Delft, Faculty of Civil Engineering and Geosciences, Hydraulic Engineering","","","","","","","","Civil Engineering and Geosciences","","","","",""
