"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:6962d6a9-42fd-45aa-bf2c-b8b27131f49a","http://resolver.tudelft.nl/uuid:6962d6a9-42fd-45aa-bf2c-b8b27131f49a","Design for User Engagement on Europeana Channels","Shen, C.","Vermeeren, A.P.O.S. (mentor); Vegt, N.J.H. (mentor)","2014","As the EU’s most visible expression of European digital heritage, Europeana has established itself as a reference point for European culture on the Internet. With the ambition of moving forward to transform in to an open platform for discovery and re-use of heritage content, Europeana Europeana started up a new project- Europeana Channels. Channels are thematically segmented vertical services for discovery, reuse and contribution of heritage information in Europeana. The concept would allow for Europeana network partners (professional users) to curate content as a trusted source. The general public (non-professional users) can search for content under their interested themes, provided with rich media access and interaction opportunities. They should be able to participate in a two-way conversation, not only consuming information, but also making contributions. The assignment of this graduation project is to design a concept for Channels, which should engage non-professional users with various content genres in a participatory, meaningful and enjoyable way. In order to understand who would be the potential users of Channel, their motivation to use Channels and the ideal experience on the platform, both literature research and user research were performed on physical exhibition visitors and virtual exhibition visitors. Based on the results, the culture vultures were defined as the main target groups of Channels. In spite of the huge diversity in target users, the personal growth (gaining knowledge, insights, expertise, inspirations) and social interaction which brings added value to them are their main motivation to engage with Channels and making contributions. As with the experience, apart from of the primary expectation of searching for content efficiently, an inspirational and explorative environment which could bring new perspectives and insights to users would be valued by them very much. Research on the current development of similar platforms on digital heritage and the trends of the online platform were studied. Together were the principles of Europeana, some promising directions for Channels were discussed. The phase of forming design brief was crucial to this project. With the proceeding of research, the complexity of the project was increasingly realized. For such a project it is impossible to design everything, therefore lots of decisions were taken at this phase. The general vision of Channels was proposed, with “Aliveness” as its core value and the strategy of focusing on the enhancement of the content. The design goal were refined as “To develop and sustain users’ engagement with Channels by empowering their personal growth and meaningful social interaction on the platform."" And it was decided that based on a general structure design for the platform, the design focus of the project will be on user contribution, especially the collection experience. The interaction vision was also put forward, which is “enlightenment”, “achievement” and “connectedness”. After the iteration of ideation and conceptualization, the final concept was gradually developed. A general structure and layout design for the whole platform was proposed, as well as a focused design on the collection experience. Three main sub-concepts, “collaborate on collection”, “annotation” and “statistics” were proposed to enhance the user collection experience on Channels. The design was evaluated with selected target users. The results showed that the concept was quite promising in enhancing the enduring user engagement, and that the qualities of interaction vision were assessed positively. However, the success of an online platform is attributed to many factors(content quality, valuable user contribution, etc.), and users would need time to explore and experience the platform, seeing what they can gain really. Thus, further recommendations on the concept refinement and the future development of Channels were offered in the end.","user engagement; web platform; cultural heritage; Europeana","en","master thesis","","","","","","","Campus only","","Industrial Design Engineering","Industrial Design","","Master of Science Design for Interaction","",""
"uuid:033dda97-4ed3-4962-95d4-fc583d1c2f64","http://resolver.tudelft.nl/uuid:033dda97-4ed3-4962-95d4-fc583d1c2f64","Finite Element Method Applied to the One-dimensional Westervelt Equation","Dirkse, B.","Lahaye, D.J.P. (mentor); Verweij, M.D. (mentor)","2014","In this thesis we researched the applicability, properties and efficiency of the finite element method to solve the one-dimensional Westervelt equation, which describes nonlinear plane wave propagation. The goal was to investigate whether this lesser-known solution method has advantages or disadvantages compared to more commonly used solution techniques. We developed an understanding of nonlinear wave propagation by analyzing the Burgers equation, which we used to benchmark solutions. We used the commercial finite element software package COMSOL to calculate first solutions, where we found that numerical errors occur as the wave propagates through the shock wave formation distance. We examined the effect of several numerical parameters and concluded that reducing the element size decreases the overall error of the solution, both near the shock wave front and elsewhere. This also helps reduce numerical oscillations if present. Increasing the element order also improved the solution. The time stepping algorithm was found to have a strong connection to the element size. The maximum time step depends strongly on the minimum element size. Reducing physical parameters such as the amplitude of the source, or adding damping, were also researched but were shown to have little effect on reducing the numerical error around the shock wave front. The finite element method can solve inhomogeneous domains with relative ease compared to homogeneous domains, which may be an advantage over other methods. We then developed our own Matlab implementation of Galerkin's finite element method for the Westervelt equation to get more insight into the algorithms behind this method and get a better understanding of the effect of numerical parameters. We implemented two different time solvers and we concluded that our specific choice of backward differential formulas was producing more accurate results than more general build-in time solvers that come with COMSOL or Matlab. Furthermore we saw that the accuracy of the solution does not only depend on spatial numerical parameters, but also on the time solving parameters. Different time solving techniques can yield different degrees of accuracy and efficiency, and must therefore be chosen with care. We finally turned to adaptive finite element method techniques in order to improve overall accuracy and efficiency. We have shown that a simple form of adaptiveness can help improve the accuracy of the solution, but its efficiency depends on the implementation and the number of spatial dimensions in which the equation is solved. The finite element method provides different types of adaptiveness, such as local refinement/coarsening, node movement and local change of the order of the basis functions, which may be combined together. We showed the advantages and disadvantages of a node movement implementation based on the MMPDE-6 algorithm. We concluded that more research can be put in incorporating (combined types of) adaptiveness to solve the Westervelt equation.","Finite Element Method; Adaptive Mesh; Westervelt equation; Nonlinear Wave Propagation","en","bachelor thesis","","","","","","","","","Electrical Engineering, Mathematics and Computer Science","Numerical Analysis","","Bachelor Applied Physics and Applied Mathematics","",""
"uuid:01c33025-8fec-4dd8-98dd-53365f7710d8","http://resolver.tudelft.nl/uuid:01c33025-8fec-4dd8-98dd-53365f7710d8","The Design of a Stitched, High-dynamic Range CMOS Particle Sensor","Zhu, J.","Theuwissen, A.J.P. (mentor); Dupont, B. (mentor)","2014","This thesis presents the design of a stitched, high-dynamic range particle sensor in 0.18 µm technology, which has three different configurations of 4096*4096 (4K), 8192*8192 (8K) and 12288*12288 (12K) pixels. It can be operated at 65 MHz with a target of 5 e- RMS noise and 92 dB dynamic range. The architecture of the whole sensor is explained with a functional illustration of every block. The pixel is based on a 4T pinned photodiode structure, and the high dynamic range is realized with an extra MIM capacitor in the pixel. The pixel Y-axis addressing and control are accomplished by a block called pixel row driver. For the pixel readout, in readout columns, correlated double sampling is implemented which significantly reduces the reset or kTC noise. The signal in the columns will be multiplexed and sent to 8 readout lines. Those signals on 8 lines are sent to single-ended to differential converters, and finally are read out via buffers. The digital control signals, such as the address of pixel array, signals to switch between different modes, are created from a block called digital control block, which works as an interface between an FPGA and the internal circuits. The functional simulation with parasitic resistance and capacitance and the layout of every block and the whole sensor is illustrated. The noise simulation and result analysis also are given.","high dynamic range; stitched design; CMOS image sensor","en","master thesis","","","","","","","","","Electrical Engineering, Mathematics and Computer Science","Electrical Engineering","","Microelectronics","",""
"uuid:aec6c747-9a98-4020-bfa9-dbb269c90578","http://resolver.tudelft.nl/uuid:aec6c747-9a98-4020-bfa9-dbb269c90578","Noise and loss in superconducting resonators","Daalman, Werner (TU Delft Applied Sciences; Kavli institute of nanoscience Delft)","Baselmans, J.J.A. (mentor); Endo, A. (mentor); DiCarlo, L. (graduation committee); Adam, A.J.L. (graduation committee); Delft University of Technology (degree granting institution)","2014","Sub-mm astronomy in space calls for an array of photon noise limited detectors, both for imaging and broadband spectroscopy. Microwave Kinetic Inductance Detectors (MKIDs), superconducting resonance circuits, are a suitable candidate for this purpose due to its multiplexing potential, but in literature excess noise in phase readout is encountered and attributed to so-called two-level systems (TLSs). Reduction in TLS induced noise and loss will provide greater flexibility in design and a route towards background limited detector performance.<br/>In this thesis, TLSs from surface and bulk sources are modelled, so that their behaviour can be predicted through numerical computations of the field distributions inside the resonators. These calculations not only provide a guide for sensible chip designs, but allow for interpretation of experimental data and determination of dominant TLS sources.<br/>It is found that for Al CPW resonators on Si or SiN, the noise is surface dominated but with a non-negligible bulk contribution, while for microstrips on a SiN membrane, the noise is bulk dominated. As the loss in microstrips for narrow microstrips is dominated by the substrate-air interface, the dominant TLS loss and noise sources do not necessarily coincide and should be treated independently. This makes it impossible to determine the dominant CPW surface noise contribution. Additionally, microstrips and CPWs on the same dielectric perform similarly, while Si is better than SiN, both in terms of loss and noise, due to a combination of SiN interface and bulk effects. Finally, material dependent loss and noise parameters have been determined and the importance of thorough Si surface cleaning has been established, yielding the best Al CPW noise ever encountered.<br/>For sub-mm astronomy in space, the logical path to improvement would be the use of thorough cleaned Si as a dielectric, overetching and the use of LEKIDS and hybrid resonators, where microstrips are still viable for use. Importantly, having located the important TLS locations for various cases, tackling these problems areas further could provide the step towards background limited performance in space.","","en","master thesis","","","","","","","","","","","","Applied Physics","",""
"uuid:73cd332f-31f6-4500-9c79-f8e33d53a778","http://resolver.tudelft.nl/uuid:73cd332f-31f6-4500-9c79-f8e33d53a778","Implicit Methods for Real-Time simulation of Interactive Waves","Mittal, A.","Vuik, C. (mentor); Ditzel, A. (mentor); Der Ploeg, A.V. (mentor)","2014","The project focuses on developing a simulator in which ships and waves interact. The new wave model is the Variational Boussinesq model (VBM). However, this new realistic model brings much more computation effort with it. The VBM mainly requires an unsteady state solver, that solves a coupled system of equations at each frame (20 fps) . The model is currently limited by the time-step constraints, which makes it difficult to simulate large and non-uniform domains in real-time. The focus of the current Master’s thesis is to develop a fast and robust solver with good stability properties.","Implicit Methods; Krylov Subspace; CUDA; Interactive Waves","en","master thesis","","","","","","","","","Electrical Engineering, Mathematics and Computer Science","Applied Mathematics","","Numerical Analysis","",""
"uuid:3917f9ed-c1cb-4228-917f-144bd161768a","http://resolver.tudelft.nl/uuid:3917f9ed-c1cb-4228-917f-144bd161768a","An efficient and a flexible top management structure in a growing pharmaceutical company","Valdimarsson, M.P.","Kwee, Z. (mentor); Verbrug, R.M. (mentor); Haiko, G. (mentor)","2014","","organizational structure; ambidexterity","en","master thesis","","","","","","","Campus only","2015-07-29","Technology, Policy and Management","Management of Technology","","","","64.5, 22"
"uuid:d6764833-3460-40aa-927a-c400f34a9c5c","http://resolver.tudelft.nl/uuid:d6764833-3460-40aa-927a-c400f34a9c5c","Indoor shoe for prevention of falls among older persons","Halilovic, A.","Molenbroek, J.F.M. (mentor); Van der Cammen, T. (mentor)","2014","In 2005 a study was done by a former student (B.H.Y. Oei) of TU Delft in design of footwear for the prevention of falls among seniors. The graduation project resulted in an extensive program of requirements and a manufactured model of the shoe, where the shoe company, called Intersko, initiated making a prototype of the shoe. From the final user tests of the shoe it was clear that the prototype could use some ad- justing and redesign. This project again included collaboration with Instersko a shoe selling company and the faculty of Industrial Design Engineering TU Delft. The focus was mostly on redesign of the ideal footwear for seniors for prevention of falls with new assessment meth- ods. Tests were done on gait parameters using the GAITRite* walkway (an electronic walkway system). The aim of this report is to present two phases, which consist out of research (First part) and product develop- ment (Second Part). Research was to gain knowledge about cause of fall incidents with new assessment methods and to have view on different perspectives regarding ideal footwear for older persons. Results of the research and exploration helped to formulate design requirements for new shoe concept. The product development part shows the start of creative process to a final design proposal.","gait parameters; fall prevention; fall risk; in-door footwear; shoes","en","master thesis","","","","","","","Campus only","","Industrial Design Engineering","Design Engineering","","Master of Science Design for Interaction","",""
"uuid:13e88ba3-f8cc-4422-a033-019dd190e058","http://resolver.tudelft.nl/uuid:13e88ba3-f8cc-4422-a033-019dd190e058","Feasibility study on heavy-traffic fibre reinforced polymer (FRP) bascule bridges","Moen, J.C.","Nijsse, R. (mentor); Kolstein, M.H. (mentor); Smits, J.E.P. (mentor); De Waardt, H. (mentor)","2014","The material properties of fibre reinforced polymer composites fundamentally differ from construction steel, and therefore a different approach is required in the design of structures composed of this material. Simple substitution of steel elements by composite counterparts will inevitably result in inefficient structures. When the material’s characteristics are however respected in the design, one can create extremely lightweight, durable and practically maintenance-free structures at a competitive price. In this thesis, the material-specific challenges regarding the design and production of composite bascule bridge superstructures are investigated. Subsequently, the influence of several design parameters on the efficiency of the structure is analysed. Based on the drawn conclusions, different alternatives for the geometry and pivot system of the superstructure are evaluated based on their respective compatibility with composite material. Finally, the technical- and economical feasibility of the conceptual design is assessed. The results of this research show that there may be a promising future for composite material in the (bridge) construction industry, as long as material-adapted design and optimisation techniques are embraced.","fibre reinforced polymers; FRP; bascule bridge; structural engineering; optimisation; parametric analysis; finite element analysis; material-adapted design; sandwich construction; VVK","en","master thesis","","","","","","","","","Civil Engineering and Geosciences","Structural Engineering","","Structural Mechanics","",""
"uuid:31a38330-dc89-4706-b669-8c2c4fd1d011","http://resolver.tudelft.nl/uuid:31a38330-dc89-4706-b669-8c2c4fd1d011","Probabilistic Risk Analysis: Causes of discrepancy between the potentiality & the actuality of costs escalation","Hassan, K.","Van Gelder, P.H.A.J.M. (mentor); Vrijling, J.K. (mentor); Verlaan, J.G. (mentor)","2014","Construction, infrastructure and public or private projects have a long history of project ailments which almost always lead to cost escalation. From all the studies conducted in the past that looked and examined the cost escalation phenomenon, it seems that cost overrun is more of a rule than an exception. Some studies show even that on average 9 out of the 10 large infrastructure projects had, in one way or another, to deal with budget deficits and costs overrun. But After nearly two decades since the PRI was introduced, in which countless studies have suggested improvements to increase the accuracy and hit rate, the difference between the results that the model produces and the reality are worlds apart from each other. It seems that there is aspect/factor which plays a big part in the real world but it is missing in the model, which causes the project to go over budget. In this study it will be assessed if ‘dependency in normal events’ and ‘dependency in special events’ (e.g. accidents, Small-probability-large-consequence events, etc.) are causing the cost escalation. The results can be split up in 1) Normal Events and 2) Special Events. When the events were ‘normal events’, the results showed a clear picture how dependency influence the outcome. It did not matter if one added 2 or N events. In both cases dependency did not influence the outcome itself (i.e. the mean, µ) but had a great impact on the uncertainty of the outcome (i.e. standard deviation, ?). In addition to this, the results showed that the effect of dependency has on the cost estimation is strongly influenced by the number elements the cost estimation consist of. When it consisted of 2 elements, the smallest uncertainty and the largest uncertainty could be found when the elements were, respectively, fully negative dependent and fully positive dependent. But when the cost estimation consisted of ‘N’ elements the smallest uncertainty did not dependent on the sign of the dependency between the elements, but the number of elements that were positive dependent and on the number of elements that were negative dependent. The smallest uncertainty was located when the two were in balance (i.e. 50% of the elements were positive dependent on the first element and 50% was negative dependent on the first element). For the second cases, where one looked if dependency between special events can explain the cost escalation of project, this study showed that the uncertainty whether or not a special event will occur, is strongly influenced by 1) the sign of the dependency between the systems and 2) the standard deviation between the individual systems. In addition to this, the possibility to incorporate qualitative factor, such as the management quality, in to the cost estimation process. By means of a dichotomous variable, which is either true (i.e. 1) or false (i.e. 0), it is possible to quantify the effect that the qualitative factor has on the occurrence of a special event or, for that matter, the effect on the total costs estimation. Even though dependency is not used in the conventional way, the systems (i.e. special events) are still dependent. Finally, similar to the first case the mean (µ) was not affected but the standard deviation (?). Even when the dependency between the special events was created by a dichotomous variable (i.e. an event that does (1) or does not occur (0)), the only variable that was influenced was the standard deviation (?).","probabilitic; costs; costs escalation; dependency; special events","en","master thesis","","","","","","","","","Civil Engineering and Geosciences","Hydraulic Engineering","","","",""
"uuid:5227795e-4147-4d20-b058-cc3650956556","http://resolver.tudelft.nl/uuid:5227795e-4147-4d20-b058-cc3650956556","Dwarskrachtsterkte van verticaal voorgespannen tandopleggingen / Shear capacity of vertically prestressed half joints","Kranenburg, M.C.","Hordijk, D.A. (mentor); Van der Veen, C. (mentor); Hendriks, M.A.N. (mentor); De Boer, A. (mentor); Houben, L.J.M. (mentor)","2014","The application of prefabricated and usually prestressed concrete elements has increased since mid-20th century. These elements are at the point of reaching the end of their life span, are subjected to damages or a change in functionality. Therefore, it is necessary to evaluate their structural safety. In many cases, existing structures do not meet the minimum level of structural safety according to the current building codes. If it is possible to improve the verification of the minimum level of structural safety of existing structures, it is not necessary to take expensive measures like reconstruction or strengthening these structures. For concrete beam elements the structural safety appeared to be in most cases governed by shear resistance. This study specifically investigates the shear resistance of vertically prestressed dapped end beams. An analytical study is performed in order to evaluate the influence of vertically prestressing on the failure mechanism and the shear resistance of vertically prestressed dapped end beams. Next, an analytical calculation procedure based on the equilibrium of the “torn-off” section is used to determine the bearing reaction of several prestressed dapped end beams. Additionally, a Case Study is performed to verify if the results of a nonlinear finite element analysis (NLFEA) using a highly simplified model are in accordance with the results described in CUR-report 40. In this report the results are described of a full size test on a prestressed dapped end beam. Determining the design shear resistance of vertically prestressed dapped end beams using the equilibrium calculation procedure will give very conservative results. This is caused by the unknown locations of reinforcements and possibly by omitting the concrete contribution to the shear resistance caused by the compressive zone, aggregate interlock and dowel action. Furthermore, in case of correct detailing of reinforcement, the equilibrium calculation procedure will in all cases lead to a safe, lower limit of the shear resistance. It should be noted, that in the experiments in case of a limited amount of reinforcement the concrete contributes to the shear resistance significantly. It is of great importance that proper detailing of reinforcement is carried out to prevent sudden failure of dapped ends by shear. In case of improper detailing the failure mechanism assumed to be governing can mostly not develop. In accordance with the results described in the experiments, this will probably cause early failure. The finite element model (FEM) used is highly simplified. Only the prestressing cables and Dywidag bars are included in the model and loads are not distributed over multiple nodes. Overall it can be concluded that initiation as well as the direction of crack propagation are simulated quite well. However, it is not possible to make realistic statements about crack propagation, crack width and realistic crack strains at different load steps. More important, the calculated bearing reaction is a safe lower limit of the shear resistance. During the NLFEA it became clear that obtaining a realistic model of a prestressed dapped end beam is strongly depended on the input parameters used. It is expected that modelling of all reinforcement bars will result in a less conservative shear resistance. Further research is required to verify the statement above.","shear capacity; half joints; dapped end beams; vertically prestressed; FEM; DIANA","nl","master thesis","","","","","","","","","Civil Engineering and Geosciences","Structural Engineering","","Concrete Structures","",""
