"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:a0df8a13-e477-4f44-817b-def39496d679","http://resolver.tudelft.nl/uuid:a0df8a13-e477-4f44-817b-def39496d679","A Hitchhiker’s Guide to Energy Transition Within 1.5 <sup>o</sup>C: Backcasting Scenario for 100% Decarbonization of the Global Energy System by 2050","van Exter, Pieter (TU Delft Technology, Policy and Management)","Blok, Kornelis (mentor); de Jong, Wiebren (graduation committee); Delft University of Technology (degree granting institution)","2017","Limiting global temperature increase by 1.5 ̊C rather than 2 ̊C reduces the impacts of climate change significantly (Knutti et al., 2015; Schleussner et al., 2016). It requires a rigorous transition of the global energy system in a very short time span. Though, the published energy scenarios that focus on 1.5 ̊C are limited (Peters, 2016). In this thesis, a backcasting study is conducted to develop a global energy transition scenario to stay within 1.5 ̊C, reaching net zero emissions by 2050. The backcasting framework comprises of six different steps of analysing: 1) goals and constraints, 2) current production and consumption, 3) future demand for energy services, 4) final energy demand, 5) outline the energy supply, 6) describe the implications. The growing population and economy are expected to come with an increase in demand for energy services in the coming decades. Especially in developing countries, a catch up is foreseen. Efficiency improvements and use of more efficient technologies nevertheless enable a decrease of total primary energy supply between 2014 and 2050 (-21%). Furthermore, the final electricity demand triples in this scenario (up to 241 EJ by 2050) of which 73% is met by photovoltaics and wind. Electricity should be derived from 100% renewable sources by as soon as 2040. Despite the rapid decarbonization, the carbon budget for 1.5 ̊C is exceeded. In total, 680 Gt CO2 is emitted from fossil fuel combustion and cement between 2014 and 2050, of which more than 78% is emitted between 2014 and 2030. Total additional negative emissions would still be required of between 370 and 587 Gt CO2 by the end of this century. A potential pitfall of the proposed transition is that the unilateral focus on mitigating climate change could result in new environmental problems such as intoxication of aquatic and terrestrial ecosystems (UNEP, 2016). Integrated research is required to understand the implications and make trade-offs more explicit.","energy transition; Climate Mitigation; 1.5 degrees; energy; backcasting; Scenario planning","en","master thesis","","","","","","","","","","","","Industrial Ecology","",""
"uuid:45feed12-76f6-4ebe-b6e2-20c6e3ecccc6","http://resolver.tudelft.nl/uuid:45feed12-76f6-4ebe-b6e2-20c6e3ecccc6","Aerodynamic investigation of the near wake flow topology on a two-man bobsleigh","Pattnaik, Pallav (TU Delft Aerospace Engineering)","Sciacchitano, Andrea (mentor); Scarano, Fulvio (graduation committee); Timmer, Nando (graduation committee); van Oudheusden, Bas (graduation committee); Delft University of Technology (degree granting institution)","2017","Drag measurements on bluff-bodies such as bobsleighs using force balance systems have been in prevalence for a few decades. However these studies do not reveal anything on the flow behaviour around the body. In the recent past, various flow visualization techniques have been applied to investigate the flow behaviour around bobsleighs. Even though these studies have highlighted the qualitative flow features, there is a lack of a deep insight into the wake flow topology and the behaviour of the flow structures that are formed in the highly three-dimensional flow. Additionally, when the bobsleigh moves in a curvilinear path, the front cowling rotates with respect to the rear cowling, causing an increase in the frontal area exposed to the wind and in turn a higher drag. However, this perception is not quite straightforward and requires a thorough understanding of the mechanisms and sources of drag generation, in particular at different front cowling angles.<br/><br/>Stereoscopic Particle Image Velocimetry has been used to study the near-wake flow topology of a scaled bobsleigh model. From the velocity field information obtained from PIV, the pressure field in the wake of the bobsleigh model is determined from the Pressure Poisson Equation (PPE) using the methodology outlined by Oudheusden [41]. With the knowledge of the velocity and the pressure fields, the aerodynamic drag is computed using the control volume approach on a wake plane which is at approximately two diameters from the model. The drag obtained from PIV is compared to that obtained from balance measurements. The effects of different bobsleigh configurations on the aerodynamic drag is observed. Secondly, uncertainty quantification of the aerodynamic drag is performed. Finally, a Proper Orthogonal Decomposition (POD) analysis is performed for the velocity fluctuations in order to gain an insight on the motion of the flow structures formed in the wake.<br/><br/>The investigation of the near wake flow topology of the bobsleigh reveals the presence of two counter-rotating vortices with a significant downwash between them in case of the reference configuration. The motion and behaviour of these vortices is obtained by performing the PIV analysis on multiple vertical wake planes. The investigation of the effect of the front cowling misalignment on the drag reveals that there is a reduction of drag for smaller misalignment angles (upto 5°) and a marginal increase in drag for further increase of misalignment (from 5° to 20°). From the analysis of aerodynamic drag conducted on a vertical plane that is approximately two diameters behind the model, it can be seen that the momentum deficit is the highest contributor to the aerodynamic drag (88%) followed by the Reynolds stresses (9%) and pressure (3%). It is also observed that the aerodynamic drag obtained is in good agreement with the results obtained from the balance measurements with a variation of only 2 to 3%. The uncertainty analysis of drag shows that among the different flow variables which affect the drag, the average pressure has the maximum uncertainty. Finally, the POD analysis of the velocity fluctuations shows that the first two fluctuating modes which are the most energetic are not perfectly correlated to each other due to the highly three-dimensional nature of the flow.","Bobsleigh; Aerodynamic drag; PIV; Wind Tunnel","en","master thesis","","","","","","","","","","","","Aerospace Engineering | Aerodynamics and Wind Energy","",""
"uuid:6e8ab2c5-33bd-468d-9c43-227eefff0790","http://resolver.tudelft.nl/uuid:6e8ab2c5-33bd-468d-9c43-227eefff0790","Ecologies of Migration: Metabolic landscapes and relational architectures","Cordova Gonzalez, Ramon (TU Delft Architecture and the Built Environment)","Sohn, Heidi (mentor); Emmerik, Mike (mentor); Gremmen, Bas (mentor); Delft University of Technology (degree granting institution)","2017","The phenomenon of migration is a fundamental concept to evolutionary biology, population studies, and life sciences. It is almost uncontestable common knowledge that migration is an indispensable factor to propel difference and change, thus ensuring genetic variation, and ultimately evolution for all life forms. For most species migration is the rule, not the exception. Yet, when referring to human migration, the discussions suddenly turn highly controversial. Underpinning the expected arguments that tie these discussions to human exceptionalism and speciesism, one encounters the deeply rooted links of sedentarism to diverse projects of State formation, the construction of society and its cultural and territorial arrangements into bounded, legible schemes and models. <br/>Arguably, a narrowing vision, which simultaneously claims to capture and organize an otherwise complex and messy reality, is a necessary and effective frame to focus on particular forms of knowledge over and against others. Nevertheless, as is increasingly evident, such narrow frames not only simplify, but also reduce reality, offering static, fixed and schematic falsifications of it, removed as it were, from the actual phenomena to which they allude. Human migration is especially prone to the effects of such simplification, leading to a reduced understanding of the migration phenomenon itself, the multiple agents which emerge from it and that shape it, and their relationality as constitutive of a milieu, or metabolism. For migration, this has a paralyzing effect, as it limits and compartamentalizes the capacity to act in relation to it. <br/>Other discursive schemes (of subject formation) that allow us to think and act differently, creatively and critically in relation to migration are paramount, especially if the intentionality is to physically intervene within it. In other words, migration and migrant agents, when liberated from the grasp of conventionally reductive and simplifying frames, reveal their intricate participation in an ecology that not only engenders the becoming of form, space, matter and subjectivity, but which also shapes specifically human practices and relations. In short, understanding migration as a complex assemblage driven by desire and other, previously unseen forces is to regard it as a process of becoming. Seen from this angle, concepts conventionally associated to human migration –from migrating subjects, territories, borders, to structures and systems-, become fields of latent potentiality and productive possibilities. It is at this juncture when –perhaps appropriately so- we may begin exercising different forms of nomadic thought when dealing with migration.<br/>The proposal departs from the premise that different theoretical and discursive frameworks are necessary to rethink and act upon the very urgent problem of human migration from a metabolic, relational and systemic point of view. It will do so by introducing and explaining an unconventional approach in which three different ‘logics’ will encounter each other in an attempt to recalibrate the reach of the spatial disciplines and material practices, in particular architecture, within the phenomenon of contemporary human migration: population thinking, intensive thinking and topological thinking.","Ecology; Relational; Morphogenesis; Migration","en","master thesis","","","","","","","","","","","","Architecture, Urbanism and Building Sciences","",""
"uuid:e24cfd52-6973-41e6-99ed-012a3c5830fb","http://resolver.tudelft.nl/uuid:e24cfd52-6973-41e6-99ed-012a3c5830fb","Feasibility study of Fiber Reinforced Polymer Railway Bridges","Sharma, Swaraj (TU Delft Civil Engineering and Geosciences; TU Delft Structural Engineering)","Pavlovic, Marko (mentor); Veljkovic, Milan (mentor); Konijenbelt, Peter (mentor); Delft University of Technology (degree granting institution)","2017","The Netherlands has one of the busiest rail network in the Europe (Oliver Wyman, 2016) that is growing rapidly due to the limited rail network and improved inter-connectivity with road and marine transportation mode. Because of intensifying rail traffic and ageing rail bridge infrastructure (Archives: Arcadis), the rail bridge infrastructure comprising of steel bridges is deteriorating. The simple old and small span steel railway bridges have approached their service life and are outdated according to OVS guidelines in terms of safety, repair and inspection. In addition, the issue of structural degradation because of corrosion, noise emission in the neighborhood and fatigue resistance adds to the severity of this scenario.","","en","master thesis","","","","","","","","","","","","","",""
"uuid:3c99ceca-d210-47d7-8096-7a5d1138462f","http://resolver.tudelft.nl/uuid:3c99ceca-d210-47d7-8096-7a5d1138462f","Cross-Platform Expertise Characterization for Question Routing","Rawat, Aditi (TU Delft Electrical Engineering, Mathematics and Computer Science; TU Delft Software Technology)","Bozzon, Alessandro (mentor); Yang, Jie (mentor); Delft University of Technology (degree granting institution)","2017","Community Question-Answer(CQA) services are online portals with a community of people that share similar interests, and post question-answers for solving the difficulties they have. These services have huge social impact and have become a place where knowledge is created and distributed. Despite the advances in Question Routing and Recommendation Systems, CQA still struggles in handling large number of unanswered questions and suffer with the quality of answers provided in general. An effective solution to tackle this problem is to consider the expertise of users when routing a question to its potential answerers. There are many existing methods for measuring expertise but they tend to favour more active users rather than expert users. To address this problem, <br/>we look into cross-platform behaviour of a user <br/>and incorporate his cross-platform expertise. We provide insights into performance of question routing with this method. <br/><br/>We perform an extensive literature survey about the CQA system, question routing, recommendation systems and types of expertise, to map a users' cross-platform behavior with a certain type of expertise. We propose a methodology to match users across multiple platforms, with which we measure expertise according to mapped user behaviour on those platforms. Finally we estimate the reliability of expertise measurement when applied to question routing. We study and discuss the effect of parameters such as division of data into training and test set sizes and use factorization machine for recommendation system.","Expertise; Cross-Platform; Question Routing","en","master thesis","","","","","","","","","","","","Computer Science","",""
"uuid:2e749905-c71b-44b0-bab9-a82a696654f4","http://resolver.tudelft.nl/uuid:2e749905-c71b-44b0-bab9-a82a696654f4","San Francisco Space Fiction: Notions of nature in a Dataism age","Chen, Leyang (TU Delft Architecture and the Built Environment; TU Delft Landscape Architecture)","Bobbink, Inge (mentor); Emmerik, Mike (graduation committee); Delft University of Technology (degree granting institution)","2017","This project envisioned three futures of San Francisco dominated by three notions of nature in the upcoming Data-ism age. Nature has always been the authority to justify landscape architecture design, and its definition changes all the time. When we are dealing with long-term issues, like climate change, our actions should be justified by the future notions of nature. The prediction of future nature notions is based on the theory of Data-ism. Full efficiency, holistic perception, and comprehensive understanding will be achieved with big data and the new technologies fueled by it. Accordingly, there will emerge new notions of nature: Nature as Eco-programme, Nature as Trans-reality and Nature as Post-humanity.","Space fiction; data-ism; San Francisco; nature","en","master thesis","","","","","","","","","","","","","","37.799263, -122.397673"
"uuid:22e1ff12-84e4-451d-9df4-ca073c840479","http://resolver.tudelft.nl/uuid:22e1ff12-84e4-451d-9df4-ca073c840479","Océ: In terms of wide format, connecting the company museum to the experience center for new innovations","Su, Congxi (TU Delft Industrial Design Engineering)","Vermeeren, Arnold (mentor); Sauerwein, Mariet (mentor); Delft University of Technology (degree granting institution)","2017","The assignment for this project is to design a presentation for Océ wide format printing to connect the Customer Experience Center(CEC) and to achieve a marketing effect.","museum experience; Museum Futures","en","master thesis","","","","","","","Campus only","","","","","Design for Interaction","",""
"uuid:4b8bab58-9e13-46de-84db-ed3b3109b866","http://resolver.tudelft.nl/uuid:4b8bab58-9e13-46de-84db-ed3b3109b866","A demountable structural system of multi-story building: Case study of car park building","Maheninggalih, Girindra (TU Delft Civil Engineering and Geosciences; TU Delft Engineering Structures)","Veljkovic, Milan (mentor); Pavlovic, Marko (graduation committee); Hendriks, Max (graduation committee); den Hollander, Jan-Pieter (mentor); Delft University of Technology (degree granting institution)","2017","The growth of world population will be the challenge of the century regarding the carbon footprints. The human activities produce both direct and indirect carbon emission that is contributing to the climate change. The construction industry itself contributes around 30 percent of total carbon emissions in the world. Thus, the challenge is to solve the problem of meeting the increasing needs and expectations of a growing population while at the same time modifying the current production and consumption patterns to achieve a more sustainable development model. Based on this, the need for the sustainable structural element is inevitable. Extending the exploitation life of the structural element is one of the solutions that should be looked. Reusing instead of recycling the structural element is one of the ways to extend the exploitation life which can reduce the carbon emission. Therefore the innovation in the structural design to reduce the carbon emission is important.<br/>The purpose of this thesis is to study the feasibility of a conceptual design of demountable structural system. On the first part of the thesis, it investigated the structural behaviour of a composite floor beam that consists of steel beam, prefabricated concrete deck and a single embedded nut bolt shear connector in the SLS condition. To accommodate fabrication tolerance and construction process, the bolt shear connector must have enough clearance. Various bolt-hole gap in bolt shear connector is applied to see the effect on structural performance of composite floor beam in SLS. The study of demountable composite floor beam is performed by mean of analytical calculations and finite element analysis. It is found that the bolt-hole gap clearance influences the deflection of composite floor beam due to partial interaction between prefabricated concrete deck and steel beam which leads to incomplete interaction of composite floor beam. The bigger hole clearance, the higher deflection occurs on composite floor beam.<br/>The second part of the thesis explores the conceptual design of plug and play beam-column connection. The purpose of developing a plug and play beam-column connection is to reduce the construction time so that it is easy to be mounted and demounted. Two conceptual designs have been developed and were evaluated through FEA. The resistance of those two conceptual designs is found to be higher than fin-plate connection while the rotational stiffness of this plug-play connection can be classified as a nominally pinned joint.<br/>The last part of the thesis aims to see the possibility of having a non-symmetrical column splice connection on the column. This is interesting for the architect as it provides aesthetic benefit for the façade. The non-symmetrical column splice connection located on the corner is evaluated by FEA. The connection is a combination of end-plate and cover plate splice column connection. Due to unsymmetrical nature of the connection, the resistance and failure mode of the connection is different in a different orientation of the loading.","Demountable structure; Sustainability; Beam-column connection; steel structures; structural engineering; column-splice connection; composite beam","en","master thesis","","","","","","","","","","","","","",""
"uuid:c9452896-6134-40df-b580-5750e9bdcd8b","http://resolver.tudelft.nl/uuid:c9452896-6134-40df-b580-5750e9bdcd8b","3D Printed Unidirectional Carbon Fibre Reinforced Polymers for aerospace applications","van der Klift, Frank (TU Delft Mechanical, Maritime and Materials Engineering; TU Delft Materials Science and Engineering)","Hermans, Marcel (mentor); van den Brink, W.M. (mentor); Bessa, Miguel (graduation committee); Janssen, Michael (graduation committee); Delft University of Technology (degree granting institution)","2017","In order to save weight and reduce the impact on the environment, the aerospace industry keeps searching for strong and lightweight materials to reduce fuel consumption. A relatively new manufacturing technique made it possible to print nylon, reinforced with continuous unidirectional carbon fibres on a layer-by-layer basis and praised itself for making materials as strong as Aluminium 6061-T6. In this study, several coupons were 3D printed and tested in tensile, compression and three point bending mode to determine the material properties. When loaded in the direction of the fibres, the material did not live up to the upper limit of the rule of mixtures for fibre reinforced composites, which is mainly due to the amount of voids in the material. These voids were discovered when studying the micro-structure of the material and were both in between the layers, as well as in the layers themselves.<br/>The mechanical tests were performed to validate constructed finite element models, simulated in Abaqus/CAE. The simulation results showed some mismatches with the mechanical test results, which were caused by the assumptions made to simplify the models. Finally, an air plane chair bracket, which has as task to transfer loads from the back seat panel to the chair, was modelled, simulated and designed. Major issues in the designing process were the limitations of the printer, such as not being able to choose which exact areas to reinforce in a specific layer. The final design of the chair bracket was manufactured and was tested to see if it could withstand a load of 375 N. The part did not fracture under the load, but a high displacement of the back seat was observed, as well as damage occurring at other locations than the simulations indicated.<br/> <br/>The study showed that this 3D printing technique is able to print structural aerospace parts, given that the part is not too complex and that it is loaded in a static nature. More freedom in the design software of the 3D printer could allow the user to successfully design more complex structural aerospace parts. Since the constructed parts were only tested under static loading, further research has to be conduction into dynamic loading of these parts before it is possible to actually implement these in air planes.<br","3D printing; FDM; carbon fiber; Composites","en","master thesis","","","","","","","","","","","","","",""
"uuid:258f0e58-80c2-4b0d-9030-5888d0f9049c","http://resolver.tudelft.nl/uuid:258f0e58-80c2-4b0d-9030-5888d0f9049c","Complete tool for predicting the mutual coupling in non-uniform arrays of rectangular aperture radiators","Wang, Zhengzheng (TU Delft Electrical Engineering, Mathematics and Computer Science)","Lager, Ioan (mentor); Delft University of Technology (degree granting institution)","2017","","Antenna; Non-Uniform; Mutual Coupling","en","master thesis","","","","","","","","","","","","","",""
