"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:455177c8-f49b-4cfb-b73a-cd2de18f7203","http://resolver.tudelft.nl/uuid:455177c8-f49b-4cfb-b73a-cd2de18f7203","How to identify and leverage Lead Users as a stepping stone to bring Biloq’s user authentication product to market?","Narang, Sushant (TU Delft Electrical Engineering, Mathematics and Computer Science)","French, P.J. (mentor); Hartmann, L. (mentor); Delft University of Technology (degree granting institution)","2022","Recently, data breaches have been increasing in many organisations, causing a spotlight to be put on the security practices such as 2 Factor Authentication(2FA) technology and the methods used to protect cyberspace. This has resulted in an opportunity for passwordless authentication technologies. Biloq is an early stage venture which aims to develop hardware and software to provide continuous authentication without the burden of extra login steps that are present in existing technologies such as 2FA. This project aims to identify lead users for Biloq’s new product in the cybersecurity space. To answer this research question, first desk research was done to identify current trends in authentication technologies. This was followed by a stakeholder analysis to identify the people who are involved in ensuring the cybersecurity of their organisation, specifically with respect to the robustness of digital systems and how their staff perform authentication on a daily basis. After this, semi-structured interviews were conducted with the identified stakeholders to spot behavioral and preference patterns and narrow down as precisely as possible the type of persona which would most likely be interested to adopt Biloq’s new products and services. The final outcome of the project is identification of lead users for this new paradigm of authentication.<br","User Authentication; Lead Users; New Product Launch","en","master thesis","","","","","","","","","","","","","",""
"uuid:dcde6344-082e-478f-a67b-213084686df7","http://resolver.tudelft.nl/uuid:dcde6344-082e-478f-a67b-213084686df7","Port Community Systems in the Physical Internet: The potential role of Port Community Systems as information intermediaries in port-related operations in the Physical Internet","Oostenbroek, Alexander (TU Delft Civil Engineering and Geosciences)","Tan, Y. (mentor); van Binsbergen, A.J. (mentor); Pang, Y. (graduation committee); Fahim, P. (graduation committee); Dortland, Dennis (graduation committee); Delft University of Technology (degree granting institution)","2022","Global supply chains currently are inefficient and unsustainable, due to their overlap and lack of interconnection. The Physical Internet (PI) proposes a paradigm shift in the way we move, store, supply, realize and use goods. The goal of the PI is to interconnect global supply chains, amongst others, on a digital level. For this, information systems are needed. Seaports, being drivers of global supply chains, therefore also need information systems on an integral level. In certain ports, Port Community Systems (PCS) serve as port’s information systems. They facilitate information exchange between stakeholders to better connect port processes. This research explores the potential role of PCS in PI ports. It does so by performing a Design Science Research (DSR). The artefact that is designed, is a conceptual information system that addresses key (PI) port functions. A case study analysis at Portbase, the Dutch PCS, has revealed what information is exchanged between which stakeholders. PI literature provides grip for PI information system requirements. The integration of the PCS analysis and the PI requirements has led to a design of an information system that shows the potential of a PCS in a PI port. The design shows that, according to the current offer of PCS services, PCS’ potential role focuses mainly on compliance related processes in PI ports. It also shows that the offer of logistics related services that are needed in PI ports, is limited. It is therefore recommended that PCS focus on an extension of logistics related services that are needed in PI ports. Future research may address the potential of PCS in a federated network of platforms.","Port Community Systems; Physical Internet; Information systems; Design Science Research; Case study","en","master thesis","","","","","","","","","","","","Transport, Infrastructure and Logistics","",""
"uuid:fbdc1366-3d87-4daa-99c9-f717766ab6bd","http://resolver.tudelft.nl/uuid:fbdc1366-3d87-4daa-99c9-f717766ab6bd","Supercapacitor energy storage for load levelling on board of diesel-electric yachts","van den Elsen, Fons (TU Delft Mechanical, Maritime and Materials Engineering)","Visser, K. (mentor); van Biert, L. (graduation committee); Coraddu, A. (graduation committee); Polinder, H. (graduation committee); van Zon, P. (graduation committee); Delft University of Technology (degree granting institution)","2022","","","en","master thesis","","","","","","","","","","","","Marine Technology | Ship Design","",""
"uuid:2e744007-b92e-4827-89bd-daebcd6fda66","http://resolver.tudelft.nl/uuid:2e744007-b92e-4827-89bd-daebcd6fda66","A Digitised Exploration into the Design Space of Naval Power Plants: Optimal Power Plant Selection based on Ship and Client","de van der Schueren, Tom (TU Delft Mechanical, Maritime and Materials Engineering)","Visser, K. (mentor); de Vos, P. (mentor); Atasoy, B. (mentor); Lourenço Baptista, M. (mentor); Los, S. (mentor); Delft University of Technology (degree granting institution)","2022","The design space of power plants of naval surface vessels is ever expanding. As a result, the design space has become too large for a human design team to fully explore. Therefore, a concept exploration tool is introduced to generate and evaluate all possible concepts within the design space. An optimal solution is chosen based on ship characteristics and client preferences. This tool helps designers find the optimal solution and visualises the design space to enable a less constrained design methodology.","Concept exploration; Powerplant; Design Space Exploration; Naval Combatant; Solid oxide fuel cell; Optimisation","en","master thesis","","","","","","","","2022-01-31","","","","Marine Technology | Marine Engineering","",""
"uuid:66b64d3c-0b98-4990-a589-4ecacc62f595","http://resolver.tudelft.nl/uuid:66b64d3c-0b98-4990-a589-4ecacc62f595","Effect of microstructural changes in copper during the electrochemical conversion of CO2 to hydrocarbons","Tripathi, Manas (TU Delft Mechanical, Maritime and Materials Engineering)","Gonzalez Garcia, Y. (mentor); Asperti, S. (graduation committee); Taheri, P. (graduation committee); Delft University of Technology (degree granting institution)","2022","Excess CO2 in the atmosphere has been a troublesome problem for humanity for the last few decades now. Academics, governments and industries are working together to tackle this problem to avert a global warming disaster. Research on many technologies is in progress to tackle global warming, with carbon capture being one exciting solution. The process of converting this captured carbon dioxide into something useful has gained momentum in research and academia since the 1980s. Out of the many catalysts worked upon to convert the excess CO2, copper has gained particular limelight because of its exceptional ability to reduce CO2 into valuable products such as methane, formic acid, ethane, methanol, to name a few.<br/><br/>The literature study associated with this project identified a knowledge gap between the present literature and the understanding of the microstructural impact on CO2 reduction. The thesis project studied the effect of microstructure changes on the electrochemical properties of copper and its subsequent impact on CO2 reduction capabilities to bridge the knowledge gap. Sigma- Aldrich copper of purity 99.999% was selected for this thesis work, and four samples: as received, electropolished, and two annealed samples were prepared. Optical microscopy and XRD measurements were used for microstructural characterization, and it was found that annealed samples lost their rolling direction, and their grain sizes increased. Evaluation of electrochemical behaviour through CV and EIS results indicated the formation of a complex triple passivation layer on the copper samples. Through evaluation of EIS results, we found that the electropolished sample had the most robust Cu2O layer.<br/><br/>From the CO2 reduction experiments, it was found that as-received samples had the highest F.E. for CO2 reduction, and non-electropolished samples had a high F.E. for hydrogen production. The performance of the electropolished sample stood out with a high F.E. of 46.3% for hydrocarbon production. The reason for this behaviour was, possibly, the presence of robust Cu2O layers that prevented the sample from catalyst poisoning and helped form a strong bond with CO* (carbon monoxide free radical).<br/><br/>The thesis opened up avenues for further research. By further investigation of factors like grain orientation and grain boundary density combined with XPS results, the understanding of the complex nature of passive layers formed on copper during CO2 reduction can be improved, which will ultimately help develop better catalysts.","CO2 reduction; Electrochemistry; CCUS; co2 conversion; Cyclic voltammetry; Electrochemical impedance spectroscopy","en","master thesis","","","","","","","","","","","","Materials Science and Engineering","",""
"uuid:ed896727-8574-422c-a95d-cc1c7c297abd","http://resolver.tudelft.nl/uuid:ed896727-8574-422c-a95d-cc1c7c297abd","Relating Modified Newtonian Dynamics to Dark matter: Application to a Virgo-like Galaxy cluster","Schokker, Odessa (TU Delft Applied Sciences; TU Delft Electrical Engineering, Mathematics and Computer Science)","Visser, P.M. (mentor); Eijt, S.W.H. (mentor); Groenevelt, W.G.M. (graduation committee); Blaauboer, M. (graduation committee); Delft University of Technology (degree granting institution)","2022","In this thesis Modified Newtonian Dynamics (MOND) is explored in galaxy clusters similar to the Virgo cluster. MOND is a theory proposed to explain the flat rotation curves of galaxies and the velocities of galaxies within galaxy clusters, as an alternative to the Dark Matter (DM) model. MOND states that Newton’s law of gravitation is incorrect at accelerations of the order of and smaller than Milgrom’s constant a_0 = 1.2 · 10^−10m/s^2 [1]. <br/>The MOND potential φ_M created by a certain mass distribution ρ satisfies the MOND equation, a non-linear partial differential equation. For accelerations much smaller than a0 this equation gives a quadratic relation between the gradient of the potential (∇φ_M) and the mass distribution ρ, this is called deep MOND. This is much different from the Poisson equation, that infers a linear relation between ∇φ_M and the mass sources, and which still holds for accelerations much larger than a_0 [1], referred to as Newtonian Dynamics (ND). For accelerations around a0 an interpolation of deep MOND and ND is used. It appears that the potential and acceleration in Virgo-like clusters is according to ND at the center, and approaches deep MOND at the edge. Therefore an interpolation function µ is necessary to model such clusters accurately.<br/>When the MOND potential φ_M is substituted into the Poisson equation, a new mass distribution is found, the apparent mass distribution ρ_AM, which would need to match the actual mass distribution in DM models, which use the Poisson equation. This apparent mass distribution ρ_AM is the sum of the actual mass distribution ρ extracted from optical observations and the apparent dark mass distribution ρ_ADM, a distribution that is interpreted as a theoretical DM halo. This allows us to compare MOND and DM. With our method, realistic mass configurations of galaxy clusters that are Virgo-like, generate apparent mass distributions ρ_AM with regions containing negative mass. The existence, shapes and locations of these regions are in agreement with what Milgrom found [2]. The total mass of the actual mass distribution is M = 10^15M_sun, while the sum of the negative mass is M_negative ≈ −0.09 · 10^15M_sun = −0.09M is approximately 9% of the total mass. Since negative mass is not acceptable, this gives us the opportunity to create conditions to falsify either the MOND model or the DM model. ","MOND; Dark Matter; Virgo; Galaxy cluster","en","bachelor thesis","","","","","","","","","","","","Applied Mathematics | Applied Physics","",""
"uuid:335422f8-0bb0-4bae-9b0d-4b3f8507e4ce","http://resolver.tudelft.nl/uuid:335422f8-0bb0-4bae-9b0d-4b3f8507e4ce","Cooperative multi-agent multi-target catching","Waij, Sander (TU Delft Electrical Engineering, Mathematics and Computer Science; TU Delft Algorithmics)","Demirović, E. (mentor); Oliehoek, F.A. (graduation committee); Delft University of Technology (degree granting institution)","2022","Multi-agent multi-target catching is the act of multiple agents trying to catch multiple moving targets. The exact algorithms created for such chases are generally targets that are actively trying to get as far as possible, while the agents try to prevent that. However, these algorithms can get much more efficient whenever targets also want to get caught.<br/>In this thesis, we introduce cooperative multi-agent multi-target catching, where the targets give as much information to the agents as they can to ensure that they get caught as quickly as possible. When targets share their path, agents can calculate where each of the targets can be intercepted and with that, increase the efficiency of the assignments. This leads to about half the number of iterations needed or about two-thirds of the distance that the agents need to travel.<br/>We also introduce two variations: allowing agents to catch multiple targets and using only specific stopping locations. Allowing agents to catch multiple targets slightly lowers both the number of iterations and the agent distance needed. Using only specific stopping locations increases the number of iterations needed, but has next to no effect on the agent distance when using the targets' paths.<br","multi-agent; target path; cooperative; chase; algorithm","en","master thesis","","","","","","","","","","","","","",""
"uuid:3fee5553-6e60-4c8c-812e-419556f16c34","http://resolver.tudelft.nl/uuid:3fee5553-6e60-4c8c-812e-419556f16c34","Influence of Automated Fiber Placement in Fused Deposition Modelling with reinforced thermoplastic materials","Mora Benitez, Christian (TU Delft Mechanical, Maritime and Materials Engineering; TU Delft Precision and Microsystems Engineering)","Ayas, C. (mentor); van Keulen, A. (graduation committee); Accardo, A. (graduation committee); Delft University of Technology (degree granting institution)","2022","Fused deposition modeling (FDM) is one of the fastest-growing additive manufacturing processes in recent years. Nevertheless, the mechanical properties cannot be matched to those of traditional manufacturing methods such as injection molding.The research presented in this report aims to demonstrate the limitations of fusion deposition models and proposes automated fiber placement (AFP) as a way to mitigate them by improving transversal tensile strength and elastic modulus.<br/>The background and main characteristics of the stated processes, as well as the state of the art, are discussed in this paper. It is explained how both methods were integrated for a production line built specifically for the execution of this research. The key parameters are listed, along with their impact on the end part.<br/>Mechanical parameters such as tape-to-print bonding strength, tape-to-tape bonding strength, molding unidirectional fabric tensile strength, and 3D printed part tensile strength were all compared in the experiments. The major challenges to be addressed are surface roughness, print-to-tape contact area, and heat transfer when taping, according to the results. Yet, there is still a large potential for these methods to achieve better performance.","Fiber Placement; FDM printing; Thermoplastics","en","master thesis","","","","","","","","2024-01-31","","","","Mechanical Engineering | Mechatronic System Design (MSD)","",""
"uuid:6d284d4b-c3ca-4381-8c33-ade7872263d5","http://resolver.tudelft.nl/uuid:6d284d4b-c3ca-4381-8c33-ade7872263d5","Personalised prediction of skill development and retention using XGBoost and SHAP","van Leeuwen, Barry (TU Delft Aerospace Engineering)","Pool, D.M. (mentor); Delft University of Technology (degree granting institution)","2022","Predicting individual skill retention, the extent to which human operators retain learned skills over time is limited by lengthy experiments and identifying patterns in the highly dimensional data. Using machine learning to process this data and find patterns could provide a regression prediction of this data. This paper investigates the use of an Extreme Gradient Boosting (XGBoost) technique, fed by a training dataset originating from a skill-based tracking task, for predicting a high-resolution individual skill retention curve. This training dataset is divided in different feature classes and analyzed by SHapley Additive exPlanations (SHAP) to identify robust predictors. Also, the proposed XGBoost model application is separately trained on the experiment data and synthetic data, which is generated on the properties of experiment data. Both these applications are evaluated on the experiment data. The synthetic data, unlike the experiment data, allows the model to capture individual skill retention curves on a day-to-day basis, resulting in a 21\% prediction improvement for the learning curve data. Generalizing this XGBoost model to more types of tasks remains challenging since experiments to gather concise task data are uncommon, and (complex) skill experiments usually demand long time intervals. <br/>However, this research shows that the experiment data of a skill-based tracking tasks could be used to predict individual skill decay curves, which, in the future, could assist in improving retraining schedules of individuals.","XGBoost; SHAP; cybernetics; manual control; regression; synthetic data; individual skill retention","en","master thesis","","","","","","","","2027-01-31","","","","Aerospace Engineering","",""
"uuid:64862ff4-bb95-4662-be44-70b34dc32a03","http://resolver.tudelft.nl/uuid:64862ff4-bb95-4662-be44-70b34dc32a03","Can the use of different interpolation methods lead to improved performance of the HYPE model?","Dekker, Diewertje (TU Delft Civil Engineering and Geosciences)","Hrachowitz, M. (mentor); Schleiss, M.A. (graduation committee); van Nooijen, R.R.P. (graduation committee); Hasan, Abdulghani (mentor); Delft University of Technology (degree granting institution)","2022","This additional thesis project is performed as preliminary research for a bigger project that they are going to start at Lund University, to investigate whether the use of a different interpolation methods, to link the precipitation data to the sub-basins centers of the HYPE model, lead to improved model performance. In this report, previously performed research is summarised and the limitations in researching this question with the HYPE model are described. A start is made with investigating this question, by answering the question whether different interpolation methods result in a different discharge when it is assumed that all fallen precipitation ends up as discharge. This is investigated for the PO basin in Italy with 4 interpolation methods: NN, IDW, BIL and OK. The effects of the interpolation methods on the computed discharge time series are analysed with the use of the correlation, RE, NSE and KGE. It is shown that for the PO basin, with a 1000 km2 average sub-basin size and a gridded data set with a resolution of 50 km, the interpolation methods do not produce differences for which you would expect that it could lead to model improvement. However, based on findings from previous research, a next step is proposed, in which we can investigate if we do observe a difference at a different sub-basin scale or data resolution.","HYPE; Hydrological modelling; Interpolation","en","student report","","","","","","","","","","","","Civil Engineering | Hydraulic Engineering","",""
