"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:119719ff-cb69-44c5-a566-3ee8373509f7","http://resolver.tudelft.nl/uuid:119719ff-cb69-44c5-a566-3ee8373509f7","What drives cybersecurity investment?: Organizational factors and perspectives from decision-makers","de Vries, Jennie (TU Delft Technology, Policy and Management)","Pieters, Wolter (mentor); Kroesen, Maarten (mentor); van Gelder, Pieter (mentor); Delft University of Technology (degree granting institution)","2017","One of the leading perspectives from literature is that decisions about investments should be made based on a comprehensive cost-benefit analysis and on a cyber-risk assessment. However, many organizations do not undertake this sophisticated analyses due to the lack of available data about costs, benefits and the impact and likelihood of attacks. This study tries to increase the understanding of this decision-making process, and how organizational factors and individual perspectives influence this process. The Global Information Security Survey has been subjected to a latent class analysis to find investment strategies and organizational factors that influence these. Four different investment strategies were identified and mainly differ in their initial investment and change in the coming twelve months. Organizational factors that influence these investment strategies are size, revenue, type (public/private) and budget and other factors as regulation, management awareness, incidents and type of risks. We used the q-method to investigate underlying perspectives from decision-makers. Four different perspective were found and differ in their focus on concerns, resilience, hierarchy and flexibility.","cybersecurity; investment; decision-making; perspectives; risk-management","en","master thesis","","","","","","","","","","","","","",""
"uuid:101e9325-956b-4faa-9c9b-267ed4222217","http://resolver.tudelft.nl/uuid:101e9325-956b-4faa-9c9b-267ed4222217","Testing Business Model Innovation Tooling for Small and Medium Sized Enterprises: A Multiple Case Study on the Business Model Stress Test","van Beusekom, Tom (TU Delft Technology, Policy and Management)","de Reuver, Mark (mentor); Ortt, Roland (mentor); Verburg, Robert (mentor); Delft University of Technology (degree granting institution)","2017","Purpose<br/>Technology on itself does not have a standalone value. Value is allocated by the business model that is used to bring it to the market. A business model describes the value creation and capture mechanisms of the firm. In a dynamic world, businesses face potential disruption when confronted with trends like servitization, digitation, Internet-of-Things, or changing consumer behaviour and competitive pressure. This makes that managers and business owners in all kinds of industries are increasingly forced to innovate their business models. <br/>To support managers and business owners in understanding business models and the innovation thereof, tooling has been developed, for instance to assist in mapping a business model, or helping in the transition from an old existing one, to a new business model. <br/>However, most of the tooling has been developed based on what large corporations to; it has not been developed in the context of small and medium sized enterprises (SMEs). Considering the fact that 99,8 % of the enterprises in the European Union are SMEs, and that they combined employ almost two third of the working force, business model innovation tooling is just as relevant in its link with SMEs as in its link with large corporations. Secondly, tooling has rarely been tested by independent researchers. As a consequence, it is unknown how business model innovation tooling, designed for SMEs, is used in a natural setting without direct involvement of the developer. Moreover, it is known that the BMI literature stream emerged from e-businesses. Therefore, it is argued that BMI literature, and consequently BMI tooling, is better applicable to companies from that sector. <br/>The purpose of this study is to test business model innovation tooling with SMEs, without direct involvement of the original developers. In addition, cases are selected from two dissimilar sectors: e-business and non e-business. <br/>To materialize this research, the business model stress test tool is chosen. This tool allows businesses to assess the robustness of their business model, under influence of certain future trends. Results from using the tool are insights in vulnerable business model components, and actions aimed at increasing the robustness. In this context, robustness is defined as the long-term feasibility and viability of the business model.<br/>Based on the literature, it is expected that tooling in general leads to business model experiments. These experiments in turn allow for new insights in the robustness of a business model to be generated. Eventually, those insights are turned into actions, that are aimed at improving the business model robustness. On the long term, actions should be successful in the realization of this goal. Also, barriers are identified in the literature, which could hamper the juncture of the identified steps. Barriers lie outside of the influence of the researcher and include market uncertainty, entrenching, reluctance to change, dominant logic, cognitive capability, bounded rationality, company leadership, etc.<br/>Research design <br/>The stress test tooling has been developed, and is later tested under guidance of one of the developers. Now, this tool is ready for testing by an individual researcher. The research questions questioned in this study is How does the business model stress test contribute to improving the robustness of a business model? This question refers to both if and how the tooling results in an improved robustness. <br/>To answer this research question, a qualitative multiple case design is chosen, which follows a combination of actions design research principles, and a traditional case study approach. The stress test is used in a workshop setting with four different case companies from both the marine (as a representation of non e-businesses) and ICT industry (as a representation of e-businesses). <br/>Workshops are facilitated by experienced creative facilitators, and took place at an external location. Participants included a group of 3 – 6 employees of the case company, with varying backgrounds. During the workshop, instructions of the stress test itself as designed by the developers are followed. However, for the purpose of this research some intermediate steps were added. <br/>During the workshops, the research observed the group and took notes. Apart from the observations, data was also obtained from the results of the workshop, sound recordings of the evaluation afterwards, and two questionnaires that were held with the participants both before and after the workshop. <br/>Findings <br/>Major findings of this study include that business model innovation tooling indeed leads to thought experiments, which in turn results in insights, which results in actions to improve robustness. If eventually the robustness of the company increases cannot be concluded based on this research. A longitudinal study should be held to further investigate the long-term results of this tooling.<br/>During the workshops, the following barriers were found to be present: bounded rationality, cognitive capability, company leadership, dominant logic, organizational culture, and entrenchment. Also, disturbing factors were identified, which include: the role of the researcher and the creative facilitator, focus and involvement of the participants, group composition, incorrect use of the tooling, and the inability of participants to express their opinion. Within the results of the tested hypothesis, and the identified barriers and disturbing factors, no differences were found between e-businesses and non e-businesses. <br/>Based on this research, many recommendations are given on how to improve the business model stress test. Apart from that, also general recommendations are given for designers of tooling. It was concluded that guidance is an important driver of results when using tooling. Guiding of both an experience facilitator and guiding questions are very important to establish the goal of the tooling. <br/>Practical Implications <br/>In this instance, it was observed that the stress test allows manager of technology to be aware of technological trends, before it’s too late. This tool, but also tooling in general allows for a structured process through which insights at various levels of the company can be gained. In that sense, it can be put to work to increase internal support for changing and adapting business model in a dynamic and competitive environment. <br/>Originality and Value <br/>The novelty of the study lies in the testing of BM tooling in a real-life setting without the involvement of the developer of the tooling. Based on the literature it was found that this is hardly done to date. <br","","en","master thesis","","","","","","","","","","","","","",""
"uuid:a586cde7-38dd-467c-89d2-ee70900aa06c","http://resolver.tudelft.nl/uuid:a586cde7-38dd-467c-89d2-ee70900aa06c","Optimising the Ripening Period of Slow Sand Filters","Arora, Hemant (TU Delft Civil Engineering and Geosciences; TU Delft Water Management)","van der Hoek, Jan Peter (mentor); van Halem, Doris (mentor); Delft University of Technology (degree granting institution)","2017","class=""MsoNormal"" style=""text-align: justify; line-height: 150%; mso-layout-grid-align: none;"">This work is carried out in collaboration with Dunea and TU Delft. The aim of this study was to optimize the ripening period of slow sand filters and to identify the indicators of ripening. Combination of full scale and column scale slow sandfilters were used to achieve the goals. Two full scale and eight column scaleslow sand filters were used in the study. </p><p class=""MsoNormal"" style=""text-align: justify; line-height: 150%; mso-layout-grid-align: none;"">Ripening period is required for the formation of biological community (schmutzdecke layer) over the sand layer and within the top layers of the sand bed during which filter performance is sub-optimal. The ripeningperiod depends on factors such as influent water quality (nutrient loading), temperature and filtration rate. In order to optimise the ripening period of slowsand filter, two possible approaches were investigated. First, how can we retain the maximum biological activity within the filter bed at the time of scraping (optimise scraping) and second how to accelerate the growth of microorganism when a filter is put into operation by changing operational parameters.</p><p class=""MsoNormal"" style=""text-align: justify; line-height: 150%;"">In order to ensure maximum biological activity is retained within the filters at the time of scraping, biomass concentration in different layers of sand bed which is responsible for head loss was quantified followed by determining the inactivation potential and biological activity in different layers of sand bed.The biomass concentration was determined by measuring Adenosine Triphosphate(ATP) content and biological activity by using combination of total cell count and ATP of the sand samples in both column and full scale SSF. Inactivation potential of different layers of sand bed was determined by carrying of spiking experiments after removal of different layer of sand bed. Spiking experiments were done only in columns SSF.  Spatial Distribution of biomass on the filter bed was also investigated.   </p><p class=""MsoNormal"" style=""text-align: justify; line-height: 150%;"">In order to accelerate the growth of microorganism’s, three possible solutions were investigated in column SSF.  First was the use of additional nutrients, second was to increase the filtration rate and third was the use of microbial inoculum (schmutzdecke) from a matured filter. The effect of different operational parameters on the efficacy of column SSF was determined by measuring influent and effluent parameters such as particle counts, turbidity, dissolved organic carbon and total nitrogen. Along with this spiking experiment of <i>E.Coli WR1</i> and <i>MS2 bacteriophage</i> were carried out during stages of filter operation. Physical, chemical &amp; microbialparameters that were used to assess the efficacy of SSF were correlated to each other and most suitable indicators of ripening were identified. </p><p class=""MsoNormal"" style=""text-align: justify; line-height: 150%;"">In total there were 8 columns, running in duplicates with six of them running at filtration rate of 0.1 m/hrand two at 0.5m/hr. Two columns with 0.1 m/hr were used a reference for comparison. Two columns running at 0.1 m/hr were seeded with microbial inoculum from one of the full scale filters and other two at 0.1 m/hr were seeded with additional nutrients.</p><p class=""MsoNormal"" style=""text-align: justify; line-height: 150%;"">The Biomass concentration decreased with depth in both the full scale and column slow sand filters. More than 80% of biomassaccumulation takes place in schmutzdecke and top 2 cm of sand bed.  Position of the inlet valve source affects the spatial distribution of biomass on the filter surface due to lateral gradients and leads to uneven biomass growth. Cell Count follows the similar patters as biomass distribution. Biological activity was present throughout the 10 cm of sand bed.  </p><p class=""MsoNormal"" style=""text-align: justify; line-height: 150%;"">Decimal Elimination Capacity of column SSF decreased after the removal of subsequent sand layers, with most significant reduction in DEC was observed after the removal of schmutzdecke (&gt;1 log). Columnwith added microbial inoculum were able to mimic the full scale filters. After removing of schmutzdecke and top 2 cm of sand bed where most of the biomassaccumulation takes place, columns were still able to achieve more than 3 logremovals for bacteria and 1 log for virus. This is higher than the values required by current full scale SSF’s in their operation.  Effluent turbidity and particle counts wereless than 0.1 NTU and 200/ml even after the removal of schmutzdecke in columns with inoculum. </p><p class=""MsoNormal"" style=""text-align: justify; line-height: 150%;"">Combining the results of the biomassdistribution and spiking experiments carried out in the columns with microbialinoculum, it can be concluded that ripening period of the SSF will bedrastically reduced if the scraping of only 4 cm of sand bed  takes place including schmutzdecke. </p><p class=""MsoNormal"" style=""text-align: justify; line-height: 150%;"">To reduce the start up time of a new filter, addition of microbial inoculum (schmutzdecke from a matured filter) is the better solution in comparison to addition of nutrients or increasing the filtration rate. Although the purpose of adding inoculum or nutrients or increasing the filtration rate was same: that is to increase the biological activity in the sand bed. Columns with inoculum reached more than 2.5 log removals in first 30 days of operation as compared to others which have less than 1.85 log  and took only 24and 27 days to reach median levels of turbidity of 0.1 NTU and particle count of  less than 200/ml. </p><p class=""MsoNormal"" style=""text-align: justify; line-height: 150%;"">Reductions of bacteria, viruses, turbidity and particle counts increase substantially with time as filters ripens. No such pattern was observed in the DOC and TN removal, they were more a function of the influent water quality and independent of the ripening period. Correlation between different water quality parameters resulted Particle count and turbidity can be used as indicators of ripening.  Although particle count was a better surrogate than turbidity as an indicator of ripening, using them together would provide a better insight as the correlation between them increases as the filter ripens. DOC and TN cannot be used as indicators of ripening.  ","Slow Sand Filter; Ripening Period; Indicators of Ripening; Bacteria and Virus Removal","en","master thesis","","","","","","","","2018-09-22","","","","","",""
"uuid:cf4922ec-4871-4fa8-b3c4-7dd237d8887d","http://resolver.tudelft.nl/uuid:cf4922ec-4871-4fa8-b3c4-7dd237d8887d","Estimating impact of Vehicle-to-Grid operation on automotive fuel cell performance","Alva, Samrudh (TU Delft Mechanical, Maritime and Materials Engineering)","Purushothaman Vellayani, Aravind (mentor); van Wijk, Ad (mentor); Oldenbroek, Vincent (mentor); Delft University of Technology (degree granting institution)","2017","In a future scenario electric vehicles (EV) could be operated in Vehicle to Grid (V2G) mode to support the national and renewable energy electricity grid by providing ancillary services such as peak shaving and frequency regulation. While developing financial models to price these services it is important to include the impact of Vehicle to Grid operation on the power-delivery components of these Electric Vehicles. Considerable amount of academic research has been focused on understanding the impact of Vehicle to Grid operation on Battery Electric Vehicles (BEVs). However, information about the impact of Vehicle to Grid operation on the fuel cells (FCs) of Fuel Cell Electric Vehicles (FCEVs) and Fuel Cell Range Extender Electric Vehicles (FCREEVs) is scarce.<br/><br/>Long term tests are required to asses the impact of Vehicle to Grid operation on these fuel cells. The fuel tank volume limitation of the TU Delft Hyundai FCEV does not allow for long term Vehicle to Grid experiments using the operational Vehicle to Grid set-up at the TU Delft Green Village site. Furthermore, there exist limited control over the power management strategy programmed in the Hyundai FCEV; the power management strategy defining the load cycle it’s Fuel Cell undergoes in Vehicle to Grid operation. This study therefore proposes a method to conduct simulated long term Vehicle to Grid experiments on a laboratory test bench. The method has also been applied, and the impact of simulated Vehicle to Grid operation on the Fuel Cell of the PEMFC test bench estimated. Most importantly, the experimental conditions simulated on the laboratory test-bench were derived from data recorded in the Hyundai FCEV during actual Vehicle to Grid operation. Simulated Vehicle to Grid operation under three aging cycles: high constant load (CC1), low constant load (CC2) and cyclic load (CC3), was found to cause a performance loss in the range of 31.4 μV h 1 to 40.9 μV h 1, 62.5 μV h 1 to 63.9 μV h 1 and 36.1 μV h 1 to 92.4 μV h 1 respectively.","Vehicle-to-Grid; Fuel Cell Electric Vehicle; Fuel Cell Performance; Degradation","en","master thesis","","","","","","","","","","","","","",""
"uuid:a53afad3-38e6-457e-87b7-38cecf84b6f0","http://resolver.tudelft.nl/uuid:a53afad3-38e6-457e-87b7-38cecf84b6f0","Analysis of Demand Volatility: A Case Study at Infineon Technologies AG","Munaron, Vittoria (TU Delft Technology, Policy and Management)","Ludema, Marcel (mentor); Lukszo, Zofia (graduation committee); Tavasszy, Lorant (graduation committee); Lauer, Tim (mentor); Delft University of Technology (degree granting institution)","2017","In today ́s world, supply chains are facing a rising number of challenges due to a fast changing environment and business structure. Increasing globalization and market competition have forced companies to expand their business networks, moving from local to more complex and vulnerable supply chains. As the key pain point to supply chain management organizations, demand volatility has become a priority to deal with for the years ahead. The phenomenon is commonly referred to variable and unpredictable changes in demand, causing companies risks as excessive capacity and inventory costs. Supply chain leaders are concerned over demand volatility and the often inability to perceive its causes and proactively manage and mitigate them.<br/><br/>Although the recent attention given to the challenge, most literature research in the field fail to deliver a comprehensive picture of the phenomenon and its major drivers. Often, demand volatility is given for granted without digging into its nature, being the focus directly on ”how” rather than ”why” volatility exists. Increasing transparency and visibility on the issue has called the need for the study, performed on the assignment of a leading European semiconductor company, Infineon Technologies AG. Demand volatility has been always a challenge to the sector, whose unique characteristics enhance the complexity of the industry. The management of the company is willing to increase the awareness and responsiveness towards the phenomenon once having a clear picture of the issue and its relevant sources. Therefore, the present Thesis Project aims at exploring the nature of demand volatility, determining and analyzing its causes as well as root causes. The study looks at the challenge from a more holistic view, taking into consideration factors outside and inside the business, either at macro and micro level. As outcome of the research, a volatility model is designed able to measure the extent of volatility, understand and access its causes, and possible counteractions.","Demand Volatility; Root Causes; Model; Supply Chain; Infineon Technologies AG","en","master thesis","","","","","","","","","","","","","",""
"uuid:1fe9bdd4-8a92-4fb7-8fe6-4f633a98006f","http://resolver.tudelft.nl/uuid:1fe9bdd4-8a92-4fb7-8fe6-4f633a98006f","bottle | brick: waste glass aggregate replacement in bricks for Zanzibar","van Reemst, Lou (TU Delft Industrial Design Engineering)","Oberdorf, Jos (mentor); Diehl, Jan-Carel (mentor); Delft University of Technology (degree granting institution)","2017","This graduation project was initiated by the bottle-up foundation a, small scale company established on Zanzibar, East Africa. bottle-up was founded to tackle the waste glass problem on the island by repurposing and recycling. Through a collaboration with waste collection company Zanrec a monthly volume of 17 tons (15500 kg) of glass is brought to the bottle-up workshop. From this volume only 160 kg is used to make accessories that are sold to tourists visiting the island. For the remaining 15000+ kg a solution needed to be developed. <br/><br/>Unfortunately the waste glass cannot be remelted in Zanzibar. The significant capital investment required to build a melting facility, paired with the lack of steady electricity supply, and the relatively small amount of glass waste on it island, make it unfeasible to develop in the short term of this project. The search for an alternative solution is the starting point of this project. <br/><br/>Conducted context research led to the desire to transform waste glass bottles into cullet to serve as aggregate replacement in bricks. The bricks with glass aggregate should compete on durability, strength and price with the locally produced bricks.<br/> <br/>Material research was conducted to establish the feasibility of this idea. A lot of scientific research is found on the topic, mainly because of a risk-factor caused by using glass as an aggregate replacement. It causes the chemical alkali-silica reaction (ASR), an expansive reaction that occurs in the mixture when cement paste and reactive aggregate become humid. The expansion causes an increase in volume that generates internal pressures sufficient enough to disrupt and crack the fabric of the concrete. It can decrease strength down to 85% compared its initial strength.<br/>Luckily data reported in literature also shows success mitigating the potential risk of ASR. A fitting solution was found for Zanzibar. The usage of low-alkali cement lowers the pH value and does not trigger the reaction. With the use of this low-alkali cement different sample bricks are made on Zanzibar. These bricks were brought to the Netherlands to conduct compressive strength tests on. The results are compared those of local Zanzibari bricks to find the right balance between economical and mechanical feasibility. <br/><br/>From this research the bottle | brick (bb) was born. The bb is made from the chupa (bottle) mix, containing 35% aggregate replacement with glass, which accounts for 42% of its weight and is at least twice as strong as the local brick. It is slightly more expensive to produce due to the complex set up. A production cost overview is provided outlining the required investments and costs. <br/><br/>A business implementation and process plan was made with which bottle-up could take the bb into production. The initial bottleneck of the recycling process was glass cullet production. To improve the system a glass bottle crusher is created: The farasi machine. This low-tech and cheaply produced machine can process up to 10.000 bottles a day, which is 8 times as much as the current supply of bottles. The machine is designed, prototyped and built on Zanzibar. It is still being operated every day to process glass. bottle-up is considering to further develop the bb and the recycling process next year.","ASR; Sustainabily; Africa; Construction; Waste glass","en","master thesis","","","","","","","Campus only","","","","","","",""
"uuid:eab64100-404e-46bc-b8e2-0d59fd4f3f75","http://resolver.tudelft.nl/uuid:eab64100-404e-46bc-b8e2-0d59fd4f3f75","Good MoUrning: Design for pet loss","Pang, Lin (TU Delft Industrial Design Engineering)","Desmet, Pieter (mentor); van Boeijen, Annemiek (mentor); Delft University of Technology (degree granting institution)","2017","How important is the loss of a companion animal? The nub of the question is, how we understand the meaning of a companion animal in our life. Therefore, we could step in the situation of how the owners cope with the grief over losing their companion animals. This thesis concerned the most cruel but inevitable life event people would experience once they accept the role of a pet owner.<br/><br/>Throughout this thesis, the process of initiating the objective of the project, a holistic research phase including theoretical and contextual perspectives, and an iterative conceptualization phase will be shown in detail. As a result, a mourning ritual design initiated by a physical product was detailed and evaluated.<br/><br/>The project is aiming to provide a thoughtful mourning ritual for bereaved pet owners who first encounter pet loss in a better adaption. For those who may concern, hope this thesis would offer you a fresh perspective on the issue that can be easily trivialized. Otherwise, hope this thesis would motivate you to develop your own ritual in pet bereavement.","mourning; ritual; bereavement; experience; pet","en","master thesis","","","","","","","Campus only","","","","","Design for Interaction","",""
"uuid:45600ff4-3d22-4093-baf9-f8df40dcc211","http://resolver.tudelft.nl/uuid:45600ff4-3d22-4093-baf9-f8df40dcc211","An Ensemble Approach for News Recommendation Based on Contextual Bandit Algorithms","Liang, Yu (TU Delft Electrical Engineering, Mathematics and Computer Science)","Larson, Martha (mentor); Delft University of Technology (degree granting institution)","2017","News recommendation is a field different from traditional recommendation fields. News articles are created and deleted continuously with a very short life cycle. Users' preference is also hard to model since they can easily be attracted by things happening around them. With all those challenges, traditional recommendation approaches, such as content-based filtering and collaborative filtering, do not work well in the field. Simple recency-based or popularity-based recommenders do work well. However, even the recommender with the highest performance has its restriction. In this work, we build an ensemble model to combine the power of different recommenders. We build up a delegation model on top of several news recommenders based on various contextual bandit algorithms (a combination of multi-armed bandit algorithms and context information). The delegation model is responsible for delegating recommendation requests to the appropriate recommender with the purpose to maximize the Click Through Rate (CTR) from the recommendations and can update continuously with users' feedback. We evaluate the performance of our delegation-model-based recommender in both online and offline scenarios with the evaluation methods provided by CLEF-NEWSREEL Challenge 2017. Furthermore, we also evaluate the response time of our delegation model to see whether it is feasible to run online. The results show that our proposed delegation model can choose the appropriate recommender to serve the incoming requests each time, improve its performance regarding CTR and is feasible to run in real-world settings. Additionally, we also evaluate our delegation-model-based recommender with another evaluation metric, catalog coverage. In our future work, we would like to combine more recommenders and explore more context features to further improve CTR.","News recommendation; Contextual bandit algorithms; Multi-armed bandit; Context; Recommender systems; Online evaluation; Offline evaluation; Ensemble recommender","en","master thesis","","","","","","","","","","","","","",""
"uuid:f39db7d1-80d2-4049-ada4-d9edc017dc71","http://resolver.tudelft.nl/uuid:f39db7d1-80d2-4049-ada4-d9edc017dc71","MATCH! A diabetes patient platform to facilitate new peer friendships","Brinkmann, Julia (TU Delft Industrial Design Engineering)","Boess, Stella (mentor); Beekman, Quiel (mentor); Delft University of Technology (degree granting institution)","2017","This Master Thesis focuses on exploring the possibilities of facilitating peer support possibilities between diabetes type 1 patients, as a valuable addition to a patient’s normal support network. This report presents the results of the analysis phase, the developed concepts and the final outcomes of this master thesis. <br/><br/>Diabetes is a disease that is mainly managed by the patients themselves. Improving or failing within this disease has various input on a patient’s emotional balance. Having to deal with this disease every day, each patient develops an individual diabetes management style that is influenced by his/her personality, the surroundings and the relation with the professional care giver. As every patient has a different personality, the interviewed patients showed great differences within their management and mindset. As in real life when searching for new friends, the patients expressed the wish to get in contact with other peers, who would match their diabetes mindset, to be able to recognize problems and emphasize. <br/><br/>The developed concept Match! is an online patient platform that enables every diabetes patient to create an individual profile and display his/her diabetes mindset together with other additional info the patient would like to add that shows the person behind the diabetes. Match!’s goal is to let peers find contact points and similarities with other peers, in order to increase the chance of developing a friendship with the matching peer. The concept focuses on the profile creation process, the display of the mindset and facilitation between peers.<br/><br","Peer support; Diabetes; Informal Care Giver; Roche Diabetes Care","en","master thesis","","","","","","","Campus only","","","","","Design for Interaction","",""
"uuid:c257df6c-3cdc-41eb-a113-7831a7943335","http://resolver.tudelft.nl/uuid:c257df6c-3cdc-41eb-a113-7831a7943335","Phenolic Wastewater Degradation by Anaerobic Membrane Bioreactor in Thermophilic condition","Arora, Hemant (TU Delft Civil Engineering and Geosciences; TU Delft Water Management)","Garcia Rea, Victor Servando (mentor); Spanjers, H. (mentor); de Kreuk, Merle (mentor); Delft University of Technology (degree granting institution)","2017","","","en","student report","","","","","","","","","","","","","",""
