"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:a8108c37-fe03-4554-84a7-c98b1f6359d0","http://resolver.tudelft.nl/uuid:a8108c37-fe03-4554-84a7-c98b1f6359d0","Aeroacoustic Investigation of Rod-Airfoil Noise based on Time-Resolved PIV","Lorenzoni, V.","Scarano, F. (mentor)","2008","The rod-airfoil configuration is a benchmark test case for aeroacoustic assessments of vortex- structure interaction noise. Several industrial devices are arranged in such a way that down- stream bodies are embedded in the wake of upstream bodies, such as gas turbines, high lift devices, helicopters among others. Aeroacoustic predictions usually rely on time dependent Flow field information obtained from CFD for the determination of the aeroacoustic sources. The present work proposes a novel approach for the aeroacoustic prediction of rod-airfoil noise based on time-resolved PIV experimental data. The aeroacoustic emission of a NACA0012 airfoil in the Karman wake of a rod is investigated by means of 2D TR-PIV in combination with beamforming and microphone measurements. First the time evolving velocity field around the airfoil is measured using high-speed PIV. The corresponding pressure field is then deduced by spatial integration of a Poisson-based algorithm for quasi-2D incompressible flows. Pressure and velocity computed on specific surfaces around the airfoil constitute the source terms of the implemented Curle's and Ffowcs Williams-Hawkings's aeroacoustic analogies. The calculated Sound Pressure Level (SPL) is compared with the measurements obtained by far field microphones. Velocity visualizations in the spanwise direction provide qualitative information about the phase coherence of the vortical impingement along the airfoil span. Parametric studies are performed to evaluate the effect on the acoustic prediction of the position of the integration surface and the numerical discretization methods employed. The vortex release-impinging mechanism revealed to be the main cause of the noise emission. Beamforming visualizations confirmed the major contribution of the airfoil to the total noise radiation. All the calculated acoustic spectra exhibit a main peak corresponding to the rod- shedding frequency. The high frequency components are the most affected by numerical and experimental noise. If the analysis is focused on the tonal peak of the computed spectra the method reveals an accuracy within 10 % of the measured SPL, varying with the spanwise correlation length. This provides good prospects for developments of experimental PIV-based aeroacoustic investigations.","","en","master thesis","","","","","","","","","Aerospace Engineering","","","","",""
"uuid:fb2a3427-f437-41eb-b3ce-aa2f07b1c775","http://resolver.tudelft.nl/uuid:fb2a3427-f437-41eb-b3ce-aa2f07b1c775","Wegwijzer Doorgaand Verkeer","Milosevic, M.","Sanders, F.M. (mentor); Schrijnen, P.M. (mentor); Broeren, P.T.W. (mentor); Rooij, R.M. (mentor); Wiggenraad, P.B.L. (mentor)","2008","","","nl","bachelor thesis","","","","","","","","","Civil Engineering and Geosciences","Transport & Planning","","","",""
"uuid:cccad780-b786-4dcd-a10d-e1496d07eb6f","http://resolver.tudelft.nl/uuid:cccad780-b786-4dcd-a10d-e1496d07eb6f","Profiling symmetric encryption algorithms for implantable medical devices","Zhu, D.","Gaydadjiev, G. (mentor); Strydis, C. (mentor)","2008","The amount of Implantable Medical Devices (IMD) keeps booming in recent years. However, not many of them have encryption and decryption methods to protect their data communication. The purpose of this thesis work is to profile various popular symmetric encryption algorithms and select the best candidates as the benchmark for generic IMD. Moreover, this thesis gives suggestions for design digital CPU for generic IMD based on lab work simulation output. This thesis work will focus on profiling and analyzing several metrics: average power consumption, peak power consumption and energy consumption of all candidates because those metrics are the crucial constraint of IMD. Also the background information of all candidates will be introduced and all relevant metrics such as security level, encryption rates of all candidates will be discussed in this thesis work.","power consumption; implantable medical devices; symmetric encryption algorithm; security level","en","master thesis","TU Delft, Electrical Engineering, Mathematics, Computer Science, Computer Engineering","","","","","","","","Electrical Engineering, Mathematics and Computer Science","","","","",""
"uuid:3a44de66-400a-4187-888c-7feb89efd280","http://resolver.tudelft.nl/uuid:3a44de66-400a-4187-888c-7feb89efd280","Office skill assessment","Bouman, E.","Sodoyer, B.R. (mentor)","2008","This document describes the stages of development of the Officeskill question type plugin, which can be used by the quiz module of Moodle. These stages include analysis, design and testing of the software. Also, the problems that were encountered are discussed.","office","en","bachelor thesis","TU Delft, Electrical Engineering, Mathematics and Computer Science, Computer Science","","","","","","","","Electrical Engineering, Mathematics and Computer Science","","","","",""
"uuid:decbefca-9448-47da-9b8c-cce9a0098062","http://resolver.tudelft.nl/uuid:decbefca-9448-47da-9b8c-cce9a0098062","Solution of the vector wave equation using a Krylov solver with an algebraic multigrid approximated preconditioner","Abdoel, S.M.F.","Vuik, C. (mentor); Van der Heul, D. (mentor)","2008","","radar; rcs; large sparse systems; iterative methods; algebraic multigrid preconditioning","en","master thesis","TU Delft, Electrical Engineering, Mathematics and Computer Science, Applied Mathematics","","","","","","","","Electrical Engineering, Mathematics and Computer Science","","","","",""
"uuid:7e9c2e25-a519-45a7-a685-53a446b37588","http://resolver.tudelft.nl/uuid:7e9c2e25-a519-45a7-a685-53a446b37588","Stereoscopic PIV on a delta wing in supersonic flow","Mathijssen, T.","Scarano, F. (mentor)","2008","Ever since the 1950s delta wings are being used as an efficient planform for supersonic flight. Over time extensive research on the aerodynamics of this type of wings has been performed using many different measurement techniques. Due to technical difficulties, measurements on delta wings in a supersonic flow are still scarce and often limited to qualitative data only. The addition of PIV as a diagnostic tool in aerodynamics opened doors for new measurements. Nowadays PIV is a well-established non-intrusive measurement method that is being applied in large scale subsonic industrial facilities on a regular basis and in research facilities in all flow regimes. Stereoscopic PIV measurements on delta wings are done previously in sub- and transonic flow, and one 2C-PIV experiment has been done on a delta wing in supersonic flow at moderate angle of attack. The motivation of the current investigation is to perform stereo-PIV measurements around a sharp-edged delta wing in a supersonic flow at high angle of attack using the latest advances in PIV. Furthermore an extension is made to a similar setup in the industrial facility of DNW-SST on the EUROSUP model. The flow around a delta wing is succesfully described at different Mach numbers and for several angles of attack. A spanwise scan using individual measurement planes in streamwise orientation has been made, which are combined to construct a mean flow field in the complete volume. The response of the tracer particles is measured by an oblique shock test, from which the slip velocity with respect to the flow and the drift from the flow path, due to their inertia, is determined. Schlieren, shadowgraphy and oil flow visualisation are applied to give additional information on the flow. Several flow features have been measured by PIV. As expected a vortex is present on the leeward surface of the wing. Due to the large deflection of the flow on the windward surface, a detached shock is present before the leading edge extending to the expansion side of the wing. Attached to the vortex an inboard shock wave has been measured. Furthermore the flow field appeared to be conical, i.e. the flow variables are constant on rays emerging from the apex. A similar stereo-PIV setup has been succesfully applied in the industrial supersonic facility SST at DNW using a high-repetition acquisition system including a model sliding mechanism to increase data production. However, due to the large size of the seeding particles in this campaign, the data generated in this tunnel remains questionable, and a thorough investigation on the seeding production is necessary to acquire reliable PIV data in this facility.","deltawing; delta wing; supersonic; PIV; stereoscopic","en","master thesis","","","","","","","","","Aerospace Engineering","Aerodynamics","","","",""
"uuid:d9297488-e33f-434c-9e83-26d3a97021a1","http://resolver.tudelft.nl/uuid:d9297488-e33f-434c-9e83-26d3a97021a1","Time-Dependent Generalized Polynomial Chaos: Applied to the Kraichnan-Orszag Three-Mode Problem","van der Steen, J.B.","Gerritsma, M. (mentor)","2008","To describe physical problems we often make use of deterministic mathematical models. Typical constituents of such models – material properties, initial and boundary conditions, interaction and source terms, etc. – are assigned a definite value and we seek a definite solution to the problem. In reality, however, a physical problem will almost always have uncertain components. Material properties, for instance, might be based on experimental data. In other words, the input to a mathematical model of a real-life problem possesses some degree of randomness. We are interested in modelling this uncertainty. To this end we look for methods to quantify the effects of stochastic inputs on the solutions of mathematical models.","","en","master thesis","","","","","","","","","Aerospace Engineering","","","","",""
"uuid:5528691e-cf85-4e86-b68e-88b942edf43c","http://resolver.tudelft.nl/uuid:5528691e-cf85-4e86-b68e-88b942edf43c","Bio-physical impacts on fine sediment dynamics in an idealised Wadden Sea basin","Van Oeveren, M.C.","Stive, M.J.F. (mentor); De Vries, M.B. (mentor); Van Kessel, T. (mentor); De Boer, G.J. (mentor); Borsje, B.W. (mentor); Deltares (contributor)","2008","This research has focussed on the identification of the relevant processes behind the long-term fine sediment dynamics. Three main influences were considered: the tide, wind waves and biological stabilization/destabilization. The study was performed by means of computational modelling, within the process-based model, Delft3D. By modelling several different scenarios, the separate influences of the tide, wind waves and biology were investigated. The results showed that the tidal asymmetry, entering the basin from the sea, was the main contributor to the import of fine sediments. In general, the tide promoted a large import towards the intertidal areas below the MSL line, and only a very small import towards higher elevations, due to the limited transport capacity of the tidal currents in these areas. Waves were the main contributor to the export-flux of fine sediments by the model, by increasing the bed shear stress in the intertidal areas and causing a relatively larger distribution of sediment towards the deeper areas. Waves were also the main contributor to the high suspended sediment concentrations inside the modelled basin, causing a substantial increase in the basin-average SPM concentrations. In case of a combined influence of waves and biology, particularly the interaction between the seasonal variations appeared to be of importance, which further enhanced the export flux from the modelled basin during late autumn and early winter. With respect to the distribution of sediment, the biological influences caused a landward shift in the deposition and the sediment was distributed much more evenly than if no biological effects were included in the model.","biogeomophology; tidal basins; wadden sea","en","master thesis","TU Delft, Civil Engineering and Geosciences, Hydraulic Engineering","","","","","","","","Civil Engineering and Geosciences","","","","",""
"uuid:dec284ff-7f52-4ad3-bfc0-28b4b1851bcd","http://resolver.tudelft.nl/uuid:dec284ff-7f52-4ad3-bfc0-28b4b1851bcd","Use of global ionospheric maps for precise point positioning: Developing an optimised procedure in using Global Ionospheric Maps for single-frequency standalone positioning with GPS","Wienia, R.J.","Van der Marel, H. (mentor)","2008","GPS-transmitted waves are affected by the Earth's atmosphere resulting in a decrease of the measured position accuracy. The highest region of the atmosphere, known as the ionosphere, is the main cause of this accuracy degradation. Due to the dispersive nature of the ionosphere for GPS-signals, the induced delay can be measured or eliminated if a dual-receiver is used. (By constructing the Geometry/Ionosphere-free Linear Combination, respectively). If a single-frequency receiver is used instead, one is obliged to account for the ionospheric delay in other ways. In this thesis is investigated how Global Ionospheric Maps (GIMs) can be used to correct for the ionospheric delay. Because these GIMs provide vertical ionospheric delays on given gridpoints and at discrete time-epochs, several processing steps have to be carried out: a spatial- and temporal-interpolation has to be performed to obtain an ionospheric delay estimate at the desired location and time and, subsequently, a mapping function has to be applied to transform the (interpolated) vertical value into the desired slant value. The objective of this research is to investigate the contribution of these processing steps to be able to develop an optimised procedure in using GIMs.With a stochastic analysis, in which GIM-based ionospheric delay estimates are compared with real measured ionospheric delays, a best-suited procedure in using GIMs is found. This optimised procedure is finally implemented into a single-frequency Precise Point Positioning (PPP) concept. Static observations reveal a position accuracy at the three-decimetre level horizontally and at the five-decimetre level vertically, for the European region.","global ionospheric maps (gims); gps; ionosphere; precise point positioning (ppp); positioning","en","master thesis","TU Delft, Aerospace Engineering, Mathematical Geodesy and Positioning","","","","","","","","Aerospace Engineering","","","","",""
"uuid:c3a6fa8d-c613-4dd6-bcb9-960c83410254","http://resolver.tudelft.nl/uuid:c3a6fa8d-c613-4dd6-bcb9-960c83410254","Prefabrication of concrete shells","Den Hartog, E.","Wagemans, L.A.G. (mentor); Coenders, J.L. (mentor); Borgart, A. (mentor); Grunewald, S. (mentor)","2008","The Fifties and Sixties of the previous century were the golden era of thin concrete shell roofs. Two characteristics that made these thin shells very popular are the strength, and the architectural exciting forms. After this golden era the construction of these thin concrete shells has stagnated. Reasons for this stagnation could be found in the difficulties that had to be encountered in the realization of these structures. One of the attempts to make shells more often build is with the prefabrication of the shell. But not many free form shell structures in prefabricated concrete have been build. One of the reasons for this is that the design and production process of free formed shells in prefabricated concrete is not efficient enough to make the construction of these shells feasible in most cases.","","en","master thesis","","","","","","","","","Civil Engineering and Geosciences","Design and Construction","","","",""
