"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:13c85c95-cf75-43d2-bb61-ee8cf0acf4ff","http://resolver.tudelft.nl/uuid:13c85c95-cf75-43d2-bb61-ee8cf0acf4ff","From Smartphone to Futurephone: Assessing the Environmental Impacts of Different Circular Economy Scenarios of a Smartphone Using LCA","Güvendik, M.","Guine?e, J.B. (mentor); Flipsen, S.F.J. (mentor); Deetman, S.P. (mentor); Ballester Salva, M. (mentor)","2014","The lack of literature on using life cycle assessment (LCA) for increasing environmental performance raises the need for concepts or eco-design tools to be combined with LCA to answer the question of how to strategize and take actions based on LCA results. This study intends to address this need by using mobile phones as a case study and answering the question: How can the environmental performance of the Fairphone be improved?","Lice Cycle Assessment; circular economy; mobile devices; smartphones; eco-design; environmental impact; circular design","en","master thesis","","","","","","","","","Technology, Policy and Management","Engineering System and Services","","Master of Science Industrial Ecology","",""
"uuid:294e19d7-4445-451d-9a93-25bc0c00d850","http://resolver.tudelft.nl/uuid:294e19d7-4445-451d-9a93-25bc0c00d850","Discrete benadering van de concentratie A-deeltjes op het membraan van Dictyostelium Discoïdeum","Van Vianen, K.","Dubbeldam, J.L.A. (mentor)","2014","In dit verslag zijn twee manieren bekeken om de concentratie van A-deeltjes te beschrijven. 1. Random walk met een val 2. Tellen van het aantal verschillende roosterpunten dat bezocht is door een deeltje dat een random walk maakt Bij de eerst manier liepen 40 deeltjes in een rooster met 1 receptor. Wanneer een deeltje in de receptor kwam, werd hij geabsorbeerd. Na verschillende simulaties bleek dat op deze manier het aantal A-deeltjes exponentieel afnam. Met behulp van Greense functies en Laplace transformaties is een uitdrukking gevonden voor de overlevingskans van een deeltje, na een benadering in Maple bleek dat ook volgens de theorie het aantal A-deeltjes exponentieel af zou nemen. Bij de tweede manier is het idee dat de overlevingskans van een deeltje afhangt van het aantal verschillende roosterpunten wat een deeltje bezoekt tijdens een random walk over een rooster. Met behulp van genererende functies is de juiste formule gevonden. Na simulaties bleek ook op deze manier de overlevingskans van een deeltje exponentieel af te nemen.","Dictyostelium Discoïdeum; Chemotaxis; Survivalprobability; Gated trapping; Random walk","nl","bachelor thesis","","","","","","","","","Electrical Engineering, Mathematics and Computer Science","Applied mathematics","","","",""
"uuid:211ee221-a80c-444a-b448-5d62c5f6f987","http://resolver.tudelft.nl/uuid:211ee221-a80c-444a-b448-5d62c5f6f987","Spider web design: “Research and development on the application of spider silk and web typology in the building industry”","Karapanou, A.","Nijsse, R. (mentor); Veer, F.A. (mentor); Klein, T. (mentor); Eigenraam, P. (mentor)","2014","In today’s world, terrorism is an unfortunate reality. Since 9-11, blast design has become a well-sought after design not only for federal and military buildings but also for other high risk buildings being a life safety issue. Facades are the barriers between the blast and the structure. De¬signing a façade for the safety of the occupants has become now more important. As nature has its own optimizing laws, evolving a set of strategies that have sustained over 3.8 billion years, Biomimicry can be used as a design strategy for com¬plex human problems. This thesis explores the options of applying the biomimetic principles of spider webs on the design of a façade exposed to blast loads.","spider web; cable net facade; blast loading","en","master thesis","","","","","","","","","Civil Engineering and Geosciences","Structural Engineering","","Structural and Building Engineering","",""
"uuid:684e2fdc-c3b1-4080-8a4d-ff6be96af431","http://resolver.tudelft.nl/uuid:684e2fdc-c3b1-4080-8a4d-ff6be96af431","Citizen Generated Data towards Social Innovation","Wong, J.Y.","Mulder, I.J. (mentor); Brezet, J.C. (mentor)","2014","This project was done in conjunction with DCMR Environmental Agency of the Rijnmond and Delft University of Technology. The project started as an exploration of how citizen participation can influence and change insights for policy advice. The exploration centered around the collection of GPS data from citizens in an open and honest way, in order to better understand personal exposure to pollutants. Because citizens constantly move through cities, areas, and regions throughout their day and/or lives, it is important to understand the impact this can have on our health and future policy. The exploration starts with an investigation on the empowerment and engagement of citizens to take create awareness and take initiative in their own environmental quality. The following report gives an overview of the process of the research and design of this project.","citizen participation; persuasive game design; citizen sensors","en","master thesis","","","","","","","Campus only","","Industrial Design Engineering","Industrial Design","","","",""
"uuid:43992ba8-2446-480a-aa65-95c7fa25cb57","http://resolver.tudelft.nl/uuid:43992ba8-2446-480a-aa65-95c7fa25cb57","Multi-chip dataflow architecture for massive scale biophysically accurate neuron simulation","Hofmann, J.A.","Van Leuken, T.G.R.M. (mentor)","2014","The ability to simulate brain neurons in real-time using biophysically-meaningful models is a critical pre-requisite grasping human brain behavior. By simulating neurons' behavior, it is possible, for example, to reduce the need for in-vivo experimentation, to improve artificial intelligence and to replace damaged brain parts in patients. A biophysically accurate but complex neuron model, which can be used for such applications, is the Hodgkin-Huxley (HH) model. State of the art simulators are capable of simulating, in real-time, tens of neurons, at most. The currently most advanced simulator is able to simulate 96 HH neurons in real-time. This simulator is limited by its exponential growth in communication costs. To overcome this problem, in this thesis, we propose a new system architecture, which massively increases the amount of neurons which is possible to simulate. By localizing communications, the communication cost is reduced from an exponential to a linear growth with the number of simulated neurons As a result, the proposed system allows the simulation of over 3000 to 19200 cells (depending on the connectivity scheme). To further increase the number of simulated neurons, the proposed system is designed in such a way that it is possible to implement it over multiple chips. Experimental results have shown that it is possible to use up to 8 chips and still keeping the communication costs linear with the number of simulated neurons. The systems is very flexible and allows to tune, during run-time, various parameters, including the presence of connections between neurons, eliminating (or reducing) resynthesis costs, which turn into much faster experimentation cycles. All parts of the system are generated automatically, based on the neuron connectivity scheme. A powerful simulator that incorporates latencies for on and off chip communication, as well as calculation latencies, can be used to find the right configuration for a particular task. As a result, the resulting highly adaptive and configurable system allows for biophysically-accurate simulation of massive amounts of cells.","Inferior Olivary Nucleus; systemc; simulation; biologically accurate; massive scale; brain modelling; Spiking Neural Network; linear scalability","en","master thesis","","","","","","","","","Electrical Engineering, Mathematics and Computer Science","Microelectronics & Computer Engineering","","Embedded Systems","",""
"uuid:fd3c938d-2207-41c6-b976-0cb33e441a1e","http://resolver.tudelft.nl/uuid:fd3c938d-2207-41c6-b976-0cb33e441a1e","Schedule Quality: Delay Analysis Perspective","Yerramreddy, V.A.","Chao-Duivis, M.A.B. (mentor); Hombergen, L.P.I.M. (mentor); Prins, M. (mentor)","2014","Forensic schedule analysis is an analysis method that investigates the events of a CPM Schedule. It is recognized that the forensic schedule analysis may potentially be used in a legal proceeding. This means that the claimant for a delay claim might use the forensic schedule analysis to analyze the events of a CPM schedule to prove his entitlement in a legal proceeding. When forensic analysis is analyzing a CPM schedule, the quality of the schedule is of high importance. This means, if the quality of the schedule is good, the outcome of the forensic schedule analysis will be accurate & explicit and thus the following entitlement. If the quality of the schedule is poor, the outcome of the forensic schedule analysis will be poor. If this is the case, then there is a higher risk that the claimant has to pay someone else’s bill too. Whoever is best prepared for this has the best chance for defending his position successfully and has most chance to pay only for his own risks. There are already schedule quality checks existing that help to build good quality schedules in a project management perspective. This research would like to explore schedule quality checks that can be introduced from a forensic analysis perspective with legal considerations. This would help to improve the outcome of the forensic analysis which will facilitate the true entitlement during a legal proceeding. The research focuses on developing technically superior schedules that can stand a forensic schedule to protect ones rights at all times during a legal proceeding for extension of time claims. One has to be best prepared for it to prove their entitlement. This will lead to a set of technical requirements for schedules and an execution methodology to be rolled out on projects. This research is performed at CB&I (EPC contractor), and hence focussed for EPC contractors.","delay analysis; AACE; EPC; forensic analysis; schedule quality; delay and disruption protocol; FIDIC EPC; window analysis","en","master thesis","","","","","","","","2014-08-29","Civil Engineering and Geosciences","Structural Engineering","","Construction Management and Engineering","",""
"uuid:97b65f3d-f1af-4173-9a3b-ff10869d0b6d","http://resolver.tudelft.nl/uuid:97b65f3d-f1af-4173-9a3b-ff10869d0b6d","Market Introduction Strategy for a new Hilti cordless rotary hammer with dust removal system","Bernhard, P.G.","Jellema, A.H. (mentor); Buijs, J.A. (mentor)","2014","A short term market introduction strategy is developed for a new type of cordless rotary hammer with dust removal system. Additionally long term recommendations for strategy and design are presented. The results are based on an extended user research including an observation of a drilling task.","Hilti; dust removal system; market Introduction; user research","en","master thesis","","","","","","","Campus only","","Industrial Design Engineering","Product Innovation Management","","Strategic Product Design","",""
"uuid:e746359c-d5ab-4541-99d2-dd48ab6abf8d","http://resolver.tudelft.nl/uuid:e746359c-d5ab-4541-99d2-dd48ab6abf8d","Periodicity of alpha-continued fractions","Beltz, E.P.J.","Kraaikamp, C. (mentor)","2014","In the regular case, the continued fraction expansion of a number x is (eventually) periodic if and only if x is a quadratic irrational. In this thesis, we will see if this theorem holds for a special type of continued fraction; the alpha-continued fraction.","continued fraction; periodicity; quadratic irrational","en","bachelor thesis","","","","","","","","","Electrical Engineering, Mathematics and Computer Science","Applied mathematics","","Applied mathematics","",""
"uuid:b88cc1af-8cf9-4e25-91ce-7ebb5084f69f","http://resolver.tudelft.nl/uuid:b88cc1af-8cf9-4e25-91ce-7ebb5084f69f","Grey-Box System Identification of a Quadrotor Unmanned Aerial Vehicle","Li, Q.","Mazo, M. (mentor); Visser, C.C. (mentor); Hellendoorn, J. (mentor)","2014","","Grey box identification; Kalman filter; Model parameter estimation","en","master thesis","","","","","","","","","Mechanical, Maritime and Materials Engineering","Delft Center for Systems and Control","","Control Engineering","",""
"uuid:5847c025-1975-47b2-b68f-520232bdb692","http://resolver.tudelft.nl/uuid:5847c025-1975-47b2-b68f-520232bdb692","Chinese lion dance in the modern day","Yau, K.K.","Sonneveld, M.H. (mentor); Van der Helm, A.J.C. (mentor)","2014","This thesis is an analysis of the user experience in Chinese lion dance. The lion dancer and the spectator are involved in the research to find an answer to ""how Chinese lion dance can be best preserved and expressed through a Chinese lion dance show?"". The focus is on the interaction between the spectator and the performers.","interaction; performer; audience; spectator","en","master thesis","","","","","","","Campus only","","Industrial Design Engineering","Design Engineering","","Master of Science Design for Interaction","",""
