"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:dec75689-1a6e-4818-992a-2d5fd2112da7","http://resolver.tudelft.nl/uuid:dec75689-1a6e-4818-992a-2d5fd2112da7","Affine Caps","Vertregt, S.B.","Gijswijt, D.C. (mentor)","2015","","","en","bachelor thesis","","","","","","","","","Electrical Engineering, Mathematics and Computer Science","Applied mathematics","","Optimization","",""
"uuid:51d146a0-4d51-47ee-a653-0250ebf089ab","http://resolver.tudelft.nl/uuid:51d146a0-4d51-47ee-a653-0250ebf089ab","Environmental Optimization of Helical Approaches","El Kasri, S.","Visser, H.G. (mentor)","2015","Air tra?c has been growing rapidly for the past few decades and will continue to do so. Airports need to be able to coop with this increase, and thus increase their own capacity. However, due to the landing and departure operations, which take place at low altitudes, high noise levels are generated and a?ect the neighboring communities. This in turn limits the growth of airports that are located near inhabited areas, due to the restrictions on noise levels set by governments for airports. In order to reduce the aircraft noise, a number of solutions have been developed. Some of these solutions are on the aircraft level while the others are on the airport level. A number of solution implemented on the aircraft level are for example, noise e?cient engines and noise reducing fairings. The airport level knows the development of noise abatement operational procedures, such as the CDA. However, there are downsides to such a procedure, like the limitations that it only allows vertical optimization or ?ight at night. Therefore, a new noise abatement procedure has been developed called HeNAP, which stands for Helical Noise Abatement Procedure. As the name suggests it is a procedure where the descent approach is performed by means of a spiral. This allows the aircraft to perform a ?yover the inhabited areas at a higher altitude and perform a descent near the airport by means of a spiral. This would reduce the noise levels perceived by the inhabitants. Earlier research showed a decrease in noise levels but an increase in fuel consumption and time; however, it was never optimized with respect to these factors and at closely inhabited airports. Therefore: The aim of this project is to develop noise-optimal HeNAP approach trajectories using methods from optimal control theory. The noise bene?ts of the optimal HeNAP trajectories need to be assessed through comparison with conventional noise abatement procedures. In addition, an analysis needs to be made of the operational consequences of introducing HeNAP procedures. For this purpose, a GPOPS-based environmental optimization framework for HeNAPs was created. By performing the research on the HeNAP and validating it at the same time, a set of research goals are investigated during this thesis:  Develop a code for optimizing the HeNAP trajectories within GPOPS .  Assess the in?uence of changing multiple variables such as the altitude, the helical radius and number of spirals performed before landing on the environmental optimization of HeNAP’s with respect to noise impact, fuel usage and time. The framework that is created in GPOPS for the HeNAPs combines a number of models in order to generate noise, namely, a noise model and an aircraft model. This combination results in noise generation of the trajectory ?own, and is processed further in a model that calculates the impact of the noise on inhabited areas. By means of sleep disturbance doseresponse relationship, the impact is converted into the number of awakenings. All of the models interconnect such that a gradient-based optimization is performed to optimize the HeNAP procedure. With the usage of Optimal Control Theory, the cost function, consisting of a weighted noise factor and fuel contribution, is minimized by means of a dynamic process in order to ?nd the optimal controls of the problem. With the help of the Radau pseudospectral method, the dynamics of the problem is accurately approximated. This allows the continuous problem to be discretized to change the in?nite-dimensional problem into a ?nite-dimensional nonlinear programming problem. This can be solved with a numerical solver and results in optimal controls and states that form the HeNAP trajectory. To assess the di?erent changes in altitude, radius and number of spirals and impact of the resulting solutions on the environment, for the majority of the time a single-phase optimization is used. However, in order to assess sections of the HeNAP trajectory, multi-phase optimization is sometimes used as well. The help of these optimizations simulates di?erent HeNAP routes until the most favorable one is found. A case study is performed in a highly inhabited area around Amsterdam Airport Schiphol. During this case study, a number of routes are simulated and investigated. Di?erent altitudes, radii and number of spirals are compared while adhering to the di?erent airspace regulations. Over 300 simulations have been performed, as this was an intensive trial and error process, eventually resulting in a number of cases over four di?erent optimization problems. These problems are de?ned as followed, minimum time optimization problem, minimum fuel optimization problem, minimum time and noise abatement optimization problem and ?nally minimum fuel and noise abatement optimization problem. The cases that are solved for these problems are as followed:  Case 1: is a CDA procedure that is performed at an altitude of 7000 ft and minimum ILS approach distance of 6.2 NM.  Case 2: is the ?rst HeNAP simulation and is run with an altitude of 7,000 ft and one spiral.  Case 3 the altitude is changed from 7000 ft to 10,000 ft.  Case 4 the altitude of case 3 is still in e?ect and the number spirals is changed from 1 to 2. The results of these cases are all comparable throughout the di?erent optimization problems. All of them reveal that the CDA procedure is the most favorable procedure as it has the least number of awakenings, fuel consumed and time needed to land. However, when relocating the population around the airport to the ?rst part of the trajectory it yields better results. Case 3 is then the most favorable case, with promising results. The changes in altitude for the HeNAP showed that by having a higher initial altitude the number of inhabitant awakened is reduced, however when the number of spirals is increased this e?ect is dismissed. The following recommendations might help improve/show more of the HeNAP possibilities. The ?rst recommendation that can be given, is to use the results that are found within this thesis and use them as a basis for the same research but within another area that might be less inhabited than the area around AAS and where the night-curfew is also in e?ect. Another recommendation that can be made is to add the wind and weather conditions to the GPOPS tool in order to get results that are more realistic and increase the reliability of the results and feasibility of the trajectories performed. A ?nal recommendation is to introduce better methods to avoid local minima within the GPOPS tool, this result in unnecessary delays. Nevertheless, the HeNAP procedure has great future possibilities only not within the Netherlands.","HeNAP","en","master thesis","","","","","","","","","Aerospace Engineering","ATO","","","",""
"uuid:232e2b1a-95f4-4e2e-910f-4f2f3158cb69","http://resolver.tudelft.nl/uuid:232e2b1a-95f4-4e2e-910f-4f2f3158cb69","The nonlinear effect of combining uncertainties on the energy yield of an offshore wind farm","Engelen, C.M.","Zaaijer, M.B. (mentor); Van Kuik, G.A.M. (mentor)","2015","Offshore wind energy is expected to grow in the coming years: future plans for offshore wind farms total more than 98 GW. Financing is needed to realise these plans. Investment decisions partly depend on the uncertainty in energy yield predictions. It is therefore important that these energy yield predictions and their corresponding uncertainty are determined as accurately as possible. Current methods for determining annual energy production assume that there is a linear relation between input uncertainties and output uncertainty, allowing the use of simple methods for determining annual energy production and its uncertainty. It is however known that this assumption is incorrect: nonlinear relations do exist. This means that it is unclear whether the use of these simple methods can be justified. This thesis has developed a methodology that can be used to determine if, and how, the nonlinear effect of combining two uncertainty sources should be incorporated in the energy yield prediction. This has been done by investigating the case study of the nonlinear effect of combining array efficiency and availability. The investigation was split up in five main steps. First, the physical relations between array efficiency and availability have been explored, revealing that downtime of a turbine affects the array efficiency of a wind farm. Figuring out the state-of-the-art methods pointed out that this interdependency is currently not taken into account. By adjusting the current models, an adapted model was developed that is able to consider this effect. Simulations have been performed on both the current and the adapted model. The results show that for a typical mean availability value of 96.2%, the differences between the current and the adapted model are smaller than 1%. This means that the current methods used by industry can be justified. However, if availability values drop, the difference between both models becomes significant. Due to the high development and computational time of the adapted model, an approximation of the mean annual energy production was developed that uses existing tools. This approximation yields accurate results: the difference between the approximation and the results of the adapted model is lower than 0.5%. Since the approach that was used in this research has proven to be successful, it can be translated to a generic methodology. This methodology can be followed to determine the nonlinear effect of two other uncertainty sources.","Windenergy; array efficiency; availability; nonlinear effect; energy yield; offshore wind; uncertainty","en","master thesis","","","","","","","","","Aerospace Engineering","Wind Energy","","","",""
"uuid:482b9606-c5cc-48be-a8c2-2c5a742b4201","http://resolver.tudelft.nl/uuid:482b9606-c5cc-48be-a8c2-2c5a742b4201","Multi-Perspective Design of a Fast-Track Facility for Cargo Transhipment at Amsterdam Airport Schiphol","Kallen, N.A.","Verbraeck, A. (mentor)","2015","Amsterdam Airport Schiphol expects growing cargo volumes in the future. At the same time, due to the expansion of passenger terminals, the cargo handling terminals at Schiphol are relocated and bundled on a smaller area at AAS South-East. The question is: how to handle increasing cargo volumes on a smaller area? One of the opted means to reach a higher handling productivity is a fast-track facility which enables cargo (which is not in need of build-up or break-down activities) to bypass the current handler warehouses. A fast-track facility (FTF) is expected to increase cargo lead times and AAS handling productivity. This research focusses on the physicial design of the FTF as well as the institutional design. With a discrete event simulation model, the capacity of the storage buffer inside the FTF is approximated. Furthermore, aninstitutional design including the financial flows and actor configuration of the FTF is suggested which is acceptable for the critical actors at AAS. It is concluded that a FTF which tranships solely import cargo is able to greatly increase AAS productivity and be accepted by the actor environment. In order to completely cope with the expected the demand surplus, a small handler and warehouse efficiency increase is required besides the implementation of the FTF. A truck Milkrun configuration is required in order to ensure continuous FTF outflow.","Schiphol; airport; cargo; transhipment; transshipment; fast-track; cross dock; cross-dock; design; terminal","en","master thesis","","","","","","","","","Civil Engineering and Geosciences","Transport & Planning","","Transport, Infrastructure & Logistics","",""
"uuid:1b7ca34a-8c7e-4ddc-a102-71c886506afc","http://resolver.tudelft.nl/uuid:1b7ca34a-8c7e-4ddc-a102-71c886506afc","SJOEM, the Simple Jacket Optimization Engineering Model: A small tool to assist with large decisions","Antonissen, Johan (TU Delft Applied Sciences)","Zaayer, Michiel (mentor); van Bussel, Gerard (graduation committee); Lourens, Eliz-Mari (graduation committee); Delft University of Technology (degree granting institution)","2015","One of the main drawbacks of offshore wind energy is its high levelized cost of electricity (LCOE). One explanation for these high costs arises from the large amount of uncertainties that come with such complex projects. As a result of this complexity, it’s difficult to foresee the course of events in advance. Decisions made during the preliminary design phase are often based on limited data while having a great impact on project outcome. A tool is needed to assist engineers during these early stages of design. This tool should deliver good results using limited input data and require little computational time. An example of such a tool is TeamPlay; an engineering model that evaluates offshore wind farm design using automated optimization techniques. In its current state, only a monopile type foundation is analyzed within this process. Since the current trend in the industry is to build larger farms further from shore, this foundation type will become less popular in the future. A jacket type foundation is better suited for far-­‐shore application. In this thesis, a new stand-­‐alone engineering model is created which can be added to TeamPlay’s functionality to extend future use...","Windenergy","en","master thesis","","","","","","","","","","","","Applied Physics","",""
"uuid:bca6f6e4-e0e2-4adf-ac2f-76ce0405b31f","http://resolver.tudelft.nl/uuid:bca6f6e4-e0e2-4adf-ac2f-76ce0405b31f","Blast analysis of offshore topside structures: Predicting plastic effects in linear calculations","Aydin, C.","Metrikine, A.V. (mentor); Hoogenboom, P.C.J. (mentor); Bani Shafie, N. (mentor)","2015","One of the most dangerous events that can occur on an offshore topside structure is an explosion. If blast analyses is performed without taking plasticity into account, then it may lead to very conservative design. On the other hand monitoring the weight by optimising the structural design is an important design aspect of such structures. Considering the time schedule restraints engineers face during the early phases of project, performing advanced non-linear blast analysis is not a practical approach in FEED phase engineering. CB&I, as a leading designer of topsides and processing equipment for offshore oil and gas production, plans to include the effect of advanced blast analysis in the early design phase by including plasticity effect in linear dynamic calculations and define a maximum unity check exceedance ratio which can be proved safe if the plasticity was taken into account. To this end, a study has been performed of the acceptable unity check exceedance for the preliminary linear dynamic calculations. Furthermore, the influence of the strain rate effect has been investigated. The acceptable unity check exceedance was analysed in SACS (FEM software package) by comparing the results of the elastic dynamic and plastic dynamic analysis of multiple frame structures. Analytic calculations were performed to verify the results. The influence of the strain rate effect is studied in SACS by using the strain progression over time of a simply supported beam exposed to various blast loads and the corresponding strain rate is determined. This was subsequently used in the constitutive equation of Cowper and Symonds to obtain the dynamic flow stress. The inclusion of the material sensitivity in linear calculations is achieved by comparing the increase of the dynamic flow stress to the static flow stress. It was found that a generic rule for the exceedance of the unity check was not possible to obtain with the used approach. However, due to the rapid exertion of the blast load a temporary increase of material strength of approximately 20%-27% can be achieved. This can be utilised in blast analysis by increasing the material strength by this percentage, both for linear and non linear dynamic analysis.","Plasticity; Early design phase; Blast analysis; SACS","en","master thesis","","","","","","","","2016-12-21","Mechanical, Maritime and Materials Engineering","Department of Maritime and Transportation Technology","","Offshore and Dredging Engineering","",""
"uuid:e78275c3-f5a1-4fc9-85de-f118084af7dd","http://resolver.tudelft.nl/uuid:e78275c3-f5a1-4fc9-85de-f118084af7dd","Entomeals: The development of an insect cooking kit; enabling users to experiment with edible insects","Meijer, J.T.","Brezet, J.C. (mentor); De Koning, J.I.J.C. (mentor)","2015","The world population is growing rapidly and guaranteeing future food security is going to be one of the challenges of the future. Current food sources that provide a complete amino acid profile include meat and various meat-products. However, these often have a high negative impact on the environment and cost a lot of resources to produce. We need alternative protein-sources to make sure future generations will have sufficient high-quality protein, while producing these in a sustainable and responsible way. Edible insects prove to be one of the very promising, healthy and sustainable sources of protein for the future. This report contains research on edible insects and their acceptance and rejection of people in The Netherlands. It explains why Dutch consumers are not eating insects on a regular basis and what causes its rejection. It presents various concepts to assist the acceptance of this novel food source and presents Entomeals. Entomeals is an insect cooking kit which enables users to experiment with edible insects, in an easy, safe and familiar way. It consists out of a do-it-yourself cooking package, combined with a dedicated insect grinder and community-based communication strategy. Lowering barriers and enabling users to cook with edible insects will pave the way towards a more sustainable diet.","Edible Insects; Entomophagy; Consumer Acceptance; Future Food Security; Sustainable Diet","en","master thesis","","","","","","","Campus only","","Industrial Design Engineering","Design Engineering / Design for Sustainability","","Design for Interaction","",""
"uuid:b403c8ca-6463-4e8a-9e14-d6a76fddd297","http://resolver.tudelft.nl/uuid:b403c8ca-6463-4e8a-9e14-d6a76fddd297","Wind Tunnel Interference Effects on Tilt Rotor Testing Using Computational Fluid Dynamics","Koning, W.J.F.","Vos, R. (mentor)","2015","Experimental techniques to measure rotorcraft aerodynamic performance are widely used. However, most of them are either unable to capture interference effects from bodies, or require an extremely large computational budget. The objective of the present research is to develop an XV-15 Tilt Rotor Research Aircraft rotor model for investigation of wind tunnel wall interference using a novel Computational Fluid Dynamics (CFD) solver for rotorcraft, RotCFD. In RotCFD, a mid-fidelity URANS solver is used with an incompressible flow model and a realizable k-? turbulence model. The rotor is, however, not modeled using a computationally expensive, unsteady viscous body-fitted grid, but is instead modeled using a blade element model with a momentum source approach. Various flight modes of the XV-15 isolated rotor, including hover, tilt and airplane mode, have been simulated and correlated to existing experimental and theoretical data. The rotor model is subsequently used for wind tunnel wall interference simulations in the National Full-Scale Aerodynamics Complex (NFAC) at NASA Ames Research Center in California. The results from the validation of the isolated rotor performance showed good correlation with experimental and theoretical data. The results were on par with known theoretical analyses. In RotCFD the setup, grid generation and running of cases is faster than many CFD codes, which makes it a useful engineering tool. Performance predictions need not be as accurate as high-fidelity CFD codes, as long as wall effects can be properly simulated. For both test sections of the NFAC wall interference was examined by simulating the XV-15 rotor in the test section of the wind tunnel and with an identical grid but extended boundaries in free field. Both cases were also examined with an isolated rotor or with the rotor mounted on the modeled geometry of the Tiltrotor Test Rig (TTR). A ‘quasi linear trim’ was used to trim the thrust for the rotor to compare the power as a unique variable. Power differences between free field and wind tunnel cases were found from -7 % to 0 % in the 80- by 120-Foot Wind Tunnel test section and -1.6 % to 4.8 % in the 40- by 80-Foot Wind Tunnel, depending on the TTR orientation, tunnel velocity and blade setting. The TTR will be used in 2016 to test the Bell 609 rotor in a similar fashion to the research in this report.","tilt; rotor; CFD; RotCFD; wind; tunnel; interference","en","master thesis","","","","","","","","2016-01-01","Aerospace Engineering","Flight Performance and Propulsion","","","","37.427181, -122.061905"
"uuid:73ea38f6-3f5c-44bf-9551-5330c1979306","http://resolver.tudelft.nl/uuid:73ea38f6-3f5c-44bf-9551-5330c1979306","Designing National Freight Maritime Network in Indonesia: A Supporting Study For Maritime Highway Policy (Kebijakan Tol Laut) in Some Future Scenarios","Faisal, A.","Tavaszzy, L. (mentor); Van Duin, J.H.R. (mentor); Franssen, M.P.M. (mentor); Halim, R. (mentor)","2015","Indonesian new government (under new President from 2014 election) issues ‘Maritime-highway’ policy by developing 24 strategic ports to form mainline of national maritime transportation network (Indonesian Ministry of Development Planning, 2015). This policy aims to reduce transportation cost as well as economy (price) disparities between west and east region in Indonesia. However, as a new policy from the new government, it still needs more supporting studies to optimize maritime network between selected strategic ports for freight transportation. In addition, as a national level policy, it also needs to consider macro economy future perspective since it will be implemented in a long term period. Therefore, a comprehensive study is conducted to develop a design of Indonesia’s freight maritime network using a multi-objectives optimization model with main objectives to minimize total cost and total distance simultaneously. Literatures review and analysis of Indonesia’s freight maritime network current situation are required to identify important factors for the model implementation. An Origin-Destination (OD) demand matrix for year 2030 is generated as the main input for simulation model analysis. There are three scenarios in the model simulation. First scenario uses OD matrix based on growth factor for each province that is calculated from Growth Domestic Regional Product (GDRP) realization (until 2013) and GDRP target from Indonesian government (until 2019 and continue the 2019 target to the year 2030). In the second scenario, a more balance demand especially in east region is applied by increasing growth factor for provinces with very low GDRP value. Finally, third scenario uses more equal handling cost among ports in the network with the same OD matrix from the second scenario. Furthermore, analysis and selection of alternatives in maritime network design are performed based on the results of the model simulation for each scenario. The final result of this study shows that the recommended maritime network designs have noticeable differences compare to initial network in maritime highway policy especially in the second and the third scenario. In these scenarios, the number and composition of hub and feeder ports are significantly changed due to more balance demand between provinces and more balance ports handling cost in the third scenario. There are also some additional routes, hub ports, and feeder ports for the east region in the recommended design for these two scenarios.","Indonesia; freight maritime network design; OD demand matrix; economy growth factor scenario; multi objectives optimization","en","master thesis","","","","","","","","","Technology, Policy and Management","Engineering Systems and Services","","Management of Technology","","52.002676, 4.369941"
"uuid:2f176db3-acb6-48e0-8d40-b8278a10b95b","http://resolver.tudelft.nl/uuid:2f176db3-acb6-48e0-8d40-b8278a10b95b","Evaluation of risk management for HWBP","Kharagjitsing, R.","Hertogh, M. (mentor); Kok, M. (mentor); Bosch-Rekveldt, M. (mentor)","2015","","","en","master thesis","","","","","","","","","Civil Engineering and Geosciences","Structural Engineering","","Construction Management and Engineering","",""
