"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:91eeed81-f3c1-4de6-be14-3975fefdd164","http://resolver.tudelft.nl/uuid:91eeed81-f3c1-4de6-be14-3975fefdd164","History Matching via Ensemble Kalman Filter of Norne Field","Szklarz, S.P.","Heemink, A.W. (mentor); Hanea, R.G. (mentor)","2010","The very popular method, namely, Ensemble Kalman Filter is used to history match the E-segment of the Norne Field reservoir. A complete history matching workflow for a real reservoir requires to focus on a variety of issues involved. According to EnKF method there is a need to create initial ensemble and since the part of the field is considered the issue related to boundary conditions appears.","Ensemble Kalman Filter; norne; history matching","en","master thesis","","","","","","","","","Electrical Engineering, Mathematics and Computer Science","Applied mathematics","","Risk and Environmental Modelling","",""
"uuid:9a18348e-8a14-42cd-a5d3-615ce2181d2a","http://resolver.tudelft.nl/uuid:9a18348e-8a14-42cd-a5d3-615ce2181d2a","Reducing CO2-emissions of container transport in the Netherlands","Van den Driest, M.","Tavasszy, L.A. (mentor); Wiegmans, B. (mentor); Van Ham, J.C. (mentor); Hekkenberg, R.G. (mentor)","2010","An ex-ante evaluation of CO2-emission reducing policy for container transport in the Netherlands, with a GIS-based model that uses detailed characteristics of modes.","","en","master thesis","","","","","","","","","Delft University of Technology","Transport, Infrastructure and Logistics","","TIL","",""
"uuid:620300e5-042c-4065-aa65-d67a3ed07e2f","http://resolver.tudelft.nl/uuid:620300e5-042c-4065-aa65-d67a3ed07e2f","Sustainable offices: Financially feasible to what extent?","Visser, P.K.","Koppels, P.W. (mentor)","2010","","","en","master thesis","","","","","","","","","Architecture","Real Estate & Housing","","","",""
"uuid:78d260ae-5aae-4c52-85a1-c2fb335dc9d7","http://resolver.tudelft.nl/uuid:78d260ae-5aae-4c52-85a1-c2fb335dc9d7","Transformatie van de Duin- en Bollenstreek: Van productie- naar vrijetijdslandschap, een toekomst voor Kwekerij Veel Zorg","Ypma, S.","Hermkens, A.W. (mentor); Koopman, F.A.W. (mentor); Luiten, E.A.J. (mentor)","2010","In de Duin- en Bollenstreek ontstaat een verschuiving van een landschap met een puur productief karakter naar een landschap wat (meer en meer) zal worden gebr uikt voor recreatieve doeleinden. Om in de streek een sterk recreatief netwerk te creëren onder zocht ik hoe het erfgoed op landschappelijke schaal hierin een bijdrage zou kunnen leveren. Daarbij maakte ik een ontwerp voor de herbestemming van een oude bloembollenkwekerij. De focus hierbij lag op de integratie van bestaande cultuurhistorisch waardevolle aspecten in een nieuw hedendaags gebruik.","transformatie; erfgoed; Belvedere; Bollenstreek","nl","master thesis","","","","","","","","2010-12-09","Architecture","RMIT","","","",""
"uuid:e74500fe-1e84-40c4-b2ac-25cac7324942","http://resolver.tudelft.nl/uuid:e74500fe-1e84-40c4-b2ac-25cac7324942","Implementation of Nexus: Dynamic Hardware Management Support for Multicore Platforms","Fernández Abeledo, E.","Juurlink, B. (mentor); Meenderinck, C. (mentor); Van Genderen, A. (mentor)","2010","Current trends in computer architecture focus on multicore platforms. The target of these new platforms is to scale the performance of the system with the number of cores. However, the performance of current archictectures is limited due to thread-level parallelism overhead and programmability. StarSS is a task-based programming model that eases the programmability of multicores and tries to exploit functional parallelism within applications. However, the performance of StarSS does not scale efficiently for fine-grained tasks, as for such tasks the task management overhead becomes significant in comparison to the execution of the tasks. Nexus is a dynamic hardware support system that aims to alleviate the current overhead of StarSS, by offloading the dependency resolution process and the synchronization with the cores to hardware. In this work, we implement Nexus by defining and connecting the new hardware in a Cell archictecture simulator. The scalability, performance, and throughput of the implementation are evaluated for different task sizes and number of cores, using several dependency patterns. Furthermore, different configuration parameters are evaluated, such as the dimension of the new hardware inserted in the existing architecture. Results show a large improvement of the scalability offered by Nexus in comparison with StarSS, especially for fine-grained tasks. Nexus succeeds at alleviating the overhead of StarSS by accelerating the dependency resolution process and the synchronization with the worker cores. Furthermore, the evaluation of the Nexus system dimensions has shown that its scalability decreases slightly with its area.","H.264; multicore; scalability; cell; simulator","en","master thesis","","","","","","","","2010-12-06","Electrical Engineering, Mathematics and Computer Science","Computer Engeneering","","Embedded Systems","",""
"uuid:9a902efd-96f9-4540-9f5b-5eb0914091a6","http://resolver.tudelft.nl/uuid:9a902efd-96f9-4540-9f5b-5eb0914091a6","De beste uitval in heren floret vanuit een wiskundig perspectief","Borst, S.L.C.","Lopuhaa, H.P. (mentor); Jongbloed, G. (mentor)","2010","Het schermen is een vrij onbekende sport ondanks zijn olympische status. De sport bestaat al geruime tijd en desondanks is er in deze sport weinig wetenschappelijk onderzoek gedaan. Een discussie die zeer actueel is, is wat nu de beste uitvalstechniek in Heren Floret is. De uitval is de meest gebruikte aanvalsactie in het hedendaagse schermen. In dit bachelorproject zijn twee zogenaamde gegeneraliseerde lineaire modellen gebruikt om te onderzoeken welke uitvalstechniek de beste is.","schermen; uitval; gegeneraliseerd lineair model","nl","bachelor thesis","","","","","","","","","Electrical Engineering, Mathematics and Computer Science","Applied mathematics","","","",""
"uuid:5dd8a89a-d0ef-47ac-99b6-73fb5bb8e67b","http://resolver.tudelft.nl/uuid:5dd8a89a-d0ef-47ac-99b6-73fb5bb8e67b","Lightweight Modules offshore","Van der Elst, J.","","2010","","","en","master thesis","","","","","","","","","Architecture","Building Technology","","","",""
"uuid:4b75331a-77e9-4959-8b90-76c0669f2d71","http://resolver.tudelft.nl/uuid:4b75331a-77e9-4959-8b90-76c0669f2d71","IN3405 Eindverslag Bachelorproject: Applicatie voor aanvragen studie toelatingsadvies","Hendrikx, M.J.C.; Schüsler, O.M.","Van Nieuwenhuizen, P.R. (mentor); Jacobs, M.A.F.M. (mentor); De Bruin, A. (mentor)","2010","Bachelorproject over de ALVAST applicatie voor de ULO's","bachelorproject","nl","bachelor thesis","","","","","","","","2010-10-29","Electrical Engineering, Mathematics and Computer Science","Computer Science","","MKT","",""
"uuid:935f65ff-42bc-43dd-9e79-ec5fee6f48f3","http://resolver.tudelft.nl/uuid:935f65ff-42bc-43dd-9e79-ec5fee6f48f3","Efficiente benadering van Google's PageRank","Berkhof, E.","Vuik, C. (mentor)","2010","Google maakt gebruik van de PageRankmethode om een lijst van pagina's te maken van belangrijk naar onbelangrijk. Om deze lijst te krijgen uit een enorme grote matrix gebruiken ze de eigenvector die hoort bij de eigenwaarde 1, die deze matrix altijd heeft. Om deze eigenvector te bepalen wordt de Powermethode gebruikt. In dit verslag probeer ik een efficientere methode te vinden om deze eigenvector te bepalen. Voor kleinere matrices kunnen andere methoden efficienter zijn, maar voor zo'n enorme matrix werkt de Powermethode het efficientst.","google; PageRank","nl","bachelor thesis","","","","","","","","2010-09-06","Electrical Engineering, Mathematics and Computer Science","Applied mathematics","","Technische Wiskunde","",""
"uuid:a6881a03-f85c-4971-9e2f-3daae465ffc5","http://resolver.tudelft.nl/uuid:a6881a03-f85c-4971-9e2f-3daae465ffc5","Selecting the Most Cost-Efficient Air Emission Reduction Technology for a ship under IMO Compliance: A Decision Support Model Approach","Tran, T.B.","Hemmes, K. (mentor); Pesch, U. (mentor); Appelman, J.H. (mentor)","2010","Decision support model that determines which air emission reduction technologies can be installed on a ship, such that the ship will comply with IMO ANNEX VI Regulation 13 (NOx regulation). Consecutively, the model will determine which remaining air emission reduction technology is the cheapest so a long term cost-efficient decision can be taken.","International Maritime Organization; IMO; Decision; Decision Support Model; Decision Support System; Air emission; Ship; Nitrogen Oxides; NOx; Cost Efficient","en","master thesis","","","","","","","Campus only","2010-10-30","Technology, Policy and Management","Technology Dynamics and Sustainable Development","","Management of Technology","",""
"uuid:a0b16342-c87a-4c7b-8e4e-4b2c3f465bf2","http://resolver.tudelft.nl/uuid:a0b16342-c87a-4c7b-8e4e-4b2c3f465bf2","Highspeed Train Station and Masterplan Entrecampos International","Cheung, L.Y.","Caso, O. (mentor); Mihl, H. (mentor)","2010","Design for a new highspeed train station in Entrecampos, Lisbon and a masterplan for the surroundings.","highspeed; train; station; entrecampos; hybrid; buildings; lonneke; cheung; lisbon","nl","master thesis","","","","","","","","2010-11-05","Architecture","Architecture","","Hybrid Buildings","",""
"uuid:fda717c1-5ea5-4910-8e20-ddfec067eab8","http://resolver.tudelft.nl/uuid:fda717c1-5ea5-4910-8e20-ddfec067eab8","Systeem om file-informatie te vergaren met behulp van wifi ad-hoc netwerken","Vasic, M.; Abikhaled, A.M.","Reijmers, J.J. (mentor)","2010","Description of a system for receiving traffic information trough a wifi ad-hoc system.","traffic; wifi; ad-hoc; system","nl","bachelor thesis","","","","","","","","","Electrical Engineering, Mathematics and Computer Science","Electrical Engineering","","","",""
