"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:c93d7002-911b-4508-84b3-faa4490fc4f7","http://resolver.tudelft.nl/uuid:c93d7002-911b-4508-84b3-faa4490fc4f7","Improving the operational availability of the ships of the Royal Netherlands Navy","van Donkelaar, A.","Veeke, H.P.M. (mentor); Driegen, F.J. (mentor)","2017","The current developments in the world result in increasing tensions between different countries. This increasing tension requires materials that are available when needed. Major budget cuts have resulted in the disposal of six multipurpose frigates which has reduced the total amount of frigates owned by the Royal Netherlands Navy from twelve to six. Because of this significant reduction, a high availability of the remaining frigates and oceangoing patrol vessels is required. However, the availability of these vessels is not sufficient at the moment. In this research a suitable definition for the term 'availability' was found in the term 'operational availability' which is a function of the maintenance process. With this definition the operational availability of the multipurpose frigates, air defence and command frigates and oceangoing patrol vessels was calculated. The calculation showed that the operational availability of these ships does not meet the operational availability requirements. The maintenance process was analysed by using the Delft Systems Approach to determine the problems that cause the low operational availability of the ships. The analysis showed a significant amount of problems that influence the operational availability of the ships in a negative way. This study developed a continual process improvement dashboard that can be used by the Royal Netherlands Navy as a tool to improve the operational availability of their existing ships. Besides that, the dashboard can also be used in the design process of a new ship class to achieve the desired operational availability for the new ships.","Operational Availability; Delft Systems Approach; Continuous Process Improvement; Royal Netherlands Navy","en","master thesis","","","","","","","","","Mechanical, Maritime and Materials Engineering","Marine and Transport Technology","","Transport Engineering and Logistics","",""
"uuid:30deeb89-d41c-485d-835e-36f48bbf58fc","http://resolver.tudelft.nl/uuid:30deeb89-d41c-485d-835e-36f48bbf58fc","Towards a coupled morphodynamic model of the nearshore zone and the beach at the Sand Engine: Combining waves, tide, morphodynamics and aeolian sediment transport into a process-based model","Velhorst, R.L.C.","Aarninkhof, S.G.J. (mentor); Luijendijk, A.P. (mentor); Hoonhout, B.M. (mentor); De Vries, S. (mentor); Zijlema, M. (mentor)","2017","Morphodynamic models are widespread in coastal engineering practice and indispensable to predict the effectiveness of (large-scale) sandy interventions. These models enable quantification of the effects on enhanced safety against flooding and on environmental impact over time, based on physical processes such as hydrodynamics and sediment transport. The Sand Engine is a mega-scale nourishment pilot along the Dutch coast with a substantial sub-aerial surface and significant aeolian sediment transport, which highlights the need to integrate aeolian sediment transport and dry beach changes in current morphodynamic models. An explicit objective of the Sand Engine emphasizes this need: its dune area should increase by natural processes in the coming years, a process linked to aeolian sediment transport. In order to accurately model the morphological evolution of the Sand Engine, a model incorporating both morphodynamics and aeolian sediment transport is preferable. However, morphodynamics and aeolian sediment transport interact and the dynamics of the bathymetry and the water line cause the physical interface between sub-aerial and sub-aqueous processes to be highly variable both in space and time, making it complex to model the (lower) beach and the nearshore zone. Current morphodynamicmodels such as Delft3D FlexibleMesh (FM) only take into account hydrodynamic forces as drivers for sediment transport and do not resolve bed changes on the dry beach. Vice versa aeolian sediment transport models as AeoLiS do not include hydrodynamics and subaquaeous sediment transport. Recent developments in model couplings allow implementing the interaction between morphodynamics and aeolian sediment transport.","coastal morphodynamics; aeolian; sediment transport; process-based modelling; model coupling; Delft3D; AeoLiS","en","master thesis","","","","","","","","","Civil Engineering and Geosciences","Hydraulic Engineering","","","","52.051911, 4.183558"
"uuid:7b015743-6c69-454b-b56a-a69f1a85815e","http://resolver.tudelft.nl/uuid:7b015743-6c69-454b-b56a-a69f1a85815e","An approach for businesses to increase customer's willingness to share personal information online: A case in the airline industry","Slot, E.","Janssen, M.F.W.H.A. (mentor); Ubacht, J. (mentor); Kroesen, M. (mentor); Flipse, S.M. (mentor); van der Sanden, M.C.A. (mentor); de Vries, M. (mentor)","2017","Double degree of Master of Science in Science Communication & Systems Engineering, Policy Analysis, and Management / SEPAM: Technology Policy and Management / Department: Engineering, Systems and Services + SEC: Applied Physics / Department: Science Communication - In the era of digital communication, the relationship between businesses and customers has changed. Businesses provide online personalized services within their ecosystem based on customer data, but at the same time, customers are reluctant to share personal information. In this article, an online trust building tool is proposed to increase customer’s willingness to share information. A conceptual model is constructed on the relationship between customers sharing information in an online context and businesses providing online personalized services. Customer conditions for information sharing from the conceptual model are validated by a survey under a selection of Transavia airlines’ customers. After conducting a principal component and linear regression analysis, it is found that these customers do not necessarily find monetary or non-monetary benefits the most important conditions for online sharing information. Moreover, gender and age do not have influence. The factor that appears most important for sharing information relates to trust. Customers with a higher general trust and higher institutional trust, are willing to share more personal information with the company. Therefore, literature on trust building is reviewed and four trust building principles are constructed: experience, security, transparency, and trusted sources. For each of the principles, constructs are identified in literature and validated by exploratory customer interviews. The list of constructs is the input for a trust building tool for companies to increase their online trustworthiness. The tool is a basis for a discussion with businesses. These discussions can create insights in how a business can become more trustworthy in the eyes of the customer, and can as a result lead to gaining more customer information.","Personal Information Sharing; Online Personalization; Trust Building; Business Ecosystem; Customer Values","en","master thesis","","","","","","","","","Technology, Policy and Management","SEPAM / Engineering, Systems and Services, SEC / Applied Physics, Science Communication","","Track, Applied Sciences, MSc. Systems Engineering, Policy Analysis and Management (SEPAM), Technology, Policy and Management","",""
"uuid:5e1452a4-18da-49c1-b219-bb6cd5742c46","http://resolver.tudelft.nl/uuid:5e1452a4-18da-49c1-b219-bb6cd5742c46","Co-design of Smart Lighting and Communication for Visible Light Networks","Wu, H.","Langendoen, K.G. (mentor); Zuninga, M. (mentor); Hauff, C. (mentor)","2017","Visible Light Communication has been intriguing both the industry and the academia for over a decade. However, most of the research efforts in this area only consider scenarios where the light emitted from the transmitters is constant. This is not true when Smart Lighting, a technology designed for more comfortable and energy efficient buildings by adjusting the illumination of fixtures based on ambient light availability, is involved. Under the smart lighting, the changes of fixtures’ illumination affect the communication links significantly. Therefore, new methods must be proposed for a revolutionary co-design of smart lighting and communication for the visible light networks. This project proposes SmartVLC, a system that can optimize the through- put (benefit communication) while maintaining the LEDs’ primary illumin- ation function (benefit smart lighting). A new modulation scheme Adaptive Multiple Pulse Position Modulation (AMPPM) is proposed to support fine- grained dimming levels and optimize the throughput under each dimming level via pattern multiplexing. An algorithm is also designed to adjust the LEDs’ dimming level smoothly. The proposed AMPPM and the LEDs’ il- lumination adaptation algorithm are implemented into a low-cost platform. The performance of SmartVLC is evaluated under both static and dynamic scenarios. The current version of SmartVLC supports a communication dis- tance of 3.6 m and a throughput of 107 Kbps in an indoor environment. Compared to state-of-the-art solutions, the performance gain of SmartVLC can reach up to 190%.","","en","master thesis","","","","","","","","","Electrical Engineering, Mathematics and Computer Science","Software Technology","","Embedded Software Group","",""
"uuid:56d2c1af-faa3-4cb1-a1cf-f9816a8cbd80","http://resolver.tudelft.nl/uuid:56d2c1af-faa3-4cb1-a1cf-f9816a8cbd80","A semantic approach to patch-based procedural generation of urban road networks","Teng, E.","Bidarra, R. (mentor); Brinkman, W.P. (mentor); Eisemann, E. (mentor)","2017","A road network is one of the core elements of urban environments, strongly defining their layout. Procedural modeling has been increasingly used to create such road networks. However, many procedural methods are complex and difficult to master by non-experts, often have a limited and hard-to-control expressive range, and require a variety of specialized input data to generate a complex road network. To mitigate this, some methods proposed to use stochastic data on road patches extracted from example maps to design a road network following a given urban style. We propose a novel patch-based method that uses the semantics of individual patches to help guiding the procedural generation. Our approach combines the advantages of patch-based generation with those of conventional parametric-based methods. Due to the intuitive character of semantic parameters and tags, our approach provides for an easy customization of fictive road network creation, allowing a user to easily define various types of road network styles, containing only the desired features and structures of real-world road networks.","Patch-based network generation; Procedural content generation; Urban modeling","en","master thesis","","","","","","","","","Electrical Engineering, Mathematics and Computer Science","Intelligent Systems","","","",""
"uuid:bbed8ce5-36a8-4773-a461-33f19c5f774d","http://resolver.tudelft.nl/uuid:bbed8ce5-36a8-4773-a461-33f19c5f774d","Prediction of Team Cohesion, by examining prosodic mimicry in small group meetings","Nanninga, M.C.","Hung, H.S. (mentor)","2017","In this thesis the alignment of speech behavior between team members of small group meetings (3-8 people) and its relation to team cohesion is studied. Since team cohesion is highly related to effectiveness and productivity, automatically estimating cohesion can be a useful tool for assessing the meeting quality. This information can be fed back to the meeting groups with the goal of improving meeting quality. Research within social sciences suggests that participants of a meeting put larger effort in aligning their speech behavior when they like each other more and when they are more committed to the common task. We therefore hypothesize that non-verbal speech alignment is positively related to both constructs of team cohesion, social and task cohesion. We propose a novel method of quantifying group-level alignment of non-verbal speech behavior, namely, voice intensity, pitch, Mel-frequency cepstral coefficients and speech rate. The resulting quantifications of non-verbal speech alignment are used to estimate high and low social and task cohesive regions. This is the first study examining alignment within prosodic cues on a group level, instead of a dyadic (one-to-one) level. In total, more than 20 hours of naturalistic group meetings were recorded and examined. As a measure for cohesion, a behavioral approach was followed, in which the cohesion levels were objectively quantified using verbal expressions. As cohesion is known to be inherently temporal, a dynamic methodology was pursued quantifying the alignment of speech on small time windows. By extracting three features solely related to the alignment of prosodic speech behavior, it was found that 2-minute high and low social cohesive regions could be classified with 0.72 Area under the ROC curve. The results imply that the alignment of speech behavior between the different participants in a meeting is a strong indicator for the team cohesion. This result holds for small naturalistic group meetings, implying that the proposed methodology is capable of detecting prosodic speech alignment on a group level. Predicting task cohesion was more challenging, an accuracy of 0.64 Area under the ROC curve was obtained. This performance was better than the Area under the ROC curve obtained with features related to turn-taking patterns (AUC). It appears that social cohesion is more openly expressed by behavior than task cohesion is. This insight accentuates the importance of distinguishing in social and task cohesion, instead of integrating them as one construct ""team cohesion"". Further analysis is needed to draw firm conclusions about the underlying behavior examined and how exactly the dynamics of the meeting are related to group outcomes as productivity and meeting satisfaction.","Social signal processing; Cohesion; Small group meetings; Mimicry; Group conversation analysis","en","master thesis","","","","","","","","2017-09-15","Electrical Engineering, Mathematics and Computer Science","Computer Vision / Pattern Recognition","","Signals and Systems, Electrical Engineering","",""
"uuid:28bc142c-6fba-4177-b9d8-15b7065d3903","http://resolver.tudelft.nl/uuid:28bc142c-6fba-4177-b9d8-15b7065d3903","METRO POLIS","Monteiro de Jesus, Soscha (TU Delft Architecture and the Built Environment; TU Delft Architecture)","Teerds, P.J. (mentor); van der Meel, H.L. (mentor); Read, S.A. (mentor); Delft University of Technology (degree granting institution)","2017","METRO POLIS refers to the reciprocal relation between the urban environment and the metro system in Tokyo, Japan. In November 2016, its largest fish market was planned to relocate, leaving behind a vast territory in one of the central wards. As a strategy to connect this post-industrial territory to the everyday of the Tokyoites, a metro station is proposed in a former market hall of the Tsukiji Shijio in Chuo-ku, Tokyo. The design aims to release the potential of the transport hub as an urban centre, by redefining the metro station as a generous, inclusive place for the Tokyoites. Also, an urban plan is proposed which combines housing, commercial functions and offices.","practice theory; Tokyo; metro; waterfront; Shitamachi","en","master thesis","","","","","","","","","","","","Architecture, Urbanism and Building Sciences | Explorelab","","35.661791, 139.770631"
"uuid:ce8f9927-1e95-4eac-b699-a834c37731aa","http://resolver.tudelft.nl/uuid:ce8f9927-1e95-4eac-b699-a834c37731aa","Effect of nanocomposite coating via EPD on bone regeneration and antibacterial properties of additively manufactured porous titanium","Spijker, B.","Amin Yavari, S. (mentor)","2017","","","en","master thesis","","","","","","","","2017-12-01","Mechanical, Maritime and Materials Engineering","Biomedical Engineering","","","",""
"uuid:fde729b0-5a1b-4c68-87fd-3debc95c3179","http://resolver.tudelft.nl/uuid:fde729b0-5a1b-4c68-87fd-3debc95c3179","Photovoltaic Concentrator Cells: Electro-Thermal Modelling And Experimental Analysis","Boven, R.V.T.","Kuiper, J.M. (mentor)","2017","An interesting concept related to photovoltaic energy is Concentrated Photovoltaics (CPV), in which sunlight is focussed on a PV cell through lenses and mirrors, thereby increasing the incident irradiance on the PV cell. Solar concentration is proven to not only increase the output power of PV cells, but also to increase the electrical efficiency of PV cells. This concept is expected to further push PV energy to the scale of MW power plants for large-scale energy production, and increase the power density of standalone PV modules on Earth and in space. Increasing the irradiation on a PV cell inevitably also increases the temperature of the PV cell due to thermal losses. Cell temperature has a negative effect on the output power and electrical efficiency of a PV cell, and given a high enough concentration ratio, may cause the PV cell to lose electrical efficiency and ultimately break down. Adequate cooling is therefore required for CPV systems to keep the PV cell in its optimal operating temperature range. For this purpose a model is proposed that simulates the output characteristics under influence of solar concentration and temperature variations, most notably the output power and electrical efficiency of a PV cell. The electro-thermal model is fundamentally based on the detailed balance model, which dictates that the absorbed and emitted photon flux must be equal in equilibrium conditions. From detailed balance, the absorption, recombination and photo-generation processes in a PV cell are determined, from which the Shockley-Queisser limit is deduced. This fundamental model is extended to the single-diode model, which serves as the ultimate baseline of PV simulation, taking into account cell temperature, concentration ratio and other internal PV cell factors. Sensitivity analyses on the single-diode model show that solar concentration indeed increases the output power and electrical efficiency. Taking into account solar concentration and temperature effects however, shows that the electrical efficiency drops by 4% points at a concentration ratio of 20, thereby confirming that without cooling, increasing the solar concentration on a PV cell will yield lower electrical efficiencies due to thermal effects. Laboratory experiments are conducted on an Emcore 3J gallium-arsenide PV cell (DUT) to verify the electro-thermal model. Baseline tests are conducted using a calibrated light source, and secondary tests involving a secondary light source are performed at controlled ambient and elevated temperatures. These results show that the model has a fit of 98.9% with respect to the verified specifications of the DUT PV cell at an ambient temperature of 25 ◦C. At an elevated cell temperature of 60 ◦C, discrepancies exist between the simulated single-diode model and test results. A new in-plane heat conduction concept developed by Airbus NL called Hiper is added to the test set-up to assess its suitability in conjunction with a heat radiator for PV cells. Hiper is a novel thin-film material particularly suited to spread heat effectively over a surface, from which it can be dissipated using a radiating material. Experimental results show that heat is spread slightly more effectively with Hiper, than in the same test set-up without Hiper, highlighting its heat spreading capabilities.","Photovoltaic concentrator cells","en","master thesis","","","","","","","","","Aerospace Engineering","Space Engineering","","Space Systems Egineering","",""
"uuid:ba867fef-5421-4692-b955-6c2c468653cc","http://resolver.tudelft.nl/uuid:ba867fef-5421-4692-b955-6c2c468653cc","Sampling with strict energy constraints","Nijdam, P.P.","Langendoen, K.G. (mentor)","2017","With more and more battery-operated devices equiped with sensors, it is becoming increasingly relevant to focus not only on energy efficiency, but also on ensuring that the available energy is not spent before the battery will be recharged. In this thesis a strategy for adaptive sampling is proposed that adapts the sample rate while respecting a predefined limit on the number of samples per discharge period. The proposed sample strategy aims to sample with uniform prediction errors, as opposed to uniform intervals. This signal-agnostic strategy is tested upon data from traffic flow, a wireless sensor node, and a position trace obtained with a mobile phone. A reduction in the root mean squared error ranging from 0 to 50 percent compared to uniform sampling was achieved.","","en","master thesis","","","","","","","","","Electrical Engineering, Mathematics and Computer Science","Software Technology","","Embedded Software","",""
