"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:532a29a3-bc3c-4755-aec8-fca93902c471","http://resolver.tudelft.nl/uuid:532a29a3-bc3c-4755-aec8-fca93902c471","Design for emotional enrichment in mediated interpersonal communication","Soedarmo, H.A.","Desmet, P.M.A. (mentor); Steven, F.F. (mentor)","2011","The existence of mediated communication is inevitably changing our paradigm of ways to communicate with other human beings. It enables us to connect with others over a distance without having to present at the same location or the same time. This growing field of mediated communication leaves room for explorations of the possibilities of future implementations. Many companies nowadays are developing communication applications defined by sophisticated technology. From my point of view, the future application is not necessarily defined by the most advanced technology. The opportunity could occur by the experience it delivers for the users. Technology has to enhance the value of communication as our essential human need—to connect with each other—where emotional experience is an important part of it. For Wacom, the exploration in this rapidly growing field will be useful to reach broader potential target market. The analysis phase was performed in two parts: (1) The emotional enrichment, to gain basic understanding about emotions, to find out about the occurrence of emotions, and to define the term of rich emotional experience for this project, and (2) Emotional richness in mediated communication, to find the factors that influencing emotional occurrence in mediated communication. The results of the research were summarized in the insights and were reformulated by defining the vision. In the final concept, called Bamboo Card, people are given the space to share, co- experience, and com¬municate with their closest circle. The idea is that the application should enable people to send and receive visual messages with their loved ones in their personal space. We use the picture as a media to explain a certain situation or condition without having to write for pages. People could take a picture, annotate it, and send it directly to other person within the app. In this case, we tweak the traditional use of pictures, from “send to” or “display” into “share with”.","emotional design; experience design; iPad application","en","master thesis","","","","","","","Campus only","2012-09-30","Industrial Design Engineering","Design Aesthetics","","Master of Science Design for Interaction","",""
"uuid:5414eab3-9c66-4150-8712-51c3f8e73f16","http://resolver.tudelft.nl/uuid:5414eab3-9c66-4150-8712-51c3f8e73f16","Investigation into reduction of the Cost-Of-Energy of the Upwind 5.0 MW Wind Turbine using Higher- Harmonic Individual Pitch Control","Prinsen, R.C.P.","Bierbooms, W.A.A.M. (mentor)","2011","Individual Pitch Control has been a topic of study in the field of wind turbine engineering for more than a decade. It has been shown that a load reducing controller can be designed that makes use blade root moment measurements. Various authors have performed simulations to estimate the extent to which Individual Pitch Control can reduce fatigue damage for rotating components. More recently, the application of IPC to reduce fatigue damage of fixed frame components has been investigated. One effective method is to extend the IPC algorithm to harmonics of the rotor frequency. While the effectiveness of IPC control is acknowledged by many authors, there has been little published on how to use the fatigue reductions to reduce the cost-of-energy for a wind turbine. In this thesis, an attempt is made to formulate a design methodology for higher harmonic IPC, to capitalize on the fatigue reductions by making design changes to the turbine, and finally estimating the potential profit of these changes. The wind turbine model used in this work is the Upwind 5.0 MW onshore conceptual wind turbine. It was implemented into the aeroelastic wind turbine simulation software FAST. The software of FAST was interfaced with the software package of Simulink which allows for intuitive control design. A combination of Linear Time Invariant control design, and time-marching simulation analyses was used to optimize the various controllers used in the simulations. The reductions of fatigue obtained for the baseline turbine, were around 18% for the blade root flapwise bending moment, and 15% for the analysed moments of the fixed frame components. Based on the fatigue reductions obtained through the controller implementation, three redesign cases were formulated: - Upscaling of the rotor diameter - Reducing the weight of the rotor blades - Increasing the power rating of the turbine Simulations of the redesigned turbines were performed to see if the redesigns were viable. For the cases which were considered viable, the upscaling and weight reduction case, a cost analysis was performed. This cost analysis provided an estimated 1.6 million $ added profit over the turbine lifetime for the rotor upscaling case, and an estimated -130,000 $ loss for the weight reduction case.","Windenergy","en","master thesis","","","","","","","","","Aerospace Engineering","DuWind","","","",""
"uuid:79b1c626-6c05-4dfb-b847-cf58831f0f39","http://resolver.tudelft.nl/uuid:79b1c626-6c05-4dfb-b847-cf58831f0f39","Leading a cash cow to a new field: The development of Smurfit Kappa’s Bag-in-Box principle for a new market","Chan, K.Y.Y.","Hultink, H.J. (mentor); Kester, L. (mentor); Van Eijndhoven, P. (mentor)","2011","Smurfit Kappa Group is a world leading company of paper-based packaging and is the largest waste paper trader and consumer in Europe. In Smurfit Kappa Specialties Division, Bag-in-Box has been one of the successful packaging solutions for the past 10 years. It is nowadays widely used in the wine industry. However, the wine market is becoming saturated. This has raised two questions for the Bag-in-Box development. 1. What kind of packaging applications can be used with Bag-in-Box in the market? 2. How can Smurfit Kappa increase or create market share of the Bag-in-Box application in a certain market segment in addition to wine? Meanwhile, with the growing trend of sustainable business development, some current clients of Smurfit Kappa are looking for a more sustainable packaging to replace their blow-molded bottles. The cost of blow-molded bottles is, however, very competitive. By using a new technology recently developed by Smurfit Kappa, Form-Fill-Seal, the costs for Bag-in-Box could be lowered enough to become competitive with blow-molded bottles. When looking into potential marketing segmentation, the laundry detergent market is found to be the largest in market size and is seen as a highly applicable area for the Bag-in-Box application. A couple years ago , Smurfit Kappa unsuccessfully tried to introduce Bag-in-Box into the liquid laundry detergent market. The failure was due to a lack of integration of the consumer’s needs and preferences. To learn from these mistakes, primary research (interviews, observations and a focus group session) was performed to gain insight from Smurfit Kappa’s clients and their respective consumers. From the results, three important factors are summarized which will determine the success of the new BIB. They are: 1. Winning the “First moment of Truth”, 2. Maintaining the “Second Moment of Truth” and 3. Sustainability & Cost. Based on these factors, the Bag-in-Box for Laundry Detergent (BIBLD) has been re-designed. An optimized design is selected and should be discussed with SKG’s clients. The final design is provided in two sizes, 1.5L and 2.5L, to fulfill the need of different concentrations of laundry detergents. It has similar or better features and functionality than BMB. These include a larger printable area, a drip guard, a window indication, a measurement indication, an easy grip handle and improved recyclability. Meanwhile, as BIBLD is mainly made of waste paper it is significantly more environmentally friendly in terms of CO2 emissions, especially on material use and recycling. Furthermore, a business case is provided with the short-term implementation strategies that are based on the Marketing Mix of Product, Price, Place, Promotion and People. Long-term implementation strategies are also suggested for an expansion of the product portfolio and in terms of business with private label companies. To help SKG on making a final decision, three case scenarios concerning “Benefit or Risk?” are created. These three scenarios show three levels of risk of the project and include: 1) an Optimistic scenario, 2) a Realistic scenario, and 3) a Pessimistic scenario. Finally, some recommendations for the company in terms of innovation and future product development are suggested.","Bag-in-Box; Blow molded bottle; packaging; Form Fill Seal; new product development; new market launch","en","master thesis","","","","","","","Campus only","2012-09-30","Industrial Design Engineering","Product Innovation Management","","Master of Science Strategic Product Design","",""
"uuid:0ce7c3f5-e50c-4cef-8601-4924cb1512fa","http://resolver.tudelft.nl/uuid:0ce7c3f5-e50c-4cef-8601-4924cb1512fa","Premium Packaging: Developing a tool to support the creation of premium branding and packaging design at Cartils","Massink, T.J.","Hultink, E.J. (mentor); Mugge, R. (mentor)","2011","Introduction An often-recurring subject in branding assignments in the Fast Moving Consumer Goods (FMCG) packaging industry is ‘what is “premium.”’ Marketing and Brand Managers of FMCG brands brief packaging designers (such as Cartils, see paragraph 1.2) that their new packaging must have a premium character. Although one might have an idea of what premium is; it is not sure what it exactly means, there is no coherent definition. Furthermore, it is not clear what characteristics a packaging needs to have to be perceived as premium. This project aims at researching and clarifying the aforementioned for packaging design. Problem statement and project setup The scope of this project is to develop a tool that is applicable in the assistance of creating premium branding in packaging design. To reach this goal the project is divided into five phases: (1) Literature research and expert consultation (chapter 2); (2) Packaging design features research in three categories (chapter 3); (3) Consumer and expert research through focus groups (chapter 4); (4) Research results synthesis for tool development, a methodology for future premium packaging design (chapter 5); (5) Redesign to test perception of tool based packaging (chapter 6). The first research phase is described in the following chapter (2), the meaning of the term ‘premium’ packaging is researched and explained through literature; it is determined where this class of packaging stands compared to others (classification) and which elements play a role in consumers’ premium perception of brands. Next, the analyses of all relevant design features from three FMCG product-packaging categories are reported (water, chocolate and body lotion) and design patterns in high priced products are mapped (chapter 3). Based on these results, three Focus Group sessions have been conducted with premium target group consumers and packaging design experts to discuss and research premium holistic designs, design cues, (cross-) category general premium characteristics and individual rating (chapter 4). This ranking is discussed, redesigned upon and tested in chapter 6. Chapter 5 will concern tool and methodology development for future packaging design projects, stating final conclusions, managerial implications and limitations of this project. The original Verkade packaging was heavily criticized (chapter 4), three redesigns have been made based on the premium packaging creation tool (chapter 5): evolutionary, progressive and revolutionary, each with a higher level of premium packaging properties. The premiumness of the designs, and with that the validity of the tool), was tested on consumers through four online surveys. Results have been statistically analyzed. Results from ranking with other brands show significant differences between the mean of revolutionary design 4 compared to other designs and the other brands, and it is equal to Lindt 99%, which is considered very premium (chapter 4). Design 4 is also perceived as significantly more premium on the level of the three elements (chapter 2). Design 3 is perceived as significantly more expensive than design 1; and design 4 as more expensive than design 1 and 2. Design 2 is trustworthier than 3 and 4. Design 4 is the least recognizable as chocolate of four designs. There is no intrinsic illustration and the ecru color makes it harder to recognize as chocolate. It is also considered more detailed than the others, although it seems more sober. This suggests detailing is more in the finishing of the packaging, and in the subtlety and the effort. The contradictory qualification of innovative and retro or classic character is clearly due to the nostalgic but novel, unprecedented design. Price, elements and holistic types, which relate to increased premium perception, strengthen each other in correlation with increasing price. Recognizable as chocolate shows a strong negative relation with all (except trustworthy) due to the lack of intrinsic product information and the differentiated packaging color. Trustworthiness is not correlated to recognizable as chocolate, which indicates that a higher reference to product expectation does not necessarily increase trustworthiness. This makes sense because lower priced packaging often has more intrinsic illustrations. Trustworthy also has a weak correlation with innovative, as something unprecedented has no reference in a consumer’s mind. Regression pointed out that high quality is the most important element, as perceived by consumers, in predicting dependent variable price. The perception of high quality significantly predicts a higher perceived price. Concerning holistics, exclusive and exclusive-subtle are the two holistic types that significantly increase price perception through regression. From factorial analysis unfolds the friction between innovation and recognition (negative regression), see the aforementioned for more examples. Virtually all of the elements and high price are all related to each other as expected, acknowledging the validity of the design, the test, the respondents and the tool. Small improvements are still worth to consider, as well as implications, final conclusions and recommendations for future research, as is done in chapter 7.","premium; packaging; design; authenticity; high quality; differentiation; perception","en","master thesis","","","","","","","Campus only","","Industrial Design Engineering","Strategic Product Design","","Product Innovation Management","",""
"uuid:532b0a95-f29d-40f6-9e8c-b8d2a14b109b","http://resolver.tudelft.nl/uuid:532b0a95-f29d-40f6-9e8c-b8d2a14b109b","Value Based Tendering: A model for the contractor to provide added value on bid documentation and increase the chances of winning the tender","Giannikis, V.","De Ridder, H.A.J. (mentor); Suprapto, M. (mentor); van der Wildt, H. (mentor); Verkerk, R. (mentor)","2011","","Tendering; Value creation","en","master thesis","","","","","","","","","Civil Engineering and Geosciences","Building Engineering","","Construction Management and Engineering","",""
"uuid:e67a4f78-aa02-4cc0-8617-6109bc4caa01","http://resolver.tudelft.nl/uuid:e67a4f78-aa02-4cc0-8617-6109bc4caa01","Reconfiguring supply chains over the product life cycle: An exploratory study","Subramanian, S.","Ludema, M.W. (mentor); De Bruijne, M.L.C. (mentor); Tavasszy, L.A. (mentor)","2011","Product lifecycles are becoming increasingly short in several industries. This has implications on the way companies are able to organize and adapt their operations. This thesis explores how supply chains can be reconfigured to adapt to such changes over the product life cycle. The main research questions are defined as: 1. What are the requirements that the product lifecycle places on the supply chain? 2. How can supply chains be reconfigured by incorporating flexibility to respond to the requirements of the product lifecycle? To answer these questions, a theoretical framework is first developed based on the relation between product life cycles and supply chain management in the literature. As the research involves an exploratory approach, the case study method was determined to be appropriate and four case studies are developed based on data collected from literature, company documents and interviews. From the cases and literature on supply chain flexibility, possibilities for reconfiguration over the product life cycle are presented.","strategy; flexibility; framework; network structure; product routing","en","master thesis","","","","","","","Campus only","2011-10-30","Technology, Policy and Management","Transport and Logistics Organisation","","Management of Technology","",""
"uuid:77993ffb-82d0-4a1a-95d0-a37d32e098ca","http://resolver.tudelft.nl/uuid:77993ffb-82d0-4a1a-95d0-a37d32e098ca","Fundamentals, Specifications, Architecture and Hardware Towards a Navigation System Based on Radio Pulsars","Chaudhri, V.K.","Van der Meijs, N.P. (mentor)","2011","Pulsar based navigation is a novel area of research, and might once offer the possibility to man of safely traveling distances much beyond Earth. Recently, there has been work on a receiver tracking algorithm that makes use of X-ray pulsar signals. However, a system based on this would not find use on celestial bodies where an atmosphere blocks the harmful X-rays. This thesis is directed towards building a navigation system in hardware that makes use of `radio pulsars'. The navigation system may allow a receiver observing radio pulsar signals to determine its position with respect to a reference, possibly with the receiver being anywhere in the universe of interest. The system is initially intended for estimating a receiver's coordinates without a prior knowledge of the receiver position, pulsar locations relative to the receiver, as well as the expected pulsar signals. This thesis lays down the feasibility and the limitations of the system that would use radio pulsars. The work presented includes: defining the fundamentals of radio pulsar based navigation, selecting suitable signal processing algorithms, analyzing system usage scenarios and related SNR enhancement by subsystems, constructing the system architecture, and discussing a hardware prototype based on FPGAs. Another objective (which has been successfully completed) is to rate the methodology of automatic RTL generation from Simulink models.","pulsar navigation; radio pulsar instrumentation; simulink to RTL","en","master thesis","","","","","","","","2011-10-11","Electrical Engineering, Mathematics and Computer Science","Microelectronics & Computer Engineering","","Microelectronics","",""
"uuid:f262c218-8801-4425-818f-08726dde5a6c","http://resolver.tudelft.nl/uuid:f262c218-8801-4425-818f-08726dde5a6c","Green facades and Building structures","Mir, M.A.","Haas, E.M. (mentor); Ottelé, M. (mentor); Van Timmeren, A. (mentor); Houben, L.J.M. (mentor)","2011","Plants can fulfil various functions. Plants provide places for playing, sports and recreation, establishing social contacts, isolation and escape from urban life, aesthetic enjoyment, viewing buildings from a distance and so on. Vegetation and plants on roofs and façades is one of the functions of plants most with respect to the built environment and horticulture. The presented report contains a general description of vertical greening systems (plants or vegetations against a façade) and their behaviour in relation to air quality improvement, aesthetics, energy saving, biodiversity, mitigation of the urban heat island effect and its social impact. Vegetation in relation to moisture transport and a life cycle analysis (LCA) for two living wall systems are particularly extensively explained. Vertical green or “green walls” is at the moment a popular item of sustainable development for a better environment related to dense urban areas. Vertical greening can be divided in three main branches, namely: - green façades; (traditional use of climbing plants against a façade from the ground or from planter boxes), are the easiest and cheapest manner to cover the vertical surfaces with vegetations. Green façades that are available until now can be classified in to two main categories, namely plants rooted into the ground and plants that are rooted in artificial substrate at grade with watering system. Green façades can be applied directly to the wall and also indirectly to the wall with a supporting structure such as net system or cable and wire net system. A large variety of plants can be used for making green façades. Especially Hedera plants (common ivy) are the most common ones. - wall vegetations; (spontaneous growing of plants on structures), are growing without any human intervention in a natural way with irregular patterns. This type of vegetation can be typically found on older buildings and monuments. Concrete panels with large pores variety are a new development to create green structures within a short period of time (1-2 years). These panels are also a type of façade which are suitable to plant vegetation on them. - living wall system (LWS); (pre-vegetated “prefabricated” modular panels or in situ applied panels), is a relative new application form of vertical green using modern technology. A watering system and nutrients distribution are always required and the modular panels are replaceable. There are various types of living wall systems which are already applied and applicable. Living walls are distinct from green façades in that they support vegetation that is rooted in substrate attached the wall itself, rather than being rooted at the base of the wall, and as a consequence have been likened more to vertical living systems. Living wall systems can be used either outdoor or indoor. A large verity of plants as herbs can be used on the living wall panels. A few examples of living wall systems that are described in this report are LWS based on planter boxes, LWS based on foam substrate, LWS based on mineral wool and LWS based on felt layers. Vertical greening systems have a range of advantages and disadvantages, which are summarized below. Advantages of vertical greening systems include: - filtering air particulates to improve air quality. - reducing (mitigate) the heat island effect (UHI). - providing sound insulation. - moderating a building's internal temperature via external shading. - creating a microclimate, which will help to alter the climate of a city as a whole. - providing biodiversity and a natural animal habitat. - protecting the wall against graffiti. - improving the insulation properties in summer and winter. Disadvantages of vertical greening systems include: - chance of damage on façade in case of green façade directly to the wall. - maintenance of vertical greening systems. - costs of vertical green systems, especially living wall systems. - irrigation systems. An experimental setup called ‘hotbox’ is made to test a number of vertical greening systems to determine the moisture transport through it. The hotbox is made of plywood (thickness 18 mm) and EPS-SE insulation material (thickness 200 mm). The hotbox has a dimension of (3000 mm x 1800 mm x 1800 mm) and has two compartments for indoor and outdoor climates. The principle of testing in the hotbox is to determine under steady state conditions (laboratory condition) moisture transport through a test specimen (bare wall) placed between a warm and a cold enclosed enclosure and to compare this with vertical greening systems hung on the wall under a variety of climate conditions (summer and winter). The test specimen used for the experiment consists of a wall with a surface of 1 m2 (made in Dutch building system). The test specimen has a (inner leaf + insulation + air cavity + masonry). The measurements are performed with thermocouples and hygrometers through the complete system of a bare wall with greening systems on it. As it is mentioned the behaviour of different vertical greening systems according to building physics and sustainability aspects are also discussed in this report. A start was made to determine the black spots within the thermal behaviour aspects of vertical greening systems. In a number of experiments some vertical greening systems (Hedera helix directly to the wall, Hedera helix, indirectly to the wall, LWS planter boxes system, LWS foam based system, LWS mineral wool based system and LWS felt layers system) have been tested in a test setup called ‘hotbox’. The results of the performed tests show that the vertical greening systems which are calculated for determining of moisture transport (Hedera helix directly to the wall, Hedera helix indirectly to the wall and LWS based on planter boxes) have no negative influence with respect to moisture transport and condensation on the surface of the wall. It became clear that vertical greening systems on the façades in the winter cause condensation. The summer measurements show that with a normal relative humidity of about 75% the condensation cannot take place in any layer of the structure. Condensation is occurred at all measured greening systems with freezing temperatures. According to Glaser method the condensation in all cases does not exceed the limitations. This means that the absorbed moisture by the structure in the winter (60 days) should evaporate back in the summer (90 days). There is not a vapour diffusion resistance figure (µ) for greening systems in the literature and therefore it is needed to assume a vapour diffusion resistance figure (µ) for vertical greening systems to calculate the condensation. For all condensation calculations a vapour diffusion resistance figure (µ) of 1.5 is assumed for vertical greening systems, which corresponds with the regulations that (µ?1). It is important to notice that the relative humidity outdoor and indoor, vertical greening system type, outdoor and indoor temperatures play a major role in determining of condensation and vapour diffusion. Living wall systems have a more or less airtight texture and they are protecting the façade better against direct sunshine and (heavy) rains. The materials used for living wall systems can ensure that the moisture transport does not take place easily. To realize vertical greened surfaces, it is necessary to take in to account that manufacturing of for example supporting structures can have a negative environmental effect, which is in struggle with sustainability. Sustainable construction could be described as a way of designing and constructing building that support human health (physical, psychological and social) and which is in harmony with nature, both animate and inanimate. A system is sustainable when the environmental burden is lower than the environmental benefit profile. The results from the conducted life cycle analysis for living wall system based on mineral wool and living wall system based on foam substrate provide insight in the environmental impact of the studied vertical greening systems. - the LWS based on mineral wool has one of the high environmental burdens due to the materials used. The aluminium supporting structure forms largely the effect since the materials affect positively the thermal resistance of the system. - the LWS based on foam substrate has also high influence on the total environmental burden, but the foam substrate (biodegrable) itself is a sustainable product. - for the living wall system based on mineral wool and living wall system based on foam substrate in both climate types (Mediterranean and temperate) the environmental burden profile is higher than the benefits gained for heating and cooling. - both LWS based on mineral wool and LWS based on foam substrate have almost the same contribution to the energy savings for heating but, for the Mediterranean climate, a higher influence was noted for the cooling properties of the plants which are to recognise for all 6 vertical greening system tested in hotbox.","sustainability; green facades; living walls; building physics","en","master thesis","","","","","","","","","Civil Engineering and Geosciences","Materials and Environment","","Sustainability","",""
"uuid:13ffab18-84c8-4454-941f-aa9d4bb528f9","http://resolver.tudelft.nl/uuid:13ffab18-84c8-4454-941f-aa9d4bb528f9","Impact of chemical reactions in the gas phase on the in-situ combustion process: An experimental study","Hoekstra, B.E.","Rudolph, E.S.J. (mentor)","2011","In-Situ Combustion (ISC) is a thermal enhanced oil recovery method. Therefore, air or oxygen-enriched air is injected in the reservoir. The oxygen reacts with part of the hydrocarbon forming heat and combustion products. The released heat increases the temperature locally in the reservoir and lowers the viscosity of the oil. Formed gaseous products additionally enhance the oil production due to miscible and immiscible gas drive. Although worldwide the application of ISC is limited, research on the underlying processes is extensive. In particular, discussions focus on the question whether it is better to describe oil recovery by ISC as thermal recovery method with minimal description of the occurring chemical reaction or if it is crucial to include more detailed descriptions of the occurring chemical reactions. Most ISC research focuses on the description of reaction kinetics and lacks the description of other phenomena involved, e.g. gas phase reactions, the influence of porous media and the effect of flow. The focus of this experimental study is to determine the relevance of chemical reactions in the gas phase for the success of ISC and to get a better understanding of the temperature influence on ISC. For the experiment a vertically-positioned stainless steel tube filled with a mixture of sand and oil was heated to a desired temperature. From below air was injected, oil and exhaust gases are produced from the top of the tube. The outlet gas was analysed with the help of a gas chromatograph. Liquid produced from the tube was collected and characterized with the help of refractive index analysis. The sand was retrieved after the experiment and categorized based on visual observations. Additionally, the organic content in the sand after the experiment was determined by weight loss by heating the sand gradually to 500°C. Thermal Gravity Analysis under nitrogen and air atmosphere of oil, sand and oil+sand samples was performed. The determined weight loss as function of the temperature together with the analysis of the outlet gas helped to identify the occurring chemical reactions. The experiments showed that gas phase reactions should be incorporated in the description of ISC processes. The actual gas phase combustion could not be proven unambiguous, typical ISC temperature profiles were not seen and the reactions were not self-sustaining. It was shown that reactions occur in the gas phase. For a pure component oil cracking and recombination in combination with combustion was behaving similar as the crude oil in ISC, although the temperature range for these reactions are wider for the crude oil. Initial low oil saturations have no impact on the general chemical combustion behaviour; the position of oxidation products depends on the initial saturation. At low temperature the formation of solid components was due to oxygenation and not to anaerobic cracking. Still a number of underlying processes occurring during ISC are not completely understood. In particular, the effect of pressure on the chemical reactions, on the occurrence of a gas phase and the resulting outlet gas need further investigation.","in-situ combustion; gas phase reactions; temperature; cracking; oxidation; saturation","en","master thesis","","","","","","","","","Civil Engineering and Geosciences","Geotechnology","","Section Petroleum Engineering","",""
"uuid:b783f1de-b58b-4a6e-9989-fa9dc90f6286","http://resolver.tudelft.nl/uuid:b783f1de-b58b-4a6e-9989-fa9dc90f6286","Building on tunnels: Suggestions to improve the decision making process","Brouwer, S.J.M.","Bosch, J.W. (mentor); Leijten, M. (mentor); Ploeger, H.D. (mentor); Taselaar, F. (mentor)","2011","","process management; multi-actor; ownership; external safety; decision making","en","master thesis","","","","","","","","","Civil Engineering and Geosciences","Geotechnology","","Construction, Management & Engineering","",""
