"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:efa3e588-249c-4e22-9bf0-16f1f9334882","http://resolver.tudelft.nl/uuid:efa3e588-249c-4e22-9bf0-16f1f9334882","Het rij- en inhaalgedrag op versmalde rijstroken","Bosch, J.","Zuylen, H.J. (mentor); Botma, H. (mentor); Kwint, H. (mentor); Schuurman, H. (mentor)","2000","A new measure to improve the traffic performance on particular network parts of motorways during the peak periods substantially, is the 'dynamic carriageway'. This means that there are two or three lanes available for low-density traffic and three or four lanes for high-density traffic, while maintaining the emergency lane. A number of problems arose during the research for the 'dynamic carriageway'. One of them is the lack of clarity about the impacts of narrow lanes on the traffic flow. This is observed in an exploring simulation study with an extended version of the microscopic simulation model MIXIC. This version tries to model the driving and overtaking behaviour on narrow lanes. Because of the lack of quantitative data this proved to be impossible so far. This thesis shows what data is still missing in order to describe the driving and overtaking behaviour on narrow lanes ofmotorways effectively. At the same time a check is performed how missing data could be collected. First of all the extended version ofMIXIC is closely examined. On basis ofthis an impression is obtained of the aspects which are considered to be of importance for describing the driving and overtaking behaviour. Also an impression is obtained of the data which is of importance to describe these aspects. In addition it becomes clear what (quantitative) data is still missing. An additional literature study did hardly yield new (quantitative) data. Nevertheless this study presents some quality information about the missing data. Besides, there is also information presented about other aspects that could be useful to describe the driving and overtaking behaviour. With the obtained knowledge about the overtaking behaviour a model is designed, which describes the choice of a driver whether he executes an overtaking manoeuvre or not. As a result 'overtaking' has been placed into perspective with the processes 'car-following' and 'lane-changing'. After that a model is designed which describes the actions of a driver during a passing manoeuvre. In this second model the driver of the passing vehicle considers, depending on the lane in which he drives, the vehicles and the fixed objects, which are located within a certain longitudinal distance of the passing vehicle. While executing the passing manoeuvre the driver takes decisions about the position and speed of his vehicle. On basis of the collected knowledge ofMIXIC, literature and models so far, a definitive list of missing data is formed. This data relates, amongst other things, to the positions of the vehicles within their lane in relation to moving and fixed objects. It also relates to the (minimal) lateral distances in case the vehicles drive next to each other and the influence of the different characteristics of the vehicles that are involved in the passing manoeuvre. To determine how the necessary data can be collected a comparison is made between a number of instruments. These instruments are a video-observation, the Differential Global Positioning System, an instrumented vehicle and a driving simulator. Finally the instruments video-observation and driving simulator are chosen. With the first instrument drivers are hardly influenced and many observations can be made relative easy and cheap. This way a large quantity of data can be collected about the lateral positions of the vehicles. With the second instrument several aspects can be examined separately, which shows a detailed picture of the course of the passing manoeuvre in terms of position and speed. The use of these instruments is described in two separated methods. Video-observation can be performed on several locations and collects pictures of different combinations of vehicles and fixed objects. Aided by for instance a software package the lateral positions of the vehicles can be determined from the pictures. In successive phases the overtaking manoeuvre can be examined and visualised in detail by a driving simulator. A number of subjects are for that confronted with various situations. Analysis of the recorded data may result in a collection of desired data. If both instruments are used as described, the missing data can be obtained. From this point forward the driving and overtaking behaviour on narrow lanes of motorways can be modelled and validated. After carrying out a part of the research by video-observation on a location with lanes of normal width without the influence of a fixed object (motorway A2) and another part on a location with narrow lanes with the influence of a fixed object (motorway A12), the results show that the lateral position of vehicles is influenced by other vehicles as well as fixed objects as the distance between a fixed object and the roadway. The effect of a fixed object on a vehicle is considerably less than the effect of other vehicles. The effect of one vehicle on the lateral position of another vehicle differs; two passenger cars do influence each other, but a lorry does influence a passenger car to a greater extend. With regard to the distribution of the lateral positions within a lane, it turns out that the distribution in all considered situations is Normal. To be able to predict the separate quantitative effect of the width of the lane and the influence of a fixed object on the lateral positions, a third measurement on a location with narrow lanes without the influence of a fixed object has to be carried out (motorway A27).","","nl","master thesis","","","","","","","","","Civil Engineering and Geosciences","Transport & Planning","","","",""
"uuid:4ad59177-100a-4635-98ec-db4101720a73","http://resolver.tudelft.nl/uuid:4ad59177-100a-4635-98ec-db4101720a73","Corridors: Een studie naar de mogelijkheden op het gebied van inrichting van corridors","Houmes, R.","Sanders, F.M. (mentor); Van Eck, P. (mentor); Van Binsbergen, A.J. (mentor)","2000","","","nl","master thesis","","","","","","","","","Civil Engineering and Geosciences","Transport & Planning","","","",""
"uuid:67d78a1a-6c5a-43eb-88d7-656b46037fe8","http://resolver.tudelft.nl/uuid:67d78a1a-6c5a-43eb-88d7-656b46037fe8","Leegvaart binnen het BinnenVaart ModelSysteem","Bovenkerk, M.H.G.","Bovy, P.H.L. (mentor); Tavasszy, L.A. (mentor); Van der Zijpp, N.J. (mentor); Francke, J.M. (mentor)","2000","","","nl","master thesis","","","","","","","","","Civil Engineering and Geosciences","Transport & Planning","","","",""
"uuid:20871f66-c580-4ac2-94a8-9883b81a7b60","http://resolver.tudelft.nl/uuid:20871f66-c580-4ac2-94a8-9883b81a7b60","Wortels als oever- en bodembescherming","Zwemer, J.","D'Angremond, K. (mentor); Fontijn, H.L. (mentor); Oostveen, J.P. (mentor); Schiereck, G.J. (mentor); de Vries, W.S. (mentor)","2000","De laatste jaren is er steeds meer aandacht voor natuurvriendelijke oevers. Op veel plaatsen vormen ze een goed alternatief voor traditionele oeverbeschermingen. Verschillende onderzoeken zijn uitgevoerd om na te gaan in welke situaties ze kunnen worden toegepast en op welke manieren ze bescherming bieden. Daaruit is gebleken dat de vegetatie ervoor zorgt dat de stroomsnelheden in de buurt van de oever worden gereduceerd. Daardoor wordt de erosie minder of neemt de sedimentatie toe. In dit proces spelen de wortels van de planten of bomen een bijzondere roI. Want hoewel de bomen bij elkaar de belasting reduceren, worden de individuele bomen op de voorste rij blootgesteld aan de oorspronkelijke belasting. De wortels zorgen ervoor dat de ontgrondingen rondom de stam beperkt blijven. Het is echter niet bekend op welke manier ze dat doen en welke eigenschappen daarvoor belangrijk zijn. Daarvoor is het onderzoek in dit rapport uitgevoerd. Ten eerste is de macrostabiliteit van steile zandoevers onderzocht. Aan de hand van waarnemingen en trekproeven met wortelmonsters is zo'n oever met een wortellaag geschematiseerd en doorgerekend met het softwarepakket MStab. Ten tweede is de binding tussen wortels en zandkorrels onderzocht. Daarvoor zijn een aantal monsters genomen en bekeken met een binoculaire microscoop. Ten derde is experimenteel onderzoek gedaan naar de mechanische aspecten van wortels die effect hebben op de erosie van de bodem. Dat is een vervolg van eerder onderzoek. De wortels zijn nagebootst door een mat met een driedimensionale structuur van draadjes. Deze is aangebracht in een zandbodem en beproefd in een stroomgoot. Met een peilnaald zijn de langsprofielen opgenomen als functie van de tijd en van de gemiddelde stroomsnelheid. Verder is een aantal eigenschappen van de mat gevarieerd. Uit het onderzoek naar de macrostabiliteit van steile zandoevers bleek dat wortels deze aanzienlijk kunnen verbeteren. Ze doorsnijden het afschuifvlak van de oever, waardoor het weerstandbiedende moment groter kan worden. Uit het onderzoek naar de binding tussen wortels en zandkorrels bleek, dat grote korrels, in tegenstelling tot kleine korrels, niet of nauwelijks worden gebonden aan de wortels. Toch heeft eerder onderzoek aangetoond dat wortels de ontgronding reduceren in grof zand. Dat betekent dat er andere aspecten moeten zijn die daarvoor verantwoordelijk zijn. Daar is naar gezocht in het experimentele onderzoek in de stroomgoot. Daaruit bleek dat de experimenten met de mat vergelijkbare resultaten opleverde als de experimenten met echte wortels in eerder onderzoek. Daaruit kan worden geconcludeerd dat de eigenschappen van de mat goed overeenkomen met de mechanische eigenschappen van de wortels. Verder bleek dat de wortels niet het begin van beweg/n beinvloeden, maar de afhankelijkheid van de stroomsnelheid. Want binnen het snelheidsinterval van dit onderzoek (0,35 m/s < v < 0,85 m/s) geldt: hoe hoger de stroomsnelheid is, des te groter is het effect van de wortels. Verder lijken wortels ervoor te zorgen dat de evenwichtsdiepte van de ontgrondingskuil fors wordt gereduceerd. De wortels beinvloeden de stroming, zodat de belasting op de korrels wordt verlaagd. Er zijn geen aanwijzingen ze de beweging van de korrels afremmen.","roots; vegetation; shoreline protection","en","master thesis","TU Delft, Civil Engineering and Geosciences, Hydraulic Engineering","","","","","","","","Civil Engineering and Geosciences","","","","",""
"uuid:1a7231a7-fad9-4249-91d7-556c3f919de4","http://resolver.tudelft.nl/uuid:1a7231a7-fad9-4249-91d7-556c3f919de4","Bouwmethoden onder bestaande bebouwing","De Wit, A.","Vrijling, J.K. (mentor); Everts, H.J. (mentor); Teunissen, E.A.H. (mentor); Witteveen+Bos (contributor)","2000","In deze studie naar bouwmethoden onder bestaande bebouwing is een aantal mogelijke alternatieven, voor de bouw van de passage van de Noord/Zuidlijn met het Centraal Station, naar voren gekomen. De behandelde alternatieve bouwmethoden voor de passage van de Noord/Zuidlijn met het Amsterdam Centraal Station zijn: De buizenmethode. Het persen van buizen, vanuit een bouwkuip, met een diameter van 1,0 m in horizontale richting die al dan niet met elkaar verbonden zijn. Deze buizen vormen een dakconstructie en soms ook de wanden van de toekomstige doorsnede. Na het persen van de buizen kan hieronder ontgraven worden en de constructie afgebouwd. Bevriezen van grond. Het bevriezen van het grondwater met pekelwater of stikstof om het grondmassief te verstijven zodat de stabiliteit en de waterdichtheid van het grondmassief verzekerd wordt. Het vrieslichaam kan de vorm hebben van de uiteindelijke constructie, maar ook het hele grondmassief kan bevroren worden. Na het ontgraven kan een prefab constructie worden doorgeperst of met spuitbeton de tunnelmantel worden gevormd. Doorpersen. Het doorpersen van prefab elementen onder een bestaande constructie door wordt al regelmatig toegepast. Vanuit een bouwkuip worden ringvormige of rechthoekige profielen doorgeperst. Dit kan met een boorkop met gesloten of open front. Bij een open front kan ook met de hand worden ontgraven. Dit is alleen mogelijk als het grondwaterniveau lager is dan de in te persen buis en de grond voldoende standtijd heeft. Caisson. De caisson methode komt erop neer dat een constructie geheel of gedeeltelijk op maaiveld of in een ondiepe bouwkuip wordt gebouwd. Door vanuit de werkkamer onder de constructie de grond te verwijderen onder luchtdruk zakt de constructie de grond in. Voordeel is dat de constructie wel diep komt, maar geen diepe bouwkuip vereist is. Grouten. Met grout injectietechnieken kunnen constructies of delen van constructies vanaf maaiveldniveau gebouwd worden. Zo kan in de bouwfase een stabiele, waterdichte constructie verkregen worden. Binnen de gevormde omhullende of onder de gevormde dakconstructie kan worden gerealiseerd.","tunneling; sheetpile; Amsterdam metro","nl","master thesis","TU Delft, Civil Engineering and Geosciences, Hydraulic Engineering","","","","","","","","Civil Engineering and Geosciences","","","","",""
"uuid:b5aa9d3f-f511-4776-84be-0be018f34bb9","http://resolver.tudelft.nl/uuid:b5aa9d3f-f511-4776-84be-0be018f34bb9","Ontwerp open fitting onderarmprothese","Van den Berg, S.P.","","2000","In dit rapport wordt het ontwerp van een open fitting voor onderarmprothesen beschreven. De fitting van de prothese is het deel van de prothese dat externe krachten overbrengt op de arm (en andersom). Als eerste wordt een overzicht gegeven van de externe krachten en momenten die de prothese moet kunnen opvangen. Vervolgens worden de contactpunten op de arm bepaald, dat zijn de plaatsen op de arm waar de reactiekrachten moeten aangrijpen. De contactpunten moeten met elkaar en/of de koker van de prothese worden verbonden zodat de externe krachten op de prothese door de arm kunnen worden opgevangen. Daarna wordt besproken hoe de fitting kan worden vastgezet in verschillende standen. De testresultaten van de prototypen worden vergeleken met de resultaten van met de huidige prothesen van de proefpersonen. Het blijkt dat de maximale kracht die de proefpersoon met het prototype kan opvangen in de meeste richtingen ongeveer gelijk is aan de maximale kracht met hun huidige prothese. De bewegingsvrijheid van de arm (buigen en strekken) was bij één proefpersoon ongeveer gelijk kleiner en bij de andere 20° groter dan bij de huidige fitting. De productietijd van het prototype wordt geschat op 6 uur. De productietijd van de huidige open fitting is ongeveer 12,5 uur.","WILMER; biomechanical engineering; prothesen; open fitting; onderarmprothesen; reactiekrachten; contactpunten; handprothesen; kunstledematen; handprothese","nl","master thesis","","","","","","","","","Mechanical, Maritime and Materials Engineering","Biomechanical Engineering","","","",""
"uuid:a8b2de12-8bac-4ad6-b239-dac18a3c309d","http://resolver.tudelft.nl/uuid:a8b2de12-8bac-4ad6-b239-dac18a3c309d","Buenos Aires port expansion 2020","Van den Bosch, R.D.","Groenveld, R. (mentor); Pinkster, J.A. (mentor); Roukema, D.C. (mentor); Molenaar, W. (mentor); Ligteringen, H. (mentor)","2000","Economic outlook and capacity of the port The port of Buenos Aires has known a large growth of container throughputs in the last few years: in 1991 233,000 TEU were handled, in 1995638,000 and in 1998 over 1.1 million TEU were handled by the container terminals in Puerto Nuevo and Dock Sud. The end of this growth is not expected soon and various growth scenarios result in a throughput range of 4.2 to 6.6 million TEU in 2020. The current capacity of the port amounts approximately 2.0 million TEU, which is sufficient to operate till 2004 - 2005. To meet the future throughput demands, the capacity of the port must be increased. There is no space for new terminals in the existing port and the capacity can be increased either by building new terminals or by reorganisation of the old container terminals. This study is restricted to a port expansion, where new terminals are constructed on reclaimed land in the Rio de la Plata, although reorganisation of existing terminals can be beneficial in technical and operational aspects. The port of Buenos Aires will have to deal with more and larger ships in the future and the existing port is badly equipped to do so because: - the Rio de la Plata is shallow and access to the port is by means of a long dredged access channel with insufficient depth for large deep draft ships - the basins in the port are shallow and narrow - quays are bended and curved Aim of this study The main goal of this study is to design a modern, safe and efficient port expansion, which has the necessary capacity to handle the containers coming to Buenos Aires within the next 20 years. Besides that, the downtime of the container terminals is calculated, a possible construction phasing is determined, a cost estimate is made and the feasibility of the project is analysed. Design of port expansion A port expansion has been designed to meet future capacity demands, when a medium growth scenario is adopted (5.7 million TEU in 2020). In the chosen design, presented in the figure below, container ships will berth at both sides of an artificial peninsula. The old port will remain sheltered, but the new terminals on the eastern side of the peninsula unprotected and directly exposed to wind, waves and currents.","port development; port planning; Argentina; quay wall design","en","master thesis","","","","","","","","","Civil Engineering and Geosciences","Hydraulic Engineering","","","",""
"uuid:cbb0c939-c97e-41a2-a453-be59c48a2253","http://resolver.tudelft.nl/uuid:cbb0c939-c97e-41a2-a453-be59c48a2253","N/Z-Metro op Schiphollijn","Jansen Manenschijn, H.J.","Hansen, I.A. (mentor)","2000","","Rail","nl","master thesis","","","","","","","","","Civil Engineering and Geosciences","Transport & Planning","","","",""
"uuid:4650766d-b979-406a-bf28-76d0e5b7a5c0","http://resolver.tudelft.nl/uuid:4650766d-b979-406a-bf28-76d0e5b7a5c0","Modellering haaienbassin Diergaarde Blijdorp: Straal in twee- en driedimensionaal rekendomein en ontwikkeling haaienbassinmodel met CFX","Van der Hulst, A.M.","Battjes, J.A. (mentor); Stelling, G.S. (mentor); Uijttewaal, W.S.J. (mentor); Kruisbrink, A.C.H. (mentor); Laterveer, M. (mentor)","2000","At this moment Rotterdam Zoo is building a new part of the Zoo, called the Oceanium. This new building contains aquaria in which animals, that have their habitats in and around the Atlantic Ocean, can be seen. The biggest aquarium of the Oceanium is the shark tank. From observations in the existing shark tank it is found that sharks are injured, because they are bumping against the wall. A reason of this may be the flow in the shark tank. Unfortunately, little is known about the relationship between the behaviour of the sharks and the present flow. More knowledge will be obtained by making observations of the sharks in the shark tank and to relate this to the flow. The flow pattern can be obtained by either measurements or making a model. This graduationproject is focussing on developing a model of the shark tank. This model calculates velocities and turbulence energy. This model will also determine the time of refreshment, which is a measurement of the quality of the water. To be able to calculate the flow in the new shark tank, a model of the shark tank is made with the program CFX. Because the shark tank is still in construction this model can not be verified by measurements. The jets from the inlet form an important part of the flow in the shark tank. Therefore jets, calculated by CFX, are verified. The results of CFX are compared with the results of JET3D. Jet3D is a program based upon observations, which calculates a jet for given input data. From this verification it was found that the result of different numerical schemes were almost the same. The results of the second order upwind scheme and the k-s model were most similar to the results of JET3D. With the second order upwind scheme and the k-e model ajet simulation is executed in a threedimensional calculation area. The purpose of this calculation was to determine the shape of the isolines. Based upon this verification the k-s model and the higher upwind scheme were used to calculate the shark tank. The flow in the shark tank is very strong influenced by the inletorientation. Three alternatives are calculated, each with a different inlet-orientation. The alternatives are judged for the following criteria, based upon the demands made by sharks upon their environment. It is found that none of the alternatives answers to all criteria. The following conclusions can be drawn about the calculations with CFX: 1) With the program a quite accurate geometry can be made of the new shark tank. 2) Because none of the calculated alternatives answers to all criteria, more alternatives need to be calculated. It can be recommended to put the inlet at an angle with the wall to increase the velocity in the middle of the shark tank. It is expected that the number of dead zones and the dimension of the dead zones will reduce when the flow is to the left instead of to the right.","shark; aquarium; flow modelling","nl","master thesis","TU Delft, Civil Engineering and Geosciences, Hydraulic Engineering","","","","","","","","Civil Engineering and Geosciences","","","","",""
"uuid:403a145d-0f02-41ba-a762-5471454c592a","http://resolver.tudelft.nl/uuid:403a145d-0f02-41ba-a762-5471454c592a","3DTOP10 Integratie van TOP10vector en het AHN","Simonse, M.","Van Oosterom, P.J.M. (mentor); Verbree, E. (mentor); De Gunst, M. (mentor); Van Asperen, P. (mentor)","2000","","top 10 vector; ahn; gis-technologie","nl","master thesis","TU Delft, Civil Engineering and Geosciences, Geo-Database Management Center","","","","","","","","Civil Engineering and Geosciences","GIS technology","","","",""
