"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:a18e0e0d-3a7e-44dd-8723-5c16a2ecffa2","http://resolver.tudelft.nl/uuid:a18e0e0d-3a7e-44dd-8723-5c16a2ecffa2","Efficiency - Facade PLUS - to form an urban Benchmark","Hemmelgarn, D.","Homans, T.C. (mentor); Bilow, M. (mentor)","2015","Intension In this graduation project I will make a redevelopment of the Q-Port building to a Hotel and Congress Centre: On the one hand, my project focuses on the refurbishment of an office façade into an energy producing façade. This renew has an ecological, social and economic importance. These three aspects reflect my sustainable approach. On the other hand, the establishment of a new use strategy for the Q-Port building in form of a Hotel and Congress Centre plays a key role. The Q-Port building is a bad example of urban planning when an important aspect of life – work – leads to mono-functional urban sectors. Instead of thinking in certain functional categories, I want to create spaces in the urban context in which we simply enjoy living – spaces with leeway for individuality – regardless of how large the building is. KEY Feature - “Grüne Lunge” Key feature of my design is the “Grüne Lunge”, an open public way and an energy generating technology as design element of the façade to unite the urban concept and the energy concept within the façade design. The redesign of the Q-Port building is linked to the historic urban planning strategy to be a green recreational area. Urban porosity is the key intention of the new hybrid Q-Port building with the aim of pedestrian oriented urban places. The transformed Q-Port building becomes localized a `social condenser´ for new communities: The “Grüne Lunge”, an open public space spirals upwards from the street and guides the people through the building. ReDesign The redesign is not only use related but also energy efficient with the design of an energy generating façade, which makes the building to an energy production. In the focus there is an active intelligent façade, the “Grüne Lunge”, in relation to the climate of a building and the possibility for the urban context: The façade is my fascination because it shows most dominant the architectural value of a building. It is the visible statement to the world and it gives a face to the building. Façades connect the inside space and the outside city rooms and have a high potential as multifunctional construction elements. The new task of the façade in my design is, that the “Grüne Lunge”, which is an open public way, is linked to the energy concept of the whole building and is main part of the ventilation concept. The “Grüne Lunge” is an open public way, which spirals upwards, and guaranties natural ventilation in the rooms. In the summer time it transports cold air from the north side of the building into the south part. The night cooling out of the building in the summer is done by the “Grüne Lunge”. In the winter time the air is transported from the south side of the building and is preheated in the buffer zone of the “Grüne Lunge” and flows over an air guide system in the suspended floors into the rooms. Moreover, the “Grüne Lunge” acts as an interspace and a connection point for the public and private activities within the building. Benchmark The perforated glass in the building envelope is only broken by the transparent envelope of the “Grüne Lunge”. The “Grüne Lunge” in the building`s envelope can be seen from the highway or the streets and by this people get interested in the new use strategy of the Q Port building. The new Q Port building should become a highlight building in the Brettenzone like a Benchmark for the city part Brettenzone. Therefore the installation of a media façade which offers surface for commercial activities is done in addition to the BIPV modules at the closed façade parts. This is the next step into a more sustainable future: The energy concept for the Q-Port building is able to generate energy within the façade and so unifies the energy demands of the future.","facade","en","master thesis","","","","","","","","","Architecture and The Built Environment","Architectural Engineering and Technology","","","",""
"uuid:58f84aab-4263-47bc-a080-e6ccfef076d7","http://resolver.tudelft.nl/uuid:58f84aab-4263-47bc-a080-e6ccfef076d7","Image Degradation in High Speed Flat-Panel Detector Micro-CT","Kuilman, F.M.","Beekman, F.J. (mentor); Goorden, M.C. (mentor); Kalkman, J. (mentor)","2015","The aim of this report is to investigate the best possible image quality for high-speed flat-panel detector micro-CT. Specifically, the aim is to investigate the severity of image distortion as a result from the high rotational and acquisition speed. The best possible acquisition mode for high-speed micro-CT is investigated by scanning a (deceased) mouse and investigating the required scan time and resulting image quality. Image degradation due to afterglow and due to the rolling shutter effect are determined by measuring the signal intensity decay profile of the detector and by measuring the angle deformation of a pipe phantom for various speeds.","micro-CT; flat-panel; image degradation; high speed","en","master thesis","","","","","","","","2015-06-27","Mechanical, Maritime and Materials Engineering","Biomedical Engineering","","Medical Physics","",""
"uuid:d910ee01-ea9f-4d07-a149-aa885025c524","http://resolver.tudelft.nl/uuid:d910ee01-ea9f-4d07-a149-aa885025c524","Smart net","Jiang, M.","Tillie, N.M.J.D. (mentor); Harteveld, M.G.A.D. (mentor)","2015","The whole city Bratislava is blocked by mountains, country boundry and River Danube. The future focus is moving to its new city, Petrazaka. In order to active this area, the canal zone is chosen as design site. It is the central of Petrazaka, linking majrity esstential city sport. Design goal is to use landscape as infrastructure of urban public space to enhance the interaction of Petrzalka by transform the site from mono-function dormitory area to a vital part of Bratislava and creat high-quality living environment. Human interaction is divided into 3 layers: city layer (well circulation of function system); neighbourhood layer (convience for residence); family layer (parents and children can have fun together). After the renovation of canal zone, more recreation spots are built and more frequent people flows bring new opportunaties to undesigned area. It comes to a self growing network gradually.","landscape architecture; urban design; layer approach","en","master thesis","","","","","","","","","Architecture and The Built Environment","Landscape architecture","","Flowscape","",""
"uuid:5d4f4c48-041d-40b5-9e17-d7e28374c08c","http://resolver.tudelft.nl/uuid:5d4f4c48-041d-40b5-9e17-d7e28374c08c","New direction of public interior: The reconstruction of the VROM project","Pei, Z.","Pimlott, P. (mentor); Mauro, P. (mentor); Alvarez Rodriguez, L. (mentor)","2015","This is a project of interior studio. My attitude is change the object in a slight way while change the subject essentially. Specifically, the object means the existing building and the subject means the way how people use the building, and the inside and outside atmosphere. This project has its value in terms of public realm, social context and political symbolism","public interior","en","master thesis","","","","","","","","","Architecture and The Built Environment","Architecture","","The Architecture of the Interior Studio","","52.44805, 4.192341"
"uuid:fb6995cd-6f1f-460d-bc19-4dfaf91eec35","http://resolver.tudelft.nl/uuid:fb6995cd-6f1f-460d-bc19-4dfaf91eec35","A simplified method for the determination of damage arrest capabilities in stiffened structures","Van Hummel, E.","Alderliesten, R.C. (mentor)","2015","The recent application of Glass Reinforced Aluminium (Glare) in the Airbus A380 has proven to be a suitable candidate to replace metal structures. The reduction in weight and increased performance results in lower emissions and cost reduction. Therefore research has been performed at the Delft University of Technology, dedicated to the residual strength of fibre metal laminates. This has resulted in reliable prediction methods for flat structures. However in practise these structures are reinforced, to be able to support the loads present in aircraft, while minimising mass. The addition of these local reinforcement features has revealed interesting residual strength characteristics. It was observed that these structures may possess the ability to arrest unstable crack growth, when damaged, which is of great interest for the analysis of damage tolerance aircraft structures. Currently no simple prediction method is available, giving insight in the crack growth characteristics and enabling crack growth predictions in the early design phase. Therefore the objective of this thesis is to predict the damage arrest capabilities of stiffened structures in a simplified manner. Based on the literature study it was observed that the current understanding of fibre metal laminate stiffened structures was insufficient for predicting the fracture mechanics of built-up structures. Therefore the available linear elastic fracture mechanics for metal structures is modified to account for plasticity and stiffeners ahead of the crack-tip, by assuming isostrain conditions. As result, the stress intensity reduction factor is successfully implemented, incorporating the presence of a stiffener in combination with the Irwin plasticity correction method. This configuration results in accurate crack growth predictions for residual strength data obtained from literature. The model verification is expanded with experimental test results to validate the crackarrest capabilities of a stiffened structure. Therefore four test samples were tested and analysed, representing the different stages of the residual strength diagram. Based on the test results some difference were obtained in the model, which can be appointed to the negligence of stiffener yielding and stiffener effect on the plastic zone growth. Nevertheless a residual strength has been predicted within 7.5 % of the experimental data. Finally it is concluded that the model is able to predict the crack growth characteristics of a stiffened structure in a simplified manner for both metal and fibre metal laminates.","Fibre metal laminate; FML; residual strength; stiffened structure; crack arrest","en","master thesis","","","","","","","","","Aerospace Engineering","Mechanics, Aerospace Structures & Materials","","Design and Production of Composite Structures","",""
"uuid:a7318329-6840-43cd-9b4f-4e00975ed949","http://resolver.tudelft.nl/uuid:a7318329-6840-43cd-9b4f-4e00975ed949","A world of acquaintances: How spatial patterns on various scales can form an integrated strategy to facilitate collective efficacy in Beverwaard","Zimmermann, D.B.","Van Dorst, M.J. (mentor); Harteveld, M.G.A.D. (mentor)","2015","The welfare state is transforming into a participatory society, in which citizens are expected to fill in the gaps left by the retreating government. At the same time, the government is trying to decentralize, putting increasing emphasis on cities, districts and neighborhoods. How can we, as urban planners and designers, facilitate participation in this changing political paradigm? A lof of concepts come into play when linking these ideas about society - thus social issues - to spatial solutions. The aim of this graduation project is to facilitate collective efficacy - the social cohesion among residents and their willingness to intervene on behalf of the common good. In order to do this, the urban planner/designer intervenes in the physical environment. The environment must be designed such, that it facilitates public familiarity on the one hand (people knowing one another) and territoriality on the other (individually or collectively feeling responsible for a space). These two concepts in turn can facilitate collective efficacy. In Beverwaard, a cauliflower neighborhood in the utter southeast of Rotterdam, the subjective scores of participation and social cohesion are far below average. and anonimity is high. Yet, the municipality of Rotterdam promotes Beverwaard as a district where people know one another, with a village-like vibe. These observations make Beverwaard a testcase very well suited for this graduation project. Beverwaard as a whole is mainly residential, except for one shopping center. However, the shopping center is located far away for a lot of residents, which means they often take the car to shopping centers outside of Beverwaard. Also, the district is experienced as a whole district instead of a district with spatially articulated smaller entities in terms of scale. The housing quality in Beverwaard is often appreciated, although they often house lower income groups. Hence, the residents of Beverwaard often feel at home in their own private houses and sometimes in the district as a whole; the institution of a neighborhood for instance, is hardly mentioned. The infrastructural system is characterized by a cauliflower structure; main roads branch out into secondary roads, which in turn branch out into third order streets that are often designed as “woonerven” or parking spaces (“hofjes” for parking). The public spaces for staying in Beverwaard, like the streets, are also differentiated in terms of scale of use. While most of the streets function relatively well with the exception of some of the hofjes for parking, the public spaces do not always work as well as perhaps intended. Often, the spaces that do not function well, are not used a lot or where conflict is likely to arise, there is a problem with the readability of the space. The territorial boundaries are often unclear. From a literature review and the spatial analysis of Beverwaard and Overschie as a case study, a pattern language has been developed. These design patterns each provide a hypothesis, often concerning a spatial solution for a socio-spatial problem. The patterns are a convenient way of translating research into design elements, while the design can likewise influence the patterns as well; developing a pattern language is a dialectic process. The basic layout of a design pattern makes it an ideal tool to communicate with laymen, but also with professionals. The patterns are ordered in a pattern language, in which the semantic relationships between the patterns play an important role. By visualizing these relationships, design choices can be made more explicit, and are therefore easier to communicate. Returning to Beverwaard, the main problems, as described, result from a lack of spatial articulation of certain spatial entities, as well as a lack of places to interact with others. The long-term vision for Beverwaard aims to take a few important measures: the boundaries of neighborhoods are spatially articulated, each neighborhood starts to develop an own identity overtime and the facilities located in the center now are spread out over the district at strategic locations as places to meet others. The vision ideally is established in a workshop with “local leaders”, actors who know what goes on in the district and have the capacity to act on it. Furthermore, two scenarios have been established to guide the transformation on the smaller scales: the readability scenario and the enclosure scenario. The readability scenario is aimed at spatially articulating territories on various scales; it is relatively cheap, flexible and “open”, as it outsiders are still allowed to go anywhere. The enclosure scenario in contrast, is characterized by an enclosure of spaces for outsiders or at least limiting the number of outsiders at specific locations. This scenario is relatively expensive, inflexible and “closed”. Ideally, the choice of scenario for a specific location is done in a workshop with local leaders as well. In this workshop, the more abstract, large scale patterns are employed. The choice of scenario provides the framework for the further infill of the actual interventions. The infill is ideally decided upon in a workshop by local residents; their local knowledge is essential in redesigning a public space, for instance. In this workshop, the more concrete and small scale patterns are used, as they can be more easily understood by the laymen and are most relevant for the concrete infill of the framework. The vision as well as the specific interventions are all targeted at making territories readable and facilitating public familiarity on various scales. Each of the interventions is shown in flowcharts, making the choices of patterns and thus the design choices explicit. Together, all the small scale interventions fit into the long-term vision and they will generate a district with a gradual transition from private to public. Hence, the original idea behind the cauliflower district has been updated, to form an environment that will facilitate collective efficacy. Beverwaard thereby might become the district it aims to be; a district ready for the participatory society.","Urban planning; Participation; Pattern language; Territoriality; Public familiarity","en","master thesis","","","","","","","","","Architecture and The Built Environment","Urbanism","","Urban Fabrics","","51.892175, 4.567609"
"uuid:3849ed5f-0d56-4769-9bd4-580808f8495a","http://resolver.tudelft.nl/uuid:3849ed5f-0d56-4769-9bd4-580808f8495a","A filament wound pillar for a pedestrian bridge","Mostert, P.N.","Smits, J. (mentor); Bergsma, A. (mentor)","2015","This report describes the research done on the possibilities of a structural element in the built environment made using the ‘coreless’ filament winding composite forming technique. The focus lies with the combination of a loadbearing capacity and an aesthetic value specifically derived from this production technique. This is done by the design of a pillar for a pedestrian bridge. The report contains a literature study on both the technique and its common materials. However, the core of the research is done by physical and digital modelling and concluded with physical tests of two types of one to five scaled mock-ups. The first part focusses on the possibilities and aesthetic of the shape, the second part seeks to substantiate the structural probabilities. The result is a design of a pillar with a suggestion for the supports to the bridge deck and the ground. The design seems feasible but further research is needed before the capacities of the design can fully be substantiated and the product can be put in practice. The current obstacles include uncertainties in the used calculation software, the interaction of the different wound bundles and the durability of the composite material. Shown is that an aesthetic value can be gained from the technique and the material whilst maintaining structural capacity. A lightweight product can be constructed and diversity can be achieved according to the described principle.","Filament winding; FRP; Light weight pillar; Bridge; column","en","master thesis","","","","","","","","","Architecture and The Built Environment","Building Technology","","Structural","",""
"uuid:7bae3235-ea16-4715-a0cb-492bb02cc3ca","http://resolver.tudelft.nl/uuid:7bae3235-ea16-4715-a0cb-492bb02cc3ca","Study of Design Load Cases for Multi-Megawatt Onshore Vertical Axis Wind Turbines","Galinos, C.","Larsen, T.J. (mentor); Madsen, H.A. (mentor); Ferreira, C.J.S. (mentor); Vita, L. (mentor)","2015","In the last years, large scale Vertical Axis Wind Turbines (VAWTs) are re-gaining a general interest in the wind energy sector as an alternative to Horizontal Axis Wind Turbines (HAWTs). However, the existing standards and guidelines for wind turbine certification do not include specific requirements for VAWT rotors. This thesis aims to study the adequacy and applicability of the IEC 61400-1 ed.3, 2005 International Standard minimum design requirements, when it is applied on multi-megawatt VAWTs. This is accomplished by simulating a VAWT aeroelastic model under various Design Load Cases (DLCs) and analysing the results. The motivation comes from the recent years scientific research and developments which revealed that a VAWT can be beneficial in some types of applications in comparison with a HAWT. As a result, a minimum engineering integrity proof for VAWTs is needed before the installation and operation phase as in HAWT. The work is split into two main phases. The first copes with the construction of a reliable large scale VAWT aeroelastic model which serves as the basis for the analysis. A 5 MW 2-bladed VAWT aeroelastic model is built based on the “DeepWind” concept. Since blade instabilities were reported the ""Sandia 34 m, 500 kW VAWT test bed"" is up-scaled and used as guidance for the modification of the blade structural properties. In addition, the selection and validation of an aeroelastic code able to compute the VAWT aerodynamics and loads under different environmental conditions and wind turbine states is investigated. The study has been conducted through a special project by the author as part of this thesis. It was meant to study and apply an aeroelastic code by constructing a VAWT aeroelastic model. The Sandia 34 m, 500 kW VAWT was modelled and simulated with HAWC2 aeroelastic code, showing good agreement with experimental data published by Sandia National Laboratories. In the second part is studied the adequacy and applicability of the aforementioned international standard on VAWTs and recommendations are made by simulating several DLCs using HAWC2 code. Ultimate and fatigue loads during normal operation of the wind turbine are extracted and sensitivity analyses of relevant parameters that could influence the results are performed. These include the blade stiffness and structural damping, and the generator slip. Various wind conditions are applied including extreme operating gust, extreme wind shear and extreme wind direction change. The results from normal power production are compared with the “NREL 5 MW HAWT” which has the same rated power as the VAWT model in order to give an insight on the load levels between horizontal and vertical axis turbines. Design situations of parked turbine and emergency shut-down are also investigated. The results (chapters 3 and 4) indicate that the loads emerging from the extreme wind shear and wind direction change conditions are not critical for the VAWT, thus the corresponding design load cases could become optional. The case of parked turbine with locked rotor at specific orientations relatively to the wind direction revealed blade instabilities when the turbine was simulated under 50 year recurrence period wind conditions. The load comparison between the horizontal and the vertical axis wind turbines showed that the loads at blade low root and turbine base bottom are higher in VAWT but it should be noted that the NREL turbine is a 3 bladed configuration, while the developed VAWT model has 2 blades. The case of supported tower with guy wires was analysed and relevant load cases are proposed. In general regarding the loads it is concluded that the inherent variation of the blade aerodynamic forces during every revolution results to highly deterministic loads on the turbine reducing the effect of turbulence. This could lead to lower partial safety factors if could be demonstrated in other VAWT types. Finally, some small modifications on the definitions of the standard are proposed in order to avoid ambiguities when it is applied to VAWTs.","Windenergy; vertical axis wind turbine; standard; certification; DLC; load cases; VAWT","en","master thesis","","","","","","","","2015-06-30","Aerospace Engineering","Wind Energy","","EWEM","",""
"uuid:86197dd9-f596-4444-86d8-1f52bf9b4926","http://resolver.tudelft.nl/uuid:86197dd9-f596-4444-86d8-1f52bf9b4926","Design of a Thin Concrete Shell Roof for a Basketball Arena of 20,000 spectator capacity","Kanta, N.","Nijsse, R. (mentor); Hoogenboom, P.C.J. (mentor); Borgart, A. (mentor)","2015","This master thesis involves the design of a roof for a basketball arena, which has a capacity of 20,000 spectators and it needs to be designed as a concrete shell structure. The size of the stadium is large enough to demand a long spanned shell structure. This thesis attempts to find an elegant solution to this problem, which combines aesthetic and structural beauty with efficiency during construction. These points are judged to be important aspects of a complete structural design.","thin shell; nonlinear analysis; structural design","en","master thesis","","","","","","","","","Civil Engineering and Geosciences","Structural Engineering","","Structural Mechanics","",""
"uuid:888ff745-00d8-4d51-980b-58d32e340ff2","http://resolver.tudelft.nl/uuid:888ff745-00d8-4d51-980b-58d32e340ff2","Diversity in Neukölln: Maintaining or creating accessibility (for a diversity of social groups) in a gentrifying central neighbourhood in the case of Berlin","Caspers, L.L.S.","Harteveld, M.G.A.D. (mentor); Read, S. (mentor)","2015","The project tries to anticipate on the gentrification issues in the case of Neukölln in Berlin. How to stimulate/maintain accessibility for a diversity of social groups in a central gentrifying area [in the case of Neukölln, Berlin] ? This is the main research question of the thesis. This resulted in a project that consists of a strategy for Neukölln (and a part of Alt-Treptow). The strategy proposes to use different interventions on different layers. The implementation of the strategy is illustrated with designs of these interventions.","diversity; accessibility; Berlin; Neukölln; public space; gentrification; urban design; urban renewal; right to the city","en","master thesis","","","","","","","","","Architecture and The Built Environment","Urbanism","","Urban Fabrics","",""
