"uuid","repository link","title","author","contributor","publication year","abstract","subject topic","language","publication type","publisher","isbn","issn","patent","patent status","bibliographic note","access restriction","embargo date","faculty","department","research group","programme","project","coordinates"
"uuid:e2449cd3-d873-4151-89bc-21cdd6afcb2b","http://resolver.tudelft.nl/uuid:e2449cd3-d873-4151-89bc-21cdd6afcb2b","Co-Operative Commons","Bencic, V.","Meija Hernandez, J.A. (mentor); Havik, K. (mentor); Jennen, P. (mentor)","2016","The project deals with creating and defining 'the commons' in a South American metropolis. Bustling streets of Bogota's historic centre serve as a platform to explore the relationship between the social and physical sphere. The aim is to reveal the variety of environments that the interaction between social and physical can generate. The design process is broken down into a series of steps and methods that show the multifaceted character the commons","commons; social environment; physical environment; street; public space; practices","en","master thesis","","","","","","","","","Architecture and The Built Environment","Architecture","","Methods & Analysis","",""
"uuid:db690b5e-4f97-4008-82d9-a13cfc7499d3","http://resolver.tudelft.nl/uuid:db690b5e-4f97-4008-82d9-a13cfc7499d3","Optimal charging of a quantum battery consisting of electron spin qubits","Molengraaf, C.","Blaauboer, M. (mentor); Verbruggen, A.H. (mentor)","2016","When the size of a system is reduced to the scale of single particles, classical thermodynamics fails to predict the system’s behaviour as quantum fluctuations come into play. Recently it has been proven by Binder et all. [1] that theoretically a quantum battery, consisting of qubits, can be charged faster (i.e. with higher power per qubit) when the qubits become entangled during the charging process. In this thesis such optimal charging is investigated for one specific type of quantum battery: an array of two identical electron spin qubits rotated by microwave radiation, coupled by nearest-neighbouring exchange interaction and considered in an environment without dissipation. As the wave function notation does not support environmental impact, the density matrix notation is used to describe the quantum dynamics of the driven electron spins. Solving the Von Neumann equation results in the solution describing the time evolution of such a quantum battery. This solution is used to calculate the extractable work; the result is an expression for extractable work which is not dependent on the exchange interaction. The reason for this independence is that exchange interaction couples two states which have the same energy level. Therefore, coupling qubits does not lead to faster charging of quantum battery. This conclusion is true for a quantum battery as defined before. For other assumptions entanglement could lead to optimal charging.","","en","bachelor thesis","","","","","","","","","Applied Sciences","Kavli Institute of Nanoscience","","Applied Physics","",""
"uuid:b46c5252-13fd-4f85-a3b0-d30f5d13297c","http://resolver.tudelft.nl/uuid:b46c5252-13fd-4f85-a3b0-d30f5d13297c","Cement Centraal","Hoogterp, J.P.","Schreurs, E.P.N. (mentor); Van der Meel, H.L. (mentor); Van Gelderen, M.G.J. (mentor)","2016","Hoe kan je door middel van Architectuur meer waardering creëren voor het ambacht binnen de beton productie?","beton; ambacht","nl","master thesis","","","","","","","","","Architecture and The Built Environment","The architecture of the Interior","","","",""
"uuid:365c59f5-5c00-4004-9254-d80718f058db","http://resolver.tudelft.nl/uuid:365c59f5-5c00-4004-9254-d80718f058db","A Seed for the Future","Van Suijlichem, G.","Roos, J. (mentor); Clarke, N.J. (mentor); Kuipers, M.C. (mentor); Lousberg, L.H.M.J. (mentor)","2016","","sustainable; heritage; Westfort","en","master thesis","","","","","","","","","Architecture and The Built Environment","Architectural Engineering + Technology","","","",""
"uuid:682a2d2c-d276-447c-a688-e932c17e9ee4","http://resolver.tudelft.nl/uuid:682a2d2c-d276-447c-a688-e932c17e9ee4","Smart Travel, towards luggage free travelling in the future","Van Merle, S.","Horváth, I. (mentor); Kooijman, A. (mentor)","2016","Travelling has the ability to gives us freedom to discover our surroundings in a spontaneously manner. However, struggles and frustration during travelling can cause many difficulties to reach this state of mind. In the current travel situation, we have to bring our luggage from our departure place to a transfer hub. After arriving at the destination, we recollect the luggage and wherefrom we travel to the final destination together with the luggage. This project started with the vision that in some years, we pack our bag or suitcase at home with what we need on our trip. Then, from the moment when we close and lock our suitcase or bag, until the moment when we arrive at our final destination, we do not have to care or think or worry about it. As a starting point, a scenario was used to set boundaries for the analysis and further design phases. The starting scenario was an innovative transport service, which takes away many struggles passengers experience during their journey from location A to B. The goal of the research was to test the current market state with the proposed scenario to be able to make the conclusion if there is a foundation to further develop this scenario into a service. Through an extended analysis of the current market, stakeholder (traveller, airport, airline, security and travel management companies) and technology state, a promising future for the presented scenario has been seen. Within the aviation travel industry, all stakeholders (except the traveller) show focus to increase the user experience of provided products and services. The traveller will start appreciate experiences more than buying products. In addition, their busy work schedule will increase the interest of travellers to use concierge services to manage their activities and let them redesign their work-life balance. In the analysis phase, a promising future for the presented scenario is presented, following by an extended ideation and conceptualization phase. Three concepts were created with the goal to provide travellers with a service that will allow struggle free door-to-door journey. Each concept is designed for a market introduction further in the future. The first concept is using transporters that pickup the travellers luggage from their departure location. From this moment until the moment of arrival, the service is taking care of all the luggage arrangements. With use of location tracking sensors, the luggage will communicate its location in real time to the traveller and other stakeholders. Drones are used to transport the luggage in the second concept. With the use of advanced scanners, the luggage will be checked when being transported from the departure location to the airport. With the drones dropping of the luggage close to the airplane, the benefit for airports are saving on their extended luggage transport system. For the final concept, the core value of current travelling is challenged by questioning why we are bringing luggage with us while travelling. What if we can travel without luggage and still enjoy our trip to the fullest. The designed service will provide the traveller with products needed on the trip. By using the method of weighted objectives, the no-luggage concept was chosen for further development. The concept evolved into the service James, that gives travellers the possibility to travel without any luggage and get a personalized offer based on the activity they want to undertake. Besides this practical offer, James also challenges the assumptions travellers have about the way you have to travel. The current type of travelling is based around planning most of your steps, where James offers the traveller to not plan at all and follow their impulses on the activities they want to undertake on their trips. James will take care of all the details. James offers travellers a personalized product offer based on the activity the traveller wants to do, the location they are and their personal preferences. Before use, each traveller has to create a Digital Fashion ID that consist of their body measurements, their eye, hair and skin colour and their brand and fashion preferences. This combination of variables, combined with the activity to undertake and location will be used by the algorithm of James. This algorithm will make a selection in the available products and provide every user with a suitable and personalized offer. For travellers the service James will free them from many travel irritations, since no luggage has to be carried around. When you can start travelling without the need to arrive at the airport hours before a flight, a flight and a holiday will start more relaxed. In addition, when you arrive at your destination, without the urge to bring your luggage to a hotel or other place of accommodation, you can immediately start exploring a destination, attend a meeting or meet with friends. In addition, James gives travellers the possibility to decide what they want to do when they want to do this, without the urge to plan these activities beforehand. Airlines, airports and security will see major benefits of the service James as well. Airlines will experience a decrease of luggage to transport from A to B, which benefits their total operation. First, they will save on their fuel bill. Second, the possibility exists to rent the leftover cargo space to transport companies. Finally, when their planes need replacement, they can decide to order smaller planes since the space is not needed anymore. Airports and security will experience even bigger changes in their operation structure. Their future operational system does not need to manage a huge amount of luggage anymore, which is currently the focus. In addition, a major part of airport security is related to luggage. When less check-in luggage is used, airport security can change their work focus to other security aspects. For both stakeholders this creates possibilities to focus fully on increasing the total passenger experience. The no-luggage service of James can also be an extension for travel management companies (TMC). The service has the capability to improve the overall travel experience of its clients and add more concierge functionality to their total offer. This means that the user of the service will be provided with everything that is needed. In a combination with planned activities, a TMC can use James to provide its clients with a completely organized trip and activity. James shows many benefits for its stakeholders; however, its main strength is its ability to challenge the assumptions stakeholders have about the way we have to travel. Instead of accepting that you have to travel with luggage, James offers the possibility to do the opposite.","smart travel; travel; luggage; future; innovation; service design","en","master thesis","","","","","","","Campus only","","Industrial Design Engineering","Design Engineering","","","",""
"uuid:c1091f45-e835-4b89-b252-2e7670489aca","http://resolver.tudelft.nl/uuid:c1091f45-e835-4b89-b252-2e7670489aca","Influence of cyclic loads on epoxy coated carbon steel performance","Sonnema, M.","Kaminski, M.L. (mentor); Garcia Gonzalez, Y. (mentor)","2016","Marine pipelines at the sea bottom are protected by a coating to prevent corrosion. Lifetime of coating are limited by coatings delamination. Delamination is caused by ingression of seawater through the coating and later attack of the metal. A zirconium conversion pre-treatment applied on the metal is used to improve the adhesion between the coating and metal substrate. During in-service lifetime, pipelines encounter cyclic loadings due to vortex induced vibrations or movements of fluid within the pipe which might affect the mechanical properties of the coating. The goal of this work is to investigate the effect of these cyclic loadings combined with immersion period on the epoxy coatings on the steel with and without a zirconium conversion layer. Samples are stressed in the elastic, and plastic region (of the steel) in uniaxial tensile direction, and also they strained up to 5% to investigate the effect of mechanical damage. After these tests, samples are immersed in NaCl solution for 30 days to evaluate the barrier properties of the coatings and compared their performance with the unstressed immersed samples. Electrochemical impedance spectroscopy (EIS) is used to monitor the protective properties of the coatings. Finally, adhesion tests are performed to see whether or not the adhesion strength of epoxy decreases by the combination of mechanical loading and immersion. Immersion of 30 days does not affect the coating barrier properties and Epoxy coated systems with and without Zr-pretreatment showed high barrier properties after 30 days of immersion in corrosive environment. Coated samples with and without Zr-pretreatment were not affected by cyclic loading in the elastic region. No cracks in the coatings were detected. Only a slightly increased of the roughness was noticed. EIS results showed that barrier properties of the coatings after elastic cyclic-loading are not affected and remained constant after the 30 days of immersion. Different behaviour after cyclic loading in the plastic region between treated and un-treated samples is observed. Samples without pre-treatment showed a decreasing of the barrier properties during the immersion test while treated-samples showed still high performance. An explanation is that cyclic loading in the plastic region affect significantly the polymer structure, creating a more open network. Then the penetration of solution is facilitated, affecting the protection properties of the coating. Additionally the roughness of the coatings increased significantly for (un)-treated samples. This is caused by a rougher steel substrate and the formation of shear bands in the epoxy coating. However the pre-treated samples showed no changes in the barrier properties. This may be associated to the better adhesion between the polymer and coating by the presence of zirconium layer. The adhesion strength is significantly affected by elastic/ plastic cyclic loading and 30 days of immersion for untreated and treated samples. More investigation is needed to discover if cyclic loading affects the adhesion strength or the combination of cyclic loading and immersion period. However it is believed that cyclic loading has an influence on the adhesion strength; the decrease of adhesion strength by only immersion is limited while the adhesion strength after cyclic loading and immersion has a much higher detrimental influence.","","en","master thesis","","","","","","","","","Mechanical, Maritime and Materials Engineering","Marine and Transport Technology","","Maritime Technology & Materials Science","",""
"uuid:c32bdbac-7d00-426a-b616-3afc792f52e4","http://resolver.tudelft.nl/uuid:c32bdbac-7d00-426a-b616-3afc792f52e4","Mutual benefit from nature to human society: Reed factory along Oostvaardersdijk","Li, Y.","Palmboom, F. (mentor); Van de Voort, J.A. (mentor)","2016","This graduation project as a part of the Delta Intervention studio is meant to explore how much can the architecture contribute to water management based on its new cornerstone “build with nature”. Starting from the research on coastal vulnerabilities to the study of wetland systems, I tried to conceive an extreme environment where man and nature should considerably rely on and interact with each other, through which sustainable principles can be developed in both site planning and architectural design. The outcome of this project has two aspects. From an overall perspective, the design of reed fields as part of the coastal reinforcement and definition of reed factory work for a sustainable ecology and sustainable economy. For architectural design, to place a factory on the water, to create a model in wild environment, to realize a natural form in construction and to use local materials in the design are the main challenges but at the same time final achievements.","Oostvaardersdijk; Reed factory","en","master thesis","","","","","","","","","Architecture and The Built Environment","Architectural Engineering and Technology","","Architectural Engineering","Delta Intervention",""
"uuid:a5a64e79-cf89-4dd3-b071-0791601e8ee0","http://resolver.tudelft.nl/uuid:a5a64e79-cf89-4dd3-b071-0791601e8ee0","Building for Bildung","Bekkers, S.C.","Meijers, W.L.E.C. (mentor)","2016","","","en","master thesis","","","","","","","","","Architecture and The Built Environment","Architectural Engineering and Technology","","Heritage & Design","",""
"uuid:84d36c2e-8969-4432-b1a5-c9c02e6304f6","http://resolver.tudelft.nl/uuid:84d36c2e-8969-4432-b1a5-c9c02e6304f6","3d Printing Concrete onto Flexible Surfaces","Borg Costanzi, C.","Knaack, U. (mentor); Bilow, M. (mentor); Nijsse, R. (mentor)","2016","The cost associated with producing concrete elements has a direct link to its geometry. Further cost is incurred if panels have variable thicknesses throughout their cross-section. These variations can take the form of edge-returns in cladding elements (required for detailing), stiffening ribs (required for structure) or simply surface textures (required for architectural expression). In the context of free-form concrete geometries, fabrication of such features becomes even more difficult. Current moulding systems for such elements are in no means cost-effective as individual moulds are still required for every unique panel. What is required is a more flexible approach to the fabrication of complex free-form geometries: a hybrid system of already-existing techniques. The proposed setup will be a combination of existing systems which includes flexible moulding to cast double-curved panels of uniform cross-section and concrete additive manufacturing for the addition of surface details. The study will explore the possibility of efficiently fabricating complex free-form concrete panels with integrated edge details, ribs and/or surface textures in a more effieient manner than current moulding techniques","adaptable mould; concrete additive manufacturing; freedom fabrication; robotic fabrication","en","master thesis","","","","","","","","","Architecture and The Built Environment","Architectural Engineering and Technology","","Building Technology","",""
"uuid:d991479f-d8c7-4bd1-bf62-6d9f4ca4d8fa","http://resolver.tudelft.nl/uuid:d991479f-d8c7-4bd1-bf62-6d9f4ca4d8fa","Mending Varna: Authentic Landscape as a Fountainhead and Essential Element of Urban Continuity and Identity","Lyubimova, T.","Bobbink, I. (mentor); Calabrese, L.M. (mentor)","2016","Thesis project is developed within the framework of the Flowscapes studio. It follows the strategy of a research by design. It explores solutions to the problems of urban fragmentation, lack of coherence and identity of urban environment from the perspective of landscape architecture. Authentic landscape is chosen as a hypothetical initial fountainhead for the enhancement of the urban spaces. The analysis explores the site through layers and scales. The city of Varna in Bulgaria is a site for the application of an approach. The water streams, which flow around the city centre, and which are the source of both a great hazard and potential, are chosen for a utopian expression of an urban authenticity through the landscape. The design shows possibilities for their integration in the city. The streams are directed through the urban interstices as an illustration of enrichment of spatial, cultural, environmental, and economic qualities of the place. The resulting conclusion however is that initial flows of the stream can be treated as a dynamic feature for understanding possible relations between the city spaces, and reveals existing values of the city interstices. And, the authentic landscape is concluded to resonate with the human environment it approaches.","landscape architecture; placeness; authenticity; identity; public space; flowscapes; water management","en","master thesis","","","","","","","","","Architecture and The Built Environment","Urbanism","","Landscape Architecture","",""
